レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202608181012,2026-08-18,10,12R,daily,4-1-2,2-1-3,2-1-4,3-1-2,3-1-4,まくり,差し,差し,まくり差し,まくり差し
202608181101,2026-08-18,11,1R,daily,3-1-4,3-1-2,3-1-5,3-4-1,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202608181101,2026-08-18,11,1R,realtime,3-1-2,3-1-4,3-1-5,3-2-1,3-4-1,まくり差し,まくり差し,まくり差し,まくり,まくり
202608181102,2026-08-18,11,2R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202608181102,2026-08-18,11,2R,realtime,2-1-3,3-1-2,3-1-5,3-1-4,2-1-5,差し,まくり差し,まくり差し,まくり差し,差し
202608181103,2026-08-18,11,3R,daily,3-1-4,3-1-2,3-1-5,4-1-3,3-4-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608181104,2026-08-18,11,4R,daily,2-1-3,3-1-2,3-1-4,2-1-4,2-3-1,差し,まくり差し,まくり差し,差し,差し
202608181105,2026-08-18,11,5R,daily,4-1-5,4-1-2,2-1-4,4-1-3,2-1-3,まくり,まくり,差し,差し,差し
202608181106,2026-08-18,11,6R,daily,2-1-3,2-1-4,2-1-5,2-3-1,4-1-2,差し,差し,差し,差し,まくり
202608181107,2026-08-18,11,7R,daily,2-1-3,2-1-4,3-1-4,3-1-2,2-3-1,差し,差し,まくり差し,まくり差し,差し
202608181108,2026-08-18,11,8R,daily,5-1-2,2-1-5,2-1-3,2-1-4,5-1-4,まくり差し,差し,差し,差し,まくり差し
202608181109,2026-08-18,11,9R,daily,2-1-4,2-1-3,2-1-5,2-1-6,4-1-2,差し,差し,差し,差し,まくり
202608181110,2026-08-18,11,10R,daily,4-1-2,4-1-5,4-1-3,3-1-4,3-1-2,まくり,まくり,差し,まくり差し,まくり差し
202608181111,2026-08-18,11,11R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608181112,2026-08-18,11,12R,daily,2-1-3,2-1-4,4-1-2,3-1-2,2-1-5,差し,差し,まくり,まくり差し,差し
202608181201,2026-08-18,12,1R,daily,4-1-2,2-1-4,4-1-3,4-1-5,4-2-1,まくり,差し,差し,まくり,まくり
202608181202,2026-08-18,12,2R,daily,2-1-3,2-1-4,3-1-4,3-1-2,4-1-3,差し,差し,まくり差し,まくり差し,差し
202608181203,2026-08-18,12,3R,daily,2-1-3,2-1-4,2-1-5,5-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608181204,2026-08-18,12,4R,daily,5-1-2,5-1-3,2-1-3,2-1-5,5-1-4,まくり差し,まくり差し,差し,差し,まくり差し
202608181205,2026-08-18,12,5R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202608181206,2026-08-18,12,6R,daily,3-1-4,4-1-3,3-1-2,3-1-5,4-1-2,まくり差し,差し,まくり差し,まくり差し,まくり
202608181207,2026-08-18,12,7R,daily,3-1-5,3-1-2,2-1-3,3-1-4,5-1-2,まくり差し,まくり差し,差し,まくり差し,まくり差し
202608181208,2026-08-18,12,8R,daily,2-1-3,2-1-4,3-1-4,3-1-2,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202608181209,2026-08-18,12,9R,daily,2-1-3,2-1-4,3-1-2,2-1-5,5-1-2,差し,差し,まくり差し,差し,まくり差し
202608181210,2026-08-18,12,10R,daily,3-1-5,3-1-4,3-1-2,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608181211,2026-08-18,12,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608181212,2026-08-18,12,12R,daily,2-1-3,3-1-4,3-1-2,3-1-5,4-1-3,差し,まくり差し,まくり差し,まくり差し,差し
202608181301,2026-08-18,13,1R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608181301,2026-08-18,13,1R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,3-1-6,まくり差し,まくり差し,差し,まくり差し,まくり差し
202608181302,2026-08-18,13,2R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608181302,2026-08-18,13,2R,realtime,3-1-6,3-1-2,3-1-5,2-1-3,6-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608181303,2026-08-18,13,3R,daily,4-1-2,4-1-3,3-1-4,4-1-5,2-1-4,まくり,差し,まくり差し,まくり,差し
202608181304,2026-08-18,13,4R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202608181305,2026-08-18,13,5R,daily,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202608181306,2026-08-18,13,6R,daily,4-1-2,4-1-3,4-1-5,4-2-1,4-1-6,まくり,差し,まくり,まくり,まくり
202608181307,2026-08-18,13,7R,daily,3-1-5,3-1-2,3-1-4,5-1-3,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608181308,2026-08-18,13,8R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202608181309,2026-08-18,13,9R,daily,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202608181310,2026-08-18,13,10R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202608181311,2026-08-18,13,11R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608181312,2026-08-18,13,12R,daily,4-1-2,4-1-5,4-1-3,2-1-4,4-1-6,まくり,まくり,差し,差し,まくり
202608181401,2026-08-18,14,1R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202608181401,2026-08-18,14,1R,realtime,3-1-2,3-1-5,3-1-4,2-1-3,2-1-5,まくり差し,まくり差し,まくり差し,差し,差し
202608181402,2026-08-18,14,2R,daily,2-1-4,2-1-3,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり
202608181402,2026-08-18,14,2R,realtime,2-1-3,2-1-5,2-1-4,5-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202608181403,2026-08-18,14,3R,daily,5-1-2,5-1-4,5-1-3,4-1-5,4-1-2,まくり差し,まくり差し,まくり差し,まくり,まくり
202608181403,2026-08-18,14,3R,realtime,5-1-4,4-5-1,5-4-1,5-1-2,4-5-2,まくり差し,まくり,まくり差し,まくり差し,まくり
202608181404,2026-08-18,14,4R,daily,4-1-2,4-1-5,4-1-3,2-1-3,2-1-4,まくり,まくり,差し,差し,差し
202608181404,2026-08-18,14,4R,realtime,4-1-5,4-1-2,4-1-3,4-1-6,4-5-1,まくり,まくり,差し,まくり,まくり
202608181405,2026-08-18,14,5R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202608181405,2026-08-18,14,5R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608181406,2026-08-18,14,6R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202608181406,2026-08-18,14,6R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,3-1-6,まくり差し,まくり差し,差し,まくり差し,まくり差し
202608181407,2026-08-18,14,7R,daily,3-1-5,3-1-2,3-1-4,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608181408,2026-08-18,14,8R,daily,5-1-2,2-1-3,5-1-4,5-1-3,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202608181409,2026-08-18,14,9R,daily,2-1-3,3-1-4,3-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608181410,2026-08-18,14,10R,daily,2-1-3,2-1-4,2-1-5,3-1-4,2-3-1,差し,差し,差し,まくり差し,差し
202608181411,2026-08-18,14,11R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202608181412,2026-08-18,14,12R,daily,2-1-3,2-1-5,2-1-4,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202608181501,2026-08-18,15,1R,daily,2-1-3,3-1-2,3-1-5,3-1-4,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608181502,2026-08-18,15,2R,daily,2-1-3,2-1-4,2-1-5,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり差し
202608181503,2026-08-18,15,3R,daily,4-1-2,4-1-3,3-1-4,4-1-5,3-1-2,まくり,差し,まくり差し,まくり,まくり差し
202608181504,2026-08-18,15,4R,daily,3-1-4,4-1-3,3-1-2,4-1-2,3-1-5,まくり差し,差し,まくり差し,まくり,まくり差し
202608181505,2026-08-18,15,5R,daily,4-1-2,4-2-1,4-1-5,4-1-3,2-1-4,まくり,まくり,まくり,差し,差し
202608181506,2026-08-18,15,6R,daily,2-1-3,2-1-4,2-1-5,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202608181507,2026-08-18,15,7R,daily,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202608181508,2026-08-18,15,8R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202608181509,2026-08-18,15,9R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608181510,2026-08-18,15,10R,daily,2-1-4,2-1-3,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり
202608181511,2026-08-18,15,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202608181512,2026-08-18,15,12R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-1-6,差し,差し,差し,まくり差し,差し
202608181601,2026-08-18,16,1R,daily,2-1-3,2-1-4,2-1-5,4-1-2,4-1-5,差し,差し,差し,まくり,まくり
202608181601,2026-08-18,16,1R,realtime,4-1-2,2-1-4,4-1-5,2-1-3,2-1-5,まくり,差し,まくり,差し,差し
202608181602,2026-08-18,16,2R,daily,2-1-3,2-1-4,2-1-5,2-1-6,3-1-2,差し,差し,差し,差し,まくり差し
202608181602,2026-08-18,16,2R,realtime,2-1-3,2-1-5,2-1-4,2-1-6,2-3-1,差し,差し,差し,差し,差し
202608181603,2026-08-18,16,3R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608181604,2026-08-18,16,4R,daily,2-1-4,2-1-3,4-1-2,2-1-5,2-4-1,差し,差し,まくり,差し,差し
202608181605,2026-08-18,16,5R,daily,4-1-5,4-1-2,4-1-3,5-1-4,5-1-2,まくり,まくり,差し,まくり差し,まくり差し
202608181606,2026-08-18,16,6R,daily,3-1-2,3-1-4,3-1-6,3-1-5,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202608181607,2026-08-18,16,7R,daily,2-1-3,2-1-4,2-3-1,2-1-5,2-4-1,差し,差し,差し,差し,差し
202608181608,2026-08-18,16,8R,daily,3-1-2,3-1-4,3-1-5,2-1-3,6-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608181609,2026-08-18,16,9R,daily,4-1-2,4-1-3,4-1-5,4-2-1,4-1-6,まくり,差し,まくり,まくり,まくり
202608181610,2026-08-18,16,10R,daily,4-1-2,4-1-3,3-1-4,2-1-3,3-1-2,まくり,差し,まくり差し,差し,まくり差し
202608181611,2026-08-18,16,11R,daily,2-1-3,4-1-2,2-1-4,4-1-5,4-1-3,差し,まくり,差し,まくり,差し
202608181612,2026-08-18,16,12R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608181701,2026-08-18,17,1R,daily,2-1-3,3-1-2,3-1-4,2-1-4,4-1-2,差し,まくり差し,まくり差し,差し,まくり
202608181701,2026-08-18,17,1R,realtime,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202608181702,2026-08-18,17,2R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608181703,2026-08-18,17,3R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202608181704,2026-08-18,17,4R,daily,5-1-2,5-1-4,5-1-3,5-1-6,4-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202608181705,2026-08-18,17,5R,daily,3-1-5,3-1-2,3-1-4,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608181706,2026-08-18,17,6R,daily,3-1-2,2-1-3,3-1-5,3-1-4,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202608181707,2026-08-18,17,7R,daily,3-1-2,3-1-4,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し
202608181708,2026-08-18,17,8R,daily,3-1-2,3-1-4,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608181709,2026-08-18,17,9R,daily,2-1-3,2-1-4,2-1-5,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり差し
202608181710,2026-08-18,17,10R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202608181711,2026-08-18,17,11R,daily,2-1-3,2-1-4,4-1-2,3-1-2,2-1-5,差し,差し,まくり,まくり差し,差し
202608181712,2026-08-18,17,12R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202608181801,2026-08-18,18,1R,daily,2-1-3,3-1-2,3-1-5,2-1-5,3-1-4,差し,まくり差し,まくり差し,差し,まくり差し
202608181801,2026-08-18,18,1R,realtime,3-1-2,3-1-5,2-1-3,3-1-6,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202608181802,2026-08-18,18,2R,daily,3-1-4,3-1-2,3-1-5,3-1-6,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608181802,2026-08-18,18,2R,realtime,3-1-4,3-1-5,3-1-2,3-1-6,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608181803,2026-08-18,18,3R,daily,3-1-2,3-1-5,3-1-4,2-1-3,5-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608181803,2026-08-18,18,3R,realtime,3-1-5,3-1-2,3-1-4,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608181804,2026-08-18,18,4R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202608181804,2026-08-18,18,4R,realtime,2-1-3,3-1-2,2-1-4,2-1-6,2-3-1,差し,まくり差し,差し,差し,差し
202608181805,2026-08-18,18,5R,daily,3-1-2,3-1-4,2-1-3,4-1-3,4-1-2,まくり差し,まくり差し,差し,差し,まくり
202608181805,2026-08-18,18,5R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202608181806,2026-08-18,18,6R,daily,2-1-4,2-1-3,2-1-5,4-1-2,2-4-1,差し,差し,差し,まくり,差し
202608181806,2026-08-18,18,6R,realtime,2-1-4,2-1-3,2-1-5,2-4-1,2-3-1,差し,差し,差し,差し,差し
202608181807,2026-08-18,18,7R,daily,2-1-3,2-1-4,2-3-1,2-1-5,3-1-2,差し,差し,差し,差し,まくり差し
202608181808,2026-08-18,18,8R,daily,5-1-2,2-1-5,2-1-3,5-1-3,5-2-1,まくり差し,差し,差し,まくり差し,まくり差し
202608181809,2026-08-18,18,9R,daily,4-1-2,4-1-5,4-1-3,2-1-4,3-1-4,まくり,まくり,差し,差し,まくり差し
202608181810,2026-08-18,18,10R,daily,2-1-4,2-1-3,2-1-5,4-1-2,2-3-1,差し,差し,差し,まくり,差し
202608181811,2026-08-18,18,11R,daily,3-1-4,3-1-2,3-4-1,3-1-5,4-1-3,まくり差し,まくり差し,まくり,まくり差し,差し
202608181812,2026-08-18,18,12R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608182001,2026-08-18,20,1R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202608182002,2026-08-18,20,2R,daily,3-1-2,3-1-5,3-1-4,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608182003,2026-08-18,20,3R,daily,3-1-4,3-1-2,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し
202608182004,2026-08-18,20,4R,daily,2-1-3,5-1-2,2-1-5,2-1-4,5-1-3,差し,まくり差し,差し,差し,まくり差し
202608182005,2026-08-18,20,5R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608182006,2026-08-18,20,6R,daily,4-1-5,4-1-2,4-1-3,3-1-4,4-1-6,まくり,まくり,差し,まくり差し,まくり
202608182007,2026-08-18,20,7R,daily,2-1-3,2-1-4,2-1-5,5-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608182008,2026-08-18,20,8R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202608182009,2026-08-18,20,9R,daily,3-1-2,3-1-5,2-1-3,3-1-4,5-1-3,まくり差し,まくり差し,差し,まくり差し,まくり差し
202608182010,2026-08-18,20,10R,daily,3-1-5,3-1-4,3-1-2,4-1-5,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202608182011,2026-08-18,20,11R,daily,3-1-5,3-1-2,3-1-4,5-1-3,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608182012,2026-08-18,20,12R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
