レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603282101,2,4,1,1,3,5,×,×,×,×,逃げ,逃げ,○,3,1.0,2,2.0,4,3.0,1,4.0,5,5.0,6,6.0,3,×,0.149,0.06,0.14,0.02,0.085,0.06,0.067,0.08,0.081,0.12,0.131,0.15,0.05083333333333334
202603282102,4,1,6,2,3,4,×,×,×,×,逃げ,まくり,×,3,1.0,4,2.0,6,3.0,1,4.0,5,5.0,2,6.0,1,×,0.088,0.25,0.085,0.04,0.101,0.07,0.104,0.12,0.119,0.12,0.094,0.13,0.04850000000000001
202603282103,5,1,4,2,3,4,×,×,○,×,逃げ,まくり,×,3,1.0,5,2.0,6,3.0,2,5.0,1,6.0,4,4.0,1,×,0.077,0.08,0.115,0.06,0.073,0.07,0.081,0.28,0.119,0.28,0.077,0.18,0.08733333333333333
202603282104,3,5,2,1,4,2,×,×,○,×,逃げ,逃げ,○,6,1.0,4,2.0,1,3.0,5,4.0,3,5.0,2,6.0,0,×,0.088,0.1,0.087,0.18,0.164,0.16,0.139,0.2,0.093,0.23,0.121,0.21,0.066
202603282105,6,5,1,1,2,4,×,×,×,×,逃げ,逃げ,○,5,1.0,6,2.0,4,3.0,2,4.0,3,5.0,1,6.0,0,×,0.168,0.01,0.079,0.01,0.091,0.18,0.152,0.07,0.072,0.06,0.132,0.09,0.07533333333333335
202603282106,2,4,1,4,5,6,×,×,×,×,逃げ,,-,2,,1,2.0,6,3.0,3,4.0,4,5.0,5,6.0,0,×,0.116,,0.151,0.1,0.098,0.06,0.068,0.07,0.105,0.13,0.124,0.16,0.030400000000000003
202603282107,2,4,1,1,4,2,×,○,×,×,逃げ,逃げ,○,4,1.0,1,2.0,6,3.0,2,4.0,5,5.0,3,6.0,1,×,0.099,0.17,0.083,0.23,0.09,0.2,0.14,0.21,0.152,0.28,0.111,0.27,0.11416666666666668
202603282108,1,5,2,4,6,5,×,×,×,×,逃げ,まくり,×,2,1.0,4,2.0,6,4.0,5,5.0,1,3.0,3,6.0,1,×,0.106,0.08,0.104,0.12,0.094,0.18,0.127,0.03,0.085,0.1,0.091,0.08,0.041833333333333333
202603282109,6,3,1,1,3,4,×,○,×,×,逃げ,逃げ,○,5,1.0,6,2.0,2,3.0,4,4.0,3,5.0,1,6.0,1,×,0.129,0.1,0.108,0.11,0.174,0.11,0.116,0.1,0.127,0.12,0.126,0.1,0.023999999999999997
202603282110,1,3,2,6,1,4,×,×,×,×,逃げ,差し,×,1,1.0,4,3.0,2,4.0,6,5.0,5,6.0,3,2.0,1,×,0.146,0.1,0.131,0.18,0.149,0.21,0.081,0.18,0.127,0.18,0.121,0.14,0.05449999999999999
202603282111,1,3,4,1,3,2,○,○,×,×,逃げ,逃げ,○,1,1.0,6,2.0,2,3.0,3,4.0,5,5.0,4,6.0,2,×,0.104,0.1,0.108,0.09,0.081,0.08,0.099,0.1,0.16,0.08,0.088,0.1,0.019333333333333334
202603282112,1,4,3,1,4,2,○,○,×,×,逃げ,逃げ,○,1,1.0,5,2.0,4,3.0,2,4.0,6,5.0,3,6.0,1,×,0.129,0.09,0.064,0.14,0.088,0.08,0.127,0.06,0.097,0.07,0.125,0.1,0.04033333333333333
202603281901,6,1,4,3,4,5,×,×,×,×,逃げ,まくり,×,2,1.0,4,2.0,5,3.0,3,4.0,6,5.0,1,6.0,0,×,0.017,0.16,0.013,0.29,0.107,0.14,0.031,0.21,0.071,0.19,0.028,0.18,0.1505
202603281902,1,2,6,4,2,6,×,○,○,×,逃げ,差し,×,1,1.0,4,2.0,5,3.0,3,4.0,6,5.0,2,6.0,1,×,0.048,0.32,0.144,0.25,0.08,0.26,0.034,0.17,0.102,0.16,0.001,0.22,0.16183333333333336
