レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603252201,1,2,4,1,2,4,○,○,○,○,逃げ,逃げ,○,1,1.0,2,2.0,6,3.0,4,4.0,3,5.0,5,6.0,3,×,0.143,0.15,0.107,0.16,0.086,0.23,0.127,0.25,0.035,0.19,0.173,0.17,0.08083333333333333
202603252202,3,4,2,1,5,6,×,×,×,×,逃げ,逃げ,○,3,1.0,4,2.0,1,3.0,2,4.0,6,5.0,5,6.0,0,×,0.138,0.21,0.098,0.36,0.145,0.31,0.158,0.39,0.127,0.32,0.12,0.38,0.19733333333333333
202603252203,3,1,2,5,3,1,×,×,×,×,逃げ,差し,×,3,1.0,2,2.0,1,3.0,5,4.0,6,5.0,4,6.0,1,×,0.145,0.17,0.104,0.24,0.162,0.23,0.084,0.2,0.146,0.17,0.084,0.18,0.0775
202603252204,4,5,2,4,3,6,○,×,×,×,逃げ,差し,×,6,1.0,3,2.0,5,3.0,1,4.0,2,6.0,4,5.0,0,×,0.171,0.15,0.093,0.18,0.071,0.15,0.1,0.16,0.148,0.13,0.131,0.1,0.04933333333333334
202603252205,5,3,1,3,1,4,×,×,×,×,逃げ,,-,5,1.0,2,2.0,4,3.0,3,4.0,1,5.0,6,6.0,2,×,0.185,0.1,0.137,0.09,0.141,0.08,0.07,0.06,0.101,0.12,0.12,0.14,0.04033333333333334
202603252206,2,3,1,2,4,6,○,×,×,×,逃げ,差し,×,4,1.0,1,4.0,2,2.0,5,5.0,3,6.0,6,3.0,2,×,0.095,0.25,0.079,0.18,0.066,0.16,0.076,0.12,0.146,0.07,0.104,0.19,0.09266666666666666
202603252207,5,3,1,5,4,2,○,×,×,×,逃げ,差し,×,5,1.0,4,2.0,3,3.0,2,5.0,1,4.0,6,6.0,2,×,0.122,0.19,0.121,0.12,0.15,0.14,0.095,0.07,0.099,0.07,0.203,0.13,0.034333333333333334
202603252208,4,6,3,2,4,5,×,×,×,×,逃げ,差し,×,5,1.0,6,2.0,3,3.0,1,4.0,4,5.0,2,6.0,1,×,0.145,0.09,0.128,0.12,0.094,0.15,0.094,0.12,0.123,0.12,0.183,0.13,0.033499999999999995
202603252209,3,1,2,3,1,4,○,○,×,×,逃げ,差し,×,4,1.0,2,2.0,1,3.0,5,4.0,6,6.0,3,5.0,2,×,0.106,0.14,0.116,0.1,0.096,0.1,0.048,0.15,0.148,0.09,0.095,0.1,0.036500000000000005
202603252210,6,3,4,1,3,2,×,○,×,×,逃げ,逃げ,○,6,1.0,5,2.0,3,3.0,2,4.0,4,5.0,1,6.0,1,×,0.113,0.19,0.1,0.23,0.208,0.26,0.118,0.27,0.119,0.29,0.1,0.3,0.13033333333333333
202603252211,5,3,2,1,3,2,×,○,○,×,逃げ,逃げ,○,5,1.0,2,2.0,4,3.0,3,4.0,1,5.0,6,6.0,2,×,0.099,0.1,0.088,0.15,0.101,0.12,0.104,0.17,0.092,0.24,0.075,0.22,0.07350000000000001
202603252212,1,6,4,1,3,2,○,×,×,×,逃げ,逃げ,○,1,1.0,6,2.0,5,3.0,4,4.0,3,5.0,2,6.0,2,×,0.17,0.1,0.13,0.15,0.116,0.13,0.158,0.22,0.1,0.17,0.132,0.24,0.057333333333333326
202603251801,2,3,6,1,2,3,×,×,×,×,逃げ,逃げ,○,6,1.0,1,2.0,2,3.0,5,4.0,4,5.0,3,6.0,0,×,-0.031,0.13,-0.024,0.21,-0.013,0.1,-0.044,0.18,-0.016,0.18,0.037,0.23,0.18683333333333332
202603251802,1,6,4,1,3,2,○,×,×,×,逃げ,逃げ,○,2,1.0,6,2.0,4,3.0,3,4.0,5,5.0,1,6.0,1,×,0.015,0.19,-0.028,0.17,0.06,0.17,0.004,0.22,0.021,0.23,-0.015,0.17,0.18216666666666667
202603251803,1,4,3,1,3,2,○,×,×,×,逃げ,逃げ,○,1,1.0,6,2.0,4,3.0,3,4.0,5,5.0,2,6.0,2,×,0.022,0.18,0.023,0.19,0.026,0.16,0.015,0.14,-0.065,0.11,-0.077,0.07,0.15100000000000002
202603251804,1,5,4,1,6,4,○,×,○,×,逃げ,逃げ,○,1,1.0,5,2.0,6,3.0,2,4.0,4,5.0,3,6.0,1,×,0.023,0.17,-0.037,0.24,0.054,0.24,-0.007,0.27,0.021,0.23,0.114,0.19,0.19533333333333336
202603251805,1,3,2,4,6,5,×,×,×,×,逃げ,差し,×,1,1.0,4,2.0,3,3.0,6,4.0,5,5.0,2,6.0,3,×,0.013,0.29,-0.01,0.26,0.031,0.16,0.006,0.19,-0.006,0.16,-0.017,0.16,0.20049999999999998
202603251806,6,2,3,1,4,6,×,×,×,×,逃げ,逃げ,○,5,1.0,3,2.0,4,3.0,2,4.0,6,5.0,1,6.0,0,×,0.003,0.22,0.07,0.31,-0.011,0.22,0.029,0.24,-0.028,0.24,0.044,0.22,0.2238333333333333
202603251807,3,4,1,1,3,2,×,×,×,×,逃げ,逃げ,○,5,1.0,4,2.0,1,3.0,3,4.0,6,5.0,2,6.0,0,×,-0.011,0.18,0.049,0.09,0.019,0.06,-0.045,0.06,-0.024,0.1,-0.025,0.12,0.10783333333333334
