レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603182301,4,1,2,1,3,2,×,×,○,×,逃げ,逃げ,○,3,1.0,5,2.0,4,3.0,1,4.0,2,5.0,6,6.0,1,×,0.064,0.15,0.039,0.22,0.059,0.16,0.07,0.15,0.105,0.09,0.065,0.12,0.08633333333333333
202603182302,6,1,3,4,5,1,×,×,×,×,逃げ,まくり,×,3,1.0,6,2.0,2,3.0,4,4.0,5,5.0,1,6.0,2,×,0.153,0.24,0.167,0.23,0.123,0.28,0.147,0.21,0.095,0.25,0.146,0.31,0.11483333333333334
202603182303,2,4,6,4,2,1,×,×,×,×,逃げ,差し,×,5,1.0,2,2.0,4,3.0,1,4.0,6,5.0,3,6.0,1,×,0.084,0.12,0.189,0.11,0.094,0.08,0.144,0.11,0.064,0.12,0.149,0.08,0.047999999999999994
202603182304,1,2,4,3,2,1,×,○,×,×,逃げ,差し,×,3,1.0,1,2.0,5,3.0,2,4.0,6,,4,6.0,0,×,0.129,0.09,0.135,0.15,0.043,0.11,0.189,0.16,0.06,,0.115,0.19,0.045
202603182305,2,4,3,1,2,5,×,×,×,×,逃げ,逃げ,○,5,1.0,4,2.0,3,3.0,1,4.0,6,5.0,2,6.0,1,×,0.082,0.17,0.179,0.17,0.069,0.21,0.097,0.22,0.065,0.21,0.123,0.19,0.09549999999999999
202603182306,1,4,2,1,6,2,○,×,○,×,逃げ,逃げ,○,4,1.0,5,2.0,6,3.0,1,4.0,3,5.0,2,6.0,0,×,0.12,0.11,0.116,0.12,0.076,0.17,0.071,0.11,0.129,0.19,0.127,0.27,0.0585
202603182307,3,1,6,6,3,1,×,×,×,×,逃げ,差し,×,3,1.0,2,2.0,1,3.0,6,4.0,5,5.0,4,6.0,2,×,0.114,0.19,0.08,0.15,0.111,0.17,0.06,0.23,0.053,0.11,0.127,0.12,0.07316666666666667
202603182308,2,1,6,1,4,2,×,×,×,×,逃げ,逃げ,○,4,1.0,1,2.0,5,4.0,3,3.0,6,5.0,2,6.0,1,×,0.137,0.16,0.137,0.18,0.136,0.18,0.045,0.16,0.037,0.21,0.186,0.16,0.07066666666666666
202603182309,1,4,2,4,1,2,×,×,○,×,逃げ,まくり,×,3,1.0,5,2.0,4,3.0,1,4.0,6,5.0,2,6.0,0,×,0.183,0.13,0.13,0.26,0.077,0.28,0.076,0.11,0.146,0.21,0.103,0.14,0.08683333333333333
202603182310,1,6,4,3,4,6,×,×,×,×,逃げ,差し,×,3,1.0,5,2.0,6,4.0,4,5.0,2,3.0,1,6.0,0,×,0.061,0.27,0.066,0.16,0.066,0.21,0.095,0.16,0.113,0.11,0.129,0.07,0.09566666666666668
202603182311,1,3,5,3,5,1,×,×,×,×,逃げ,まくり,×,5,1.0,6,2.0,2,3.0,3,4.0,1,5.0,4,6.0,0,×,0.155,0.21,0.068,0.16,0.188,0.15,0.097,0.11,0.113,0.15,0.21,0.17,0.04583333333333333
202603182312,1,2,3,1,2,3,○,○,○,○,逃げ,逃げ,○,1,1.0,6,3.0,3,4.0,2,2.0,4,5.0,5,6.0,2,×,0.059,0.21,0.158,0.18,0.114,0.17,0.121,0.19,0.046,0.13,0.069,0.13,0.07383333333333333
202603181701,1,4,2,1,2,3,○,×,×,×,逃げ,逃げ,○,1,1.0,4,2.0,3,3.0,2,4.0,6,6.0,5,5.0,4,×,0.046,0.13,-0.017,0.17,-0.023,0.18,-0.019,0.2,-0.019,0.18,-0.015,0.19,0.18283333333333332
202603181702,6,1,3,1,2,3,×,×,○,×,逃げ,逃げ,○,4,1.0,3,2.0,2,3.0,6,4.0,5,5.0,1,6.0,1,×,0.064,0.07,-0.006,0.2,-0.029,0.21,0.048,0.21,0.024,0.29,0.057,0.28,0.18366666666666667
202603181703,1,5,3,3,1,4,×,×,×,×,逃げ,差し,×,1,1.0,5,2.0,4,3.0,2,4.0,3,5.0,6,6.0,2,×,0.021,0.2,0.035,0.16,0.024,0.19,0.075,0.23,-0.01,0.22,0.052,0.25,0.17550000000000002
