レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603042201,1,6,5,1,2,6,○,×,×,×,逃げ,逃げ,○,1,1.0,3,2.0,5,4.0,6,5.0,2,6.0,4,3.0,1,×,0.098,0.15,0.07,0.14,0.244,0.21,0.245,0.28,0.188,0.26,0.098,0.17,0.05583333333333334
202603042202,3,1,4,3,1,4,○,○,○,○,逃げ,差し,×,3,1.0,4,2.0,1,3.0,2,4.0,5,5.0,6,6.0,2,×,0.141,0.25,0.055,0.15,0.187,0.15,0.115,0.15,0.069,0.2,0.199,0.15,0.07600000000000001
202603042203,4,1,3,2,3,5,×,×,×,×,逃げ,逃げ,○,5,,2,1.0,4,2.0,1,3.0,6,4.0,3,5.0,0,×,0.201,,0.063,0.16,0.07,0.17,0.185,0.19,0.157,0.22,0.033,0.29,0.1044
202603042204,2,1,3,2,1,4,○,○,×,×,逃げ,差し,×,2,1.0,1,2.0,4,3.0,3,4.0,5,5.0,6,6.0,2,×,0.092,0.19,0.151,0.2,0.182,0.19,0.059,0.18,0.168,0.18,0.218,0.12,0.06433333333333334
202603042205,4,2,6,2,1,4,×,×,×,×,逃げ,差し,×,6,1.0,5,2.0,3,3.0,4,4.0,1,5.0,2,6.0,2,×,0.161,0.2,0.11,0.27,0.102,0.2,0.165,0.2,0.224,0.17,0.186,0.23,0.07166666666666667
202603042206,4,1,2,1,5,4,×,×,×,×,逃げ,逃げ,○,3,1.0,2,2.0,6,3.0,1,4.0,4,5.0,5,6.0,1,×,0.219,0.21,0.046,0.27,0.069,0.29,0.09,0.3,0.167,0.33,0.057,0.36,0.18833333333333335
202603042207,1,6,3,6,1,4,×,×,×,×,逃げ,差し,×,4,1.0,2,2.0,3,3.0,6,5.0,5,6.0,1,4.0,2,×,0.22,0.19,0.091,0.16,0.176,0.15,0.182,0.13,0.112,0.1,0.144,0.14,0.03216666666666666
202603042208,1,2,3,3,2,4,×,○,×,×,逃げ,差し,×,1,1.0,2,2.0,4,3.0,6,4.0,5,5.0,3,6.0,3,×,0.099,0.22,0.024,0.12,0.097,0.09,0.218,0.18,0.173,0.17,0.081,0.16,0.05733333333333334
202603042209,3,4,1,1,4,3,×,○,×,×,逃げ,逃げ,○,1,1.0,6,2.0,3,4.0,2,3.0,5,5.0,4,6.0,2,×,0.207,0.15,0.105,0.26,0.104,0.18,0.069,0.21,0.08,0.19,0.091,0.21,0.10966666666666668
202603042210,3,5,1,3,2,5,○,×,×,×,逃げ,まくり,×,5,1.0,3,2.0,1,3.0,4,4.0,2,5.0,6,6.0,2,×,0.179,0.14,0.099,0.1,0.189,0.05,0.061,0.16,0.061,0.08,0.05,0.18,0.07116666666666667
202603042211,5,1,6,1,5,2,×,×,×,×,逃げ,逃げ,○,3,1.0,6,2.0,5,3.0,4,4.0,1,5.0,2,,1,×,0.075,0.18,0.061,0.14,0.136,0.21,0.092,0.19,0.078,0.14,0.111,,0.0836
202603042212,1,5,3,1,3,2,○,×,×,×,逃げ,,-,2,1.0,5,2.0,4,3.0,3,4.0,1,5.0,6,6.0,1,×,0.174,0.1,0.127,0.12,0.143,0.09,0.097,0.14,0.092,0.11,0.063,0.13,0.043666666666666666
202603042101,2,3,5,1,3,6,×,○,×,×,逃げ,逃げ,○,6,1.0,1,2.0,3,3.0,5,,2,5.0,4,6.0,1,×,0.067,0.17,0.083,0.26,0.176,0.15,0.221,,0.15,0.15,0.242,0.07,0.0956
202603042102,3,1,4,2,4,6,×,×,×,×,逃げ,まくり,×,4,2.0,5,3.0,1,4.0,3,5.0,6,6.0,2,1.0,1,×,0.065,0.35,0.19,0.18,0.207,0.13,0.182,0.07,0.144,0.12,0.189,0.11,0.09783333333333333
202603042104,6,1,3,1,3,4,×,×,×,×,逃げ,逃げ,○,4,1.0,5,2.0,3,3.0,6,4.0,2,5.0,1,6.0,1,×,0.141,0.03,0.173,0.09,0.113,0.07,0.053,0.08,0.138,0.12,0.174,0.19,0.04966666666666667
202603042105,2,1,4,1,2,3,×,×,×,×,逃げ,逃げ,○,2,1.0,1,2.0,6,3.0,4,4.0,5,5.0,3,6.0,2,×,0.123,0.25,0.1,0.31,0.136,0.19,0.249,0.18,0.215,0.18,0.142,0.16,0.0855
202603042106,1,2,6,1,2,3,○,○,×,×,逃げ,逃げ,○,1,1.0,2,2.0,4,3.0,6,4.0,5,5.0,3,6.0,3,×,0.06,0.15,0.144,0.14,0.055,0.18,0.149,0.23,0.147,0.13,0.117,0.12,0.05333333333333332
202603042108,3,2,1,3,6,2,○,×,×,×,逃げ,差し,×,4,1.0,3,2.0,1,3.0,6,4.0,5,6.0,2,5.0,0,×,0.201,0.27,0.114,0.26,0.07,0.21,0.084,0.25,0.159,0.24,0.084,0.23,0.12466666666666665
202603042109,5,2,4,5,2,4,○,○,○,○,逃げ,差し,×,6,1.0,3,2.0,5,3.0,2,4.0,1,5.0,4,6.0,0,×,0.074,0.21,0.156,0.19,0.066,0.21,0.259,0.15,0.196,0.13,0.114,0.16,0.08916666666666667
202603042110,2,1,6,2,5,3,○,×,×,×,逃げ,,-,2,2.0,1,1.0,4,3.0,6,4.0,5,5.0,3,6.0,3,×,0.134,0.16,0.14,0.12,0.067,0.14,0.088,0.18,0.08,0.21,0.122,0.17,0.06483333333333334
202603042111,3,2,4,1,4,3,×,×,×,×,逃げ,逃げ,○,6,1.0,3,2.0,2,3.0,1,4.0,5,5.0,4,6.0,1,×,0.161,0.18,0.114,0.18,0.186,0.21,0.168,0.18,0.178,0.23,0.053,0.25,0.06166666666666667
202603042112,4,3,2,1,3,2,×,○,○,×,逃げ,逃げ,○,6,1.0,4,3.0,2,2.0,1,4.0,3,5.0,5,6.0,1,×,0.185,0.2,0.249,0.22,0.164,0.25,0.129,0.46,0.109,0.29,0.168,0.34,0.13566666666666669
202603042001,1,6,4,1,3,4,○,×,○,×,逃げ,逃げ,○,2,1.0,4,2.0,5,3.0,3,4.0,6,5.0,1,6.0,0,×,0.05,0.19,0.101,0.23,0.063,0.13,0.113,0.19,0.022,0.15,0.054,0.06,0.09116666666666667
202603042002,4,2,1,1,5,4,×,×,×,×,逃げ,逃げ,○,5,1.0,3,2.0,2,3.0,1,4.0,6,5.0,4,6.0,0,×,0.043,0.11,0.098,0.14,0.053,0.13,0.082,0.19,0.089,0.09,0.09,0.09,0.04916666666666667
202603042003,1,4,3,1,3,2,○,×,×,×,逃げ,逃げ,○,3,1.0,5,2.0,2,3.0,1,4.0,6,5.0,4,6.0,0,×,0.079,0.18,0.078,0.15,0.081,0.16,0.101,0.15,0.144,0.11,0.072,0.09,0.05883333333333333
