レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603272201,1,6,2,2,3,1,×,×,×,×,逃げ,まくり,×,1,1.0,4,2.0,3,3.0,6,4.0,5,5.0,2,6.0,3,×,0.097,0.28,0.157,0.19,0.114,0.2,0.105,0.23,0.113,0.17,0.141,0.14,0.08083333333333333
202603272202,1,3,4,3,2,5,×,×,×,×,逃げ,差し,×,1,1.0,2,2.0,5,3.0,3,4.0,4,5.0,6,6.0,3,×,0.114,0.2,0.062,0.09,0.139,0.14,0.158,0.13,0.128,0.21,0.12,0.18,0.04750000000000001
202603272203,4,1,2,1,3,4,×,×,×,×,逃げ,逃げ,○,3,1.0,2,2.0,5,3.0,1,4.0,4,5.0,6,6.0,2,×,0.129,0.19,0.123,0.15,0.113,0.21,0.131,0.31,0.107,0.25,0.231,0.26,0.08933333333333333
202603272204,6,4,1,1,2,3,×,×,×,×,逃げ,逃げ,○,5,1.0,4,2.0,3,3.0,2,4.0,6,5.0,1,6.0,1,×,0.083,0.08,0.143,0.13,0.102,0.19,0.166,0.18,0.125,0.17,0.088,0.14,0.035833333333333335
202603272205,4,1,3,1,2,3,×,×,○,×,逃げ,逃げ,○,2,1.0,3,2.0,5,3.0,1,4.0,4,6.0,6,5.0,0,×,0.149,0.21,0.076,0.18,0.106,0.28,0.14,0.29,0.126,0.38,0.107,0.26,0.14933333333333335
202603272206,5,1,3,1,4,6,×,×,×,×,逃げ,逃げ,○,5,1.0,4,2.0,2,3.0,3,4.0,1,5.0,6,6.0,1,×,0.078,0.05,0.09,0.09,0.042,0.06,0.07,0.07,0.073,0.03,0.129,0.08,0.023000000000000003
202603272207,6,1,3,2,5,1,×,×,×,×,逃げ,まくり,×,3,1.0,4,3.0,2,4.0,5,2.0,6,5.0,1,6.0,0,×,0.128,0.18,0.096,0.19,0.091,0.24,0.04,0.2,0.084,0.2,0.176,0.17,0.09616666666666666
202603272208,5,3,2,1,3,5,×,○,×,×,逃げ,逃げ,○,6,1.0,3,2.0,4,3.0,5,4.0,1,5.0,2,6.0,0,×,0.103,0.26,0.14,0.2,0.126,0.18,0.114,0.19,0.092,0.16,0.139,0.17,0.07433333333333335
202603272209,6,3,4,1,3,5,×,○,×,×,逃げ,逃げ,○,6,1.0,5,2.0,2,3.0,4,4.0,3,6.0,1,5.0,1,×,0.118,0.1,0.099,0.11,0.099,0.2,0.087,0.17,0.135,0.19,0.106,0.21,0.062
202603272210,5,1,4,1,3,2,×,×,×,×,逃げ,逃げ,○,2,1.0,5,2.0,6,3.0,4,4.0,1,5.0,3,6.0,1,×,0.098,0.08,0.096,0.15,0.123,0.17,0.127,0.22,0.093,0.26,0.126,0.17,0.07050000000000001
202603272211,2,1,6,1,5,2,×,×,×,×,逃げ,逃げ,○,4,1.0,1,2.0,3,3.0,6,4.0,5,5.0,2,6.0,2,×,0.115,0.13,0.163,0.15,0.078,0.12,0.095,0.22,0.189,0.21,0.091,0.23,0.059166666666666666
202603272212,2,1,4,1,5,2,×,×,×,×,逃げ,逃げ,○,2,1.0,1,2.0,6,3.0,3,4.0,4,5.0,5,6.0,0,×,0.111,0.1,0.068,0.17,0.135,0.12,0.146,0.11,0.147,0.07,0.09,0.1,0.041833333333333333
