レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603152201,6,4,1,1,4,5,×,○,×,×,逃げ,,-,5,1.0,3,2.0,6,3.0,2,4.0,4,5.0,1,6.0,0,×,0.166,0.17,0.078,0.19,0.092,0.2,0.096,0.19,0.085,0.21,0.139,0.12,0.07700000000000001
202603152202,2,3,5,1,5,2,×,×,×,×,逃げ,逃げ,○,2,1.0,4,2.0,5,,6,4.0,1,5.0,3,6.0,0,×,0.135,0.17,0.216,0.14,0.163,,0.123,0.14,0.132,0.11,0.101,0.16,0.041800000000000004
202603152203,3,2,4,6,3,1,×,×,×,×,逃げ,差し,×,5,1.0,2,2.0,1,3.0,4,4.0,6,5.0,3,6.0,2,×,0.101,0.08,0.136,0.13,0.194,0.13,0.113,0.26,0.171,0.19,0.159,0.12,0.04933333333333334
202603152204,6,2,1,1,4,5,×,×,×,×,逃げ,逃げ,○,4,1.0,2,2.0,6,3.0,3,4.0,5,5.0,1,6.0,2,×,0.078,0.16,0.105,0.22,0.176,0.19,0.133,0.16,0.156,0.17,0.139,0.3,0.06883333333333333
202603152205,5,3,1,4,5,2,×,×,×,×,逃げ,まくり,×,3,,6,2.0,4,3.0,2,4.0,1,5.0,5,,0,×,0.133,,0.08,0.27,0.143,0.29,0.206,0.21,0.148,0.22,0.139,,0.10325
202603152206,1,5,6,3,2,1,×,×,×,×,逃げ,まくり,×,1,1.0,3,2.0,6,3.0,5,4.0,4,5.0,2,6.0,1,×,0.124,0.34,0.13,0.32,0.203,0.21,0.183,0.33,0.07,0.34,0.12,0.34,0.17500000000000002
202603152208,4,5,1,1,2,4,×,×,×,×,逃げ,逃げ,○,1,1.0,6,2.0,3,3.0,2,4.0,4,5.0,5,6.0,2,×,0.154,0.07,0.093,0.1,0.065,0.11,0.13,0.17,0.084,0.17,0.114,0.2,0.058
202603152209,1,5,4,3,2,6,×,×,×,×,逃げ,まくり,×,1,1.0,6,2.0,3,3.0,2,4.0,4,5.0,5,6.0,2,×,0.084,0.15,0.171,0.18,0.099,0.15,0.143,0.24,0.141,0.25,0.108,0.27,0.08233333333333333
202603152210,1,2,4,1,4,3,○,×,×,×,逃げ,逃げ,○,1,1.0,3,2.0,5,3.0,4,4.0,2,5.0,6,6.0,3,×,0.107,0.1,0.149,0.11,0.166,0.07,0.131,0.09,0.127,0.08,0.127,0.06,0.049499999999999995
202603152211,2,3,6,1,2,3,×,×,×,×,逃げ,逃げ,○,6,1.0,1,2.0,2,3.0,5,4.0,3,5.0,4,6.0,0,×,0.107,0.06,0.093,0.12,0.185,0.1,0.097,0.13,0.066,0.15,0.063,0.11,0.05383333333333332
202603152212,1,2,4,1,2,3,○,○,×,×,逃げ,逃げ,○,1,1.0,2,2.0,5,3.0,3,4.0,6,5.0,4,6.0,2,×,0.159,0.18,0.104,0.16,0.121,0.21,0.132,0.21,0.103,0.24,0.151,0.17,0.06666666666666667
202603152102,3,1,4,4,1,5,×,○,×,×,逃げ,差し,×,4,1.0,6,2.0,1,3.0,3,4.0,5,5.0,2,6.0,1,×,0.077,0.23,0.196,0.16,0.141,0.1,0.149,0.07,0.07,0.1,0.106,0.18,0.06883333333333333
202603152103,1,3,6,1,3,5,○,○,×,×,逃げ,逃げ,○,1,1.0,5,2.0,3,3.0,4,4.0,6,5.0,2,6.0,3,×,0.071,0.01,0.126,0.1,0.115,0.06,0.166,0.06,0.122,0.05,0.176,0.08,0.06933333333333333
202603152104,3,1,2,3,5,1,○,×,×,×,逃げ,,-,3,1.0,2,2.0,1,3.0,5,4.0,6,5.0,4,6.0,1,×,0.171,0.24,0.121,0.21,0.101,0.16,0.118,0.19,0.098,0.13,0.165,0.12,0.061
202603152107,2,1,3,1,3,4,×,×,×,×,逃げ,逃げ,○,4,1.0,1,2.0,3,3.0,6,4.0,2,5.0,5,6.0,1,×,0.18,0.05,0.145,0.04,0.095,0.03,0.187,0.02,0.119,0.05,0.247,0.03,0.12549999999999997
202603152108,1,3,2,2,6,3,×,×,×,×,逃げ,まくり,×,1,1.0,3,2.0,2,3.0,6,4.0,5,6.0,4,5.0,1,×,0.184,0.21,0.074,0.13,0.149,0.16,0.075,0.13,0.183,0.14,0.143,0.17,0.036333333333333336
202603152109,1,2,4,1,2,6,○,○,×,×,逃げ,逃げ,○,1,1.0,2,2.0,5,3.0,3,6.0,4,4.0,6,5.0,3,×,0.1,0.08,0.099,0.04,0.131,0.07,0.161,0.19,0.135,0.02,0.161,0.12,0.054166666666666675
202603152110,6,1,4,1,3,2,×,×,×,×,逃げ,逃げ,○,3,1.0,5,2.0,4,3.0,2,4.0,6,5.0,1,6.0,0,×,0.126,0.19,0.246,0.15,0.046,0.14,0.123,0.09,0.072,0.1,0.147,0.13,0.055333333333333345
202603152111,2,3,1,1,2,5,×,×,×,×,逃げ,逃げ,○,4,1.0,1,2.0,2,3.0,5,4.0,3,5.0,6,6.0,1,×,0.149,0.14,0.098,0.2,0.169,0.23,0.079,0.38,0.121,0.28,0.073,0.32,0.1465
202603152112,4,1,3,1,3,5,×,×,×,×,逃げ,逃げ,○,4,1.0,6,2.0,2,3.0,1,4.0,5,6.0,3,5.0,0,×,0.165,0.06,0.071,0.12,0.116,0.11,0.169,0.18,0.084,0.18,0.133,0.15,0.04733333333333334
202603152001,5,3,1,1,3,2,×,○,×,×,逃げ,逃げ,○,5,1.0,2,2.0,3,3.0,6,4.0,1,5.0,4,6.0,2,×,0.091,0.11,0.021,0.11,0.096,0.11,0.058,0.13,0.001,0.17,0.075,0.18,0.078
202603152002,1,5,2,4,1,3,×,×,×,×,逃げ,まくり,×,3,1.0,2,2.0,4,3.0,5,4.0,1,5.0,6,6.0,2,×,0.069,0.18,0.084,0.22,0.094,0.24,0.085,0.13,0.079,0.12,0.104,0.09,0.08216666666666667
202603152003,4,3,5,2,1,3,×,×,×,×,逃げ,まくり,×,6,1.0,5,2.0,1,3.0,2,4.0,3,5.0,4,6.0,0,×,0.058,0.12,0.061,0.15,0.08,0.17,0.066,0.09,0.118,0.07,0.089,0.04,0.06033333333333333
202603152004,1,2,3,4,2,5,×,○,×,×,逃げ,,-,1,1.0,4,2.0,3,3.0,5,4.0,6,5.0,2,6.0,2,×,0.065,0.15,0.085,0.15,0.063,0.17,0.031,0.13,0.098,0.17,0.081,0.17,0.08616666666666667
202603152005,6,1,3,1,3,2,×,×,×,×,逃げ,逃げ,○,6,1.0,2,2.0,3,3.0,4,4.0,5,5.0,1,6.0,4,×,0.069,0.2,0.114,0.17,0.081,0.22,0.105,0.28,0.054,0.21,0.048,0.24,0.14150000000000004
202603152006,1,3,2,2,3,6,×,○,×,×,逃げ,まくり,×,5,1.0,4,2.0,1,3.0,6,4.0,2,6.0,3,5.0,0,×,0.029,0.26,0.082,0.22,0.06,0.24,0.033,0.24,0.145,0.19,0.082,0.22,0.1565
202603152007,1,2,3,1,2,6,○,○,×,×,逃げ,逃げ,○,1,1.0,2,2.0,3,3.0,4,4.0,6,5.0,5,6.0,4,×,0.092,0.12,0.067,0.16,0.064,0.17,0.107,0.17,0.059,0.07,0.065,0.06,0.05100000000000001
202603152008,2,4,5,3,5,1,×,×,×,×,逃げ,まくり,×,6,1.0,1,2.0,4,3.0,3,4.0,2,5.0,5,6.0,0,×,0.075,0.17,0.101,0.19,0.084,0.27,0.082,0.25,0.084,0.23,0.033,0.19,0.1401666666666667
202603152009,4,3,5,1,2,6,×,×,×,×,逃げ,逃げ,○,6,1.0,3,2.0,4,3.0,1,4.0,2,5.0,5,6.0,0,×,0.105,0.22,0.119,0.23,0.091,0.23,0.071,0.21,0.088,0.21,0.066,0.23,0.13166666666666668
202603152010,1,4,6,1,2,3,○,×,×,×,逃げ,逃げ,○,4,1.0,6,2.0,5,3.0,1,4.0,2,5.0,3,6.0,0,×,0.085,0.19,0.009,0.21,0.028,0.13,0.079,0.14,0.114,0.16,0.069,0.19,0.106
202603152011,1,4,5,2,1,5,×,×,○,×,逃げ,,-,1,1.0,6,2.0,4,3.0,3,4.0,2,5.0,5,6.0,1,×,0.066,0.17,0.101,0.26,0.061,0.29,0.066,0.21,0.082,0.2,0.028,0.21,0.156
202603152012,3,1,4,1,3,2,×,×,×,×,逃げ,逃げ,○,4,1.0,3,2.0,1,3.0,2,4.0,6,5.0,5,6.0,0,×,0.064,0.18,0.086,0.18,0.041,0.18,0.096,0.17,0.072,0.17,0.055,0.19,0.10933333333333334
202603151901,4,2,1,1,2,6,×,○,×,×,逃げ,逃げ,○,5,1.0,2,2.0,3,3.0,1,4.0,6,5.0,4,6.0,2,×,0.04,0.29,0.161,0.29,0.067,0.25,0.016,0.22,0.084,0.28,0.097,0.24,0.18416666666666667
202603151902,1,3,4,2,1,6,×,×,×,×,逃げ,差し,×,1,1.0,4,2.0,2,3.0,3,4.0,6,5.0,5,6.0,1,×,0.053,0.22,0.009,0.25,0.071,0.18,-0.021,0.19,0.111,0.17,0.023,0.15,0.15233333333333335
202603151903,1,4,5,1,2,4,○,×,×,×,逃げ,逃げ,○,1,1.0,6,2.0,5,3.0,3,4.0,2,5.0,4,6.0,1,×,0.092,0.15,0.014,0.14,0.113,0.18,0.053,0.19,0.063,0.19,0.024,0.16,0.1085
202603151904,3,1,2,1,3,4,×,×,×,×,逃げ,逃げ,○,4,1.0,2,2.0,1,3.0,3,4.0,6,5.0,5,6.0,1,×,0.056,0.09,0.087,0.17,0.049,0.15,0.033,0.23,0.059,0.31,0.092,0.29,0.144
202603151905,6,3,1,1,3,2,×,○,×,×,逃げ,逃げ,○,5,1.0,6,2.0,3,3.0,4,4.0,2,5.0,1,6.0,2,×,0.13,0.21,0.083,0.15,0.032,0.12,0.044,0.25,0.054,0.22,0.057,0.19,0.12333333333333334
202603151906,4,1,2,1,6,3,×,×,×,×,逃げ,逃げ,○,4,1.0,3,2.0,5,3.0,1,4.0,2,5.0,6,6.0,1,×,0.095,0.18,0.064,0.21,0.038,0.14,0.034,0.19,0.06,0.34,0.032,0.33,0.17783333333333337
202603151907,5,3,4,1,6,2,×,×,×,×,逃げ,逃げ,○,6,1.0,5,2.0,2,3.0,4,4.0,1,5.0,3,6.0,1,×,0.1,0.08,0.093,0.17,0.109,0.19,0.054,0.23,0.071,0.26,0.026,0.21,0.12116666666666669
202603151908,5,1,2,1,3,2,×,×,○,×,逃げ,逃げ,○,4,1.0,2,2.0,5,3.0,6,4.0,1,5.0,3,6.0,1,×,0.048,0.18,0.068,0.23,0.015,0.22,0.03,0.27,0.021,0.28,0.055,0.24,0.19716666666666668
202603151909,1,3,5,1,6,5,○,×,○,×,逃げ,逃げ,○,4,1.0,6,2.0,3,3.0,5,5.0,2,6.0,1,4.0,2,×,0.08,0.11,0.067,0.13,0.062,0.08,0.03,0.14,0.123,0.12,0.057,0.05,0.038500000000000006
202603151910,5,2,1,1,2,3,×,○,×,×,逃げ,逃げ,○,5,1.0,1,2.0,4,3.0,3,4.0,2,5.0,6,6.0,1,×,0.116,0.21,0.055,0.22,0.097,0.2,0.028,0.15,0.071,0.14,0.041,0.13,0.107
202603151911,6,5,3,4,5,3,×,○,○,×,逃げ,まくり,×,6,1.0,5,2.0,4,3.0,2,4.0,3,5.0,1,6.0,0,×,0.064,0.2,0.088,0.29,0.119,0.25,0.055,0.18,0.009,0.2,0.074,0.14,0.14183333333333334
202603151912,1,6,3,1,5,2,○,×,×,×,逃げ,逃げ,○,1,1.0,5,2.0,4,3.0,6,4.0,3,5.0,2,6.0,1,×,0.142,0.1,0.122,0.16,0.12,0.12,0.134,0.18,0.054,0.08,0.086,0.19,0.042666666666666665
202603151801,3,4,1,1,4,3,×,○,×,×,逃げ,逃げ,○,5,1.0,4,2.0,3,3.0,1,4.0,2,5.0,6,6.0,2,×,-0.027,0.13,-0.048,0.34,-0.025,0.22,0.029,0.15,0.011,0.14,0.014,0.27,0.216
202603151802,3,2,1,2,1,4,×,×,×,×,逃げ,差し,×,5,1.0,4,2.0,1,3.0,6,4.0,3,6.0,2,5.0,0,×,0.004,0.21,-0.023,0.19,0.038,0.25,-0.067,0.17,0.132,0.11,0.004,0.15,0.17266666666666666
202603151803,5,2,1,1,4,3,×,×,×,×,逃げ,逃げ,○,2,1.0,4,2.0,5,3.0,6,4.0,1,5.0,3,6.0,0,×,-0.013,0.22,0.008,0.19,-0.001,0.21,0.036,0.22,0.0,0.14,0.065,0.19,0.1791666666666667
202603151804,1,5,6,1,3,5,○,×,×,×,逃げ,逃げ,○,1,1.0,6,2.0,2,3.0,5,4.0,3,5.0,4,6.0,1,×,-0.012,0.18,-0.019,0.16,0.09,0.17,-0.015,0.15,0.05,0.26,-0.028,0.22,0.17900000000000002
202603151805,6,1,5,1,3,5,×,×,○,×,逃げ,逃げ,○,2,1.0,4,2.0,5,3.0,6,4.0,3,5.0,1,6.0,0,×,0.026,0.13,0.046,0.19,0.02,0.21,-0.025,0.29,-0.025,0.21,-0.002,0.22,0.2016666666666667
202603151806,1,5,3,1,2,3,○,×,○,×,逃げ,逃げ,○,3,1.0,1,2.0,4,3.0,6,4.0,2,5.0,5,6.0,0,×,-0.036,0.19,0.001,0.21,0.027,0.2,0.097,0.24,0.015,0.26,-0.069,0.24,0.2175
202603151807,2,4,6,1,2,3,×,×,×,×,逃げ,逃げ,○,5,1.0,1,2.0,4,3.0,2,4.0,6,5.0,3,6.0,0,×,-0.041,0.19,0.004,0.14,-0.028,0.18,-0.008,0.21,-0.002,0.26,0.132,0.18,0.18383333333333332
202603151808,6,2,1,1,2,4,×,○,×,×,逃げ,逃げ,○,4,1.0,2,2.0,5,3.0,6,4.0,3,5.0,1,6.0,1,×,0.032,0.14,0.033,0.18,-0.053,0.19,0.064,0.17,0.014,0.22,0.042,0.23,0.16633333333333333
202603151809,6,3,4,3,5,1,×,×,×,×,逃げ,まくり,×,6,1.0,5,2.0,2,3.0,3,4.0,4,5.0,1,6.0,0,×,0.036,0.28,-0.001,0.23,0.034,0.21,0.065,0.19,0.02,0.14,0.05,0.18,0.171
202603151810,6,1,2,1,2,6,×,×,×,×,逃げ,逃げ,○,2,1.0,3,2.0,5,3.0,4,4.0,6,5.0,1,6.0,1,×,0.03,0.16,-0.027,0.22,-0.002,0.21,0.007,0.17,-0.01,0.16,-0.017,0.11,0.1748333333333333
202603151811,2,1,4,1,2,4,×,×,○,×,逃げ,逃げ,○,4,1.0,1,2.0,5,3.0,3,4.0,2,5.0,6,6.0,1,×,-0.042,0.1,0.004,0.13,-0.015,0.11,-0.032,0.17,0.02,0.21,-0.041,0.28,0.18433333333333332
202603151812,1,3,4,1,4,5,○,×,×,×,逃げ,逃げ,○,5,1.0,4,,2,3.0,3,4.0,1,5.0,6,6.0,1,×,0.063,0.11,-0.001,,0.027,0.21,0.014,0.21,-0.0,0.26,-0.012,0.24,0.1876
202603151601,2,3,1,1,2,3,×,×,×,×,逃げ,逃げ,○,5,1.0,1,2.0,3,3.0,4,4.0,6,5.0,2,6.0,2,×,0.001,0.2,0.026,0.19,0.034,0.18,0.015,0.24,0.027,0.25,0.08,0.18,0.17616666666666667
202603151602,2,4,1,5,4,2,×,○,×,×,逃げ,差し,×,5,1.0,1,2.0,4,3.0,2,4.0,3,5.0,6,6.0,1,×,0.047,0.22,0.037,0.18,-0.044,0.14,0.037,0.1,-0.037,0.16,0.03,0.2,0.155
202603151603,3,1,2,4,3,6,×,×,×,×,逃げ,差し,×,3,1.0,4,3.0,1,2.0,6,4.0,2,5.0,5,6.0,0,×,0.006,0.38,-0.007,0.2,-0.005,0.21,0.009,0.18,0.005,0.18,0.026,0.16,0.21266666666666664
202603151604,4,2,6,3,6,4,×,×,×,×,逃げ,まくり,×,5,1.0,4,2.0,6,3.0,1,4.0,3,5.0,2,6.0,0,×,-0.033,0.2,-0.003,0.18,0.006,0.14,0.033,0.12,0.019,0.13,-0.01,0.12,0.14633333333333334
202603151605,1,6,4,1,3,4,○,×,○,×,逃げ,逃げ,○,4,1.0,6,2.0,2,3.0,3,4.0,5,5.0,1,6.0,1,×,0.003,0.1,0.018,0.2,-0.004,0.05,0.037,0.07,0.021,0.04,0.046,0.08,0.06983333333333334
202603151606,2,1,4,1,2,3,×,×,×,×,逃げ,逃げ,○,5,1.0,1,2.0,4,3.0,3,4.0,2,5.0,6,6.0,1,×,0.034,0.04,0.076,0.06,0.053,0.17,-0.013,0.06,0.028,0.13,0.01,0.2,0.084
202603151607,3,1,2,1,4,6,×,×,×,×,逃げ,逃げ,○,3,1.0,2,2.0,1,3.0,4,4.0,6,5.0,5,6.0,2,×,-0.019,0.13,0.07,0.14,0.016,0.15,0.038,0.15,-0.0,0.17,0.076,0.14,0.1165
202603151608,2,5,4,1,6,5,×,×,×,×,逃げ,逃げ,○,6,1.0,1,3.0,5,4.0,2,5.0,4,6.0,3,2.0,0,×,0.03,0.16,0.029,0.09,0.048,0.1,0.045,0.03,-0.033,0.1,0.0,0.22,0.10183333333333333
202603151609,6,3,5,2,1,5,×,×,○,×,逃げ,まくり,×,4,1.0,5,2.0,2,3.0,6,4.0,3,5.0,1,6.0,0,×,0.017,0.41,0.03,0.23,-0.009,0.12,0.028,0.13,-0.008,0.11,-0.003,0.11,0.1758333333333333
202603151610,1,3,2,4,6,2,×,×,○,×,逃げ,,-,2,1.0,3,2.0,1,3.0,6,4.0,5,5.0,4,6.0,1,×,0.037,0.08,-0.045,0.19,0.087,0.23,0.017,0.13,0.005,0.18,0.001,0.21,0.153
202603151611,1,5,4,1,3,4,○,×,○,×,逃げ,逃げ,○,1,1.0,5,2.0,4,3.0,3,4.0,2,,6,,1,×,0.031,0.03,0.044,0.05,-0.007,0.03,0.073,0.01,0.015,,0.053,,0.026750000000000003
202603151612,1,2,4,1,2,3,○,○,×,×,逃げ,逃げ,○,1,1.0,3,2.0,5,3.0,2,4.0,4,5.0,6,6.0,2,×,0.024,0.04,-0.021,0.05,0.056,0.14,-0.044,0.08,0.045,0.09,0.007,0.18,0.0855
202603151401,2,6,5,3,1,4,×,×,×,×,逃げ,まくり,×,6,1.0,1,2.0,5,3.0,4,4.0,3,6.0,2,5.0,1,×,0.176,0.1,0.167,0.13,0.207,0.12,0.268,0.11,0.187,0.03,0.206,0.09,0.10516666666666667
202603151402,4,1,2,1,2,4,×,×,×,×,逃げ,逃げ,○,3,1.0,2,2.0,6,3.0,1,4.0,4,5.0,5,6.0,1,×,0.257,0.11,0.188,0.18,0.168,0.13,0.17,0.09,0.174,0.01,0.247,0.05,0.10566666666666667
202603151403,1,5,3,3,1,2,×,×,×,×,逃げ,まくり,×,4,1.0,5,2.0,3,3.0,6,4.0,1,6.0,2,5.0,1,×,0.185,0.13,0.187,0.13,0.211,0.11,0.139,0.13,0.192,0.27,0.172,0.16,0.05199999999999999
202603151404,1,2,5,1,3,2,○,×,×,×,逃げ,逃げ,○,1,1.0,4,2.0,5,3.0,2,4.0,3,5.0,6,6.0,2,×,0.198,0.19,0.184,0.16,0.208,0.12,0.2,0.12,0.178,0.12,0.204,0.12,0.056999999999999995
202603151405,5,2,1,3,4,6,×,×,×,×,逃げ,まくり,×,4,1.0,2,2.0,6,3.0,5,4.0,1,5.0,3,6.0,1,×,0.2,0.07,0.157,0.08,0.154,0.14,0.152,0.11,0.197,0.13,0.199,0.18,0.05816666666666667
202603151406,1,2,6,6,4,2,×,×,×,×,逃げ,まくり,×,2,1.0,1,2.0,6,3.0,5,4.0,4,6.0,3,5.0,0,×,0.183,0.26,0.185,0.24,0.206,0.36,0.194,0.15,0.191,0.17,0.293,0.1,0.09066666666666667
202603151407,4,1,6,1,4,3,×,×,×,×,逃げ,逃げ,○,2,1.0,6,2.0,5,3.0,1,4.0,4,5.0,3,6.0,0,×,0.173,0.06,0.173,0.27,0.168,0.11,0.215,0.13,0.267,0.18,0.152,0.11,0.08033333333333333
202603151408,4,1,2,4,2,6,○,×,×,×,逃げ,まくり,×,4,1.0,2,3.0,6,4.0,1,2.0,3,5.0,5,6.0,0,×,0.202,0.1,0.184,0.08,0.207,0.11,0.198,0.04,0.21,0.04,0.209,0.05,0.13166666666666668
202603151409,5,4,1,1,2,5,×,×,×,×,逃げ,まくり,×,5,5.0,3,1.0,4,2.0,2,3.0,1,4.0,6,6.0,2,×,0.165,0.09,0.209,0.17,0.202,0.13,0.179,0.14,0.236,0.11,0.21,0.12,0.0735
202603151410,5,1,3,1,2,4,×,×,×,×,逃げ,逃げ,○,2,1.0,5,2.0,4,3.0,6,4.0,1,5.0,3,6.0,0,×,0.196,0.17,0.187,0.15,0.249,0.12,0.175,0.15,0.185,0.12,0.16,0.19,0.05200000000000001
202603151411,6,3,4,2,3,1,×,○,×,×,逃げ,まくり,×,5,1.0,6,2.0,2,3.0,4,,3,5.0,1,6.0,0,×,0.199,0.29,0.285,0.18,0.197,0.19,0.182,,0.258,0.16,0.188,0.17,0.0638
202603151412,3,5,1,1,2,5,×,×,×,×,逃げ,逃げ,○,5,1.0,3,2.0,1,3.0,6,4.0,2,5.0,4,6.0,0,×,0.193,0.11,0.223,0.16,0.227,0.17,0.198,0.24,0.217,0.23,0.188,0.28,0.05833333333333334
202603151301,1,5,6,1,4,6,○,×,○,×,逃げ,逃げ,○,1,1.0,5,2.0,6,3.0,4,4.0,2,6.0,3,5.0,2,×,0.039,0.1,0.032,0.1,-0.018,0.13,0.004,0.08,-0.044,0.19,0.054,0.12,0.10883333333333334
202603151302,1,2,5,1,4,5,○,×,○,×,逃げ,逃げ,○,1,1.0,4,2.0,6,3.0,3,4.0,2,5.0,5,6.0,1,×,-0.002,0.24,0.074,0.14,0.018,0.14,0.005,0.15,0.006,0.11,0.04,0.15,0.13149999999999998
202603151303,3,2,1,5,3,1,×,×,○,×,逃げ,,-,3,1.0,2,2.0,1,3.0,6,4.0,4,5.0,5,6.0,1,×,0.007,0.16,0.017,0.13,0.023,0.12,-0.02,0.18,0.029,0.19,0.054,0.21,0.14666666666666667
202603151304,5,3,1,3,1,4,×,×,×,×,逃げ,差し,×,3,1.0,4,2.0,2,3.0,6,4.0,1,5.0,5,6.0,0,×,0.017,0.12,0.02,0.09,0.052,0.05,-0.02,0.06,0.036,0.08,0.009,0.07,0.06
202603151305,6,1,5,1,2,4,×,×,×,×,逃げ,逃げ,○,4,1.0,6,2.0,5,3.0,3,4.0,2,5.0,1,6.0,0,×,0.037,0.18,0.037,0.2,0.052,0.14,-0.023,0.14,0.066,0.12,0.021,0.2,0.13166666666666668
202603151306,4,1,2,1,2,4,×,×,×,×,逃げ,逃げ,○,4,1.0,5,2.0,6,3.0,1,4.0,2,5.0,3,6.0,0,×,0.015,0.2,0.022,0.15,0.017,0.14,0.022,0.13,0.009,0.14,0.028,0.12,0.12783333333333333
