レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603222401,1,2,3,4,1,5,×,×,×,×,逃げ,差し,×,4,1.0,2,2.0,5,3.0,1,4.0,3,5.0,6,6.0,2,×,0.037,0.12,0.031,0.15,0.08,0.14,-0.025,0.08,0.029,0.12,0.017,0.11,0.09183333333333332
202603222402,1,2,4,5,2,1,×,○,×,×,逃げ,まくり,×,3,1.0,1,2.0,6,3.0,4,,2,5.0,5,6.0,0,×,0.024,0.1,-0.0,0.12,-0.045,0.15,0.048,,0.115,0.05,-0.004,0.07,0.10600000000000001
202603222403,1,5,4,1,4,2,○,×,×,×,逃げ,逃げ,○,6,1.0,4,2.0,3,3.0,5,4.0,1,5.0,2,6.0,1,×,-0.048,0.07,0.034,0.15,0.106,0.13,-0.012,0.18,-0.012,0.14,0.047,0.23,0.13083333333333336
202603222404,1,4,2,2,1,3,×,×,×,×,逃げ,差し,×,6,1.0,3,2.0,5,3.0,1,4.0,2,5.0,4,6.0,0,×,0.039,0.24,0.04,0.29,0.011,0.29,-0.03,0.25,0.046,0.28,0.092,0.2,0.22533333333333336
202603222405,1,3,2,5,4,6,×,×,×,×,逃げ,差し,×,5,1.0,1,2.0,4,3.0,2,4.0,6,5.0,3,6.0,0,×,-0.011,0.12,0.015,0.1,-0.004,0.15,0.008,0.08,0.018,0.13,0.123,0.09,0.09783333333333334
202603222406,1,6,3,1,3,2,○,×,×,×,逃げ,逃げ,○,4,1.0,5,2.0,3,3.0,2,4.0,6,5.0,1,6.0,1,×,0.048,0.14,0.051,0.22,0.035,0.2,-0.004,0.19,0.127,0.19,-0.007,0.15,0.14
202603222407,1,5,3,1,3,2,○,×,×,×,逃げ,逃げ,○,6,1.0,5,2.0,2,3.0,3,4.0,1,5.0,4,6.0,0,×,0.005,0.17,-0.007,0.19,0.011,0.26,0.029,0.24,-0.021,0.29,0.071,0.26,0.22033333333333335
202603222408,1,3,4,1,5,4,○,×,○,×,逃げ,,-,4,1.0,3,3.0,6,4.0,2,5.0,5,2.0,1,,1,×,0.044,0.15,0.043,0.14,0.037,0.08,0.035,0.07,0.012,0.16,-0.033,,0.08580000000000002
202603222409,1,3,4,1,2,6,○,×,×,×,逃げ,逃げ,○,2,1.0,4,2.0,6,3.0,1,4.0,5,5.0,3,6.0,1,×,0.004,0.23,0.024,0.25,-0.031,0.33,-0.003,0.33,0.04,0.35,0.032,0.28,0.284
202603222410,1,2,5,1,2,4,○,○,×,×,逃げ,逃げ,○,3,1.0,4,2.0,5,3.0,2,4.0,1,5.0,6,6.0,1,×,0.016,0.14,0.052,0.15,-0.009,0.17,0.024,0.14,-0.018,0.14,0.044,0.11,0.12350000000000001
202603222411,1,2,6,1,5,6,○,×,○,×,逃げ,逃げ,○,1,1.0,3,2.0,6,3.0,2,4.0,5,5.0,4,6.0,2,×,-0.005,0.07,-0.033,0.1,-0.005,0.17,0.102,0.14,-0.027,0.14,0.02,0.12,0.11466666666666668
202603222412,1,2,3,2,3,1,×,×,×,×,逃げ,差し,×,1,1.0,3,2.0,4,3.0,2,4.0,5,5.0,6,6.0,3,×,-0.017,0.2,0.039,0.11,0.012,0.09,0.051,0.11,0.0,0.12,0.042,0.16,0.1105
202603222301,4,1,2,1,3,2,×,×,○,×,逃げ,逃げ,○,5,1.0,3,2.0,4,3.0,1,4.0,6,5.0,2,6.0,0,×,0.076,0.11,0.036,0.14,0.053,0.13,0.104,0.11,0.11,0.13,0.068,0.11,0.04716666666666667
202603222302,1,4,5,2,4,1,×,○,×,×,逃げ,差し,×,1,1.0,6,2.0,4,3.0,5,4.0,2,5.0,3,6.0,1,×,-0.022,0.09,0.057,0.11,0.024,0.19,0.169,0.19,0.09,0.21,0.009,0.22,0.11383333333333333
202603222303,5,1,2,1,4,5,×,×,×,×,逃げ,逃げ,○,2,1.0,6,2.0,3,3.0,4,4.0,1,5.0,5,6.0,2,×,0.06,0.08,0.134,0.07,0.104,0.11,0.104,0.18,-0.057,0.13,0.049,0.19,0.08233333333333333
202603222304,3,1,4,2,1,3,×,○,×,×,逃げ,差し,×,5,1.0,6,2.0,1,3.0,4,4.0,3,5.0,2,6.0,1,×,0.024,0.11,0.107,0.15,0.125,0.15,0.158,0.23,0.037,0.24,0.054,0.19,0.09416666666666666
202603222305,2,1,4,1,5,2,×,×,×,×,逃げ,逃げ,○,2,1.0,1,2.0,6,3.0,5,4.0,3,5.0,4,6.0,0,×,0.136,0.11,0.125,0.17,-0.003,0.14,0.086,0.25,0.036,0.19,0.111,0.3,0.12016666666666669
202603222306,1,4,3,1,3,5,○,×,×,×,逃げ,逃げ,○,4,1.0,6,2.0,5,3.0,1,4.0,2,5.0,3,6.0,0,×,0.171,0.06,0.015,0.22,0.088,0.11,-0.022,0.14,0.072,0.14,0.182,0.29,0.11266666666666669
202603222307,1,4,3,1,4,2,○,○,×,×,逃げ,逃げ,○,1,1.0,4,2.0,3,3.0,2,4.0,6,5.0,5,6.0,2,×,0.104,0.13,0.11,0.11,0.057,0.12,0.074,0.09,0.134,0.11,0.042,0.16,0.041166666666666664
202603222308,1,3,5,1,5,4,○,×,×,×,逃げ,逃げ,○,1,1.0,6,2.0,2,3.0,3,4.0,5,5.0,4,6.0,2,×,-0.057,0.14,0.037,0.17,0.11,0.12,0.049,0.11,0.032,0.08,0.066,0.08,0.07716666666666668
202603222309,1,3,2,3,1,5,×,×,×,×,逃げ,,-,1,1.0,4,2.0,3,3.0,2,4.0,6,5.0,5,6.0,2,×,0.135,0.12,0.111,0.18,0.163,0.15,0.146,0.12,0.104,0.15,0.104,0.16,0.037500000000000006
202603222310,1,3,4,1,4,5,○,×,×,×,逃げ,逃げ,○,3,1.0,4,2.0,2,3.0,1,4.0,6,5.0,5,6.0,0,×,0.23,0.08,0.184,0.07,0.128,0.12,0.048,0.07,0.004,0.16,0.112,0.13,0.07800000000000001
202603222311,1,4,5,1,2,5,○,×,○,×,逃げ,逃げ,○,2,1.0,5,2.0,6,3.0,4,4.0,1,5.0,3,6.0,1,×,0.129,0.12,-0.001,0.14,0.106,0.15,0.095,0.16,0.13,0.15,0.083,0.16,0.05933333333333334
202603222312,1,4,6,3,5,6,×,×,○,×,逃げ,まくり,×,4,1.0,5,2.0,6,3.0,2,4.0,3,5.0,1,6.0,0,×,0.126,0.12,0.119,0.15,0.051,0.09,0.106,0.08,0.031,0.11,0.088,0.12,0.0355
202603222001,3,2,6,3,1,2,○,×,×,×,逃げ,差し,×,4,1.0,2,2.0,1,3.0,6,4.0,5,5.0,3,6.0,2,×,0.041,0.07,0.051,0.19,0.015,0.16,0.108,0.13,0.075,0.11,0.098,0.07,0.06633333333333336
202603222002,3,1,4,6,3,1,×,×,×,×,逃げ,,-,4,1.0,5,2.0,1,3.0,3,4.0,6,5.0,2,6.0,0,×,0.042,0.21,0.015,0.18,0.019,0.15,0.081,0.18,0.132,0.22,0.12,0.25,0.13016666666666665
202603222003,1,5,6,6,1,2,×,×,×,×,逃げ,差し,×,5,1.0,4,2.0,6,3.0,2,5.0,1,6.0,3,4.0,0,×,0.055,0.17,0.057,0.23,0.132,0.32,0.104,0.19,0.101,0.18,0.137,0.17,0.11233333333333334
202603222004,4,3,1,1,2,5,×,×,×,×,逃げ,逃げ,○,6,1.0,4,2.0,2,3.0,1,4.0,3,5.0,5,6.0,0,×,0.036,0.09,0.083,0.16,0.066,0.09,0.049,0.13,0.06,0.12,0.04,0.14,0.066
202603222005,1,3,2,1,2,3,○,×,×,×,逃げ,逃げ,○,1,1.0,4,2.0,2,3.0,6,4.0,3,5.0,5,6.0,1,×,0.006,0.03,0.082,0.07,0.045,0.11,0.086,0.12,0.077,0.16,0.104,0.11,0.037333333333333336
