レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603172101,1,5,2,4,5,1,×,○,×,×,逃げ,まくり,×,2,1.0,3,2.0,6,3.0,5,4.0,1,5.0,4,6.0,0,×,0.111,0.15,0.125,0.16,0.161,0.18,0.128,0.08,0.076,0.1,0.125,0.2,0.04
202603172103,2,3,1,5,1,3,×,×,×,×,逃げ,差し,×,4,1.0,1,2.0,2,3.0,6,4.0,3,5.0,5,6.0,0,×,0.111,0.25,0.112,0.26,0.112,0.2,0.131,0.15,0.102,0.21,0.297,0.26,0.08983333333333332
202603172104,6,1,5,4,2,1,×,×,×,×,逃げ,差し,×,3,1.0,6,2.0,5,3.0,4,4.0,2,5.0,1,6.0,1,×,0.136,0.3,0.059,0.19,0.083,0.21,0.081,0.18,0.218,0.16,0.088,0.16,0.1085
202603172105,1,3,2,1,2,3,○,×,×,×,逃げ,逃げ,○,3,1.0,2,2.0,1,3.0,6,4.0,4,5.0,5,6.0,1,×,0.168,0.08,0.143,0.07,0.116,0.02,0.04,0.15,0.061,0.14,0.194,0.17,0.07833333333333332
202603172106,3,4,2,1,5,6,×,×,×,×,逃げ,逃げ,○,6,1.0,4,,1,3.0,3,4.0,2,5.0,5,6.0,0,×,0.097,,0.162,,0.066,0.09,0.138,0.06,0.157,0.1,0.221,0.11,0.0675
202603172107,3,1,4,1,3,2,×,×,×,×,逃げ,逃げ,○,3,1.0,5,2.0,2,3.0,1,4.0,6,,4,6.0,0,×,0.093,0.1,0.122,0.15,0.171,0.13,0.092,0.23,0.124,,0.281,0.33,0.0526
202603172109,1,6,4,1,3,5,○,×,×,×,逃げ,逃げ,○,3,1.0,6,2.0,5,3.0,2,4.0,4,5.0,1,6.0,0,×,0.058,0.22,0.064,0.16,0.159,0.22,0.153,0.17,0.247,0.2,0.105,0.16,0.073
202603172110,4,1,2,1,4,3,×,×,×,×,逃げ,,-,2,1.0,3,2.0,4,3.0,1,4.0,5,5.0,6,6.0,2,×,0.156,0.2,0.166,0.17,0.189,0.2,0.111,0.19,0.158,0.14,0.079,0.16,0.0395
202603172111,4,1,2,1,3,5,×,×,×,×,逃げ,,-,2,1.0,3,2.0,6,3.0,1,4.0,4,5.0,5,6.0,0,×,0.116,0.21,0.127,0.25,0.125,0.2,0.107,0.21,0.158,0.16,0.115,0.2,0.08033333333333333
202603172112,3,1,2,1,3,2,×,×,○,×,逃げ,逃げ,○,2,1.0,5,2.0,1,3.0,6,4.0,4,5.0,3,6.0,0,×,0.151,0.04,0.17,0.07,0.142,0.13,0.155,0.25,0.072,0.4,0.053,0.26,0.14216666666666666
202603171901,6,1,3,4,3,6,×,×,×,×,逃げ,差し,×,4,1.0,5,2.0,2,3.0,6,4.0,3,5.0,1,6.0,0,×,0.041,0.16,0.036,0.16,0.028,0.09,0.005,0.06,0.005,0.12,0.06,0.1,0.08583333333333333
202603171902,2,1,4,2,1,4,○,○,○,○,逃げ,差し,×,5,1.0,3,2.0,6,3.0,4,4.0,1,5.0,2,6.0,1,×,0.041,0.22,0.029,0.2,-0.019,0.18,0.042,0.14,0.027,0.15,0.038,0.23,0.16033333333333333
202603171903,4,6,1,4,2,5,○,×,×,×,逃げ,差し,×,5,1.0,6,2.0,1,3.0,2,4.0,3,5.0,4,6.0,0,×,0.007,0.2,0.054,0.13,0.012,0.06,0.046,0.06,0.05,0.11,0.071,0.12,0.07333333333333333
202603171904,5,6,3,3,2,5,×,×,×,×,逃げ,差し,×,5,1.0,2,2.0,4,3.0,6,4.0,1,5.0,3,6.0,1,×,0.004,0.19,0.003,0.19,0.042,0.16,0.089,0.21,0.051,0.2,-0.041,0.17,0.162
202603171905,2,1,3,3,1,5,×,○,×,×,逃げ,差し,×,4,1.0,1,3.0,3,2.0,6,4.0,5,5.0,2,6.0,1,×,-0.001,0.19,0.094,0.53,0.022,0.16,0.022,0.16,0.083,0.18,0.099,0.23,0.1885
202603171906,5,1,2,1,2,4,×,×,×,×,逃げ,逃げ,○,2,1.0,3,2.0,5,3.0,4,4.0,1,5.0,6,6.0,2,×,0.014,0.11,0.016,0.16,0.019,0.28,0.062,0.18,0.042,0.12,0.04,0.22,0.14616666666666667
202603171907,4,1,5,2,3,1,×,×,×,×,逃げ,まくり,×,4,1.0,6,2.0,5,3.0,1,4.0,3,5.0,2,6.0,0,×,-0.015,0.16,0.026,0.11,0.015,0.13,0.094,0.15,0.011,0.1,0.056,0.16,0.10383333333333333
202603171908,5,3,2,1,2,5,×,×,×,×,逃げ,逃げ,○,5,1.0,2,2.0,3,3.0,6,4.0,1,5.0,4,6.0,2,×,-0.041,0.14,-0.035,0.22,0.059,0.15,0.021,0.18,0.031,0.19,0.002,0.11,0.15883333333333335
202603171909,1,6,3,1,2,3,○,×,○,×,逃げ,逃げ,○,1,1.0,5,2.0,3,3.0,4,4.0,6,5.0,2,6.0,3,×,0.072,0.16,0.093,0.18,0.048,0.23,0.033,0.17,0.046,0.14,0.001,0.18,0.12783333333333333
202603171910,2,1,3,1,4,3,×,×,○,×,逃げ,逃げ,○,3,1.0,1,2.0,4,3.0,2,4.0,6,5.0,5,6.0,0,×,0.06,0.15,0.057,0.21,0.084,0.16,0.032,0.26,0.078,0.22,0.004,0.23,0.1525
202603171911,2,4,3,1,2,5,×,×,×,×,逃げ,逃げ,○,5,1.0,1,2.0,4,5.0,3,6.0,6,3.0,2,4.0,0,×,0.048,0.11,0.037,0.09,0.1,0.29,-0.023,0.19,0.041,0.11,-0.041,0.25,0.14633333333333332
202603171912,1,3,5,1,2,5,○,×,○,×,逃げ,,-,5,1.0,6,2.0,4,3.0,3,4.0,2,5.0,1,6.0,0,×,0.017,0.2,0.02,0.16,0.024,0.09,0.006,0.11,-0.009,0.16,-0.007,0.2,0.14483333333333334
