レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603212401,1,2,5,1,4,5,○,×,○,×,逃げ,逃げ,○,2,1.0,4,6.0,1,2.0,3,3.0,5,4.0,6,5.0,1,×,0.037,0.26,0.103,0.15,0.004,0.17,0.042,0.13,0.026,0.2,0.049,0.16,0.13483333333333333
202603212402,1,3,5,1,5,6,○,×,×,×,逃げ,逃げ,○,2,1.0,3,2.0,6,4.0,4,3.0,1,5.0,5,6.0,0,×,0.036,0.03,0.106,0.07,0.051,0.07,0.092,0.04,0.046,0.08,0.052,0.12,0.035833333333333335
202603212403,1,2,4,1,4,5,○,×,×,×,逃げ,逃げ,○,2,1.0,1,2.0,4,3.0,3,5.0,6,4.0,5,6.0,0,×,0.029,0.1,0.009,0.11,-0.014,0.08,-0.037,0.16,0.055,0.14,0.001,0.14,0.1145
202603212404,5,3,1,1,4,2,×,×,×,×,差し,逃げ,×,4,1.0,6,2.0,3,3.0,5,4.0,1,5.0,2,6.0,1,×,0.109,0.2,0.117,0.17,0.018,0.16,-0.026,0.19,-0.026,0.18,0.032,0.18,0.14266666666666666
202603212405,1,4,2,1,2,4,○,×,×,×,逃げ,逃げ,○,6,1.0,5,2.0,2,3.0,1,4.0,4,5.0,3,6.0,0,×,0.061,0.23,-0.029,0.27,0.017,0.23,0.04,0.19,-0.024,0.23,-0.013,0.23,0.22133333333333335
202603212406,1,2,4,1,3,6,○,×,×,×,逃げ,逃げ,○,6,1.0,5,2.0,3,3.0,1,4.0,4,5.0,2,6.0,1,×,0.024,0.09,-0.038,0.11,0.001,0.13,-0.057,0.12,-0.056,0.12,0.123,0.12,0.11649999999999999
202603212407,1,2,3,1,2,5,○,○,×,×,逃げ,逃げ,○,5,1.0,3,2.0,4,3.0,6,4.0,1,5.0,2,6.0,0,×,0.06,0.11,-0.054,0.12,-0.018,0.15,0.036,0.16,0.011,0.2,0.072,0.23,0.14383333333333334
202603212408,1,6,3,3,4,1,×,×,×,×,逃げ,差し,×,3,1.0,2,2.0,5,3.0,4,4.0,6,5.0,1,6.0,2,×,0.012,0.16,0.053,0.12,0.05,0.12,-0.01,0.19,0.106,0.16,-0.047,0.17,0.126
202603212409,1,3,6,1,3,2,○,○,×,×,逃げ,逃げ,○,6,1.0,3,2.0,4,3.0,2,4.0,5,5.0,1,6.0,1,×,-0.03,0.18,-0.0,0.18,-0.006,0.14,0.075,0.13,0.112,0.11,-0.011,0.14,0.12400000000000001
202603212410,1,2,3,1,5,6,○,×,×,×,逃げ,逃げ,○,1,1.0,2,2.0,5,3.0,4,6.0,3,5.0,6,4.0,2,×,-0.027,0.1,0.035,0.17,0.057,0.19,0.103,0.17,-0.021,0.13,-0.024,0.16,0.13283333333333333
202603212411,1,3,2,1,2,5,○,×,×,×,逃げ,逃げ,○,5,1.0,3,2.0,1,3.0,2,4.0,6,5.0,4,6.0,0,×,0.043,0.1,0.021,0.12,-0.018,0.17,0.047,0.12,0.027,0.08,0.001,0.1,0.09483333333333333
202603212412,1,5,3,2,1,6,×,×,×,×,逃げ,差し,×,1,1.0,6,2.0,5,3.0,4,4.0,2,5.0,3,6.0,2,×,-0.036,0.14,0.009,0.13,0.108,0.18,0.061,0.18,0.038,0.19,0.004,0.16,0.13266666666666668
202603212301,3,2,4,1,2,4,×,○,○,×,逃げ,,-,6,1.0,3,2.0,1,3.0,4,4.0,5,5.0,2,6.0,2,×,0.043,0.16,-0.031,0.14,0.051,0.26,0.056,0.19,0.092,0.21,0.128,0.21,0.13849999999999998
202603212302,2,1,5,4,1,2,×,○,×,×,逃げ,まくり,×,5,1.0,3,2.0,6,3.0,4,4.0,1,5.0,2,6.0,1,×,-0.024,0.14,-0.002,0.11,0.05,0.11,0.136,0.11,0.116,0.15,0.119,0.16,0.07283333333333335
202603212303,1,5,6,2,5,1,×,○,×,×,逃げ,まくり,×,4,1.0,5,4.0,6,2.0,3,6.0,1,3.0,2,5.0,0,×,-0.001,0.19,0.057,0.12,0.109,0.12,0.18,0.17,0.13,0.22,0.154,0.15,0.0615
202603212304,3,4,1,2,1,4,×,×,×,×,逃げ,差し,×,5,1.0,6,2.0,1,3.0,3,4.0,2,5.0,4,6.0,0,×,0.111,0.14,0.033,0.09,0.074,0.08,0.11,0.14,0.064,0.13,0.102,0.13,0.036000000000000004
202603212305,1,6,3,3,1,6,×,×,×,×,逃げ,まくり,×,2,2.0,6,1.0,4,3.0,3,4.0,5,5.0,1,6.0,2,×,0.129,0.11,0.022,0.09,0.114,0.06,0.083,0.09,0.037,0.06,0.09,0.08,0.030166666666666665
202603212306,3,1,2,1,2,3,×,×,×,×,逃げ,逃げ,○,1,1.0,5,2.0,3,3.0,6,4.0,4,5.0,2,6.0,2,×,0.055,0.11,0.027,0.16,0.23,0.11,0.057,0.17,0.065,0.16,0.045,0.09,0.09350000000000001
202603212307,2,5,6,1,3,4,×,×,×,×,逃げ,逃げ,○,6,1.0,1,2.0,2,3.0,4,4.0,3,5.0,5,6.0,1,×,0.085,0.13,0.115,0.28,0.057,0.09,0.02,0.11,0.163,0.11,0.142,0.05,0.07966666666666666
202603212308,4,1,6,2,1,5,×,○,×,×,逃げ,差し,×,5,1.0,4,2.0,2,3.0,3,,6,5.0,1,6.0,0,×,0.138,0.02,0.131,0.13,0.119,0.01,-0.005,,0.155,0.01,0.059,0.09,0.08080000000000001
202603212309,1,4,2,1,3,4,○,×,×,×,逃げ,逃げ,○,4,1.0,2,2.0,6,3.0,1,4.0,3,5.0,5,6.0,1,×,0.126,0.13,0.128,0.16,0.033,0.16,0.128,0.21,0.189,0.24,0.022,0.27,0.09066666666666667
202603212310,1,3,5,1,2,4,○,×,×,×,逃げ,逃げ,○,1,1.0,6,2.0,2,3.0,5,4.0,4,5.0,3,6.0,1,×,0.095,0.03,0.073,0.05,0.112,0.08,0.001,0.08,0.142,0.09,0.037,0.04,0.042333333333333334
202603212311,1,4,2,2,1,5,×,×,×,×,逃げ,差し,×,2,1.0,3,2.0,5,3.0,1,4.0,4,6.0,6,5.0,0,×,0.128,0.09,0.046,0.11,0.104,0.11,0.07,0.07,0.029,0.13,0.135,0.12,0.037333333333333336
202603212312,1,2,4,1,2,3,○,○,×,×,逃げ,逃げ,○,3,1.0,1,2.0,6,3.0,2,4.0,4,5.0,5,6.0,0,×,0.238,0.16,0.078,0.23,0.165,0.21,0.14,0.23,0.134,0.21,0.121,0.21,0.08833333333333332
202603212001,1,4,6,6,4,3,×,○,×,×,逃げ,差し,×,2,1.0,5,2.0,4,3.0,1,4.0,6,5.0,3,6.0,0,×,0.089,0.17,0.03,0.18,0.066,0.17,0.032,0.1,0.037,0.1,0.085,0.17,0.09183333333333334
202603212002,5,3,4,4,6,3,×,×,×,×,逃げ,まくり,×,6,1.0,5,2.0,2,3.0,3,4.0,1,5.0,4,6.0,0,×,0.065,0.25,0.068,0.23,0.071,0.16,0.055,0.13,0.107,0.11,0.086,0.17,0.09966666666666668
202603212003,1,6,4,5,3,1,×,×,×,×,逃げ,差し,×,1,1.0,5,2.0,6,3.0,4,5.0,2,4.0,3,6.0,1,×,0.04,0.07,0.011,0.09,0.071,0.06,0.075,0.14,0.069,0.1,0.1,0.23,0.05766666666666667
202603212004,1,6,2,1,3,2,○,×,○,×,逃げ,逃げ,○,2,1.0,4,2.0,5,3.0,6,4.0,3,5.0,1,6.0,0,×,0.025,0.1,0.102,0.09,0.136,0.09,0.098,0.11,0.101,0.12,0.045,0.13,0.0415
202603212005,1,2,3,2,6,4,×,×,×,×,逃げ,まくり,×,4,1.0,1,2.0,2,3.0,3,4.0,5,5.0,6,6.0,2,×,0.082,0.17,0.093,0.06,0.044,0.08,0.099,0.04,0.08,0.06,0.13,0.04,0.054333333333333345
202603212006,1,5,4,2,3,5,×,×,×,×,逃げ,まくり,×,1,1.0,5,2.0,2,3.0,4,4.0,3,5.0,6,6.0,3,×,0.073,0.22,0.016,0.02,0.023,0.06,0.075,0.06,0.057,0.05,0.076,0.18,0.052333333333333336
