レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603292401,1,3,2,1,6,3,○,×,×,×,逃げ,,-,5,1.0,2,2.0,1,3.0,4,5.0,6,6.0,3,4.0,2,×,0.124,0.19,-0.016,0.37,0.174,0.18,0.023,0.02,0.055,0.04,0.084,0.13,0.08700000000000001
202603292402,1,6,4,3,1,4,×,×,○,×,逃げ,まくり,×,3,1.0,5,2.0,2,3.0,4,4.0,6,5.0,1,6.0,1,×,-0.037,0.2,0.038,0.18,0.009,0.07,0.02,0.16,0.1,0.19,0.031,0.17,0.13483333333333333
202603292403,3,2,1,1,4,6,×,×,×,×,逃げ,逃げ,○,6,1.0,1,2.0,4,3.0,2,4.0,5,6.0,3,5.0,0,×,0.054,0.09,-0.023,0.12,0.069,0.12,-0.009,0.13,0.083,0.33,0.112,0.22,0.12066666666666666
202603292404,1,4,2,1,2,3,○,×,×,×,逃げ,逃げ,○,2,1.0,5,2.0,4,3.0,1,4.0,3,5.0,6,6.0,1,×,0.018,0.1,0.014,0.15,0.038,0.17,-0.045,0.16,0.053,0.14,0.04,0.17,0.12866666666666665
202603292405,1,6,3,4,3,1,×,×,×,×,差し,逃げ,×,2,2.0,5,3.0,3,4.0,6,1.0,4,5.0,1,6.0,1,×,0.032,0.1,-0.005,0.17,-0.003,0.22,-0.015,0.07,0.107,0.27,-0.053,0.14,0.15116666666666667
202603292406,4,1,3,3,5,2,×,×,×,×,差し,まくり,×,4,1.0,3,2.0,2,3.0,1,4.0,6,5.0,5,6.0,0,×,-0.015,0.21,0.048,0.16,0.053,0.13,-0.038,0.11,-0.011,0.13,0.085,0.17,0.13133333333333333
202603292407,1,2,4,1,3,2,○,×,×,×,逃げ,逃げ,○,1,1.0,2,2.0,5,3.0,6,4.0,3,5.0,4,6.0,2,×,-0.049,0.14,0.053,0.12,0.034,0.08,0.004,0.05,0.104,0.06,0.183,0.09,0.08083333333333333
202603292408,1,2,5,1,3,4,○,×,×,×,逃げ,逃げ,○,1,1.0,6,2.0,5,3.0,3,4.0,4,5.0,2,6.0,1,×,0.01,0.07,0.004,0.1,0.009,0.14,0.085,0.1,0.013,0.09,0.072,0.15,0.07616666666666667
202603292409,1,3,2,6,1,4,×,×,×,×,逃げ,差し,×,1,1.0,4,2.0,3,3.0,2,4.0,5,6.0,6,5.0,2,×,-0.022,0.13,0.1,0.19,0.088,0.17,0.042,0.1,0.089,0.07,0.072,0.08,0.06816666666666667
202603292410,1,2,4,1,2,3,○,○,×,×,逃げ,逃げ,○,3,1.0,1,2.0,6,3.0,5,6.0,4,4.0,2,5.0,1,×,-0.001,0.11,-0.022,0.15,0.023,0.16,0.018,0.27,0.045,0.17,0.009,0.21,0.1663333333333333
202603292411,1,6,2,3,6,4,×,○,×,×,逃げ,差し,×,1,1.0,6,2.0,5,3.0,3,4.0,4,5.0,2,6.0,1,×,0.009,0.08,0.011,0.17,0.028,0.09,-0.021,0.12,0.195,0.11,0.07,0.14,0.09800000000000002
202603292412,1,3,4,2,1,6,×,×,×,×,逃げ,差し,×,3,1.0,5,2.0,2,3.0,1,4.0,6,5.0,4,6.0,0,×,-0.001,0.17,0.069,0.2,-0.004,0.12,-0.014,0.1,-0.005,0.09,0.012,0.12,0.12383333333333334
202603292301,1,2,5,1,5,3,○,×,×,×,逃げ,逃げ,○,6,1.0,1,2.0,4,3.0,5,4.0,2,5.0,3,6.0,0,×,0.085,0.11,0.119,0.11,-0.002,0.16,0.077,0.16,0.041,0.17,0.072,0.2,0.08933333333333333
202603292302,1,2,3,4,1,2,×,×,×,×,逃げ,差し,×,1,1.0,5,2.0,3,3.0,2,4.0,4,5.0,6,6.0,3,×,0.043,0.16,0.041,0.14,0.076,0.21,0.039,0.14,0.08,0.07,0.023,0.04,0.07966666666666668
202603292304,1,5,3,1,2,5,○,×,×,×,逃げ,逃げ,○,2,1.0,5,2.0,3,3.0,6,4.0,4,5.0,1,6.0,1,×,0.046,0.08,0.059,0.11,0.048,0.11,0.097,0.08,0.021,0.15,0.085,0.15,0.05966666666666667
202603292305,1,2,4,1,3,2,○,×,×,×,逃げ,逃げ,○,1,1.0,5,2.0,6,3.0,4,4.0,2,5.0,3,6.0,2,×,0.06,0.1,0.041,0.1,0.084,0.13,0.057,0.15,0.069,0.18,0.122,0.21,0.07283333333333332
202603292306,5,2,1,2,4,1,×,×,○,×,逃げ,差し,×,4,1.0,5,2.0,6,3.0,3,4.0,1,5.0,2,6.0,0,×,0.027,0.22,0.136,0.25,0.063,0.22,0.083,0.19,0.031,0.26,0.04,0.27,0.17166666666666666
202603292307,2,4,5,2,1,5,○,×,○,×,差し,差し,○,6,1.0,3,2.0,2,3.0,5,4.0,1,5.0,4,6.0,0,×,0.067,0.08,0.01,0.05,0.089,0.1,0.126,0.14,0.097,0.11,0.013,0.18,0.043000000000000003
202603292309,1,3,2,1,4,2,○,×,○,×,逃げ,逃げ,○,1,1.0,4,2.0,3,3.0,6,4.0,2,5.0,5,6.0,2,×,0.124,0.15,0.095,0.11,0.038,0.16,0.083,0.14,0.06,0.15,0.065,0.24,0.08083333333333333
202603292310,6,1,3,2,1,4,×,○,×,×,逃げ,差し,×,6,1.0,5,2.0,4,3.0,3,4.0,1,5.0,2,6.0,0,×,0.076,0.09,0.055,0.04,0.067,0.22,0.025,0.13,0.029,0.09,0.121,0.17,0.06616666666666667
202603292311,2,1,4,1,6,2,×,×,×,×,逃げ,逃げ,○,5,1.0,3,2.0,2,3.0,1,4.0,4,5.0,6,6.0,1,×,0.09,0.18,0.075,0.14,0.072,0.18,0.025,0.17,0.046,0.26,0.021,0.1,0.11683333333333334
202603292312,1,3,2,1,4,5,○,×,×,×,逃げ,逃げ,○,2,1.0,5,2.0,4,3.0,3,4.0,6,6.0,1,5.0,1,×,0.109,0.05,0.143,0.09,0.038,0.17,0.047,0.11,0.099,0.09,0.085,0.09,0.0535
202603292101,1,2,4,5,6,4,×,×,○,×,逃げ,差し,×,1,1.0,3,2.0,6,3.0,2,4.0,4,5.0,5,6.0,1,×,0.162,0.06,0.12,0.16,0.123,0.04,0.15,0.06,0.076,0.06,0.153,0.07,0.069
202603292102,4,1,5,1,4,2,×,×,×,×,逃げ,逃げ,○,3,1.0,5,2.0,6,3.0,1,4.0,2,5.0,4,6.0,0,×,0.078,0.14,0.162,0.24,0.063,0.14,0.136,0.14,0.152,0.19,0.081,0.15,0.05466666666666667
202603292103,1,2,5,5,1,6,×,×,×,×,逃げ,差し,×,1,1.0,4,2.0,5,3.0,6,4.0,3,5.0,2,6.0,1,×,0.19,0.2,0.088,0.16,0.153,0.17,0.103,0.12,0.072,0.15,0.146,0.22,0.04466666666666667
202603292104,2,1,4,2,1,4,○,○,○,○,逃げ,差し,×,4,1.0,1,2.0,5,3.0,3,4.0,2,5.0,6,6.0,1,×,0.052,0.16,0.162,0.15,0.094,0.25,0.099,0.13,0.165,0.1,0.08,0.13,0.07033333333333334
202603292105,2,1,5,2,1,3,○,○,×,×,逃げ,差し,×,5,1.0,1,2.0,6,3.0,4,4.0,2,5.0,3,6.0,1,×,0.157,0.21,0.118,0.11,0.177,0.15,0.076,0.1,0.126,0.06,0.099,0.08,0.03283333333333333
202603292106,2,1,3,3,4,2,×,×,×,×,逃げ,差し,×,2,1.0,1,2.0,3,3.0,5,4.0,6,5.0,4,6.0,1,×,0.135,0.29,0.064,0.19,0.075,0.25,0.082,0.19,0.115,0.42,0.068,0.23,0.1718333333333333
202603292107,5,3,4,1,3,2,×,○,×,×,逃げ,逃げ,○,6,1.0,5,2.0,3,3.0,2,4.0,1,5.0,4,6.0,1,×,0.149,0.09,0.065,0.1,0.152,0.12,0.147,0.11,0.072,0.09,0.121,0.25,0.051666666666666666
202603292108,3,1,5,2,1,5,×,○,○,×,逃げ,差し,×,2,1.0,5,2.0,1,5.0,6,6.0,3,3.0,4,4.0,3,×,0.147,0.13,0.096,0.12,0.104,0.2,0.092,0.2,0.133,0.19,0.065,0.18,0.0695
202603292109,1,5,6,3,5,4,×,○,×,×,逃げ,差し,×,3,1.0,6,2.0,5,3.0,4,6.0,1,4.0,2,5.0,0,×,0.124,0.14,0.091,0.11,0.105,0.13,0.122,0.05,0.155,0.1,0.087,0.04,0.039
202603292110,1,4,5,1,2,5,○,×,○,×,逃げ,逃げ,○,2,1.0,4,2.0,6,3.0,3,4.0,1,5.0,5,6.0,0,×,0.137,0.11,0.086,0.08,0.113,0.13,0.054,0.21,0.071,0.17,0.132,0.14,0.052166666666666674
202603292111,2,1,5,2,1,6,○,○,×,×,逃げ,差し,×,3,1.0,1,2.0,6,3.0,4,4.0,2,5.0,5,6.0,1,×,0.129,0.11,0.082,0.14,0.084,0.13,0.081,0.14,0.133,0.16,0.165,0.15,0.037333333333333336
202603292112,6,1,2,1,4,2,×,×,○,×,逃げ,逃げ,○,3,1.0,2,2.0,5,3.0,4,4.0,6,5.0,1,6.0,2,×,0.111,0.18,0.065,0.22,0.134,0.2,0.054,0.19,0.162,0.22,0.108,0.26,0.106
202603291901,3,1,4,1,3,2,×,×,×,×,逃げ,逃げ,○,3,1.0,5,2.0,1,3.0,4,4.0,6,5.0,2,6.0,1,×,0.024,0.13,0.008,0.15,0.045,0.16,0.096,0.35,0.009,0.19,0.034,0.21,0.16233333333333333
202603291902,4,1,3,5,6,1,×,×,×,×,逃げ,まくり,×,4,1.0,6,2.0,2,3.0,1,4.0,3,5.0,5,6.0,0,×,0.043,0.19,0.005,0.26,0.06,0.16,0.05,0.14,0.048,0.06,0.019,0.03,0.1025
202603291903,1,4,2,3,5,1,×,×,×,×,逃げ,まくり,×,4,1.0,1,2.0,6,3.0,3,,2,5.0,5,,0,×,0.035,0.17,0.014,0.13,0.018,0.05,0.007,,0.015,0.09,0.016,,0.08950000000000001
202603291904,2,3,4,1,5,2,×,×,×,×,逃げ,逃げ,○,5,1.0,1,2.0,4,3.0,2,4.0,3,5.0,6,6.0,1,×,-0.002,0.08,-0.019,0.11,0.039,0.11,0.04,0.15,0.039,0.13,0.064,0.11,0.08816666666666667
202603291905,4,1,5,2,5,1,×,×,×,×,逃げ,差し,×,3,1.0,5,2.0,2,3.0,1,4.0,4,5.0,6,6.0,1,×,0.022,0.12,0.057,0.15,-0.03,0.2,-0.005,0.16,0.076,0.22,0.02,0.13,0.14
202603291906,4,1,5,1,3,6,×,×,×,×,逃げ,逃げ,○,4,1.0,6,2.0,5,3.0,1,4.0,2,5.0,3,6.0,0,×,0.126,0.16,0.014,0.15,0.009,0.18,0.02,0.17,0.041,0.21,0.016,0.19,0.13899999999999998
202603291907,5,2,4,1,4,5,×,×,×,×,逃げ,逃げ,○,5,1.0,3,2.0,6,3.0,2,4.0,1,5.0,4,6.0,0,×,0.034,0.07,0.019,0.08,-0.004,0.11,0.0,0.12,0.042,0.13,0.058,0.16,0.08683333333333333
202603291908,3,2,5,1,4,3,×,×,×,×,逃げ,逃げ,○,5,1.0,4,2.0,1,3.0,3,4.0,2,5.0,6,6.0,1,×,0.088,0.14,-0.018,0.16,0.042,0.14,0.029,0.12,0.048,0.13,0.093,0.43,0.13966666666666666
202603291909,2,5,3,4,1,2,×,×,×,×,逃げ,,-,6,1.0,1,2.0,4,3.0,5,4.0,3,5.0,2,6.0,0,×,0.044,0.13,0.011,0.35,0.05,0.21,0.068,0.22,0.002,0.2,0.01,0.2,0.1875
