レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603312401,1,3,2,1,4,3,○,×,×,×,逃げ,逃げ,○,3,1.0,5,,1,3.0,2,4.0,6,5.0,4,6.0,0,×,0.072,0.28,0.029,,0.003,0.18,0.062,0.2,0.133,0.15,0.049,0.19,0.13620000000000002
202603312402,1,2,6,6,2,5,×,○,×,×,逃げ,,-,1,1.0,2,2.0,3,3.0,5,4.0,6,6.0,4,5.0,4,×,-0.052,0.19,0.008,0.18,0.084,0.18,0.046,0.19,0.107,0.14,0.159,0.11,0.12266666666666669
202603312403,1,5,4,4,3,6,×,×,×,×,逃げ,差し,×,5,1.0,6,2.0,4,3.0,2,4.0,1,6.0,3,5.0,0,×,0.07,0.21,0.115,0.16,0.08,0.08,0.02,0.11,-0.012,0.15,0.087,0.09,0.07333333333333335
202603312404,1,2,4,4,5,3,×,×,×,×,逃げ,差し,×,5,1.0,1,2.0,2,3.0,6,4.0,4,5.0,3,6.0,0,×,0.006,0.23,-0.028,0.21,0.005,0.09,-0.061,0.1,0.071,0.06,-0.002,0.06,0.13016666666666665
202603312405,1,5,2,4,1,2,×,×,○,×,逃げ,まくり,×,5,1.0,6,2.0,3,3.0,2,4.0,1,,4,5.0,1,×,0.012,0.22,0.012,0.21,0.117,0.23,0.035,0.22,-0.019,,0.067,0.24,0.1754
202603312406,1,2,5,5,1,2,×,×,×,×,逃げ,差し,×,2,1.0,3,2.0,6,3.0,1,4.0,4,5.0,5,6.0,0,×,0.018,0.19,0.053,0.18,-0.046,0.27,-0.018,0.19,-0.048,0.14,0.06,0.23,0.1968333333333333
202603312407,1,4,3,2,4,3,×,○,○,×,逃げ,まくり,×,4,1.0,6,2.0,3,3.0,1,4.0,5,5.0,2,6.0,2,×,-0.028,0.08,0.076,0.04,0.053,0.05,-0.035,0.07,0.047,0.16,0.075,0.19,0.08
202603312408,2,1,3,1,5,6,×,×,×,×,逃げ,逃げ,○,5,1.0,1,2.0,4,3.0,6,4.0,2,5.0,3,6.0,0,×,-0.024,0.19,-0.051,0.22,-0.047,0.19,0.188,0.24,0.003,0.19,0.082,0.14,0.16983333333333336
202603312409,1,5,4,1,5,2,○,○,×,×,逃げ,逃げ,○,5,1.0,2,2.0,6,4.0,4,3.0,1,5.0,3,6.0,1,×,-0.022,0.07,0.029,0.04,0.025,0.19,0.033,0.04,0.011,0.09,0.105,0.07,0.06483333333333334
202603312410,1,2,5,1,2,5,○,○,○,○,逃げ,逃げ,○,1,1.0,2,2.0,4,3.0,5,4.0,3,5.0,6,6.0,3,×,-0.013,0.11,0.005,0.09,0.063,0.09,0.148,0.13,0.058,0.18,0.135,0.17,0.06833333333333334
