レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603102401,1,2,4,1,4,3,○,×,×,×,逃げ,逃げ,○,4,1.0,1,2.0,6,3.0,3,4.0,5,5.0,2,6.0,1,×,0.019,0.1,0.06,0.16,-0.025,0.14,0.021,0.18,0.021,0.12,0.024,0.16,0.12333333333333334
202603102402,1,2,3,1,5,4,○,×,×,×,逃げ,逃げ,○,3,1.0,4,2.0,1,3.0,5,4.0,2,5.0,6,6.0,1,×,0.025,0.08,0.023,0.07,0.012,0.05,0.027,0.1,-0.003,0.06,-0.035,0.06,0.06183333333333333
202603102403,1,3,2,1,2,3,○,×,×,×,逃げ,逃げ,○,1,1.0,2,2.0,3,3.0,5,4.0,6,5.0,4,6.0,3,×,-0.039,0.07,0.036,0.07,-0.032,0.09,0.018,0.07,0.057,0.05,0.024,0.06,0.06
202603102404,1,3,2,1,3,4,○,○,×,×,逃げ,逃げ,○,5,1.0,3,2.0,4,3.0,2,4.0,6,5.0,1,6.0,0,×,0.147,0.06,0.0,0.07,0.029,0.07,-0.037,0.03,0.014,0.07,-0.004,0.14,0.0775
202603102405,1,2,6,1,3,4,○,×,×,×,逃げ,逃げ,○,2,1.0,1,2.0,5,3.0,6,4.0,3,5.0,4,6.0,0,×,0.003,0.11,0.133,0.09,-0.017,0.15,0.004,0.14,0.008,0.08,-0.019,0.2,0.124
202603102406,1,2,3,1,2,6,○,○,×,×,逃げ,逃げ,○,1,1.0,4,2.0,3,3.0,2,4.0,6,6.0,5,5.0,4,×,0.004,0.07,0.034,0.12,-0.029,0.08,-0.007,0.12,-0.026,0.16,0.006,0.13,0.11633333333333334
202603102407,1,3,2,1,5,2,○,×,○,×,逃げ,逃げ,○,6,1.0,3,2.0,1,3.0,4,4.0,2,5.0,5,6.0,1,×,-0.025,0.05,-0.018,0.15,0.02,0.19,0.006,0.09,-0.011,0.06,0.009,0.12,0.11316666666666665
202603102408,1,2,4,2,5,1,×,×,×,×,逃げ,,-,5,1.0,4,2.0,6,3.0,3,4.0,2,5.0,1,6.0,0,×,-0.022,0.07,0.004,0.1,0.023,0.16,0.02,0.08,-0.004,0.04,-0.017,0.08,0.08766666666666667
202603102409,1,3,5,2,6,3,×,×,×,×,逃げ,差し,×,3,1.0,6,2.0,4,3.0,5,4.0,1,6.0,2,5.0,0,×,0.005,0.24,0.026,0.25,0.004,0.2,0.006,0.12,0.017,0.19,0.013,0.14,0.17816666666666667
202603102410,1,2,3,5,6,1,×,×,×,×,逃げ,差し,×,3,1.0,2,2.0,5,3.0,6,4.0,1,5.0,4,6.0,1,×,0.021,0.22,0.015,0.26,0.141,0.39,0.06,0.15,0.02,0.08,0.005,0.1,0.15633333333333332
202603102411,1,5,6,1,3,4,○,×,×,×,逃げ,逃げ,○,3,1.0,6,2.0,5,3.0,2,4.0,4,5.0,1,6.0,0,×,0.023,0.1,0.03,0.14,-0.016,0.11,-0.052,0.14,0.054,0.18,0.028,0.18,0.13050000000000003
202603102412,1,3,2,1,3,4,○,○,×,×,逃げ,逃げ,○,5,1.0,3,2.0,1,3.0,6,4.0,4,5.0,2,6.0,0,×,0.026,0.15,-0.023,0.14,0.039,0.12,-0.014,0.11,0.014,0.15,-0.036,0.12,0.13066666666666668
202603101701,1,4,5,1,3,4,○,×,×,×,逃げ,逃げ,○,1,1.0,6,,2,3.0,4,4.0,3,5.0,5,6.0,2,×,-0.03,0.13,-0.03,,-0.117,0.18,-0.028,0.13,-0.036,0.12,0.007,0.12,0.1768
202603101702,3,1,2,4,1,5,×,○,×,×,逃げ,差し,×,3,1.0,4,2.0,1,3.0,5,4.0,2,5.0,6,6.0,1,×,-0.024,0.22,-0.017,0.24,-0.053,0.22,0.023,0.19,-0.005,0.16,-0.031,0.15,0.21450000000000002
202603101703,1,5,6,3,5,1,×,○,×,×,逃げ,まくり,×,2,1.0,6,4.0,4,3.0,5,5.0,1,6.0,3,2.0,1,×,-0.052,0.07,-0.135,0.08,0.001,0.06,-0.015,0.09,-0.027,0.09,-0.048,0.09,0.126
202603101704,1,4,5,4,5,1,×,×,×,×,逃げ,差し,×,5,1.0,6,3.0,1,4.0,3,2.0,2,5.0,4,6.0,0,×,0.016,0.14,-0.1,0.13,-0.034,0.15,-0.016,0.12,0.003,0.16,-0.012,0.21,0.17550000000000002
202603101705,4,5,2,6,1,5,×,×,×,×,逃げ,まくり,×,6,1.0,2,2.0,5,3.0,1,5.0,3,6.0,4,4.0,2,×,0.003,0.12,-0.066,0.13,0.002,0.31,0.001,0.18,-0.073,0.19,0.034,0.14,0.19483333333333339
202603101706,6,5,1,1,3,2,×,×,×,×,逃げ,逃げ,○,5,1.0,3,2.0,6,3.0,4,4.0,2,5.0,1,6.0,1,×,0.014,0.16,-0.126,0.21,0.027,0.24,-0.034,0.22,-0.004,0.22,0.007,0.14,0.21766666666666667
202603101707,4,1,3,3,5,1,×,×,×,×,逃げ,まくり,×,5,1.0,4,2.0,3,3.0,1,4.0,6,5.0,2,6.0,1,×,-0.101,0.19,-0.008,0.21,-0.121,0.22,-0.021,0.21,-0.092,0.26,-0.107,0.24,0.29666666666666663
202603101708,4,2,1,5,6,1,×,×,○,×,逃げ,まくり,×,3,1.0,2,2.0,5,6.0,1,4.0,6,5.0,4,3.0,1,×,-0.008,0.11,-0.001,0.09,-0.028,0.12,-0.021,0.14,-0.008,0.08,0.022,0.06,0.10733333333333334
202603101709,1,2,6,1,3,6,○,×,○,×,逃げ,逃げ,○,1,1.0,2,2.0,3,3.0,5,4.0,6,6.0,4,5.0,4,×,-0.039,0.04,0.013,0.03,-0.007,0.06,-0.009,0.12,-0.055,0.19,-0.004,0.21,0.12516666666666668
202603101710,5,3,1,5,4,2,○,×,×,×,逃げ,差し,×,3,1.0,5,2.0,2,3.0,4,6.0,1,4.0,6,,0,×,-0.001,0.15,0.043,0.36,-0.03,0.17,0.025,0.06,0.016,0.16,-0.059,,0.1694
202603101711,2,3,4,1,4,2,×,×,×,×,逃げ,逃げ,○,6,1.0,1,3.0,2,2.0,3,4.0,4,5.0,5,6.0,1,×,-0.04,0.11,0.015,0.1,0.005,0.08,-0.085,0.1,-0.028,0.16,0.024,0.17,0.1381666666666667
202603101712,1,5,2,1,2,4,○,×,×,×,逃げ,逃げ,○,4,1.0,5,2.0,6,3.0,3,4.0,2,5.0,1,6.0,0,×,-0.004,0.12,0.015,0.15,-0.019,0.17,0.0,0.16,-0.113,0.14,-0.018,0.1,0.16316666666666665
