レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603142201,2,1,4,1,2,3,×,×,×,×,逃げ,逃げ,○,1,1.0,2,2.0,5,3.0,4,4.0,6,5.0,3,6.0,3,×,0.231,0.15,0.141,0.11,0.137,0.17,0.11,0.2,0.103,0.18,0.088,0.25,0.07900000000000001
202603142202,5,2,3,1,5,3,×,×,○,×,逃げ,逃げ,○,6,1.0,4,2.0,2,3.0,3,4.0,1,5.0,5,6.0,0,×,0.211,0.14,0.132,0.15,0.111,0.15,0.157,0.17,0.135,0.17,0.2,0.19,0.030999999999999996
202603142203,3,1,4,3,1,2,○,○,×,×,逃げ,まくり,×,2,1.0,6,2.0,1,3.0,4,4.0,5,5.0,3,6.0,2,×,0.119,0.22,0.121,0.18,0.119,0.15,0.178,0.28,0.131,0.21,0.194,0.26,0.073
202603142204,3,2,4,4,6,1,×,×,×,×,逃げ,差し,×,3,1.0,4,2.0,1,3.0,2,4.0,6,5.0,5,6.0,0,×,0.14,0.08,0.149,0.15,0.08,0.18,0.092,0.16,0.105,0.1,0.17,0.14,0.044000000000000004
202603142205,3,5,1,3,1,4,○,×,×,×,逃げ,,-,2,1.0,4,2.0,1,3.0,6,4.0,3,5.0,5,6.0,0,×,0.108,0.19,0.146,0.1,0.149,0.09,0.123,0.15,0.123,0.17,0.121,0.27,0.06833333333333334
202603142206,5,2,4,1,5,2,×,×,×,×,逃げ,逃げ,○,6,1.0,2,2.0,3,3.0,4,4.0,1,5.0,5,6.0,3,×,0.111,0.1,0.105,0.18,0.196,0.15,0.231,0.19,0.098,0.13,0.128,0.22,0.04950000000000001
202603142207,1,5,3,1,5,2,○,○,×,×,逃げ,逃げ,○,4,1.0,2,2.0,5,3.0,6,5.0,3,4.0,1,6.0,1,×,0.08,0.14,0.059,0.13,0.179,0.09,0.104,0.13,0.195,0.15,0.146,0.18,0.054166666666666675
202603142209,6,1,4,1,4,5,×,×,×,×,逃げ,逃げ,○,4,1.0,6,,3,3.0,2,4.0,5,5.0,1,6.0,2,×,0.122,0.14,0.081,,0.188,0.15,0.155,0.25,0.211,0.21,0.138,0.31,0.0648
202603142210,1,2,4,1,2,3,○,○,×,×,逃げ,逃げ,○,1,1.0,2,2.0,3,3.0,4,4.0,6,5.0,5,6.0,4,×,0.121,0.1,0.08,0.11,0.12,0.11,0.065,0.21,0.161,0.17,0.11,0.25,0.059166666666666666
202603142211,1,4,5,4,5,2,×,×,×,×,逃げ,まくり,×,1,1.0,6,2.0,2,3.0,3,4.0,5,5.0,4,6.0,2,×,0.206,0.28,0.051,0.25,0.148,0.17,0.108,0.08,0.114,0.06,0.114,0.05,0.07350000000000001
202603142212,1,4,2,2,4,5,×,○,×,×,逃げ,差し,×,1,,5,2.0,3,3.0,4,4.0,2,5.0,6,6.0,3,×,0.126,,0.149,0.08,0.108,0.23,0.112,0.11,0.066,0.13,0.102,0.08,0.0558
202603142101,4,1,6,1,2,4,×,×,×,×,逃げ,逃げ,○,3,1.0,6,2.0,4,4.0,1,5.0,5,3.0,2,6.0,1,×,0.096,0.2,0.088,0.26,0.178,0.21,0.104,0.2,0.096,0.31,0.149,0.26,0.12150000000000001
202603142102,1,2,4,1,2,4,○,○,○,○,逃げ,,-,1,1.0,3,3.0,4,4.0,2,5.0,6,6.0,5,2.0,4,×,0.119,0.24,0.091,0.14,0.08,0.13,0.13,0.11,0.177,0.07,0.167,0.2,0.06333333333333334
202603142103,4,1,3,6,5,2,×,×,×,×,逃げ,まくり,×,4,1.0,5,2.0,3,3.0,1,4.0,6,5.0,2,6.0,1,×,0.067,0.19,0.155,0.13,0.152,0.17,0.091,0.2,0.086,0.19,0.114,0.05,0.07383333333333333
202603142104,1,3,6,1,5,6,○,×,○,×,逃げ,逃げ,○,1,1.0,4,2.0,3,3.0,5,4.0,6,5.0,2,6.0,2,×,0.096,0.09,0.1,0.12,0.131,0.17,0.167,0.15,0.193,0.22,0.11,0.08,0.02316666666666667
202603142105,2,3,1,1,3,2,×,○,×,×,逃げ,逃げ,○,3,1.0,1,2.0,2,3.0,4,4.0,5,5.0,6,6.0,3,×,0.132,0.09,0.093,0.15,0.243,0.12,0.111,0.17,0.106,0.16,0.107,0.2,0.07133333333333335
202603142107,5,6,3,1,2,4,×,×,×,×,逃げ,逃げ,○,5,1.0,4,2.0,3,3.0,6,4.0,1,5.0,2,6.0,1,×,0.152,0.23,0.192,0.22,0.089,0.26,0.142,0.24,0.083,0.14,0.194,0.15,0.07933333333333333
202603142108,3,1,4,1,4,6,×,×,×,×,逃げ,逃げ,○,4,1.0,6,2.0,1,3.0,3,4.0,5,5.0,2,6.0,1,×,0.117,0.1,0.182,0.07,0.106,,0.105,0.05,0.1,0.06,0.155,0.06,0.0638
202603142109,1,3,6,1,4,5,○,×,×,×,逃げ,逃げ,○,1,1.0,6,2.0,2,3.0,5,4.0,4,5.0,3,6.0,1,×,0.094,0.18,0.086,0.16,0.153,0.15,0.248,0.15,0.165,0.15,0.132,0.18,0.054
202603142110,1,6,5,1,3,6,○,×,×,×,逃げ,逃げ,○,2,1.0,6,2.0,5,3.0,4,4.0,3,6.0,1,5.0,1,×,0.134,0.25,0.104,0.28,0.163,0.26,0.088,0.27,0.146,0.24,0.109,0.22,0.12933333333333333
202603142111,5,1,2,5,1,6,○,○,×,×,逃げ,差し,×,5,1.0,2,2.0,4,3.0,6,4.0,1,5.0,3,6.0,1,×,0.13,0.16,0.08,0.17,0.133,0.08,0.087,0.15,0.136,0.15,0.111,0.13,0.044833333333333336
202603142112,4,1,2,1,3,4,×,×,×,×,逃げ,逃げ,○,3,1.0,2,2.0,5,3.0,1,4.0,4,5.0,6,6.0,2,×,0.146,0.24,0.13,0.25,0.142,0.18,0.105,0.28,0.077,0.32,0.122,0.33,0.14633333333333334
202603142001,1,4,6,5,1,4,×,×,×,×,逃げ,差し,×,3,1.0,5,2.0,6,3.0,1,4.0,4,5.0,2,6.0,0,×,0.072,0.2,0.086,0.3,0.066,0.33,0.055,0.14,0.082,0.11,0.067,0.13,0.13033333333333333
202603142002,1,3,5,1,2,4,○,×,×,×,逃げ,逃げ,○,2,1.0,5,2.0,1,3.0,6,4.0,3,5.0,4,6.0,0,×,0.012,0.16,0.08,0.18,0.094,0.22,0.058,0.22,0.055,0.19,0.097,0.18,0.12566666666666668
202603142003,4,1,6,1,2,5,×,×,×,×,逃げ,,-,5,1.0,6,2.0,2,3.0,1,4.0,4,5.0,3,6.0,0,×,0.05,0.14,0.067,0.12,0.073,0.16,0.04,0.19,0.081,0.14,0.066,0.16,0.08883333333333333
202603142004,3,1,6,3,5,1,○,×,×,×,逃げ,,-,2,1.0,5,2.0,1,3.0,6,4.0,4,5.0,3,6.0,0,×,0.133,0.19,0.064,0.17,0.064,0.23,0.033,0.13,0.087,0.16,0.082,0.21,0.1045
202603142005,5,1,6,1,3,4,×,×,×,×,逃げ,逃げ,○,3,1.0,6,2.0,5,3.0,4,4.0,1,5.0,2,6.0,1,×,0.087,0.08,0.071,0.11,0.047,0.12,0.069,0.14,0.002,0.13,0.011,0.26,0.09449999999999999
202603142006,1,3,6,1,4,2,○,×,×,×,逃げ,逃げ,○,3,1.0,5,2.0,2,3.0,4,4.0,6,5.0,1,6.0,1,×,0.087,0.09,0.032,0.12,0.053,0.17,0.082,0.25,0.056,0.27,0.079,0.25,0.12683333333333335
202603142007,4,3,2,1,6,3,×,×,×,×,逃げ,逃げ,○,6,1.0,5,2.0,3,3.0,1,4.0,2,5.0,4,6.0,1,×,0.081,0.07,0.032,0.09,0.073,0.09,0.061,0.15,-0.0,0.19,0.086,0.19,0.07816666666666666
202603142008,2,1,5,4,1,5,×,○,○,×,逃げ,まくり,×,3,1.0,1,2.0,6,3.0,5,4.0,4,5.0,2,6.0,0,×,0.07,0.08,0.067,0.13,0.105,0.16,0.078,0.07,0.043,0.22,0.074,0.19,0.0715
202603142009,1,5,6,1,3,2,○,×,×,×,逃げ,逃げ,○,3,1.0,5,2.0,6,3.0,2,4.0,1,5.0,4,6.0,0,×,0.103,0.13,0.047,0.11,0.105,0.13,0.07,0.19,0.037,0.15,0.068,0.17,0.075
