レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603062101,1,2,5,1,3,6,○,×,×,×,逃げ,逃げ,○,1,1.0,3,2.0,4,3.0,6,5.0,2,6.0,5,4.0,1,×,0.039,0.14,0.112,0.18,0.117,0.16,0.071,0.15,0.175,0.2,0.2,0.15,0.061
202603062102,3,1,5,2,1,4,×,○,×,×,逃げ,,-,3,1.0,5,2.0,1,3.0,6,4.0,2,5.0,4,6.0,0,×,0.174,0.13,0.119,0.15,0.083,0.13,0.097,0.11,0.076,0.18,0.225,0.27,0.04733333333333334
202603062103,1,4,6,1,3,2,○,×,×,×,逃げ,逃げ,○,1,1.0,5,2.0,6,3.0,3,4.0,4,5.0,2,6.0,1,×,0.036,0.15,0.14,0.2,0.102,0.19,0.138,0.21,0.059,0.23,0.219,0.2,0.08733333333333333
202603062104,3,1,4,1,4,5,×,×,×,×,逃げ,逃げ,○,3,1.0,5,2.0,1,3.0,2,4.0,4,5.0,6,6.0,1,×,0.186,0.09,0.14,0.16,0.101,0.17,0.229,0.08,0.113,0.07,0.153,0.03,0.08333333333333333
202603062106,6,1,2,2,1,3,×,○,×,×,逃げ,差し,×,2,1.0,3,2.0,5,3.0,6,4.0,4,5.0,1,6.0,0,×,0.074,0.19,0.083,0.18,0.12,0.13,0.079,0.24,0.226,0.23,0.068,0.15,0.07833333333333332
202603062107,2,3,1,1,4,3,×,×,×,×,逃げ,逃げ,○,4,1.0,1,2.0,2,3.0,5,4.0,6,5.0,3,6.0,0,×,0.15,0.21,0.244,0.14,0.221,0.14,0.203,0.14,0.151,0.22,0.256,0.18,0.0755
202603062108,3,1,2,1,2,6,×,×,×,×,逃げ,逃げ,○,3,1.0,2,2.0,1,3.0,5,4.0,4,6.0,6,5.0,1,×,0.134,0.15,0.124,0.14,0.049,0.12,0.138,0.11,0.091,0.17,0.063,0.08,0.03783333333333334
202603062109,6,2,1,1,4,5,×,×,×,×,逃げ,逃げ,○,3,1.0,2,2.0,6,4.0,5,3.0,4,5.0,1,6.0,1,×,0.051,0.17,0.218,0.19,0.171,0.18,0.152,0.21,0.141,0.18,0.132,0.24,0.06016666666666667
202603062110,3,2,5,2,1,6,×,×,×,×,逃げ,差し,×,5,1.0,4,2.0,1,3.0,6,4.0,2,5.0,3,6.0,0,×,0.097,0.17,0.131,0.19,0.137,0.2,0.188,0.14,0.156,0.15,0.172,0.14,0.04683333333333333
202603062111,5,4,2,1,6,5,×,×,×,×,逃げ,逃げ,○,6,1.0,3,2.0,4,3.0,2,4.0,1,5.0,5,6.0,0,×,0.107,0.08,0.199,0.19,0.08,0.09,0.107,0.09,0.076,0.09,0.044,0.11,0.023833333333333335
202603062112,4,1,2,1,4,3,×,×,×,×,逃げ,逃げ,○,4,1.0,3,2.0,5,3.0,1,4.0,6,5.0,2,6.0,0,×,0.123,0.05,0.122,0.04,0.058,0.04,0.106,0.03,0.051,0.11,0.139,0.15,0.05316666666666666
202603062001,3,1,2,1,5,6,×,×,×,×,逃げ,逃げ,○,5,1.0,3,2.0,1,3.0,2,4.0,6,6.0,4,5.0,1,×,0.095,0.21,0.124,0.3,0.077,0.23,0.048,0.19,0.133,0.18,0.084,0.11,0.10983333333333334
202603062002,2,1,3,3,1,4,×,○,×,×,逃げ,差し,×,3,1.0,1,2.0,4,3.0,6,4.0,2,5.0,5,6.0,0,×,0.097,0.25,0.078,0.19,0.066,0.16,0.111,0.37,0.11,0.19,0.074,0.18,0.13399999999999998
202603062003,1,2,4,1,5,3,○,×,×,×,逃げ,逃げ,○,2,1.0,1,3.0,5,4.0,4,5.0,6,2.0,3,6.0,0,×,0.113,0.13,0.102,0.21,0.047,0.21,0.093,0.21,0.14,0.18,0.097,0.17,0.08633333333333333
202603062004,4,1,2,1,5,6,×,×,×,×,逃げ,逃げ,○,2,1.0,4,2.0,3,3.0,1,6.0,5,4.0,6,5.0,1,×,0.052,0.31,0.118,0.34,0.084,0.25,0.044,0.26,0.097,0.26,0.154,0.26,0.18850000000000003
202603062005,3,1,2,1,2,4,×,×,×,×,逃げ,逃げ,○,6,1.0,3,2.0,1,3.0,2,4.0,4,5.0,5,6.0,0,×,0.097,0.17,0.108,0.16,0.081,0.19,0.067,0.17,0.098,0.21,0.097,0.18,0.08866666666666666
202603062006,1,3,4,3,2,5,×,×,×,×,逃げ,差し,×,3,1.0,2,2.0,1,3.0,4,4.0,6,5.0,5,6.0,2,×,0.077,0.11,0.078,0.05,0.1,0.12,0.062,0.12,0.063,0.13,0.105,0.21,0.051833333333333335
202603062007,6,5,1,1,3,4,×,×,×,×,逃げ,逃げ,○,5,1.0,2,2.0,6,3.0,3,4.0,4,5.0,1,6.0,1,×,0.091,0.13,0.132,0.15,0.033,0.21,0.075,0.21,0.01,0.14,0.066,0.16,0.09883333333333333
202603062008,1,5,2,1,2,4,○,×,×,×,逃げ,逃げ,○,3,1.0,4,2.0,5,3.0,6,4.0,1,5.0,2,6.0,0,×,0.102,0.09,0.097,0.11,0.074,0.15,0.133,0.13,0.066,0.17,0.108,0.19,0.04833333333333334
202603062009,1,6,3,1,4,2,○,×,×,×,逃げ,逃げ,○,1,1.0,5,2.0,3,3.0,6,4.0,4,5.0,2,6.0,2,×,0.093,0.05,0.111,0.08,0.069,0.11,0.052,0.13,0.123,0.21,0.049,0.31,0.09016666666666667
202603062010,1,4,2,1,3,4,○,×,×,×,逃げ,逃げ,○,1,1.0,3,2.0,2,3.0,4,4.0,5,6.0,6,5.0,2,×,0.08,0.14,0.067,0.21,0.084,0.09,0.1,0.13,0.113,0.15,0.097,0.09,0.04716666666666667
