レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603122401,1,2,3,4,1,5,×,×,×,×,逃げ,差し,×,6,1.0,3,2.0,4,3.0,1,4.0,5,5.0,2,6.0,1,×,0.039,0.16,0.029,0.18,-0.045,0.19,-0.017,0.11,0.019,0.17,0.115,0.18,0.14166666666666666
202603122402,1,2,3,3,1,2,×,×,×,×,逃げ,まくり,×,2,1.0,1,2.0,3,3.0,6,4.0,5,5.0,4,6.0,2,×,0.029,0.18,-0.011,0.21,-0.007,0.23,0.022,0.26,0.012,0.29,0.032,0.33,0.23716666666666666
202603122403,1,2,3,1,3,2,○,×,×,×,逃げ,逃げ,○,1,1.0,2,2.0,3,3.0,6,6.0,4,4.0,5,5.0,6,○,0.029,0.11,-0.001,0.12,0.033,0.07,0.02,0.1,-0.012,0.08,0.028,0.08,0.07716666666666668
202603122404,1,2,3,4,1,6,×,×,×,×,逃げ,差し,×,3,1.0,1,2.0,2,3.0,4,4.0,5,5.0,6,6.0,3,×,0.013,0.11,0.006,0.1,0.03,0.15,0.014,0.14,-0.001,0.18,0.0,0.22,0.13966666666666666
202603122405,1,4,3,3,2,1,×,×,×,×,逃げ,差し,×,6,1.0,5,2.0,3,3.0,4,4.0,1,5.0,2,6.0,2,×,-0.003,0.11,-0.017,0.14,0.025,0.15,0.026,0.2,0.029,0.19,0.001,0.19,0.15316666666666667
202603122406,1,2,4,1,2,3,○,○,×,×,逃げ,逃げ,○,1,1.0,4,2.0,6,3.0,3,,2,5.0,5,6.0,1,×,0.009,0.19,0.041,0.13,-0.005,0.07,-0.019,,0.003,0.14,0.02,0.17,0.1264
202603122407,1,4,3,4,3,5,×,×,×,×,逃げ,差し,×,2,1.0,6,2.0,3,3.0,4,4.0,5,5.0,1,6.0,3,×,0.051,0.15,0.011,0.04,-0.007,0.03,0.002,0.07,-0.001,0.07,0.023,0.05,0.055166666666666676
202603122408,1,3,2,1,3,2,○,○,○,○,逃げ,逃げ,○,5,1.0,4,2.0,1,3.0,6,4.0,3,5.0,2,6.0,0,×,0.021,0.03,0.041,0.07,0.001,0.05,0.036,0.16,0.027,0.13,0.015,0.13,0.07150000000000001
202603122409,1,4,5,1,2,3,○,×,×,×,逃げ,逃げ,○,4,1.0,5,2.0,2,3.0,3,4.0,1,5.0,6,6.0,1,×,-0.012,0.14,0.002,0.13,0.04,0.13,0.129,0.18,0.0,0.15,0.025,0.13,0.11266666666666665
202603122410,1,3,4,1,4,5,○,×,×,×,逃げ,逃げ,○,1,1.0,6,,2,3.0,3,4.0,4,5.0,5,6.0,1,×,0.026,0.11,0.006,,0.004,0.19,-0.023,0.15,-0.008,0.12,0.033,0.07,0.1216
