レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603082301,1,3,2,1,2,5,○,×,×,×,逃げ,逃げ,○,5,1.0,4,2.0,1,3.0,2,,6,5.0,3,6.0,0,×,0.007,0.03,0.014,0.15,0.025,0.05,0.01,,0.007,0.02,0.036,0.01,0.044599999999999994
202603082302,1,3,2,1,3,2,○,○,○,○,逃げ,逃げ,○,4,1.0,3,2.0,1,3.0,6,4.0,2,5.0,5,6.0,0,×,0.048,0.26,0.041,0.19,0.054,0.18,0.01,0.21,0.009,0.21,0.057,0.31,0.19016666666666668
202603082304,1,4,6,3,1,5,×,×,×,×,逃げ,まくり,×,2,1.0,6,2.0,3,3.0,5,4.0,4,6.0,1,5.0,1,×,0.026,0.28,-0.003,0.23,0.027,0.17,0.038,0.14,0.043,0.17,-0.019,0.14,0.16966666666666666
202603082305,1,2,5,1,6,2,○,×,×,×,逃げ,逃げ,○,1,1.0,3,2.0,2,3.0,4,4.0,5,6.0,6,5.0,2,×,0.024,0.14,0.033,0.14,0.055,0.19,0.006,0.29,0.027,0.36,0.038,0.29,0.2045
202603082306,3,5,1,1,2,4,×,×,×,×,逃げ,逃げ,○,6,1.0,2,2.0,1,3.0,5,4.0,4,5.0,3,6.0,1,×,0.059,0.03,0.026,0.06,0.048,0.07,0.063,0.09,0.025,0.06,-0.009,0.11,0.044333333333333336
202603082307,3,1,6,2,1,3,×,○,×,×,逃げ,逃げ,○,3,1.0,5,2.0,1,3.0,6,4.0,4,6.0,2,5.0,0,×,0.059,0.12,0.023,0.11,0.108,0.16,0.02,0.08,0.033,0.19,0.038,0.14,0.08650000000000001
202603082309,1,2,3,5,3,1,×,×,×,×,逃げ,まくり,×,2,2.0,3,1.0,1,3.0,4,4.0,5,5.0,6,6.0,4,×,0.024,0.21,0.048,0.19,-0.008,0.19,0.038,0.27,0.027,0.21,-0.014,0.16,0.18583333333333332
202603082310,2,3,1,1,2,6,×,×,×,×,逃げ,逃げ,○,6,1.0,1,2.0,4,3.0,5,4.0,3,5.0,2,6.0,0,×,0.021,0.17,0.002,0.17,-0.003,0.14,0.014,0.12,0.023,0.11,0.003,0.19,0.14
202603082311,2,1,5,6,4,2,×,×,×,×,逃げ,差し,×,4,,2,2.0,6,3.0,5,6.0,1,4.0,3,5.0,1,×,0.076,,0.098,0.18,0.06,0.28,0.06,0.04,0.056,0.12,0.014,0.11,0.09640000000000001
202603082312,1,5,2,1,3,2,○,×,○,×,逃げ,逃げ,○,1,1.0,5,2.0,6,3.0,4,4.0,3,5.0,2,6.0,2,×,0.005,0.13,0.033,0.19,0.032,0.19,0.008,0.27,0.005,0.27,0.031,0.25,0.19766666666666668
202603081701,1,4,6,1,5,2,○,×,×,×,逃げ,逃げ,○,3,1.0,4,2.0,6,3.0,1,4.0,5,5.0,2,6.0,1,×,-0.117,0.13,-0.016,0.19,-0.079,0.15,0.068,0.17,-0.04,0.17,-0.013,0.23,0.2061666666666667
202603081702,1,4,3,1,2,3,○,×,○,×,逃げ,逃げ,○,2,1.0,5,2.0,3,3.0,1,4.0,4,5.0,6,6.0,2,×,0.002,0.07,0.015,0.1,-0.043,0.07,-0.018,0.06,-0.018,0.09,-0.048,0.04,0.09000000000000001
202603081703,5,1,4,3,5,4,×,×,○,×,逃げ,まくり,×,4,1.0,5,2.0,3,3.0,2,4.0,1,5.0,6,6.0,2,×,0.046,0.1,-0.007,0.14,-0.071,0.07,0.044,0.12,0.002,0.16,0.027,0.16,0.11816666666666668
202603081704,4,3,6,5,1,6,×,×,○,×,逃げ,,-,6,1.0,5,3.0,1,5.0,2,6.0,3,2.0,4,4.0,1,×,-0.006,0.12,-0.014,0.07,-0.044,0.22,0.023,0.18,-0.032,0.08,0.018,0.22,0.1575
202603081705,1,2,3,1,3,5,○,×,×,×,逃げ,逃げ,○,2,1.0,4,2.0,1,3.0,5,4.0,3,5.0,6,6.0,1,×,0.02,0.22,0.064,0.24,-0.013,0.2,0.008,0.23,0.005,0.24,-0.066,0.32,0.23866666666666667
202603081706,6,1,4,1,4,3,×,×,×,×,逃げ,逃げ,○,2,1.0,3,2.0,5,3.0,4,4.0,6,5.0,1,6.0,1,×,-0.045,0.12,-0.091,0.18,-0.069,0.17,0.032,0.18,0.012,0.18,-0.035,0.16,0.19766666666666668
202603081707,3,4,1,2,5,1,×,×,○,×,逃げ,まくり,×,5,1.0,3,2.0,1,,2,,6,6.0,4,,1,×,-0.024,0.06,0.025,0.03,0.001,,0.019,,0.009,0.02,0.003,,0.03333333333333333
202603081708,3,1,6,1,2,3,×,×,×,×,逃げ,逃げ,○,4,1.0,6,2.0,1,3.0,5,4.0,3,5.0,2,6.0,0,×,0.001,0.03,-0.097,0.03,0.028,0.07,-0.042,0.15,-0.035,0.12,0.039,0.12,0.10433333333333333
202603081709,1,4,2,1,2,5,○,×,×,×,逃げ,逃げ,○,1,1.0,3,2.0,5,3.0,2,4.0,6,5.0,4,6.0,1,×,0.057,0.17,-0.019,0.17,-0.004,0.2,0.013,0.27,0.01,0.19,-0.026,0.15,0.1865
202603081710,1,5,4,6,3,2,×,×,×,×,逃げ,,-,1,1.0,6,3.0,5,4.0,4,5.0,2,6.0,3,2.0,1,×,0.016,0.14,-0.023,0.09,0.068,0.09,0.006,0.13,-0.007,0.15,-0.018,0.08,0.10633333333333334
202603081711,2,1,5,4,5,1,×,×,×,×,逃げ,差し,×,4,1.0,1,2.0,3,3.0,5,4.0,2,5.0,6,6.0,2,×,-0.008,0.16,0.001,0.18,-0.016,0.19,-0.055,0.18,-0.119,0.15,-0.024,0.18,0.21016666666666664
202603081712,1,4,3,1,2,4,○,×,×,×,逃げ,逃げ,○,4,1.0,5,2.0,2,3.0,1,4.0,6,5.0,3,6.0,0,×,-0.017,0.15,0.035,0.17,-0.008,0.28,-0.058,0.22,-0.004,0.23,0.006,0.27,0.22766666666666668
202603081201,4,1,2,3,1,6,×,○,×,×,逃げ,,-,4,1.0,2,2.0,5,3.0,1,4.0,6,5.0,3,6.0,1,×,-0.062,0.29,-0.08,0.31,-0.023,0.29,-0.108,0.24,-0.037,0.2,-0.066,0.29,0.33266666666666667
202603081202,5,1,4,1,5,3,×,×,×,×,逃げ,逃げ,○,3,1.0,2,2.0,6,3.0,4,4.0,1,5.0,5,6.0,2,×,-0.096,0.11,0.011,0.13,0.026,0.1,-0.04,0.14,-0.03,0.12,-0.065,0.13,0.15400000000000003
