レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202603202401,2,1,6,2,4,1,○,×,×,×,逃げ,差し,×,6,1.0,4,2.0,2,3.0,5,4.0,3,5.0,1,6.0,0,×,0.035,0.15,-0.015,0.09,0.073,0.18,0.041,0.17,0.045,0.18,-0.01,0.27,0.14516666666666667
202603202402,1,2,4,1,2,5,○,○,×,×,逃げ,逃げ,○,6,1.0,3,4.0,2,2.0,4,,5,3.0,1,6.0,1,×,0.03,0.01,0.042,0.02,0.015,0.09,0.011,,0.125,0.12,-0.023,0.13,0.05500000000000001
202603202403,2,1,3,1,2,3,×,×,○,×,逃げ,逃げ,○,6,1.0,1,2.0,3,3.0,5,4.0,4,5.0,2,6.0,1,×,0.034,0.17,-0.047,0.23,-0.014,0.22,0.127,0.2,0.0,0.15,0.037,0.19,0.17049999999999998
202603202404,3,1,6,5,1,3,×,○,×,×,逃げ,差し,×,2,1.0,5,2.0,1,3.0,3,4.0,6,5.0,4,6.0,0,×,0.057,0.05,-0.039,0.11,-0.021,0.11,0.045,0.11,0.099,0.05,0.031,0.09,0.07666666666666667
202603202405,1,5,2,2,3,6,×,×,×,×,逃げ,まくり,×,5,1.0,2,2.0,3,3.0,4,4.0,1,6.0,6,5.0,3,×,-0.029,0.29,-0.017,0.16,0.006,0.16,0.083,0.12,-0.037,0.13,0.077,0.1,0.1461666666666667
202603202406,1,6,3,1,2,4,○,×,×,×,差し,逃げ,×,3,1.0,5,2.0,6,3.0,2,4.0,4,5.0,1,6.0,0,×,0.011,0.18,-0.013,0.14,0.027,0.19,0.017,0.18,-0.004,0.21,-0.018,0.23,0.18499999999999997
202603202407,1,2,4,1,2,5,○,○,×,×,逃げ,逃げ,○,4,1.0,1,2.0,6,3.0,5,4.0,3,5.0,2,6.0,0,×,0.012,0.06,-0.034,0.06,0.13,0.08,0.027,0.17,0.006,0.17,0.05,0.25,0.1165
202603202408,1,2,4,3,1,4,×,×,○,×,逃げ,差し,×,5,1.0,1,2.0,6,3.0,3,4.0,2,6.0,4,5.0,0,×,0.129,0.07,0.011,0.08,-0.007,0.06,0.02,0.07,0.047,0.12,0.021,0.12,0.06949999999999999
202603202409,1,2,3,1,3,6,○,×,×,×,逃げ,逃げ,○,3,1.0,1,2.0,5,3.0,2,4.0,6,5.0,4,6.0,0,×,0.003,0.05,-0.024,0.05,0.013,0.07,0.045,0.21,0.039,0.24,0.1,0.23,0.11233333333333333
202603202410,1,5,3,1,3,5,○,×,×,×,逃げ,逃げ,○,1,1.0,5,2.0,6,3.0,2,4.0,4,5.0,3,6.0,1,×,-0.022,0.19,0.002,0.1,0.041,0.08,0.034,0.1,-0.024,0.1,-0.003,0.09,0.10533333333333332
202603202411,1,2,4,1,2,3,○,○,×,×,逃げ,逃げ,○,1,1.0,4,2.0,5,3.0,3,4.0,6,5.0,2,6.0,1,×,-0.031,0.13,0.041,0.15,0.05,0.15,0.048,0.15,-0.015,0.17,0.01,0.16,0.1345
202603202412,1,3,2,1,2,3,○,×,×,×,逃げ,逃げ,○,4,1.0,1,2.0,3,3.0,6,4.0,2,5.0,5,6.0,1,×,0.06,0.14,-0.007,0.15,0.038,0.17,0.023,0.19,0.035,0.16,0.069,0.23,0.137
202603202301,1,2,3,3,5,4,×,×,×,×,逃げ,差し,×,4,1.0,1,2.0,6,3.0,2,4.0,3,5.0,5,6.0,0,×,0.129,0.09,0.054,0.14,0.057,0.11,0.073,0.17,0.131,0.18,0.057,0.21,0.0795
202603202302,4,3,6,1,3,5,×,○,×,×,逃げ,逃げ,○,6,1.0,3,2.0,4,3.0,2,5.0,5,6.0,1,4.0,0,×,0.034,0.02,0.056,0.05,0.001,0.08,0.114,0.13,0.068,0.13,0.077,0.07,0.030666666666666665
202603202303,6,1,3,1,5,3,×,×,○,×,逃げ,逃げ,○,4,1.0,6,2.0,3,3.0,5,4.0,2,5.0,1,6.0,1,×,0.047,0.07,0.105,0.14,0.032,0.21,0.113,0.09,0.131,0.09,0.115,0.11,0.05083333333333334
