レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
202308142401,ミッドナイトボートレース５ＴＨｉｎ大村,第1日,2023/08/14,大村,01R,予選,1800,晴,北,5,4,差し,5,870,5,350,1,140,5-1,1340,4,1-5,550,2,1-5,230,2,3-5,760,12,1-3,810,13,5-1-3,10810,41,1-3-5,1530,8,1,5,5050,木 下 雄 介,66,18,6.93,3,0.12,111.6,2,1,4705,吉 川 勇 作,37,15,6.97,1,0.17,113.6,3,3,5183,中 野 孝 二,18,43,6.93,5,0.16,115.1,4,6,3726,桂 林 寛,72,58,6.97,4,0.16,117.1,5,4,5083,柳 瀬 幹 太,47,55,6.93,6,0.15,,6,2,4182,吉 田 和 仁,58,44,6.99,2,0.16,
202308142402,ミッドナイトボートレース５ＴＨｉｎ大村,第1日,2023/08/14,大村,02R,予選,1800,晴,北,6,5,逃げ,1,190,1,4510,4,8060,1-4,1080,5,1-4,840,4,1-4,260,5,1-6,250,4,4-6,160,2,1-4-6,2820,11,1-4-6,850,4,1,1,4329,小 松 卓 司,15,25,6.89,1,0.09,111.7,2,4,4711,前 出 達 吉,57,65,7.0,3,0.17,112.8,3,6,4218,吉 川 喜 継,17,71,6.93,4,0.15,113.2,4,2,4710,福 田 宗 平,33,41,6.89,2,0.16,114.7,5,5,5275,松 田 淳 平,28,11,6.94,6,0.28,,6,3,4453,永 田 郁 弥,31,24,6.99,5,0.14,
202308142403,ミッドナイトボートレース５ＴＨｉｎ大村,第1日,2023/08/14,大村,03R,予選,1800,晴,北,6,5,逃げ,1,190,1,130,5,290,1-5,890,4,1-5,590,3,1-5,190,1,1-4,230,5,4-5,210,4,1-5-4,4060,17,1-4-5,1080,6,1,1,3478,嶋 田 貴 支,25,67,6.95,1,0.18,111.4,2,5,4601,森 野 正 弘,34,19,6.93,5,0.14,112.9,3,4,5196,鰐 部 太空海,59,34,6.91,4,0.12,113.7,4,2,4137,君 島 秀 三,12,14,6.94,2,0.21,115.2,5,6,4969,町 田 洸 希,52,22,6.95,6,0.24,,6,3,4143,浦 田 晃 嗣,29,26,7.03,3,0.13,
202308142404,ミッドナイトボートレース５ＴＨｉｎ大村,第1日,2023/08/14,大村,04R,予選,1800,晴,北,5,4,まくり,2,8670,2,390,1,240,2-1,10770,22,1-2,1710,7,1-2,1070,9,2-5,1120,10,1-5,570,7,2-1-5,43040,75,1-2-5,4460,11,1,2,5178,成 貞 琳 平,76,33,6.86,2,0.18,111.9,2,1,4332,村 上 彰 一,63,61,6.93,1,0.29,113.6,3,5,4523,中 村 辰 也,73,38,6.86,5,0.13,114.5,4,4,4012,中 村 有 裕,75,36,6.96,4,0.11,114.9,5,3,4019,笠 原 亮,32,39,6.94,3,0.14,,6,6,5298,水 谷 理 人,23,32,6.94,6,0.17,
202308142405,ミッドナイトボートレース５ＴＨｉｎ大村,第1日,2023/08/14,大村,05R,予選,1800,晴,北,6,5,まくり,2,180,2,100,4,110,2-4,390,1,2-4,270,1,2-4,160,1,2-3,380,7,3-4,430,8,2-4-3,2500,9,2-3-4,1030,4,1,2,4980,佐々木 完 太,65,13,6.93,2,0.07,111.4,2,4,4828,松 山 将 吾,74,21,6.95,4,0.06,112.3,3,3,4339,平 瀬 城 啓,16,23,6.91,3,0.07,113.9,4,5,4948,木 場 悠 介,70,28,6.98,5,0.05,114.1,5,6,5276,大 島 隆乃介,35,49,6.9,6,0.03,,6,1,4750,井 上 尚 悟,26,29,6.9,1,0.06,
202308142406,ミッドナイトボートレース５ＴＨｉｎ大村,第1日,2023/08/14,大村,06R,予選,1800,晴,北,6,5,逃げ,1,130,1,100,2,120,1-2,160,1,1-2,160,1,1-2,120,1,1-6,790,11,2-6,560,10,1-2-6,2840,9,1-2-6,1930,6,1,1,4824,松 井 洪 弥,40,35,6.89,1,0.15,110.0,2,2,5017,澤 田 尚 也,27,52,6.84,2,0.15,111.7,3,6,4182,吉 田 和 仁,58,44,6.97,6,0.23,113.0,4,3,4200,早 川 尚 人,68,37,6.94,3,0.11,114.5,5,4,4057,松 井 賢 治,56,63,6.92,4,0.13,,6,5,4293,鈴 木 智 啓,11,69,7.01,5,0.18,
202308142407,ミッドナイトボートレース５ＴＨｉｎ大村,第1日,2023/08/14,大村,07R,予選  進入固定,1800,晴,北,6,5,逃げ,1,100,1,100,3,140,1-3,300,2,1-3,360,2,1-3,110,1,1-4,140,3,3-4,330,6,1-3-4,800,5,1-3-4,450,3,1,1,4174,赤 坂 俊 輔,55,17,6.89,1,0.07,111.1,2,3,4949,横 田 貴 満,22,73,6.92,3,0.09,112.8,3,4,5050,木 下 雄 介,66,18,6.91,4,0.1,113.9,4,2,4120,柘 植 政 浩,30,70,6.93,2,0.13,114.5,5,5,4453,永 田 郁 弥,31,24,6.92,5,0.27,,6,6,5299,西 丸 敦 基,67,57,6.94,6,0.35,
202308142408,ミッドナイトボートレース５ＴＨｉｎ大村,第1日,2023/08/14,大村,08R,予選,1800,晴,北,6,5,逃げ,1,190,1,100,3,340,1-3,930,3,1-3,630,2,1-3,180,2,1-4,140,1,3-4,270,4,1-3-4,1730,4,1-3-4,620,3,1,1,4561,藤 山 翔 大,20,53,6.83,1,0.21,112.3,2,3,4332,村 上 彰 一,63,61,6.88,3,0.19,113.3,3,4,3918,深 井 利 寿,38,47,6.99,4,0.16,114.4,4,2,5183,中 野 孝 二,18,43,6.96,2,0.16,114.6,5,5,4329,小 松 卓 司,15,25,6.92,5,0.16,,6,6,5075,中 島 秀 治,60,60,6.96,6,0.09,
202308142409,ミッドナイトボートレース５ＴＨｉｎ大村,第1日,2023/08/14,大村,09R,予選特賞,1800,晴,北,5,4,逃げ,1,150,1,120,2,180,1-2,570,2,1-2,580,3,1-2,260,2,1-6,280,3,2-6,640,10,1-2-6,2730,9,1-2-6,1300,6,1,1,4413,水 摩 敦,61,75,6.93,1,0.09,110.6,2,2,4988,牟 田 奨 太,14,27,7.03,3,0.13,113.1,3,6,4012,中 村 有 裕,75,36,6.98,2,0.14,114.2,4,4,4709,岡 村 将 也,69,76,6.92,5,0.14,114.5,5,3,5083,柳 瀬 幹 太,47,55,6.93,4,0.17,,6,5,3478,嶋 田 貴 支,25,67,6.92,6,0.18,
202308142410,ミッドナイトボートレース５ＴＨｉｎ大村,第1日,2023/08/14,大村,10R,予選特賞,1800,晴,北,4,3,まくり,4,610,4,270,5,410,4-5,2910,9,4-5,1480,6,4-5,510,10,2-4,390,7,2-5,380,6,4-5-2,13220,38,2-4-5,4480,13,1,4,4948,木 場 悠 介,70,28,6.93,4,0.08,111.2,2,5,5120,山 本 稔太朗,49,30,6.92,5,0.08,112.4,3,2,4057,松 井 賢 治,56,63,6.93,2,0.14,114.0,4,6,4710,福 田 宗 平,33,41,6.93,6,0.09,115.0,5,3,5027,重 冨 勇 哉,13,66,6.99,3,0.14,,6,1,4594,谷 川 祐 一,21,40,6.93,1,0.14,
202308142411,ミッドナイトボートレース５ＴＨｉｎ大村,第1日,2023/08/14,大村,11R,予選特選,1800,晴,北,4,3,逃げ,1,110,1,100,2,100,1-2,330,1,1-2,220,1,1-2,150,3,1-3,140,1,2-3,400,7,1-2-3,840,2,1-2-3,360,2,1,1,4828,松 山 将 吾,74,21,6.92,1,0.05,110.4,2,2,4523,中 村 辰 也,73,38,6.88,2,0.03,112.4,3,3,4711,前 出 達 吉,57,65,6.95,3,0.03,113.5,4,5,4824,松 井 洪 弥,40,35,6.91,5,0.11,113.9,5,6,4137,君 島 秀 三,12,14,6.94,6,0.11,,6,4,3726,桂 林 寛,72,58,6.95,4,0.07,
202308142412,ミッドナイトボートレース５ＴＨｉｎ大村,第1日,2023/08/14,大村,12R,発祥地選抜,1800,晴,北,5,4,逃げ,1,110,1,100,3,190,1-3,440,1,1-3,440,3,1-3,180,1,1-6,510,9,3-6,1220,14,1-3-6,2670,11,1-3-6,1940,9,1,1,4019,笠 原 亮,32,39,6.92,1,0.11,109.9,2,3,4218,吉 川 喜 継,17,71,6.95,3,0.12,111.2,3,6,5017,澤 田 尚 也,27,52,6.94,6,0.13,112.7,4,2,4601,森 野 正 弘,34,19,6.91,2,0.15,114.4,5,5,4980,佐々木 完 太,65,13,6.96,5,0.17,,6,4,4174,赤 坂 俊 輔,55,17,6.92,4,0.18,
202308142301,お盆特選〜がばい王者決定戦〜,第4日,2023/08/14,唐津,01R,朝１戦予選,1800,晴,北,5,5,逃げ,1,100,1,100,3,180,1-3,250,1,1-3,210,1,1-3,130,1,1-2,170,2,2-3,350,6,1-3-2,560,1,1-2-3,270,1,1,1,5121,定 松 勇 樹,45,61,6.93,1,0.21,111.4,2,3,3459,中 野 和 裕,56,66,6.9,3,0.23,112.8,3,2,5071,野見山 拓 己,62,89,7.0,2,0.19,114.7,4,4,4346,前 田 健太郎,25,48,7.04,4,0.24,116.2,5,6,3471,赤 峰 和 也,31,68,6.97,5,0.22,116.5,6,5,5214,田 中 宏 典,54,78,6.95,6,0.21,117.6
202308142302,お盆特選〜がばい王者決定戦〜,第4日,2023/08/14,唐津,02R,３ライズ戦予,1800,晴,北,5,5,まくり,1,120,1,100,2,120,1-2,140,1,1-2,120,1,1-2,100,1,1-6,220,3,2-6,420,6,1-2-6,940,3,1-2-6,510,3,1,1,4500,山 田 康 二,44,53,6.94,1,0.12,111.6,2,2,4112,大久保 信一郎,18,84,6.98,2,0.11,112.4,3,6,4552,杉 山 勝 匡,70,47,6.87,6,0.11,114.6,4,5,4336,松 田 竜 馬,15,34,6.98,5,0.14,115.8,5,3,5223,森 清 友 翔,29,46,6.91,3,0.22,116.7,6,4,3508,久 富 政 弘,48,74,6.99,4,0.23,118.0
