レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607120201,2026-07-12,02,1R,daily,67.6,19.26,61.95,19.03,47.91,5.83,50.0,10.41,50.0,3.9,58.43,53.26,15.17,96.06,29.5,39.4,4.8,50.0,10.41,50.0,3.9,63.78,50.25,14.32,83.88,25.76,30.35,3.7,50.0,10.41,50.0,3.9,58.08,49.61,14.13,86.31,26.51,33.1,4.03,50.0,10.41,50.0,3.9,58.98,44.82,12.77,54.65,16.78,36.28,4.42,50.0,10.41,50.0,3.9,48.28,33.57,9.56,86.31,26.51,47.08,5.73,50.0,10.41,50.0,3.9,56.12
202607120201,2026-07-12,02,1R,realtime,67.6,19.26,61.95,19.03,47.91,5.83,69.76,14.52,51.26,4.0,62.64,53.26,15.17,96.06,29.5,39.4,4.8,59.3,12.35,30.48,2.38,64.2,49.61,14.13,83.88,25.76,30.35,3.7,51.63,10.75,65.31,5.1,59.44,50.25,14.32,86.31,26.51,33.1,4.03,47.38,9.87,42.23,3.3,58.02,44.82,12.77,54.65,16.78,36.28,4.42,32.65,6.8,56.72,4.43,45.19,33.57,9.56,86.31,26.51,47.08,5.73,39.3,8.18,53.85,4.2,54.19
202607120202,2026-07-12,02,2R,daily,67.6,19.26,100.93,31.0,44.81,5.46,50.0,10.41,50.0,3.9,70.02,53.26,15.17,88.75,27.26,24.4,2.97,50.0,10.41,50.0,3.9,59.71,50.25,14.32,74.13,22.77,51.14,6.23,50.0,10.41,50.0,3.9,57.62,49.61,14.13,47.34,14.54,43.27,5.27,50.0,10.41,50.0,3.9,48.25,44.82,12.77,103.37,31.75,46.19,5.62,50.0,10.41,50.0,3.9,64.45,33.57,9.56,69.26,21.27,47.25,5.75,50.0,10.41,50.0,3.9,50.9
202607120202,2026-07-12,02,2R,realtime,67.6,19.26,100.93,31.0,44.81,5.46,56.3,11.72,49.88,3.89,71.32,53.26,15.17,88.75,27.26,24.4,2.97,48.79,10.16,50.88,3.97,59.53,50.25,14.32,74.13,22.77,51.14,6.23,38.93,8.1,47.56,3.71,55.13,49.61,14.13,47.34,14.54,43.27,5.27,43.06,8.96,47.65,3.72,46.62,44.82,12.77,103.37,31.75,46.19,5.62,56.68,11.8,53.37,4.17,66.11,33.57,9.56,69.26,21.27,47.25,5.75,56.25,11.71,50.51,3.94,52.24
202607120203,2026-07-12,02,3R,daily,67.6,19.26,103.37,31.75,47.57,5.79,50.0,10.41,50.0,3.9,71.11,53.26,15.17,66.83,20.52,50.36,6.13,50.0,10.41,50.0,3.9,56.14,50.25,14.32,74.13,22.77,51.77,6.3,50.0,10.41,50.0,3.9,57.7,49.61,14.13,88.75,27.26,78.71,9.58,50.0,10.41,50.0,3.9,65.29,44.82,12.77,57.08,17.53,33.74,4.11,50.0,10.41,50.0,3.9,48.72,33.57,9.56,47.34,14.54,34.71,4.23,50.0,10.41,50.0,3.9,42.64
202607120203,2026-07-12,02,3R,realtime,67.6,19.26,103.37,31.75,47.57,5.79,55.88,11.63,49.88,3.89,72.32,53.26,15.17,66.83,20.52,50.36,6.13,47.85,9.96,50.88,3.97,55.76,50.25,14.32,74.13,22.77,51.77,6.3,66.08,13.76,47.56,3.71,60.86,49.61,14.13,88.75,27.26,78.71,9.58,52.5,10.93,47.65,3.72,65.62,44.82,12.77,57.08,17.53,33.74,4.11,46.38,9.66,53.37,4.17,48.23,33.57,9.56,47.34,14.54,34.71,4.23,31.31,6.52,50.51,3.94,38.79
202607120204,2026-07-12,02,4R,daily,67.6,19.26,71.7,22.02,45.71,5.57,50.0,10.41,50.0,3.9,61.16,53.26,15.17,64.39,19.78,34.36,4.18,50.0,10.41,50.0,3.9,53.44,50.25,14.32,47.34,14.54,31.72,3.86,50.0,10.41,50.0,3.9,47.03,49.61,14.13,93.62,28.75,34.86,4.25,50.0,10.41,50.0,3.9,61.44,44.82,12.77,98.5,30.25,52.77,6.43,50.0,10.41,50.0,3.9,63.76,33.57,9.56,105.8,32.5,20.87,2.54,50.0,10.41,50.0,3.9,58.91
202607120204,2026-07-12,02,4R,realtime,67.6,19.26,71.7,22.02,45.71,5.57,48.81,10.16,49.39,3.85,60.86,53.26,15.17,64.39,19.78,34.36,4.18,50.98,10.61,51.43,4.01,53.76,50.25,14.32,47.34,14.54,31.72,3.86,49.4,10.29,47.25,3.69,46.69,49.61,14.13,93.62,28.75,34.86,4.25,55.8,11.62,47.52,3.71,62.46,44.82,12.77,98.5,30.25,52.77,6.43,33.32,6.94,52.25,4.08,60.46,33.57,9.56,105.8,32.5,20.87,2.54,61.67,12.84,52.01,4.06,61.5
202607120205,2026-07-12,02,5R,daily,67.6,19.26,100.93,31.0,49.65,6.05,50.0,10.41,50.0,3.9,70.61,53.26,15.17,86.31,26.51,33.1,4.03,50.0,10.41,50.0,3.9,60.02,50.25,14.32,52.21,16.04,34.93,4.25,50.0,10.41,50.0,3.9,48.92,49.61,14.13,96.06,29.5,39.4,4.8,50.0,10.41,50.0,3.9,62.74,44.82,12.77,44.9,13.79,41.18,5.01,50.0,10.41,50.0,3.9,45.89,33.57,9.56,49.77,15.29,36.41,4.43,50.0,10.41,50.0,3.9,43.6
202607120205,2026-07-12,02,5R,realtime,67.6,19.26,100.93,31.0,49.65,6.05,70.34,14.64,49.39,3.85,74.8,53.26,15.17,86.31,26.51,33.1,4.03,64.01,13.33,51.43,4.01,63.05,50.25,14.32,52.21,16.04,34.93,4.25,45.0,9.37,47.25,3.69,47.66,49.61,14.13,96.06,29.5,39.4,4.8,45.01,9.37,47.52,3.71,61.51,44.82,12.77,44.9,13.79,41.18,5.01,29.39,6.12,52.25,4.08,41.77,33.57,9.56,49.77,15.29,36.41,4.43,46.24,9.63,52.01,4.06,42.97
202607120206,2026-07-12,02,6R,daily,67.6,19.26,88.75,27.26,48.88,5.95,50.0,10.41,50.0,3.9,66.78,53.26,15.17,93.62,28.75,59.91,7.3,50.0,10.41,50.0,3.9,65.53,50.25,14.32,57.08,17.53,25.97,3.16,50.0,10.41,50.0,3.9,49.32,49.61,14.13,88.75,27.26,24.4,2.97,50.0,10.41,50.0,3.9,58.67,44.82,12.77,86.31,26.51,48.55,5.91,50.0,10.41,50.0,3.9,59.5,33.57,9.56,103.37,31.75,39.55,4.82,50.0,10.41,50.0,3.9,60.44
202607120206,2026-07-12,02,6R,realtime,67.6,19.26,88.75,27.26,48.88,5.95,71.1,14.8,49.88,3.89,71.16,53.26,15.17,93.62,28.75,59.91,7.3,54.67,11.38,50.88,3.97,66.57,50.25,14.32,57.08,17.53,25.97,3.16,45.33,9.44,47.56,3.71,48.16,49.61,14.13,88.75,27.26,24.4,2.97,40.2,8.37,47.65,3.72,56.45,44.82,12.77,86.31,26.51,48.55,5.91,37.75,7.86,53.37,4.17,57.21,33.57,9.56,103.37,31.75,39.55,4.82,50.97,10.61,50.51,3.94,60.68
202607120207,2026-07-12,02,7R,daily,67.6,19.26,88.75,27.26,64.01,7.79,50.0,10.41,50.0,3.9,68.62,53.26,15.17,52.21,16.04,44.81,5.46,50.0,10.41,50.0,3.9,50.98,50.25,14.32,86.31,26.51,47.08,5.73,50.0,10.41,50.0,3.9,60.87,49.61,14.13,66.83,20.52,50.36,6.13,50.0,10.41,50.0,3.9,55.1,44.82,12.77,57.08,17.53,37.5,4.57,50.0,10.41,50.0,3.9,49.18,33.57,9.56,44.9,13.79,63.63,7.75,50.0,10.41,50.0,3.9,45.41
202607120207,2026-07-12,02,7R,realtime,67.6,19.26,88.75,27.26,64.01,7.79,52.52,10.93,50.18,3.92,69.16,53.26,15.17,52.21,16.04,44.81,5.46,68.24,14.21,51.25,4.0,54.87,50.25,14.32,86.31,26.51,47.08,5.73,39.7,8.27,47.41,3.7,58.52,49.61,14.13,66.83,20.52,50.36,6.13,47.43,9.88,47.04,3.67,54.34,44.82,12.77,57.08,17.53,37.5,4.57,54.78,11.4,52.1,4.07,50.34,33.57,9.56,44.9,13.79,63.63,7.75,37.33,7.77,51.87,4.05,42.92
202607120208,2026-07-12,02,8R,daily,67.6,19.26,61.95,19.03,31.46,3.83,50.0,10.41,50.0,3.9,56.43,53.26,15.17,52.21,16.04,28.43,3.46,50.0,10.41,50.0,3.9,48.98,50.25,14.32,40.03,12.29,36.81,4.48,50.0,10.41,50.0,3.9,45.4,49.61,14.13,61.95,19.03,47.87,5.83,50.0,10.41,50.0,3.9,53.3,44.82,12.77,49.77,15.29,26.66,3.25,50.0,10.41,50.0,3.9,45.61,33.57,9.56,40.03,12.29,31.2,3.8,50.0,10.41,50.0,3.9,39.97
202607120208,2026-07-12,02,8R,realtime,67.6,19.26,61.95,19.03,31.46,3.83,67.48,14.05,50.67,3.95,60.12,53.26,15.17,52.21,16.04,28.43,3.46,57.81,12.04,50.7,3.96,50.66,50.25,14.32,40.03,12.29,36.81,4.48,46.43,9.67,47.72,3.72,44.48,49.61,14.13,61.95,19.03,47.87,5.83,33.29,6.93,47.16,3.68,49.6,44.82,12.77,49.77,15.29,26.66,3.25,43.07,8.97,53.23,4.15,44.42,33.57,9.56,40.03,12.29,31.2,3.8,51.9,10.81,50.37,3.93,40.39
202607120209,2026-07-12,02,9R,daily,67.6,19.26,105.8,32.5,20.87,2.54,50.0,10.41,50.0,3.9,68.6,53.26,15.17,93.62,28.75,34.86,4.25,50.0,10.41,50.0,3.9,62.48,50.25,14.32,103.37,31.75,46.19,5.62,50.0,10.41,50.0,3.9,66.0,49.61,14.13,44.9,13.79,33.59,4.09,50.0,10.41,50.0,3.9,46.33,44.82,12.77,74.13,22.77,51.77,6.3,50.0,10.41,50.0,3.9,56.15,33.57,9.56,42.47,13.04,32.77,3.99,50.0,10.41,50.0,3.9,40.91
202607120209,2026-07-12,02,9R,realtime,67.6,19.26,105.8,32.5,20.87,2.54,67.55,14.06,50.67,3.95,72.31,53.26,15.17,93.62,28.75,34.86,4.25,59.12,12.31,50.7,3.96,64.44,50.25,14.32,103.37,31.75,46.19,5.62,52.79,10.99,47.72,3.72,66.4,49.61,14.13,44.9,13.79,33.59,4.09,40.04,8.34,47.16,3.68,44.03,44.82,12.77,74.13,22.77,51.77,6.3,43.32,9.02,53.23,4.15,55.01,33.57,9.56,42.47,13.04,32.77,3.99,37.18,7.74,50.37,3.93,38.27
202607120210,2026-07-12,02,10R,daily,67.6,19.26,88.75,27.26,78.71,9.58,50.0,10.41,50.0,3.9,70.41,53.26,15.17,74.13,22.77,51.14,6.23,50.0,10.41,50.0,3.9,58.48,50.25,14.32,93.62,28.75,59.91,7.3,50.0,10.41,50.0,3.9,64.68,49.61,14.13,71.7,22.02,45.71,5.57,50.0,10.41,50.0,3.9,56.03,44.82,12.77,88.75,27.26,48.88,5.95,50.0,10.41,50.0,3.9,60.29,33.57,9.56,83.88,25.76,30.35,3.7,50.0,10.41,50.0,3.9,53.33
202607120210,2026-07-12,02,10R,realtime,67.6,19.26,88.75,27.26,78.71,9.58,63.27,13.17,50.67,3.95,73.23,53.26,15.17,74.13,22.77,51.14,6.23,39.77,8.28,50.7,3.96,56.4,50.25,14.32,93.62,28.75,59.91,7.3,54.55,11.36,47.72,3.72,65.45,49.61,14.13,71.7,22.02,45.71,5.57,45.01,9.37,47.16,3.68,54.77,44.82,12.77,88.75,27.26,48.88,5.95,52.16,10.86,53.23,4.15,60.99,33.57,9.56,83.88,25.76,30.35,3.7,45.25,9.42,50.37,3.93,52.37
202607120211,2026-07-12,02,11R,daily,67.6,19.26,98.5,30.25,52.77,6.43,50.0,10.41,50.0,3.9,70.24,53.26,15.17,100.93,31.0,49.65,6.05,50.0,10.41,50.0,3.9,66.53,50.25,14.32,88.75,27.26,64.01,7.79,50.0,10.41,50.0,3.9,63.68,49.61,14.13,100.93,31.0,44.81,5.46,50.0,10.41,50.0,3.9,64.9,44.82,12.77,103.37,31.75,47.57,5.79,50.0,10.41,50.0,3.9,64.62,33.57,9.56,61.95,19.03,47.91,5.83,50.0,10.41,50.0,3.9,48.74
