レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607140101,2026-07-14,01,1R,daily,67.18,24.08,38.4,8.52,64.01,7.94,50.0,10.38,50.0,4.4,55.33,48.68,17.45,48.2,10.69,44.29,5.5,50.0,10.38,50.0,4.4,48.42,50.87,18.24,40.36,8.95,50.0,6.2,50.0,10.38,50.0,4.4,48.18,50.2,17.99,48.2,10.69,50.0,6.2,50.0,10.38,50.0,4.4,49.67,46.88,16.8,32.52,7.21,56.74,7.04,50.0,10.38,50.0,4.4,45.84,35.49,12.72,42.32,9.39,64.37,7.99,50.0,10.38,50.0,4.4,44.88
202607140102,2026-07-14,01,2R,daily,67.18,24.08,44.28,9.82,50.0,6.2,50.0,10.38,50.0,4.4,54.89,48.68,17.45,48.2,10.69,38.98,4.84,50.0,10.38,50.0,4.4,47.76,50.87,18.24,50.16,11.13,60.1,7.46,50.0,10.38,50.0,4.4,51.6,50.2,17.99,42.32,9.39,54.24,6.73,50.0,10.38,50.0,4.4,48.89,46.88,16.8,58.0,12.87,50.0,6.2,50.0,10.38,50.0,4.4,50.66,35.49,12.72,36.44,8.08,56.57,7.02,50.0,10.38,50.0,4.4,42.61
202607140103,2026-07-14,01,3R,daily,67.18,24.08,44.28,9.82,67.54,8.38,50.0,10.38,50.0,4.4,57.07,48.68,17.45,46.24,10.26,63.09,7.83,50.0,10.38,50.0,4.4,50.32,50.87,18.24,48.2,10.69,59.12,7.34,50.0,10.38,50.0,4.4,51.05,50.2,17.99,50.16,11.13,58.88,7.31,50.0,10.38,50.0,4.4,51.21,46.88,16.8,40.36,8.95,76.78,9.53,50.0,10.38,50.0,4.4,50.07,35.49,12.72,46.24,10.26,30.29,3.76,50.0,10.38,50.0,4.4,41.52
202607140104,2026-07-14,01,4R,daily,67.18,24.08,44.28,9.82,50.0,6.2,50.0,10.38,50.0,4.4,54.89,48.68,17.45,48.2,10.69,50.0,6.2,50.0,10.38,50.0,4.4,49.13,50.87,18.24,42.32,9.39,34.63,4.3,50.0,10.38,50.0,4.4,46.7,50.2,17.99,50.16,11.13,51.25,6.36,50.0,10.38,50.0,4.4,50.26,46.88,16.8,40.36,8.95,50.0,6.2,50.0,10.38,50.0,4.4,46.74,35.49,12.72,44.28,9.82,50.0,6.2,50.0,10.38,50.0,4.4,43.53
202607140105,2026-07-14,01,5R,daily,67.18,24.08,48.2,10.69,59.77,7.42,50.0,10.38,50.0,4.4,56.97,48.68,17.45,48.2,10.69,52.37,6.5,50.0,10.38,50.0,4.4,49.42,50.87,18.24,44.28,9.82,50.0,6.2,50.0,10.38,50.0,4.4,49.05,50.2,17.99,40.36,8.95,50.0,6.2,50.0,10.38,50.0,4.4,47.93,46.88,16.8,42.32,9.39,50.0,6.2,50.0,10.38,50.0,4.4,47.18,35.49,12.72,54.08,12.0,50.0,6.2,50.0,10.38,50.0,4.4,45.7
202607140106,2026-07-14,01,6R,daily,67.18,24.08,54.08,12.0,55.22,6.85,50.0,10.38,50.0,4.4,57.71,48.68,17.45,42.32,9.39,50.0,6.2,50.0,10.38,50.0,4.4,47.82,50.87,18.24,42.32,9.39,54.24,6.73,50.0,10.38,50.0,4.4,49.14,50.2,17.99,42.32,9.39,50.53,6.27,50.0,10.38,50.0,4.4,48.43,46.88,16.8,44.28,9.82,50.0,6.2,50.0,10.38,50.0,4.4,47.61,35.49,12.72,32.52,7.21,56.74,7.04,50.0,10.38,50.0,4.4,41.76
202607140107,2026-07-14,01,7R,daily,67.18,24.08,50.16,11.13,58.88,7.31,50.0,10.38,50.0,4.4,57.3,48.68,17.45,36.44,8.08,56.57,7.02,50.0,10.38,50.0,4.4,47.33,50.87,18.24,48.2,10.69,50.0,6.2,50.0,10.38,50.0,4.4,49.91,50.2,17.99,38.4,8.52,64.01,7.94,50.0,10.38,50.0,4.4,49.24,46.88,16.8,42.32,9.39,44.88,5.57,50.0,10.38,50.0,4.4,46.54,35.49,12.72,38.4,8.52,50.0,6.2,50.0,10.38,50.0,4.4,42.23
202607140108,2026-07-14,01,8R,daily,67.18,24.08,50.16,11.13,60.1,7.46,50.0,10.38,50.0,4.4,57.45,48.68,17.45,42.32,9.39,64.37,7.99,50.0,10.38,50.0,4.4,49.61,50.87,18.24,46.24,10.26,30.29,3.76,50.0,10.38,50.0,4.4,47.03,50.2,17.99,44.28,9.82,50.0,6.2,50.0,10.38,50.0,4.4,48.8,46.88,16.8,83.48,18.52,50.0,6.2,50.0,10.38,50.0,4.4,56.31,35.49,12.72,34.48,7.65,50.0,6.2,50.0,10.38,50.0,4.4,41.36
202607140109,2026-07-14,01,9R,daily,67.18,24.08,40.36,8.95,50.0,6.2,50.0,10.38,50.0,4.4,54.02,48.68,17.45,48.2,10.69,68.96,8.56,50.0,10.38,50.0,4.4,51.48,50.87,18.24,40.36,8.95,76.78,9.53,50.0,10.38,50.0,4.4,51.5,50.2,17.99,54.08,12.0,57.2,7.1,50.0,10.38,50.0,4.4,51.87,46.88,16.8,48.2,10.69,52.37,6.5,50.0,10.38,50.0,4.4,48.78,35.49,12.72,48.2,10.69,44.29,5.5,50.0,10.38,50.0,4.4,43.69
202607140110,2026-07-14,01,10R,daily,67.18,24.08,50.16,11.13,51.25,6.36,50.0,10.38,50.0,4.4,56.35,48.68,17.45,58.0,12.87,50.0,6.2,50.0,10.38,50.0,4.4,51.3,50.87,18.24,50.16,11.13,37.66,4.67,50.0,10.38,50.0,4.4,48.82,50.2,17.99,48.2,10.69,46.13,5.72,50.0,10.38,50.0,4.4,49.19,46.88,16.8,46.24,10.26,63.09,7.83,50.0,10.38,50.0,4.4,49.67,35.49,12.72,48.2,10.69,50.0,6.2,50.0,10.38,50.0,4.4,44.4
