レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201606242401,ヴィーナスシリーズ第５戦　第１１回蛭子能収杯,第4日,2016/06/24,大村,01R,めざまし戦一,1800,曇り,南西,4,3,逃げ,1,100,1,100,3,200,1-3,490,3,1-3,460,3,1-3,180,4,1-2,150,1,2-3,360,6,1-3-2,1330,6,1-2-3,490,3,1,1,4501,樋 口 由加里,61,44,6.94,1,0.19,113.7,2,3,4720,西 澤 日花里,53,33,6.96,3,0.3,115.4,3,2,4275,菅 野 はやか,27,32,7.03,2,0.21,116.3,4,5,4088,野 田 祥 子,66,74,6.91,5,0.26,117.5,5,4,4479,矢 野 真梨菜,34,16,6.98,4,0.19,,6,6,4901,出 口 舞有子,58,67,6.94,6,0.22,
201606242402,ヴィーナスシリーズ第５戦　第１１回蛭子能収杯,第4日,2016/06/24,大村,02R,朝ガチ戦一般,1800,曇り,南,5,4,差し,3,140,3,100,1,130,3-1,230,1,1-3,150,1,1-3,160,2,3-5,250,4,1-5,440,6,3-1-5,700,2,1-3-5,360,2,1,3,4502,遠 藤 エ ミ,22,12,6.93,3,0.11,112.4,2,1,4525,真 子 奈津実,39,20,6.92,1,0.12,115.2,3,5,4746,大豆生田 蒼,54,43,6.89,5,0.16,116.5,4,2,4690,高 石 梨 菜,41,70,6.97,2,0.13,117.3,5,4,4414,大 澤 真 菜,73,66,6.95,4,0.24,,6,6,4534,坂 咲友理,48,63,6.94,6,0.21,
201606242403,ヴィーナスシリーズ第５戦　第１１回蛭子能収杯,第4日,2016/06/24,大村,03R,一般,1800,曇り,南,6,5,差し,4,2000,4,220,1,100,4-1,7600,13,1-4,1190,4,1-4,260,5,3-4,230,4,1-3,100,1,4-1-3,15100,26,1-3-4,340,2,1,4,4354,古 川 舞,52,39,7.11,4,0.15,113.2,2,1,4372,原 田 佑 実,74,75,6.98,1,0.08,113.9,3,3,4556,竹 井 奈 美,15,59,6.96,3,0.13,115.6,4,2,4170,西 坂 香 松,16,21,7.02,2,0.17,116.5,5,5,4874,池 田 奈津美,60,47,6.92,6,0.24,,6,6,4765,野田部 宏 子,55,11,7.04,5,0.29,
201606242404,ヴィーナスシリーズ第５戦　第１１回蛭子能収杯,第4日,2016/06/24,大村,04R,一般,1800,曇り,南,5,4,まくり,2,130,2,140,3,530,2-3,1050,5,2-3,990,4,2-3,220,4,2-4,100,1,3-4,390,8,2-3-4,2310,10,2-3-4,500,3,1,2,4530,小 野 生 奈,21,46,6.93,2,0.12,111.6,2,3,4680,後 藤 美 翼,57,30,6.95,3,0.17,114.3,3,4,4347,魚 谷 香 織,13,64,6.97,4,0.21,116.2,4,1,4510,坂 本 奈 央,17,24,6.98,1,0.3,116.6,5,5,4244,鈴 木 成 美,19,28,6.96,5,0.15,,6,6,4913,清 水 さくら,12,54,6.94,6,0.12,
201606242405,ヴィーナスシリーズ第５戦　第１１回蛭子能収杯,第4日,2016/06/24,大村,05R,一般  進入固定,1800,曇り,南西,5,4,逃げ,1,100,1,100,5,280,1-5,1520,5,1-5,1440,4,1-5,220,3,1-4,130,1,4-5,360,7,1-5-4,3190,12,1-4-5,530,3,1,1,4590,渡 邉 優 美,59,34,6.95,1,0.04,113.5,2,5,4548,篠 木 亜衣花,38,29,7.04,5,0.28,115.6,3,4,4317,木 村 沙友希,23,49,6.94,4,0.05,116.5,4,6,4849,森 田 太 陽,26,72,6.93,6,0.14,116.7,5,3,4773,中 川 り な,29,15,6.86,3,0.04,,6,2,4408,仁 科 さやか,36,56,7.0,2,0.09,
201606242406,ヴィーナスシリーズ第５戦　第１１回蛭子能収杯,第4日,2016/06/24,大村,06R,一般,1800,曇り,南西,5,4,逃げ,1,190,1,110,4,110,1-4,320,1,1-4,170,1,1-4,130,1,1-6,1100,12,4-6,560,9,1-4-6,5660,20,1-4-6,1820,6,1,1,4464,山 下 友 貴,35,71,7.16,1,0.15,113.5,2,4,4450,平 高 奈 菜,62,50,7.0,4,0.24,114.7,3,6,4893,渡 邉 真奈美,20,52,6.91,6,0.08,116.0,4,2,4289,落 合 直 子,14,31,7.15,2,0.23,117.5,5,3,4479,矢 野 真梨菜,34,16,7.16,3,0.2,,6,5,4414,大 澤 真 菜,73,66,7.03,5,0.29,
201606242407,ヴィーナスシリーズ第５戦　第１１回蛭子能収杯,第4日,2016/06/24,大村,07R,一般,1800,曇り,南西,6,5,まくり,3,130,3,100,5,250,3-5,1440,5,3-5,1120,6,3-5,400,6,3-4,270,3,4-5,900,13,3-5-4,5640,20,3-4-5,1610,7,1,3,4190,長 嶋 万 記,44,17,7.0,3,0.15,113.4,2,5,4443,津 田 裕 絵,31,73,7.12,5,0.08,115.1,3,4,4746,大豆生田 蒼,54,43,7.03,4,0.08,115.9,4,6,4183,宇 野 弥 生,33,53,6.95,6,0.07,117.9,5,2,4354,古 川 舞,52,39,7.07,2,0.19,,6,1,4125,内 田 亜希子,75,36,7.02,1,0.24,
201606242408,ヴィーナスシリーズ第５戦　第１１回蛭子能収杯,第4日,2016/06/24,大村,08R,一般,1800,雨,南西,7,6,逃げ,1,610,1,180,5,370,1-5,2390,8,1-5,1810,5,1-5,370,4,1-2,400,5,2-5,410,6,1-5-2,10630,27,1-2-5,2000,6,1,1,4447,深 川 麻奈美,51,55,7.07,1,0.27,114.3,2,5,4536,喜 井 つかさ,64,65,6.91,5,0.27,116.5,3,2,4680,後 藤 美 翼,57,30,7.0,2,0.31,117.3,4,4,4387,平 山 智 加,67,25,6.97,4,0.26,118.1,5,3,4690,高 石 梨 菜,41,70,7.02,3,0.3,,6,6,4874,池 田 奈津美,60,47,6.99,6,0.23,
201606242409,ヴィーナスシリーズ第５戦　第１１回蛭子能収杯,第4日,2016/06/24,大村,09R,準優進出戦,1800,曇り,南西,8,7,,1,160,1,100,3,120,1-3,220,1,1-3,180,1,1-3,110,1,1-2,200,3,2-3,250,5,1-3-2,720,2,1-2-3,400,2,1,1,4556,竹 井 奈 美,15,59,7.03,1,0.07,115.0,2,3,4530,小 野 生 奈,21,46,7.08,3,0.1,116.6,3,2,4525,真 子 奈津実,39,20,7.06,2,0.11,118.4,4,5,4313,西 村 美智子,18,22,7.11,5,0.19,119.7,5,4,4501,樋 口 由加里,61,44,7.13,4,0.17,,6,6,4510,坂 本 奈 央,17,24,7.09,6,0.27,
201606242410,ヴィーナスシリーズ第５戦　第１１回蛭子能収杯,第4日,2016/06/24,大村,10R,準優進出戦,1800,曇り,南西,10,9,差し,2,1010,2,820,5,1980,2-5,16300,19,2-5,8990,13,2-5,1270,13,2-4,220,3,4-5,680,10,2-5-4,122650,83,2-4-5,9680,14,1,2,4482,守 屋 美 穂,32,38,7.08,2,0.27,117.0,2,5,4275,菅 野 はやか,27,32,7.19,5,0.32,118.9,3,4,4372,原 田 佑 実,74,75,7.13,4,0.21,119.2,4,1,4502,遠 藤 エ ミ,22,12,7.08,1,0.12,119.5,5,3,4317,木 村 沙友希,23,49,7.2,3,0.18,,6,6,4289,落 合 直 子,14,31,7.09,6,0.31,
