場コード,基準節終了日,モーター番号,使用開始日,使用終了日,グレード,タイトル,使用者名,着順列
16,2026-09-12,11,2026-09-07,2026-09-12,一般,大阪スポーツ杯,上瀧 絢也,５５６　３６２　３４３
16,2026-09-12,11,2026-08-18,2026-08-23,一般,ヴィーナスシリーズ第１０戦　第１６回クラリスカップ,中西 月輝,４６３　６６６　６６３
16,2026-09-12,11,2026-08-08,2026-08-13,一般,第４４回天領杯,峰重 侑治,２６転　６　４４４　４２
16,2026-09-12,12,2026-09-07,2026-09-12,一般,大阪スポーツ杯,渋谷 明憲,３　１２４１２６１２[６]
16,2026-09-12,12,2026-08-29,2026-09-03,一般,ＢＴＳ松江開設２６周年記念競走,大塚 康雅,２６６　２４１　３４４３
16,2026-09-12,12,2026-08-08,2026-08-13,一般,第４４回天領杯,天野 誠,１５沈　３　６６６　６５
16,2026-09-12,13,2026-08-29,2026-09-03,一般,ＢＴＳ松江開設２６周年記念競走,高田 明,４　１５１２エ３１４６３
16,2026-09-12,13,2026-08-18,2026-08-23,一般,ヴィーナスシリーズ第１０戦　第１６回クラリスカップ,米丸 乃絵,２１２　２１３２１２[５]
16,2026-09-12,13,2026-08-08,2026-08-13,一般,第４４回天領杯,福島 陽子,１　５５３　６６５　５３
16,2026-09-12,14,2026-09-07,2026-09-12,一般,大阪スポーツ杯,永井 源,１　３４１５５２２５３２
16,2026-09-12,14,2026-08-29,2026-09-03,一般,ＢＴＳ松江開設２６周年記念競走,是澤 孝宏,２４２１５　４１４４１５
16,2026-09-12,14,2026-08-18,2026-08-23,一般,ヴィーナスシリーズ第１０戦　第１６回クラリスカップ,村上 奈穂,５５５　１５４　６５３
16,2026-09-12,15,2026-09-07,2026-09-12,一般,大阪スポーツ杯,國分 将太郎,１１３　５３１２６３５１
16,2026-09-12,15,2026-08-29,2026-09-03,一般,ＢＴＳ松江開設２６周年記念競走,牧原 崇,３　５１５　４６３５３１
16,2026-09-12,15,2026-08-18,2026-08-23,一般,ヴィーナスシリーズ第１０戦　第１６回クラリスカップ,星田 夢結,４　６６６　６６６　６５
16,2026-09-12,16,2026-09-07,2026-09-12,一般,大阪スポーツ杯,香月 大輝,６　４３４　１１３５２転
16,2026-09-12,16,2026-08-29,2026-09-03,一般,ＢＴＳ松江開設２６周年記念競走,谷口 健一,５１３　４５６　４４２５
16,2026-09-12,16,2026-08-18,2026-08-23,一般,ヴィーナスシリーズ第１０戦　第１６回クラリスカップ,藤本 紗弥香,１３４　２４４　４４３２
16,2026-09-12,17,2026-09-07,2026-09-12,一般,大阪スポーツ杯,平田 さやか,４２４　３５２３１　５２
16,2026-09-12,17,2026-08-18,2026-08-23,一般,ヴィーナスシリーズ第１０戦　第１６回クラリスカップ,安井 瑞紀,４１６　１３５１１６６４
16,2026-09-12,17,2026-08-08,2026-08-13,一般,第４４回天領杯,前原 大道,４２１４６　１３妨２２
16,2026-09-12,18,2026-09-07,2026-09-12,一般,大阪スポーツ杯,和田 兼輔,４３４　３１１５１５１２
16,2026-09-12,18,2026-08-29,2026-09-03,一般,ＢＴＳ松江開設２６周年記念競走,田中 辰彦,３　４６３４４５５　３
16,2026-09-12,18,2026-08-08,2026-08-13,一般,第４４回天領杯,村岡 賢人,２　４４１４２４１４３２
16,2026-09-12,19,2026-08-29,2026-09-03,一般,ＢＴＳ松江開設２６周年記念競走,中村 日向,２６２１４　１２１５１１
16,2026-09-12,19,2026-08-18,2026-08-23,一般,ヴィーナスシリーズ第１０戦　第１６回クラリスカップ,三浦 永理,１　１３３１１３２１[２]
16,2026-09-12,19,2026-08-08,2026-08-13,一般,第４４回天領杯,井上 大輔,５　２２１４４　１１５５
16,2026-09-12,20,2026-09-07,2026-09-12,一般,大阪スポーツ杯,森 陽多,６　６５６　５５２　１６
16,2026-09-12,20,2026-08-29,2026-09-03,一般,ＢＴＳ松江開設２６周年記念競走,岡本 翔太郎,１４２　２２１４５２[６]
