レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
201901160102,めんたいぴりり杯,第5日,2019-01-16,ボートレース福岡,2R,一般戦,1800,11:14,1,3591,後藤孝義,50,静岡,53.0,B1,4.31,21.35,5.68,38.71,45,18.42151,36.97,233.0,1,6,3,,,,1,0,,,,,,2,3582,吉川昭男,45,滋賀,52.0,A1,7.0,55.32,5.89,42.11,44,30.99147,32.17,42113513.0,1,1,,,,,,,,,,,,3,3439,大平誉史,49,大阪,53.0,A2,6.29,43.07,3.29,,28,32.59114,26.19,523.0,3,3,1,5,,,1,2,,,,,,4,4904,松本一毅,24,大阪,51.0,B1,3.96,14.74,4.56,11.11,36,29.46168,26.79,454.0,4,4,4,,,,6,,,,,,,5,4054,福嶋智之,40,岡山,53.0,B1,3.91,16.0,4.0,14.81,67,25.84148,31.40,415.0,5,6,6,,,,9,,,,,,,6,3569,増田 進,47,東京,55.0,B1,5.03,26.47,4.72,30.56,47,31.63103,41.59,3.0,5,5,5,,,,2,5,,,,,
201901160103,めんたいぴりり杯,第5日,2019-01-16,ボートレース福岡,3R,一般戦,1800,11:41,1,4046,谷村啓司,39,福岡,51.0,B1,4.0,12.5,4.48,24.62,70,28.43124,35.09,1.0,2,5,3,,,,3,3,,,,,11,2,4618,乃村康友,35,三重,53.0,B1,5.03,28.85,3.67,22.22,18,35.43117,40.80,223.0,2,4,3,,,,1,2,,,,,,3,4144,石塚久也,37,埼玉,53.0,A1,6.82,54.39,5.96,29.63,62,37.6017,22.94,11332.0,1,4,,,,,1,0,,,,,,4,3560,太田克哉,50,群馬,51.0,B1,3.77,20.24,,,54,22.45159,36.61,166.0,5,4,3,,,,9,,,,,,,5,3797,岩井 繁,45,広島,60.0,B1,3.57,13.04,4.56,22.22,34,34.23113,30.77,236.0,4,4,2,,,,7,,,,,,,6,4470,平田健之,31,三重,51.0,A1,6.34,48.54,5.5,39.29,41,24.6211,29.91,46636512.0,,,,,,,,,,,,,
201901160105,めんたいぴりり杯,第5日,2019-01-16,ボートレース福岡,5R,一般戦,1800,12:37,1,3832,下田哲也,44,香川,55.0,A2,6.14,39.81,6.37,42.11,30,18.89118,38.18,26521.0,3,4,,,,,1,2,,,,,,2,4759,今泉友吾,29,東京,51.0,A2,6.12,41.12,6.19,33.33,40,30.14158,35.92,345.0,1,5,3,2,,,1,0,,,,,,3,3784,中島友和,42,佐賀,53.0,A2,5.71,38.46,6.6,43.33,56,38.17116,21.50,1.0,1,2,1,1,1,,1,1,,,,,,4,4740,齋藤達希,26,静岡,52.0,B1,4.02,14.12,4.33,20.0,26,20.93157,28.44,4.0,3,1,5,,,,3,6,,,,,,5,4153,佐々木巌,38,山口,57.0,B1,3.58,9.72,6.4,60.0,68,35.71123,33.88,325.0,3,6,3,,,,9,,,,,,,6,5009,大賀龍之,21,福岡,58.0,B2,1.83,3.77,1.93,3.7,74,33.03165,40.71,564.0,6,6,6,,,,1,,,,,,
201901160108,めんたいぴりり杯,第5日,2019-01-16,ボートレース福岡,8R,一般戦 進入固定 Ｈ１８０,ｍ電,14:09,1,4362,土屋智則,33,群馬,52.0,A1,6.47,42.98,5.28,44.44,55,34.59105,30.00,23413421.0,1,2,,,,,,,,,,,,2,4299,中島浩哉,36,長崎,57.0,B1,4.76,27.17,3.37,8.57,75,29.69106,32.28,1544564.0,,,,,,,,,,,,,,3,4436,渋谷明憲,32,大阪,51.0,B1,5.71,40.71,4.94,31.25,65,27.03152,24.77,516.0,2,2,4,,,,4,,,,,,,4,3807,岡部 哲,44,埼玉,52.0,A2,5.47,32.99,5.8,40.0,38,25.00104,39.32,5.0,1,5,5,6,2,,,,,,,,,5,4793,金子 萌,28,静岡,50.0,B1,5.06,28.4,4.22,28.13,20,38.69164,34.75,5.0,3,6,4,3,2,,,,,,,,,6,5031,渡辺空依,21,福岡,56.0,B2,1.23,,1.33,,59,29.69154,28.70,6.0,5,6,6,,,,5,6,,,,,
201901160109,めんたいぴりり杯,第5日,2019-01-16,ボートレース福岡,9R,一般戦,1800,14:40,1,3462,竹上真司,51,岡山,51.0,A2,5.84,43.2,5.81,38.71,35,30.83156,28.83,6.0,2,6,1,4,5,,,,,,,,,2,4322,永瀬 巧,32,群馬,55.0,B1,3.57,13.64,,,15,15.00111,35.20,6.0,3,2,1,,,,4,4,,,,,4,3,4054,福嶋智之,40,岡山,53.0,B1,3.91,16.0,4.0,14.81,67,25.84148,31.40,415.0,5,6,6,,,,2,,,,,,,4,4153,佐々木巌,38,山口,57.0,B1,3.58,9.72,6.4,60.0,68,35.71123,33.88,325.0,3,6,3,,,,5,,,,,,,5,3560,太田克哉,50,群馬,51.0,B1,3.77,20.24,,,54,22.45159,36.61,166.0,5,4,3,,,,3,,,,,,,6,3455,谷本幸司,47,愛知,51.0,A2,5.77,34.21,5.7,36.67,21,32.59115,32.29,532.0,1,3,4,,,,,,,,,,
201901160110,めんたいぴりり杯,第5日,2019-01-16,ボートレース福岡,10R,準優勝戦,1800,15:12,1,4259,真庭明志,34,長崎,51.0,A1,6.1,42.31,5.27,40.91,13,39.34112,36.11,2411221.0,6,,,,,,,,,,,,,2,4144,石塚久也,37,埼玉,53.0,A1,6.82,54.39,5.96,29.63,62,37.6017,22.94,11332.0,1,4,,,,,3,,,,,,,3,3876,中辻崇人,41,福岡,52.0,A1,6.62,48.12,7.75,66.67,39,33.10109,30.19,14222354.0,1,,,,,,,,,,,,,4,4303,牧原 崇,35,愛知,51.0,A2,5.09,30.68,5.13,33.33,27,36.4312,46.62,3.0,5,3,4,1,2,,4,,,,,,,5,3591,後藤孝義,50,静岡,53.0,B1,4.31,21.35,5.68,38.71,45,18.42151,36.97,233.0,1,6,3,,,,2,,,,,,,6,4759,今泉友吾,29,東京,51.0,A2,6.12,41.12,6.19,33.33,40,30.14158,35.92,345.0,1,5,3,2,,,5,,,,,,
201901160111,めんたいぴりり杯,第5日,2019-01-16,ボートレース福岡,11R,準優勝戦,1800,15:45,1,3784,中島友和,42,佐賀,53.0,A2,5.71,38.46,6.6,43.33,56,38.17116,21.50,1.0,1,2,1,1,1,,5,,,,,,,2,3837,秋山広一,43,香川,51.0,A2,6.12,42.65,4.7,10.0,48,25.83107,43.10,2.0,1,6,2,5,1,,4,,,,,,,3,3582,吉川昭男,45,滋賀,52.0,A1,7.0,55.32,5.89,42.11,44,30.99147,32.17,42113513.0,2,,,,,,,,,,,,,4,4046,谷村啓司,39,福岡,51.0,B1,4.0,12.5,4.48,24.62,70,28.43124,35.09,1.0,2,5,3,,,,3,3,,,,,3,5,3918,深井利寿,44,滋賀,51.0,A2,6.84,51.94,4.77,30.77,32,35.43119,39.84,4324125.0,6,,,,,,,,,,,,,6,4551,三川昂暁,30,福岡,52.0,A2,4.62,24.59,5.85,41.0,57,29.63169,34.78,3634621.0,7,,,,,,,,,,,,
201901160112,めんたいぴりり杯,第5日,2019-01-16,ボートレース福岡,12R,準優勝戦,1800,16:19,1,3744,徳増秀樹,44,静岡,53.0,A1,7.23,59.81,6.07,29.63,51,27.8716,29.13,11113112.0,7,,,,,,,,,,,,,2,4362,土屋智則,33,群馬,52.0,A1,6.47,42.98,5.28,44.44,55,34.59105,30.00,23413421.0,8,,,,,,,,,,,,,3,4618,乃村康友,35,三重,53.0,B1,5.03,28.85,3.67,22.22,18,35.43117,40.80,223.0,2,4,3,,,,3,,,,,,,4,3439,大平誉史,49,大阪,53.0,A2,6.29,43.07,3.29,,28,32.59114,26.19,523.0,3,3,1,5,,,2,,,,,,,5,4709,岡村将也,29,福岡,55.0,B1,4.91,29.73,4.8,25.0,16,29.79101,26.83,4.0,1,2,2,,,,5,6,,,,,6,6,3832,下田哲也,44,香川,55.0,A2,6.14,39.81,6.37,42.11,30,18.89118,38.18,26521.0,3,4,,,,,5,,,,,,
201901162201,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１０：４７,第2日,2019-01-16,ボートレース芦屋,1R,予選,1800,10:47,1,4831,羽野直也,23,福岡,52.0,A1,6.19,32.38,6.4,46.67,50,28.95,11,35.67,5,,,,,,7,,,,,,,2,4361,柳生泰二,34,山口,55.0,A1,5.89,41.96,7.82,63.64,47,31.58,62,30.0,5,,,,,,5,,,,,,,3,4067,永井 源,38,愛知,52.0,A1,6.9,52.83,6.25,45.0,18,40.88,52,31.1,6,3,,,,,,,,,,,,4,4364,池永 太,33,福岡,54.0,A1,6.85,51.61,7.57,61.9,5,37.14,65,35.8,3,,,,,,8,,,,,,,5,2992,今村 豊,57,山口,51.0,A1,6.68,41.67,7.54,70.83,43,45.07,72,31.58,4,,,,,,1,0,,,,,,6,4494,河合佑樹,31,静岡,51.0,A1,7.04,54.81,5.81,33.33,9,39.55,37,33.72,1,6,,,,,,,,,,,
201901162202,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１０：４７,第2日,2019-01-16,ボートレース芦屋,2R,予選,1800,11:17,1,4446,和田兼輔,32,兵庫,50.0,A1,6.19,38.98,6.79,53.85,8,35.71,44,46.78,5,,,,,,6,,,,,,,2,4685,島村隆幸,28,徳島,50.0,A1,6.66,54.14,6.13,40.0,46,32.31,34,32.2,5,,,,,,7,,,,,,,3,4808,松尾 拓,30,三重,48.0,A1,6.38,42.24,5.74,43.59,23,31.29,42,43.11,3,,,,,,1,0,,,,,,4,4477,篠崎仁志,31,福岡,54.0,A1,7.12,46.51,7.77,63.22,14,40.3,40,30.11,5,,,,,,9,,,,,,,5,4278,藤岡俊介,35,兵庫,50.0,A1,6.57,46.97,6.24,42.42,6,34.51,63,36.36,4,,,,,,8,,,,,,,6,3555,野添貴裕,46,大阪,54.0,A1,6.71,52.55,6.0,41.82,32,44.85,28,35.29,4,,,,,,1,1,,,,,
