レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202608161001,2026-08-16,10,01R,08:32,2026-08-16T08:22:38.417494+09:00,3,一周,まわり足,直線,金田 智博,37.22,5.82,6.72,中山 雄太,37.82,6.02,6.75,萩原 丈太朗,37.47,5.7,6.73,表 憲一,37.13,5.63,6.67,谷口 健一,37.67,5.95,6.78,寺嶋 雄,37.57,6.07,6.72
202608161401,2026-08-16,14,01R,08:40,2026-08-16T08:30:27.550279+09:00,3,一周,まわり足,直線,佐藤 大介,37.24,6.13,7.1,吉永 浩則,37.73,6.2,7.07,荻野 裕介,36.93,6.23,6.97,西村 勝,37.17,5.77,7.12,松井 貫太,37.17,5.53,7.3,土屋 実沙希,38.07,5.73,7.37
202608161801,2026-08-16,18,01R,08:48,2026-08-16T08:38:39.190882+09:00,2,一周,まわり足,,笹木 香吾,36.86,11.34,,松本 弓雄,37.57,11.83,,小林 孝弘,38.08,11.91,,大田 直弥,38.2,11.9,,松尾 基成,38.14,12.04,,福山 恵里奈,38.36,12.05,
202608161002,2026-08-16,10,02R,08:58,2026-08-16T08:48:24.563097+09:00,3,一周,まわり足,直線,吉田 慎二郎,37.02,5.55,6.65,松山 将吾,37.08,5.63,6.68,南野 利騰,37.78,5.82,6.77,大谷 直弘,37.47,5.73,6.7,石田 政吾,38.22,5.87,6.78,日笠 勝弘,37.98,5.95,6.73
202608161402,2026-08-16,14,02R,09:06,2026-08-16T08:56:27.663592+09:00,3,一周,まわり足,直線,梶原 正,37.79,6.14,7.13,川尻 泰輔,37.6,5.63,7.13,吉岡 誠,38.2,5.93,7.08,中岡 駿,37.35,6.45,6.9,森清 友翔,36.97,6.33,7.23,大崎 翔,37.6,5.7,7.24
202608161802,2026-08-16,18,02R,09:14,2026-08-16T09:04:36.883219+09:00,2,一周,まわり足,,井本 昌也,37.15,11.52,,繁野谷 圭介,38.08,11.89,,岡本 翔太郎,37.62,11.89,,森野 正弘,37.83,11.82,,横川 聖志,38.4,11.8,,山本 浩次,38.04,11.85,
202608161003,2026-08-16,10,03R,09:24,2026-08-16T09:14:40.801758+09:00,3,一周,まわり足,直線,鶴本 崇文,37.73,5.82,6.77,金子 貴志,37.47,5.7,6.65,川島 圭司,37.88,5.82,6.72,平瀬 城啓,37.85,5.82,6.72,谷本 幸司,37.4,5.67,6.73,中本 大樹,37.83,5.77,6.75
202608161403,2026-08-16,14,03R,09:34,2026-08-16T09:26:33.742880+09:00,3,一周,まわり足,直線,一宮 稔弘,37.21,5.57,7.18,米玉利 大悟,37.37,5.47,7.16,島田 一生,36.91,5.63,7.1,福田 宗平,36.86,5.77,7.11,牧原 崇,37.7,5.8,7.16,竹田 和哉,37.19,5.58,7.1
202608161803,2026-08-16,18,03R,09:40,2026-08-16T09:30:39.077033+09:00,2,一周,まわり足,,竹田 辰也,37.26,11.66,,村田 浩司,38.3,12.02,,桂林 寛,38.71,12.04,,柏野 幸二,37.96,11.73,,出穂 和鼓,38.55,12.06,,上田 龍星,37.62,11.7,
202608161004,2026-08-16,10,04R,09:50,2026-08-16T09:40:30.077701+09:00,3,一周,まわり足,直線,中村 栄治,37.75,5.97,6.73,籾山 佳岳,37.48,5.97,6.77,高倉 孝太,37.53,5.9,6.65,中山 将,37.6,5.85,6.67,加藤 奈月,37.92,5.8,6.78,直江 健成,37.63,5.8,6.75
202608161404,2026-08-16,14,04R,10:00,2026-08-16T09:50:24.966564+09:00,3,一周,まわり足,直線,前田 翔,36.72,5.98,6.95,志道 吉和,37.77,5.86,7.16,倉田 郁美,37.6,6.0,7.29,中村 尊,36.83,5.63,7.33,戸塚 邦好,37.37,6.1,7.05,別府 昌樹,37.18,5.75,7.17
202608161804,2026-08-16,18,04R,10:06,2026-08-16T09:56:29.954106+09:00,2,一周,まわり足,,森永 隆,37.69,11.63,,前野 竜一,38.15,11.63,,藤本 佳史,37.99,11.85,,向井 美鈴,38.41,11.92,,小林 京平,38.0,11.82,,武重 雄介,38.34,12.0,
202608161005,2026-08-16,10,05R,10:18,2026-08-16T10:08:23.443359+09:00,3,一周,まわり足,直線,伊藤 誠二,37.35,5.8,6.67,松本 一毅,37.57,5.88,6.67,表 憲一,37.47,5.72,6.72,萩原 秀人,37.32,5.65,6.62,佐藤 悠,37.22,5.52,6.7,松井 洪弥,37.92,5.82,6.7
202608161405,2026-08-16,14,05R,10:26,2026-08-16T10:16:31.640736+09:00,3,一周,まわり足,直線,細川 裕子,36.96,5.7,6.96,奥村 明日香,37.47,5.6,7.07,松本 怜,37.5,5.97,7.18,刑部 亜里紗,37.43,6.07,7.1,赤井 星璃菜,37.43,6.09,7.13,池 千夏,38.27,6.0,7.39
202608160901,2026-08-16,09,01R,10:28,2026-08-16T10:20:31.520537+09:00,3,一周,まわり足,直線,荒川 健太,38.08,4.75,8.8,花本 夏樹,38.58,4.97,8.73,鈴木 成美,38.34,5.26,8.47,森 貴洋,37.72,5.25,8.47,中村 守成,38.26,5.31,8.57,龍田 真白,37.93,5.53,8.53
