レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202608132301,2026-08-13,23,01R,08:44,2026-08-13T08:36:22.705211+09:00,3,一周,まわり足,直線,古賀 繁輝,37.13,5.2,8.03,西村 秀樹,38.45,5.8,8.15,花田 凱成,38.0,5.83,7.87,宇土 泰就,37.6,5.53,8.1,竹田 広樹,38.2,5.73,7.9,杉山 勝匡,37.93,5.5,7.97
202608132302,2026-08-13,23,02R,09:10,2026-08-13T09:00:56.879575+09:00,3,一周,まわり足,直線,久富 政弘,37.2,5.37,8.03,定松 勇樹,37.01,5.7,7.83,酒見 峻介,38.4,6.03,8.0,中島 友和,37.9,5.77,7.97,松下 哲也,38.13,5.67,8.0,久保田 凪紗,37.72,5.4,7.93
202608132303,2026-08-13,23,03R,09:36,2026-08-13T09:26:22.301673+09:00,3,一周,まわり足,直線,森永 淳,36.87,5.23,7.9,滝川 真由子,36.8,5.23,7.93,上野 真之介,37.39,5.4,7.93,深山 祐二,37.65,5.73,7.9,山本 幸也,37.93,5.6,8.2,知念 伶奈,38.23,5.97,8.03
202608132304,2026-08-13,23,04R,10:02,2026-08-13T09:56:23.533704+09:00,3,一周,まわり足,直線,田中 宏典,36.9,5.5,7.97,川辺 郭人,37.41,5.46,7.87,浦田 晃嗣,37.72,5.53,8.0,藤田 浩人,37.6,5.77,7.97,古園井 綾南,38.3,5.9,8.03,安河内 健,37.2,5.43,7.93
202608132305,2026-08-13,23,05R,10:30,2026-08-13T10:20:23.515932+09:00,3,一周,まわり足,直線,小野 勇作,37.03,5.58,8.02,深川 真二,37.67,5.64,8.08,宇土 泰就,37.8,5.56,8.24,山崎 鉄平,37.47,5.49,8.17,上瀧 絢也,38.23,5.67,8.02,北川 太一,36.97,5.5,7.78
202608131301,2026-08-13,13,01R,10:39,2026-08-13T10:32:25.561284+09:00,2,一周,まわり足,,山下 智己,36.47,11.44,,明石 正之,37.42,11.78,,田路 朋史,37.45,11.74,,柳内 敬太,37.32,11.54,,向所 浩二,37.64,11.71,,原田 朱理,38.17,11.71,
202608131601,2026-08-13,16,01R,10:45,2026-08-13T10:36:29.865174+09:00,3,一周,まわり足,直線,阪本 勇介,37.53,5.7,6.99,福島 陽子,37.77,5.9,6.93,金田 大輔,37.67,5.67,6.93,向井田 直弥,38.43,5.9,7.1,峰重 侑治,37.99,5.95,6.87,岡本 亜子,37.9,5.87,6.97
202608132306,2026-08-13,23,06R,11:00,2026-08-13T10:50:25.786981+09:00,3,一周,まわり足,直線,川添 英正,37.6,5.4,8.07,西澤 日花里,37.89,5.63,8.04,北川 敏弘,37.87,5.55,8.12,竹田 広樹,38.2,5.62,7.91,武富 智亮,37.8,5.61,8.05,山田 康二,37.83,5.73,8.17
202608132311,2026-08-13,23,11R,13:50,2026-08-13T13:44:20.995997+09:00,3,一周,まわり足,直線,山田 康二,37.23,5.34,8.02,上野 真之介,37.63,5.4,8.01,深川 真二,38.07,5.57,8.19,宮地 元輝,38.1,5.82,8.1,久富 政弘,37.81,5.74,8.01,田中 宏典,37.75,5.9,8.15
202608131309,2026-08-13,13,09R,14:43,2026-08-13T14:34:25.483092+09:00,2,一周,まわり足,,数原 魁,36.84,11.47,,福岡 泉水,37.69,11.84,,古結 宏,37.47,11.81,,登玉 隼百,37.7,11.83,,松下 直也,37.56,11.63,,近藤 来希,37.8,11.94,
202608131608,2026-08-13,16,08R,14:40,2026-08-13T14:34:25.483092+09:00,3,一周,まわり足,直線,岡瀬 正人,37.57,5.57,7.0,林 祐介,37.67,5.53,7.02,薮内 瑞希,37.87,5.67,7.0,阪本 勇介,38.13,5.5,7.17,今出 晋二,38.09,5.87,6.97,前原 大道,37.5,5.7,6.87
202608130712,2026-08-13,07,12R,20:41,2026-08-13T20:32:31.085349+09:00,3,一周,まわり足,直線,磯部 誠,37.11,4.97,6.52,北川 潤二,37.37,4.82,6.46,川原 涼,37.54,5.26,6.4,古川 誠之,37.45,5.26,6.46,中野 仁照,37.38,5.2,6.33,渡邉 俊介,37.02,5.17,6.33
202608131212,2026-08-13,12,12R,20:36,2026-08-13T20:32:31.085349+09:00,2,一周,まわり足,,上條 暢嵩,37.49,11.83,,石野 貴之,37.36,11.59,,木下 翔太,37.49,11.59,,小池 修平,37.94,11.68,,井上 忠政,37.52,11.43,,権藤 俊光,37.43,11.66,
202608132412,2026-08-13,24,12R,20:45,2026-08-13T20:36:22.274990+09:00,3,一周,まわり足,直線,山下 友貴,37.6,6.47,7.43,角 ひとみ,38.3,6.7,7.43,伊藤 玲奈,38.07,6.6,7.4,嶋田 有里,37.6,6.53,7.5,渡辺 千草,38.1,6.63,7.5,金田 幸子,37.79,7.37,7.27
202608131908,2026-08-13,19,08R,20:56,2026-08-13T20:46:22.362473+09:00,3,一周,まわり足,直線,山下 昂大,37.36,5.38,7.6,瀬川 大地,37.57,5.56,7.52,佐々木 完太,37.15,5.33,7.53,高濱 芳久,37.61,5.58,7.57,熊本 英一,38.47,5.86,7.57,佐藤 駿介,37.95,5.7,7.63
202608131909,2026-08-13,19,09R,21:19,2026-08-13T21:10:26.433627+09:00,3,一周,まわり足,直線,山崎 祥,37.28,5.49,7.43,上村 慎太郎,37.88,5.59,7.43,金子 順一,38.31,5.6,7.52,牧山 敦也,37.66,5.58,7.57,岸本 隆,37.51,5.98,7.47,原田 篤志,37.23,5.47,7.4
202608131910,2026-08-13,19,10R,21:42,2026-08-13T21:36:21.227097+09:00,3,一周,まわり足,直線,末永 祐輝,36.78,5.24,7.42,加木 郁,37.28,5.79,7.56,長尾 章平,37.63,5.59,7.63,柴田 友和,38.03,5.76,7.51,品川 二千翔,37.57,5.52,7.49,木谷 賢太,37.05,5.67,7.45
202608131911,2026-08-13,19,11R,22:05,2026-08-13T21:56:24.457106+09:00,3,一周,まわり足,直線,谷村 一哉,37.17,5.49,7.45,島川 海輝,37.79,5.84,7.48,森林 太,38.3,6.0,7.54,松井 賢治,37.87,5.83,7.57,宮武 英司,37.74,6.16,7.47,広次 修,37.47,5.63,7.46
202608131912,2026-08-13,19,12R,22:30,2026-08-13T22:20:23.968557+09:00,3,一周,まわり足,直線,寺田 祥,37.09,5.44,7.51,山下 和彦,37.07,5.37,7.57,柳瀬 興志,37.58,5.73,7.57,長岡 良也,37.91,5.78,7.46,山下 昂大,37.55,5.65,7.47,川原 祐明,37.08,5.8,7.45
