レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202608312101,2026-08-31,21,01R,08:32,2026-08-31T08:22:33.297243+09:00,1,52.0,0.0,6.79,0.0,52.2,0.0,6.89,0.0,54.0,0.0,6.87,0.0,49.5,2.5,6.86,0.0,52.6,0.0,6.89,-0.5,52.7,0.0,6.77,-0.5
202608312301,2026-08-31,23,01R,08:40,2026-08-31T08:30:34.878976+09:00,1,52.0,0.0,6.8,-0.5,49.9,0.0,6.79,-0.5,53.7,0.0,6.79,0.0,52.0,0.0,6.77,-0.5,53.0,0.0,6.78,-0.5,52.0,0.0,6.77,0.0
202608311801,2026-08-31,18,01R,08:48,2026-08-31T08:38:28.185304+09:00,1,52.6,0.0,6.99,0.5,55.6,0.0,7.06,-0.5,52.2,0.0,7.02,0.0,53.8,0.0,6.96,0.0,56.5,0.0,7.07,0.0,52.1,0.0,7.0,0.0
202608312102,2026-08-31,21,02R,08:58,2026-08-31T08:48:28.296325+09:00,1,52.0,0.0,6.75,-0.5,52.3,0.0,6.82,-0.5,52.0,0.0,6.82,0.0,52.1,0.0,6.78,0.0,52.0,0.0,6.83,0.0,55.2,0.0,6.88,0.0
202608312302,2026-08-31,23,02R,09:06,2026-08-31T08:56:44.389544+09:00,1,52.2,0.0,6.69,0.0,47.7,0.0,6.71,0.0,55.4,0.0,6.79,-0.5,52.0,0.0,6.74,-0.5,61.3,0.0,6.77,0.0,52.0,0.0,6.78,0.0
202608311802,2026-08-31,18,02R,09:14,2026-08-31T09:04:33.297998+09:00,1,54.3,0.0,,0.0,52.1,0.0,,0.0,52.5,0.0,,-0.5,55.7,0.0,,0.0,52.0,0.0,,0.0,54.3,0.0,,-0.5
202608312103,2026-08-31,21,03R,09:24,2026-08-31T09:14:32.209218+09:00,1,52.3,0.0,6.83,0.0,53.3,0.0,6.79,0.0,52.0,0.0,6.8,0.0,52.0,0.0,6.64,3.0,54.2,0.0,6.78,0.0,51.0,1.0,6.87,0.0
202608312303,2026-08-31,23,03R,09:32,2026-08-31T09:22:39.054646+09:00,1,53.0,0.0,6.72,0.0,53.6,0.0,6.69,0.0,55.1,0.0,6.81,0.0,52.0,0.0,6.77,0.0,48.8,0.0,6.73,-0.5,53.1,0.0,6.66,0.0
202608311803,2026-08-31,18,03R,09:40,2026-08-31T09:30:34.709158+09:00,1,52.0,0.0,7.02,0.0,50.5,1.5,7.0,0.0,52.0,0.0,7.02,0.0,54.8,0.0,7.01,0.0,53.8,0.0,7.06,0.0,52.1,0.0,7.09,0.0
202608312104,2026-08-31,21,04R,09:50,2026-08-31T09:40:35.863727+09:00,1,52.1,0.0,6.74,-0.5,52.3,0.0,6.82,0.0,58.1,0.0,6.81,-0.5,52.7,0.0,6.84,-0.5,52.0,0.0,6.84,0.0,52.2,0.0,6.83,-0.5
202608312304,2026-08-31,23,04R,09:58,2026-08-31T09:48:43.589332+09:00,1,53.5,0.0,6.74,-0.5,53.5,0.0,6.75,0.0,52.7,0.0,6.73,0.0,54.6,0.0,6.75,-0.5,52.2,0.0,6.76,0.0,46.0,1.0,6.62,2.0
202608311804,2026-08-31,18,04R,10:06,2026-08-31T09:56:37.532234+09:00,1,52.0,0.0,6.99,0.0,53.3,0.0,7.07,-0.5,52.1,0.0,7.04,-0.5,52.0,0.0,6.97,-0.5,53.6,0.0,6.99,-0.5,53.1,0.0,7.07,0.0
202608312105,2026-08-31,21,05R,10:17,2026-08-31T10:08:33.317802+09:00,1,52.0,0.0,6.76,-0.5,52.0,0.0,6.8,0.0,52.4,0.0,6.81,0.0,52.0,0.0,6.81,0.0,52.2,0.0,6.86,0.0,52.0,0.0,6.77,0.0
