レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202608071001,2026-08-07,10,01R,08:32,2026-08-07T08:22:36.651495+09:00,1,53.1,0.0,6.87,0.0,52.9,0.0,6.71,-0.5,53.5,0.0,6.78,0.0,57.3,0.0,6.78,-0.5,57.7,0.0,6.79,-0.5,55.8,0.0,6.79,-0.5
202608071401,2026-08-07,14,01R,08:44,2026-08-07T08:34:28.350753+09:00,1,52.6,0.0,6.83,-0.5,54.4,0.0,6.87,0.0,53.3,0.0,6.87,0.0,51.5,0.5,6.83,0.0,53.1,0.0,6.88,0.0,50.5,1.5,6.8,0.0
202608071002,2026-08-07,10,02R,08:58,2026-08-07T08:48:30.242213+09:00,1,52.2,0.0,6.81,-0.5,52.0,0.0,6.66,0.0,53.2,0.0,6.82,-0.5,54.0,0.0,6.71,-0.5,49.5,2.5,6.83,0.0,54.6,0.0,6.88,0.0
202608071402,2026-08-07,14,02R,09:10,2026-08-07T09:00:37.743264+09:00,1,52.9,0.0,6.86,0.0,51.5,0.5,6.83,0.0,52.6,0.0,6.79,0.0,54.4,0.0,6.81,0.0,52.0,0.0,6.85,0.0,54.8,0.0,6.89,0.0
202608071003,2026-08-07,10,03R,09:24,2026-08-07T09:14:38.034081+09:00,1,51.5,0.5,6.72,-0.5,56.9,0.0,6.75,0.0,53.7,0.0,6.75,0.0,53.7,0.0,6.79,-0.5,54.3,0.0,6.82,-0.5,55.3,0.0,6.77,-0.5
202608071403,2026-08-07,14,03R,09:36,2026-08-07T09:26:23.496462+09:00,1,52.0,0.0,6.79,0.0,52.5,0.0,6.89,0.0,52.0,0.0,6.81,0.0,54.7,0.0,6.88,0.0,54.3,0.0,6.83,0.0,52.0,0.0,6.86,-0.5
202608071004,2026-08-07,10,04R,09:50,2026-08-07T09:40:23.693635+09:00,1,54.2,0.0,,-0.5,52.0,0.0,,-0.5,53.2,0.0,,0.0,52.3,0.0,,-0.5,52.3,0.0,,0.0,52.2,0.0,,0.0
202608071404,2026-08-07,14,04R,10:02,2026-08-07T09:52:19.661575+09:00,1,51.5,0.5,6.78,0.0,52.0,0.0,6.83,0.0,52.8,0.0,6.92,0.0,52.0,0.0,6.81,0.0,56.3,0.0,6.84,0.0,51.5,0.5,6.88,0.0
202608071005,2026-08-07,10,05R,10:18,2026-08-07T10:08:23.056537+09:00,1,52.0,0.0,6.69,0.0,55.8,0.0,6.76,-0.5,52.0,0.0,6.71,0.0,52.0,0.0,6.78,-0.5,52.7,0.0,6.79,-0.5,51.0,1.0,6.77,0.0
202608071405,2026-08-07,14,05R,10:28,2026-08-07T10:18:33.552916+09:00,1,52.0,0.0,6.73,0.0,52.0,0.0,6.81,0.0,52.0,0.0,6.78,0.0,51.5,0.5,6.79,0.0,52.3,0.0,6.82,0.0,52.4,0.0,6.89,0.0
202608070901,2026-08-07,09,01R,10:32,2026-08-07T10:22:29.477186+09:00,1,52.5,0.0,7.0,0.0,54.7,0.0,6.95,0.0,52.0,0.0,7.09,0.0,52.0,0.0,7.05,0.5,52.0,0.0,7.01,0.5,52.0,0.0,7.01,0.0
202608071801,2026-08-07,18,01R,10:38,2026-08-07T10:28:27.748138+09:00,1,45.5,1.5,7.03,-0.5,47.4,0.0,7.04,0.0,46.5,0.5,7.09,0.0,47.0,0.0,7.07,-0.5,47.0,0.0,7.08,-0.5,46.5,0.5,7.05,0.0
202608070201,2026-08-07,02,01R,10:47,2026-08-07T10:38:27.777019+09:00,1,53.5,0.0,6.73,0.0,54.7,0.0,6.73,-0.5,54.6,0.0,6.77,-0.5,52.2,0.0,6.76,-0.5,53.5,0.0,6.78,0.0,52.1,0.0,6.77,-0.5
202608071006,2026-08-07,10,06R,10:50,2026-08-07T10:40:33.445470+09:00,1,54.6,0.0,6.89,-0.5,52.1,0.0,6.79,0.0,52.2,0.0,6.86,0.0,52.0,0.0,6.74,0.0,57.3,0.0,6.81,0.0,57.1,0.0,6.73,0.0
202608071701,2026-08-07,17,01R,10:57,2026-08-07T10:48:23.316519+09:00,1,52.2,0.0,6.77,-0.5,52.9,0.0,6.8,0.0,52.2,0.0,6.81,0.0,51.5,0.5,6.85,-0.5,52.0,0.0,6.85,-0.5,53.4,0.0,6.79,0.0
202608071406,2026-08-07,14,06R,10:59,2026-08-07T10:50:19.544055+09:00,1,53.1,0.0,6.82,0.0,52.1,0.0,6.83,0.0,54.4,0.0,6.84,0.0,52.7,0.0,6.84,0.0,52.0,0.0,6.81,0.0,52.0,0.0,6.76,0.5
202608070902,2026-08-07,09,02R,11:02,2026-08-07T10:52:23.717034+09:00,1,55.2,0.0,6.88,0.0,52.3,0.0,7.0,0.0,53.6,0.0,6.99,0.0,54.0,0.0,6.94,0.0,54.1,0.0,7.07,-0.5,52.6,0.0,6.97,0.0
202608071802,2026-08-07,18,02R,11:08,2026-08-07T10:58:23.078131+09:00,1,47.0,0.0,7.15,-0.5,47.2,0.0,7.14,0.0,47.0,0.0,7.1,0.0,47.0,0.0,7.07,0.0,46.0,1.0,7.02,0.0,47.0,0.0,7.06,0.0
202608070202,2026-08-07,02,02R,11:16,2026-08-07T11:06:37.489334+09:00,1,52.0,0.0,6.7,0.0,53.8,0.0,6.76,0.0,51.0,1.0,6.66,0.0,58.3,0.0,6.84,-0.5,50.0,2.0,6.8,-0.5,52.4,0.0,6.85,-0.5
202608071007,2026-08-07,10,07R,11:20,2026-08-07T11:10:30.209165+09:00,1,55.3,0.0,6.92,0.0,51.5,0.5,6.93,0.0,52.0,0.0,6.87,0.0,57.7,0.0,6.93,0.0,52.2,0.0,6.94,0.0,52.1,0.0,6.98,0.0
