レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202608122101,2026-08-12,21,01R,08:32,2026-08-12T08:22:25.219576+09:00,1,52.3,0.0,6.74,0.0,56.3,0.0,6.91,0.0,43.5,3.5,6.83,-0.5,52.0,0.0,6.83,0.0,50.5,1.5,6.83,0.0,52.0,0.0,6.77,0.0
202608122301,2026-08-12,23,01R,08:44,2026-08-12T08:34:24.511544+09:00,1,54.8,0.0,6.72,0.0,47.6,0.0,6.84,-0.5,52.3,0.0,6.83,0.0,51.0,1.0,6.87,0.0,52.0,0.0,6.79,-0.5,48.2,0.0,6.79,0.0
202608122102,2026-08-12,21,02R,08:58,2026-08-12T08:48:22.037823+09:00,1,53.1,0.0,6.74,0.0,53.3,0.0,6.73,0.0,47.0,0.0,6.74,0.0,52.2,0.0,6.74,0.0,52.4,0.0,6.75,0.0,47.0,0.0,6.75,0.0
202608122302,2026-08-12,23,02R,09:10,2026-08-12T09:00:24.956985+09:00,1,52.3,0.0,6.81,0.0,52.1,0.0,6.88,-0.5,52.0,0.0,6.79,0.0,51.5,0.5,6.81,0.0,51.5,0.5,6.89,-0.5,48.9,0.0,6.78,0.0
202608122103,2026-08-12,21,03R,09:24,2026-08-12T09:14:20.874033+09:00,1,52.0,0.0,6.78,0.0,47.2,0.0,6.77,-0.5,52.0,0.0,6.76,0.0,52.0,0.0,6.79,0.0,47.0,0.0,6.72,0.0,51.0,1.0,6.8,-0.5
202608122303,2026-08-12,23,03R,09:36,2026-08-12T09:26:20.968526+09:00,1,52.0,0.0,6.86,0.0,53.3,0.0,6.86,0.0,52.0,0.0,6.91,0.0,52.9,0.0,6.8,0.0,52.0,0.0,6.79,0.0,43.5,3.5,6.86,0.5
202608122104,2026-08-12,21,04R,09:50,2026-08-12T09:40:24.962444+09:00,1,53.6,0.0,6.81,0.0,52.0,0.0,6.74,0.0,47.1,0.0,6.76,-0.5,52.7,0.0,6.78,0.0,53.0,0.0,6.74,0.0,51.5,0.5,6.73,0.0
202608122304,2026-08-12,23,04R,10:02,2026-08-12T09:52:24.742328+09:00,1,56.0,0.0,6.91,-0.5,52.0,0.0,6.83,0.0,52.6,0.0,6.95,0.0,53.4,0.0,6.96,-0.5,51.5,0.5,6.9,-0.5,46.0,1.0,6.83,0.0
202608122105,2026-08-12,21,05R,10:16,2026-08-12T10:06:26.772652+09:00,1,52.8,0.0,6.73,0.5,52.0,0.0,6.71,0.0,56.3,0.0,6.83,0.0,53.4,0.0,6.7,0.0,52.0,0.0,6.75,-0.5,52.0,0.0,6.71,0.0
202608122305,2026-08-12,23,05R,10:30,2026-08-12T10:20:26.339021+09:00,1,54.0,0.0,7.06,-0.5,51.0,1.0,7.02,0.0,53.9,0.0,6.82,0.0,53.1,0.0,6.91,0.0,52.0,0.0,6.88,0.0,52.0,0.0,6.95,0.0
202608120801,2026-08-12,08,01R,10:34,2026-08-12T10:24:23.484197+09:00,1,52.0,0.0,6.86,0.0,56.2,0.0,6.84,0.0,52.5,0.0,6.97,0.0,56.2,0.0,6.87,0.0,52.1,0.0,6.9,-0.5,52.2,0.0,6.89,0.0
202608121301,2026-08-12,13,01R,10:35,2026-08-12T10:26:28.804962+09:00,1,47.0,0.0,6.83,0.0,52.2,0.0,6.91,-0.5,47.6,0.0,6.89,-0.5,52.0,0.0,6.84,0.0,52.6,0.0,6.88,0.0,52.0,0.0,6.89,0.0
202608121601,2026-08-12,16,01R,10:45,2026-08-12T10:36:24.326520+09:00,1,47.0,0.0,6.91,0.0,48.1,0.0,6.77,0.0,45.0,2.0,6.91,-0.5,44.5,2.5,6.86,-0.5,46.0,1.0,6.82,0.0,48.9,0.0,6.86,0.0
202608120201,2026-08-12,02,01R,10:47,2026-08-12T10:38:26.032640+09:00,1,52.0,0.0,6.73,0.0,52.0,0.0,6.7,-0.5,52.0,0.0,6.72,0.0,52.1,0.0,6.71,0.0,52.2,0.0,6.74,-0.5,54.0,0.0,6.78,0.0
