レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202608291401,2026-08-29,14,01R,08:32,2026-08-29T08:22:32.592194+09:00,1,52.1,0.0,6.78,0.0,52.2,0.0,6.91,0.0,52.5,0.0,6.86,0.0,47.0,0.0,6.92,0.5,52.3,0.0,6.88,0.0,47.0,0.0,6.91,0.0
202608292301,2026-08-29,23,01R,08:40,2026-08-29T08:30:34.427317+09:00,1,53.1,0.0,6.68,-0.5,60.5,0.0,6.76,0.0,53.1,0.0,6.71,0.0,51.6,0.0,6.71,0.0,50.1,0.0,6.77,-0.5,52.0,0.0,6.81,-0.5
202608291001,2026-08-29,10,01R,08:48,2026-08-29T08:38:21.452239+09:00,1,44.5,2.5,6.8,-0.5,44.5,2.5,6.77,-0.5,46.5,0.5,6.8,-0.5,47.0,0.0,6.75,-0.5,55.6,0.0,6.78,-0.5,52.4,0.0,6.73,-0.5
202608291402,2026-08-29,14,02R,08:58,2026-08-29T08:48:27.099955+09:00,1,56.0,0.0,6.77,0.0,52.0,0.0,6.88,0.0,52.0,0.0,6.81,0.0,52.2,0.0,6.81,0.0,52.7,0.0,6.88,0.0,52.0,0.0,6.74,1.0
202608292302,2026-08-29,23,02R,09:06,2026-08-29T08:56:34.179018+09:00,1,52.0,0.0,6.7,-0.5,52.0,0.0,6.64,0.0,53.5,0.0,6.67,0.0,46.5,0.5,6.66,0.0,53.7,0.0,6.73,0.0,46.0,1.0,6.54,3.0
202608291002,2026-08-29,10,02R,09:14,2026-08-29T09:04:25.706650+09:00,1,47.1,0.0,,-0.5,53.6,0.0,,-0.5,46.0,1.0,,-0.5,47.8,0.0,,-0.5,44.0,3.0,,-0.5,49.6,0.0,,-0.5
202608291403,2026-08-29,14,03R,09:24,2026-08-29T09:14:25.960099+09:00,1,50.5,1.5,,-0.5,52.0,0.0,,0.0,54.1,0.0,,0.0,51.0,1.0,,0.0,47.4,0.0,,0.0,52.6,0.0,,0.0
202608292303,2026-08-29,23,03R,09:32,2026-08-29T09:22:22.089662+09:00,1,54.0,0.0,6.72,-0.5,52.2,0.0,6.75,0.0,52.0,0.0,6.76,0.0,47.4,0.0,6.7,0.0,52.0,0.0,6.65,0.0,52.9,0.0,6.74,-0.5
202608291003,2026-08-29,10,03R,09:40,2026-08-29T09:30:32.567560+09:00,1,47.0,0.0,6.83,-0.5,47.0,0.0,6.78,-0.5,49.5,0.0,6.8,-0.5,45.5,1.5,6.79,-0.5,49.9,0.0,6.78,-0.5,45.0,2.0,6.76,-0.5
202608291404,2026-08-29,14,04R,09:50,2026-08-29T09:40:24.765387+09:00,1,52.0,0.0,6.8,0.0,54.4,0.0,6.92,-0.5,52.0,0.0,6.82,0.0,47.4,0.0,6.92,0.0,52.2,0.0,6.83,0.0,53.9,0.0,6.97,-0.5
202608292304,2026-08-29,23,04R,09:58,2026-08-29T09:48:23.875822+09:00,1,52.0,0.0,6.64,-0.5,53.6,0.0,6.66,0.0,52.7,0.0,6.74,-0.5,45.5,1.5,6.66,-0.5,48.7,0.0,6.68,0.0,53.3,0.0,6.75,0.0
202608291004,2026-08-29,10,04R,10:06,2026-08-29T09:56:19.977832+09:00,1,47.0,0.0,,0.0,47.0,0.0,,-0.5,44.0,3.0,,-0.5,48.3,0.0,,0.0,47.0,0.0,,-0.5,47.1,0.0,,0.0
202608291405,2026-08-29,14,05R,10:21,2026-08-29T10:12:24.333278+09:00,1,46.0,1.0,6.8,0.0,52.6,0.0,6.79,0.0,52.7,0.0,6.9,0.0,57.5,0.0,6.87,0.0,55.9,0.0,6.91,0.0,51.5,0.5,6.83,0.0
202608292305,2026-08-29,23,05R,10:26,2026-08-29T10:16:21.916560+09:00,1,52.3,0.0,6.67,0.0,52.0,0.0,6.71,0.0,51.5,0.5,6.75,0.0,52.9,0.0,6.74,0.0,51.6,0.0,6.71,0.0,53.7,0.0,6.72,0.0
202608290901,2026-08-29,09,01R,10:28,2026-08-29T10:18:18.976579+09:00,1,52.0,0.0,6.82,0.0,52.0,0.0,6.91,0.0,56.9,0.0,6.85,-0.5,53.4,0.0,6.91,-0.5,53.9,0.0,6.83,-0.5,53.1,0.0,6.8,-0.5
202608291101,2026-08-29,11,01R,10:32,2026-08-29T10:22:17.368025+09:00,1,52.6,0.0,6.8,0.0,52.0,0.0,6.91,0.0,52.2,0.0,6.8,0.0,55.9,0.0,6.73,0.0,53.4,0.0,6.79,-0.5,52.0,0.0,6.78,0.5
202608291005,2026-08-29,10,05R,10:34,2026-08-29T10:24:22.994808+09:00,1,47.0,0.0,6.69,-0.5,47.0,0.0,6.72,-0.5,47.8,0.0,6.73,-0.5,48.0,0.0,6.78,-0.5,44.5,2.5,6.75,-0.5,45.0,2.0,6.69,-0.5
202608291301,2026-08-29,13,01R,10:36,2026-08-29T10:26:21.705918+09:00,1,54.4,0.0,,-0.5,47.0,0.0,,0.0,54.1,0.0,,-0.5,52.0,0.0,,0.0,54.2,0.0,,0.0,52.0,0.0,,0.0
202608291701,2026-08-29,17,01R,10:45,2026-08-29T10:36:19.290938+09:00,1,55.1,0.0,6.7,-0.5,52.0,0.0,6.74,0.0,51.0,1.0,6.77,0.0,53.1,0.0,6.75,0.0,52.0,0.0,6.8,0.0,51.4,0.0,6.71,0.0
202608291406,2026-08-29,14,06R,10:49,2026-08-29T10:40:22.307587+09:00,1,47.0,0.0,6.8,0.0,52.3,0.0,6.81,0.0,50.5,1.5,6.83,0.0,52.0,0.0,6.79,0.0,52.4,0.0,6.78,0.0,52.0,0.0,6.74,0.0
202608292306,2026-08-29,23,06R,10:56,2026-08-29T10:46:28.258276+09:00,1,52.3,0.0,6.68,0.0,46.5,0.5,6.7,0.0,54.9,0.0,6.85,-0.5,55.3,0.0,6.79,0.0,60.5,0.0,6.84,-0.5,52.8,0.0,6.7,0.0
