レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202512010101,2025-12-01,01,01R,1,3,半周ラップ,まわり足,直線,崎 利仁,18.59,4.56,7.5,坂 咲友理,18.6,4.47,7.52,寺田 空詩,18.45,4.36,7.54,向後 龍一,18.26,4.49,7.66,柳瀬 興志,18.22,4.3,7.69,岸本 雄貴,18.61,4.51,7.69
202512010102,2025-12-01,01,02R,1,3,半周ラップ,まわり足,直線,加藤 雅之,18.55,4.46,7.5,別府 昌樹,18.27,4.2,7.75,竹之内 極,18.53,4.37,7.75,大豆生田 蒼,18.34,4.57,7.59,塚越 陸斗,18.74,4.61,7.7,柴田 光,18.67,4.43,7.69
202512010103,2025-12-01,01,03R,1,3,半周ラップ,まわり足,直線,山本 浩次,18.46,4.44,7.68,高田 ひかる,18.68,4.75,7.68,大塚 康雅,18.59,4.71,7.68,間嶋 仁志,18.62,4.53,7.72,小倉 康典,18.68,4.62,7.64,木村 仁紀,18.63,4.44,7.64
202512010104,2025-12-01,01,04R,1,3,半周ラップ,まわり足,直線,倉田 郁美,18.45,4.29,7.72,林 祐介,18.95,4.37,7.84,白水 勝也,18.4,4.45,7.77,多羅尾 達之,18.58,4.43,7.59,片橋 幸貴,18.07,4.13,7.63,松浦 勝,18.82,4.58,7.77
202512010105,2025-12-01,01,05R,1,3,半周ラップ,まわり足,直線,寺田 空詩,18.44,4.7,7.51,田中 和也,19.05,4.48,7.7,大庭 元明,18.64,4.55,7.63,庄司 樹良々,18.59,4.35,7.5,龍田 真白,18.93,4.58,7.6,廣瀬 真也,18.61,4.38,7.56
202512010106,2025-12-01,01,06R,1,3,半周ラップ,まわり足,直線,浜先 真範,18.18,4.37,7.66,田頭 実,18.47,4.39,7.76,樋口 範政,18.67,4.58,7.68,山戸 信二,18.84,4.59,7.57,加藤 雅之,18.94,4.44,7.62,前田 健太郎,19.03,4.54,7.8
202512010107,2025-12-01,01,07R,1,3,半周ラップ,まわり足,直線,大豆生田 蒼,18.27,4.27,7.6,小倉 康典,18.73,4.61,7.62,池田 雄一,18.63,4.41,7.75,萩原 知哉,18.76,4.58,7.62,崎 利仁,18.88,4.5,7.65,白井 友晴,18.62,4.46,7.68
202512010108,2025-12-01,01,08R,1,3,半周ラップ,まわり足,直線,柳瀬 興志,18.75,4.4,7.7,竹之内 極,18.7,4.37,7.68,高岡 竜也,18.59,4.5,7.68,大塚 康雅,18.55,4.35,7.67,竹間 隆晟,18.59,4.15,7.7,若林 麗,18.6,4.76,7.74
202512010109,2025-12-01,01,09R,1,3,半周ラップ,まわり足,直線,別府 昌樹,18.57,4.38,7.46,庄司 樹良々,18.59,4.56,7.69,多羅尾 達之,18.55,4.67,7.51,山本 浩次,18.78,4.7,7.71,向井 美鈴,18.83,4.42,7.56,平田 忠則,18.5,4.44,7.49
202512010110,2025-12-01,01,10R,1,3,半周ラップ,まわり足,直線,新田 泰章,18.69,4.43,7.81,松浦 勝,18.61,4.38,7.7,後藤 正宗,18.69,4.27,7.64,柴田 光,18.35,4.54,7.68,大庭 元明,18.45,4.68,7.7,樋口 範政,18.83,4.63,7.66
