レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202501180101,2025-01-18,1,01R,1,3,半周ラップ,まわり足,直線,谷 勝幸,18.41,4.53,7.64,佐口 達也,18.47,4.58,7.55,西村 秀樹,18.42,4.72,7.52,牧 宏次,18.3,4.55,7.55,安藤 裕貴,18.59,4.64,7.49,天野 晶夫,18.25,4.65,7.56
202501180102,2025-01-18,1,02R,1,3,半周ラップ,まわり足,直線,藤生 雄人,18.31,4.47,7.5,富永 正人,18.1,4.37,7.55,谷本 幸司,18.32,4.6,7.57,杉江 浩明,18.26,4.65,7.58,繁野谷 圭介,18.46,4.65,7.64,重成 一人,18.36,4.71,7.55
202501180103,2025-01-18,1,03R,1,3,半周ラップ,まわり足,直線,森 弘行,18.17,4.57,7.54,堤 昇,18.26,4.69,7.43,上之 晃弘,18.25,4.6,7.47,岡部 哲,19.0,4.56,7.74,大澤 普司,18.45,4.85,7.59,金田 諭,18.43,4.63,7.54
202501180104,2025-01-18,1,04R,1,3,半周ラップ,まわり足,直線,宮本 裕之,18.42,4.62,7.44,池本 輝明,18.58,4.8,7.5,山本 英志,18.42,4.72,7.46,石川 真二,18.12,4.91,7.33,富山 弘幸,18.34,4.94,7.57,崎 利仁,18.48,4.79,7.33
202501180105,2025-01-18,1,05R,1,3,半周ラップ,まわり足,直線,浦上 拓也,18.35,4.54,7.47,柴田 光,18.12,4.53,7.55,安藤 裕貴,18.73,4.5,7.56,深井 利寿,18.09,4.81,7.5,細川 明人,18.4,4.72,7.54,飯山 泰,18.59,4.64,7.47
202501180106,2025-01-18,1,06R,1,3,半周ラップ,まわり足,直線,三角 哲男,18.1,4.45,7.68,西村 秀樹,18.6,4.72,7.57,横田 茂,18.62,4.82,7.67,岡部 貴司,18.61,4.82,7.52,杉江 浩明,18.42,4.68,7.65,川添 英正,18.67,4.86,7.53
202501180107,2025-01-18,1,07R,1,3,半周ラップ,まわり足,直線,高橋 英之,18.62,4.57,7.69,谷 勝幸,18.84,4.72,7.58,吉川 昭男,18.46,4.66,7.56,上之 晃弘,18.53,4.76,7.7,藤生 雄人,18.63,4.73,7.68,宮迫 暢彦,18.62,4.62,7.68
202501180108,2025-01-18,1,08R,1,3,半周ラップ,まわり足,直線,馬袋 義則,18.1,4.44,7.57,岡部 哲,18.51,4.69,7.64,富永 正人,18.15,4.71,7.69,宮本 裕之,18.49,4.6,7.53,服部 幸男,18.77,4.83,7.61,佐口 達也,18.67,4.56,7.56
202501180109,2025-01-18,1,09R,1,3,半周ラップ,まわり足,直線,津留 浩一郎,18.11,4.54,7.55,牧 宏次,18.32,4.73,7.47,平石 和男,18.36,4.63,7.59,繁野谷 圭介,18.56,4.75,7.5,森 弘行,19.0,4.73,7.63,柴田 光,18.15,4.58,7.55
202501180110,2025-01-18,1,10R,1,3,半周ラップ,まわり足,直線,古結 宏,18.28,4.67,7.68,細川 明人,18.89,4.73,7.57,鳥居塚 孝博,18.75,4.78,7.59,金田 諭,18.51,4.61,7.56,天野 晶夫,18.75,4.81,7.64,長谷川 充,18.49,4.53,7.49
202501180111,2025-01-18,1,11R,1,3,半周ラップ,まわり足,直線,三嶌 誠司,18.12,4.67,7.62,大澤 普司,18.3,4.88,7.58,鈴木 博,18.58,4.75,7.66,三角 哲男,18.18,4.66,7.42,浦上 拓也,18.56,4.89,7.62,中村 裕将,18.74,5.11,7.68
202501180112,2025-01-18,1,12R,1,3,半周ラップ,まわり足,直線,石川 真二,18.29,4.58,7.37,重成 一人,18.21,5.07,7.48,高橋 英之,18.54,4.71,7.5,馬袋 義則,18.3,4.68,7.53,堤 昇,18.24,4.57,7.51,深井 利寿,18.1,4.78,7.67
202501180601,2025-01-18,6,01R,1,3,一周,まわり足,直線,杉山 喜一,37.07,5.44,7.74,服部 剛,37.15,5.68,7.75,楠原 翔太,37.62,5.86,7.82,村田 敦,37.78,5.47,7.86,藤原 孝斗,37.34,5.85,7.72,寺田 空詩,37.42,6.05,7.54
202501180602,2025-01-18,6,02R,1,3,一周,まわり足,直線,中村 将隆,36.77,5.61,7.74,三浦 敬太,36.87,5.57,7.9,大賀 龍之介,37.64,5.57,7.76,白井 友晴,37.36,5.57,7.69,金子 和之,38.11,5.69,7.55,岡本 大,38.58,5.42,7.62
202501180603,2025-01-18,6,03R,1,3,一周,まわり足,直線,高山 秀雄,36.92,5.43,7.65,中井 俊祐,37.69,5.59,7.78,安部 慎一,37.57,5.96,7.66,野村 誠,37.77,5.7,7.77,樫葉 新心,37.66,5.88,7.81,永井 源,37.33,5.5,7.71
202501180604,2025-01-18,6,04R,1,3,一周,まわり足,直線,高橋 勲,36.41,5.58,7.72,芝田 浩治,37.37,5.53,7.82,三原 司,37.44,6.03,7.59,松下 誉士,37.78,5.69,7.74,宇野 弥生,37.59,5.76,7.76,山田 晃大,37.73,5.75,7.68
202501180605,2025-01-18,6,05R,1,3,一周,まわり足,直線,島川 光男,37.01,5.68,7.77,鈴木 峻佑,37.09,5.45,7.71,木村 浩士,37.24,5.46,7.86,野末 智一,37.12,5.62,7.67,喜多須 杏奈,37.09,5.73,7.7,山本 景士郎,37.72,5.5,7.67
202501180606,2025-01-18,6,06R,1,3,一周,まわり足,直線,楠原 翔太,36.86,5.54,7.79,品川 賢次,36.96,5.44,7.82,木村 仁紀,37.59,5.54,7.78,鈴木 裕隆,37.65,5.47,7.87,吉田 翔悟,36.82,5.4,7.56,刑部 亜里紗,36.91,5.64,7.64
202501180607,2025-01-18,6,07R,1,3,一周,まわり足,直線,藤原 孝斗,36.93,5.7,7.74,和田 操拓,38.26,5.8,7.82,加倉 侑征,37.57,5.8,7.64,中村 将隆,37.93,5.51,7.82,渋谷 明憲,37.17,5.65,7.8,清水 愛海,37.04,5.73,7.63
