レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202409060501,2024-09-06,5,01R,1,3,一周,まわり足,直線,市川 健太,36.79,6.33,6.8,角谷 健吾,37.86,6.36,6.88,中村 尊,37.23,5.74,7.1,一色 颯輝,37.96,5.97,7.1,信濃 由行,38.27,5.8,7.34,夏山 亮平,37.94,5.92,7.32
202409060502,2024-09-06,5,02R,1,3,一周,まわり足,直線,小川 知行,37.27,6.41,6.83,前田 聖文,37.47,6.03,6.87,北川 潤二,37.89,5.87,6.97,柳内 敬太,38.15,6.0,7.02,小西 英輝,38.12,6.09,7.1,中島 航,38.5,6.15,7.12
202409060503,2024-09-06,5,03R,1,3,一周,まわり足,直線,牟田 奨太,38.31,6.22,7.01,古川 誠之,37.64,5.8,7.17,鶴本 崇文,38.47,6.29,7.19,山本 英志,37.95,6.07,7.18,牧村 俊輝,37.58,5.98,7.28,黒田 誠司,37.67,5.94,7.25
202409060504,2024-09-06,5,04R,1,3,一周,まわり足,直線,芹澤 克彦,37.57,6.46,6.97,白井 友晴,37.2,6.39,6.97,寺島 吉彦,37.26,6.04,7.05,大谷 健太,37.73,6.01,7.16,岩瀬 裕亮,37.1,5.82,7.03,渡辺 史之,37.9,5.96,7.07
202409060505,2024-09-06,5,05R,1,3,一周,まわり足,直線,信濃 由行,37.3,6.02,7.07,渡辺 豊,37.49,5.78,7.05,赤羽 克也,37.11,6.47,6.92,池田 雄一,38.19,6.04,6.98,吉田 宗弘,38.17,6.05,7.11,鈴木 章司,37.9,5.91,7.04
202409060506,2024-09-06,5,06R,1,3,一周,まわり足,直線,小西 英輝,37.55,6.29,6.95,須藤 博倫,37.09,6.66,6.93,高倉 孝太,37.95,6.43,7.02,星野 太郎,38.7,6.61,7.03,相原 利章,38.6,6.25,7.09,一色 颯輝,37.99,6.2,7.12
202409060507,2024-09-06,5,07R,1,3,一周,まわり足,直線,柳内 敬太,37.38,5.94,7.01,大澤 大夢,37.79,6.34,7.02,西村 拓也,37.64,5.84,7.38,市川 健太,38.0,6.03,7.13,若林 将,37.5,5.85,7.09,牧村 俊輝,37.93,5.75,7.28
202409060508,2024-09-06,5,08R,1,3,一周,まわり足,直線,八木 治樹,37.16,6.01,6.97,中村 尊,37.51,5.44,7.2,小澤 和也,37.96,5.72,7.17,芹澤 克彦,37.88,5.77,7.06,小川 知行,37.92,6.16,7.03,鶴本 崇文,38.32,6.15,7.28
202409060509,2024-09-06,5,09R,1,3,一周,まわり足,直線,前田 聖文,37.04,5.89,6.99,石田 章央,37.44,6.02,7.13,加藤 優弥,37.67,5.72,7.14,畑 竜生,37.73,5.84,7.14,白井 友晴,37.6,5.9,7.14,山本 英志,37.9,5.97,7.17
202409060510,2024-09-06,5,10R,1,3,一周,まわり足,直線,岩瀬 裕亮,37.41,5.97,6.9,中島 航,38.15,6.62,6.94,須藤 博倫,37.79,5.98,7.11,岸蔭 亮,38.15,6.17,7.06,角谷 健吾,38.33,6.44,6.88,池田 雄一,38.08,6.16,7.01
202409060511,2024-09-06,5,11R,1,3,一周,まわり足,直線,西村 拓也,37.31,6.26,6.9,土山 卓也,37.28,5.88,7.14,吉田 宗弘,38.3,5.88,7.14,古川 誠之,37.92,5.9,7.07,北川 潤二,37.64,5.77,7.08,相原 利章,38.11,6.02,7.09
202409060512,2024-09-06,5,12R,1,3,一周,まわり足,直線,若林 将,37.16,5.72,7.17,大谷 健太,37.45,5.8,7.11,星野 太郎,38.26,6.43,7.08,石原 翼,37.91,5.95,7.05,渡辺 豊,38.04,5.81,7.06,小澤 和也,37.99,5.96,7.11
202409060701,2024-09-06,7,01R,1,3,一周,まわり足,直線,一色 凌雅,37.13,4.83,6.4,山口 晃朋,38.04,4.87,6.29,鈴木 孝明,38.05,5.1,6.34,山下 大輝,37.86,5.17,6.1,村松 将平,38.15,5.01,6.29,近藤 颯斗,38.41,4.89,6.3
202409060702,2024-09-06,7,02R,1,3,一周,まわり足,直線,小原 聡将,37.29,4.83,6.4,長谷川 晴哉,37.45,5.13,6.27,吉川 晴人,38.09,5.54,6.3,中野 仁照,38.09,5.4,6.18,為本 智也,37.92,5.19,6.19,木下 雄介,38.04,4.98,6.25
202409060703,2024-09-06,7,03R,1,3,一周,まわり足,直線,倉田 茂将,37.79,4.96,6.21,山田 真聖,38.13,5.06,6.44,中 亮太,37.15,5.1,6.34,竹間 隆晟,37.74,5.0,6.22,高山 弘斗,38.14,5.2,6.17,松井 友汰,37.11,5.25,6.11
202409060704,2024-09-06,7,04R,1,3,一周,まわり足,直線,大澤 風葵,37.3,4.9,6.32,山口 広樹,37.64,5.07,6.19,小林 孝彰,37.53,5.07,6.21,樅山 拓馬,37.8,5.25,6.33,畑田 汰一,36.95,5.09,6.27,佐藤 航,37.72,5.28,6.47
202409060705,2024-09-06,7,05R,1,3,一周,まわり足,直線,高井 雄基,38.19,5.43,6.39,篠原 飛翔,38.03,5.49,6.22,登玉 隼百,38.19,5.33,6.23,田頭 虎親,37.62,5.13,6.28,西丸 敦基,38.09,5.39,6.22,宮脇 遼太,38.27,5.5,6.14
202409060706,2024-09-06,7,06R,1,3,一周,まわり足,直線,香川 颯太,37.42,5.17,6.36,前田 滉,37.35,5.18,6.23,遠藤 圭吾,37.59,5.67,6.18,笹木 香吾,37.03,5.55,6.19,若林 義人,37.08,5.14,6.2,金田 智博,37.86,5.57,6.14
202409060707,2024-09-06,7,07R,1,3,一周,まわり足,直線,村上 宗太郎,37.46,5.19,6.34,荒木 颯斗,37.73,5.98,6.22,藤原 碧生,37.46,5.29,6.21,鈴木 孝明,37.93,5.36,6.34,山田 真聖,37.84,5.24,6.47,川原 涼,37.47,5.33,6.27
202409060708,2024-09-06,7,08R,1,3,一周,まわり足,直線,三村 岳人,37.13,4.99,6.39,上野 俊樹,37.54,5.3,6.3,樅山 拓馬,38.0,5.38,6.3,仲道 大輔,38.61,5.53,6.3,吉川 晴人,37.88,5.51,6.49,前原 大道,37.4,5.3,6.44
202409060709,2024-09-06,7,09R,1,3,一周,まわり足,直線,畑田 汰一,36.8,4.88,6.33,山下 大輝,37.52,5.11,6.5,小原 聡将,37.23,5.15,6.33,倉田 茂将,37.36,5.16,6.35,高井 雄基,38.13,5.56,6.4,山口 晃朋,37.59,5.39,6.25
202409060710,2024-09-06,7,10R,1,3,一周,まわり足,直線,中野 仁照,37.17,4.92,6.34,田頭 虎親,37.24,4.88,6.35,一色 凌雅,37.15,5.14,6.42,山口 広樹,37.3,5.15,6.41,中 亮太,37.2,5.06,6.45,香川 颯太,37.4,5.41,6.35
202409060711,2024-09-06,7,11R,1,3,一周,まわり足,直線,登玉 隼百,37.23,5.22,6.35,竹間 隆晟,37.41,4.94,6.5,前田 滉,37.7,5.02,6.32,藤原 碧生,37.57,5.42,6.26,長谷川 晴哉,37.67,5.17,6.37,大澤 風葵,38.0,5.18,6.44
202409060712,2024-09-06,7,12R,1,3,一周,まわり足,直線,為本 智也,37.02,5.01,6.38,小林 孝彰,37.05,5.25,6.38,仲道 大輔,38.13,5.16,6.37,篠原 飛翔,37.99,5.46,6.4,村上 宗太郎,37.8,5.51,6.23,若林 義人,37.26,5.25,6.27
202409061001,2024-09-06,10,01R,1,3,一周,まわり足,直線,石丸 海渡,37.0,5.52,6.78,石田 貴洋,37.52,5.68,6.78,川崎 智幸,37.17,5.57,6.75,渡邊 雄一郎,37.95,5.63,6.73,桑島 和宏,37.05,5.55,6.75,澤 大介,37.63,5.65,6.78
202409061002,2024-09-06,10,02R,1,3,一周,まわり足,直線,堤 啓輔,37.53,5.62,6.8,秋山 直之,37.22,5.67,6.72,興津 藍,37.68,5.72,6.83,河野 大,37.82,5.58,6.77,澤田 尚也,37.8,5.8,6.82,藤原 啓史朗,37.87,5.88,6.8
202409061003,2024-09-06,10,03R,1,3,一周,まわり足,直線,徳増 秀樹,37.77,5.57,6.8,松本 純平,37.85,5.75,6.77,野長瀬 正孝,37.8,5.8,6.8,榎 幸司,38.18,5.8,6.83,黒野 元基,37.9,6.17,6.78,金子 和之,38.48,6.33,6.72
202409061004,2024-09-06,10,04R,1,3,一周,まわり足,直線,三浦 洋次朗,37.52,5.77,6.78,荒川 健太,38.02,5.83,6.88,竹下 大樹,37.45,5.7,6.83,安河内 将,37.75,5.95,6.75,仲口 博崇,37.8,6.18,6.93,稲田 浩二,37.62,5.67,6.9
202409061005,2024-09-06,10,05R,1,3,一周,まわり足,直線,市川 哲也,37.63,5.62,6.8,田中 信一郎,37.65,5.78,6.83,荒井 翔伍,38.37,5.8,6.97,川崎 智幸,37.23,5.77,6.78,石田 貴洋,37.85,5.8,6.85,上平 真二,37.6,5.83,6.8
202409061006,2024-09-06,10,06R,1,3,一周,まわり足,直線,藤原 啓史朗,37.68,6.05,6.85,渡邊 雄一郎,38.07,5.72,6.8,澤 大介,38.0,6.03,6.9,興津 藍,37.57,6.03,6.9,福来 剛,37.62,5.77,6.78,石本 裕武,38.68,6.2,6.87
202409061007,2024-09-06,10,07R,1,3,一周,まわり足,直線,金子 和之,37.82,5.78,6.9,桑島 和宏,37.17,5.73,6.87,河野 大,37.57,5.82,6.9,野長瀬 正孝,37.12,5.68,6.8,秋山 直之,37.43,5.68,7.0,鈴谷 一平,38.52,5.93,6.98
202409061008,2024-09-06,10,08R,1,3,一周,まわり足,直線,稲田 浩二,37.35,6.23,6.85,澤田 尚也,37.6,5.73,6.82,榎 幸司,37.98,5.92,6.8,三浦 洋次朗,38.55,5.93,6.83,松本 純平,38.03,5.92,6.82,石丸 海渡,38.17,5.85,6.87
202409061009,2024-09-06,10,09R,1,3,一周,まわり足,直線,上平 真二,37.22,5.47,6.85,仲口 博崇,37.83,5.62,6.9,堤 啓輔,37.83,6.1,6.82,竹下 大樹,37.67,5.72,6.82,市川 哲也,37.88,5.77,6.78,徳増 秀樹,38.3,5.75,6.88
202409061010,2024-09-06,10,10R,1,3,一周,まわり足,直線,今垣 光太郎,37.18,5.87,6.8,石橋 道友,38.02,5.73,6.78,中野 次郎,37.75,5.77,6.92,河合 佑樹,37.73,5.58,6.85,武田 光史,37.5,5.6,6.8,萩原 秀人,36.9,5.58,6.83
202409061011,2024-09-06,10,11R,1,3,一周,まわり足,直線,土屋 智則,37.18,5.78,6.72,守田 俊介,37.2,5.5,6.72,竹田 和哉,37.95,5.67,6.88,野中 一平,38.47,5.85,6.73,岡崎 恭裕,38.47,6.08,6.92,中山 将,37.67,5.87,6.78
202409061012,2024-09-06,10,12R,1,3,一周,まわり足,直線,柴田 光,36.67,5.43,6.75,丸野 一樹,37.08,5.95,6.73,仲谷 颯仁,37.3,5.95,6.78,高田 明,37.73,5.8,6.78,海野 康志郎,37.32,5.58,6.9,森永 隆,36.85,5.45,6.73
202409061101,2024-09-06,11,01R,1,3,一周,まわり足,直線,平田 健之佑,37.66,5.64,8.01,原 加央理,37.87,5.73,8.07,平野 和明,38.0,5.77,7.83,坂井 康嗣,38.81,6.03,7.85,間野 兼礼,37.96,5.8,7.77,眞崎 武蔵,37.76,5.88,7.9
202409061102,2024-09-06,11,02R,1,3,一周,まわり足,直線,中田 夕貴,36.88,5.74,7.93,吉田 祐貴,37.66,5.73,7.97,池田 奈津美,38.2,5.89,7.97,亀山 雅幸,37.83,5.96,7.93,堀越 雄貴,37.34,5.98,8.0,宮下 元胤,38.15,6.09,8.0
202409061103,2024-09-06,11,03R,1,3,一周,まわり足,直線,中北 将史,37.47,5.59,8.03,大豆生田 蒼,37.35,5.74,8.03,永井 源,37.41,5.6,8.0,福田 翔吾,37.91,6.25,7.97,根岸 真優,38.84,6.3,7.93,小坂 尚哉,38.07,6.1,8.1
202409061104,2024-09-06,11,04R,1,3,一周,まわり足,直線,柳橋 宏紀,37.39,5.69,8.13,高橋 英之,37.77,5.7,8.13,南 佑典,37.85,5.91,8.0,豊田 祥生,38.67,6.16,8.18,岡村 仁,37.22,5.97,8.0,海野 ゆかり,37.78,6.53,7.95
202409061105,2024-09-06,11,05R,1,3,一周,まわり足,直線,溝口 海義也,37.4,5.57,8.13,上村 純一,37.61,6.0,8.07,川田 正人,37.98,6.02,8.19,原 加央理,37.56,6.07,8.07,土井 歩夢,38.18,6.1,7.97,泉 具巳,38.09,6.06,7.97
202409061106,2024-09-06,11,06R,1,3,一周,まわり足,直線,間野 兼礼,37.87,6.22,8.1,中村 真,37.9,6.2,8.18,吉田 祐貴,37.69,5.99,8.1,松井 貫太,37.99,6.3,7.97,川北 浩貴,38.38,6.42,7.87,向井田 直弥,38.64,6.46,8.05
202409061107,2024-09-06,11,07R,1,3,一周,まわり足,直線,佐藤 謙史朗,37.62,5.8,8.13,福田 翔吾,37.98,5.96,8.23,日笠 勝弘,38.44,6.04,8.2,林 美憲,37.85,6.17,8.03,平野 和明,37.83,6.35,7.83,池田 奈津美,38.63,6.22,8.05
202409061108,2024-09-06,11,08R,1,3,一周,まわり足,直線,作間 章,37.62,5.95,8.13,富永 夏哉人,37.63,6.17,7.93,小坂 尚哉,37.47,6.0,7.97,眞崎 武蔵,38.55,6.15,7.9,三馬 崇史,38.11,6.59,8.12,柘植 政浩,38.09,6.23,8.1
202409061109,2024-09-06,11,09R,1,3,一周,まわり足,直線,川田 正人,37.83,5.92,8.3,野田部 宏子,38.83,6.35,8.2,柳橋 宏紀,38.39,6.24,8.23,平田 健之佑,38.46,6.13,8.03,吉川 昭男,38.6,6.21,8.2,根岸 真優,39.23,6.57,7.97
202409061110,2024-09-06,11,10R,1,3,一周,まわり足,直線,中村 真,37.77,5.73,8.06,岡村 仁,37.31,5.77,8.07,土井 歩夢,37.97,6.32,8.07,中田 夕貴,37.89,6.31,8.02,花本 剛,38.11,6.16,8.21,永井 源,37.7,6.0,8.07
202409061111,2024-09-06,11,11R,1,3,一周,まわり足,直線,高橋 英之,38.22,5.67,8.27,宮下 元胤,38.13,5.99,8.08,大豆生田 蒼,38.1,5.96,8.0,日笠 勝弘,38.27,5.94,8.3,溝口 海義也,37.85,5.79,8.15,坂井 康嗣,38.34,6.21,7.97
202409061112,2024-09-06,11,12R,1,3,一周,まわり足,直線,林 美憲,37.37,5.6,8.07,海野 ゆかり,37.8,6.05,7.97,中北 将史,38.11,5.97,8.15,向井田 直弥,38.29,5.98,8.07,亀山 雅幸,38.04,5.97,8.1,上村 純一,37.97,5.97,7.96
