レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202409020101,2024-09-02,1,01R,1,3,半周ラップ,まわり足,直線,栗原 一馬,18.81,4.71,7.93,石田 豪,18.81,5.01,7.86,鈴木 賢一,19.03,4.8,7.93,山崎 善庸,18.88,4.76,7.81,谷本 幸司,18.73,4.69,7.84,安河内鈴之介,18.64,4.76,7.9
202409020102,2024-09-02,1,02R,1,3,半周ラップ,まわり足,直線,萬 正嗣,18.67,4.7,7.83,中村 裕将,18.85,4.7,7.92,岩崎 正哉,19.07,4.78,7.8,原田 秀弥,18.95,4.78,7.87,今泉 友吾,18.49,4.67,7.75,後藤 盛也,18.62,4.9,7.75
202409020103,2024-09-02,1,03R,1,3,半周ラップ,まわり足,直線,富澤 祐作,19.14,5.13,7.7,白神 優,19.1,4.97,7.87,新出 浩司,18.93,5.13,7.81,藤井 徹,19.22,5.19,7.94,石田 政吾,19.18,4.81,7.87,松崎 祐太郎,19.34,4.92,7.83
202409020104,2024-09-02,1,04R,1,3,半周ラップ,まわり足,直線,川添 英正,18.71,4.72,7.91,河上 年昭,18.8,4.73,7.8,中辻 博訓,18.59,4.67,7.66,和田 拓也,18.97,5.07,7.95,村田 修次,18.89,5.07,7.82,西田 靖,19.15,5.09,7.78
202409020105,2024-09-02,1,05R,1,3,半周ラップ,まわり足,直線,山谷 央,18.84,4.63,7.89,籾山 佳岳,18.95,4.77,8.02,内堀 学,18.95,4.86,7.92,齋藤 達希,19.04,5.17,7.78,椎名 豊,18.91,4.81,7.84,長谷川 雅和,18.8,4.86,7.8
202409020106,2024-09-02,1,06R,1,3,半周ラップ,まわり足,直線,田頭 実,18.67,4.75,7.81,中田 友也,18.72,4.84,7.88,谷本 幸司,18.68,4.69,7.99,角浜 修,18.97,4.87,7.87,安河内鈴之介,18.74,4.97,7.86,木村 亮太,18.89,4.84,7.96
202409020107,2024-09-02,1,07R,1,3,半周ラップ,まわり足,直線,山本 修一,18.8,4.74,7.93,前田 健太郎,19.26,4.81,8.06,原田 秀弥,19.18,4.82,7.92,村上 彰一,18.87,4.59,7.91,鈴木 賢一,18.92,4.64,7.93,青木 蓮,18.83,4.86,7.86
202409020108,2024-09-02,1,08R,1,3,半周ラップ,まわり足,直線,吉田 慎二郎,18.58,4.55,7.88,藤井 徹,18.99,4.78,8.08,市川 美宏,18.79,5.01,7.89,中村 裕将,19.06,4.73,8.1,天野 友和,18.94,4.71,7.85,秋末 秦悟,19.23,4.84,8.06
202409020109,2024-09-02,1,09R,1,3,半周ラップ,まわり足,直線,長谷川 雅和,19.07,4.81,7.87,椎名 豊,18.99,4.83,7.9,村田 修次,18.74,4.94,7.95,中辻 博訓,18.72,4.77,7.72,萬 正嗣,19.2,5.03,7.9,白神 優,19.47,4.95,7.93
202409020110,2024-09-02,1,10R,1,3,半周ラップ,まわり足,直線,松崎 祐太郎,19.11,4.62,7.98,今泉 友吾,18.56,4.65,7.82,齋藤 達希,19.18,4.84,7.94,田頭 実,19.21,4.77,7.84,河上 年昭,18.87,4.78,8.01,山谷 央,19.34,4.95,7.97
202409020111,2024-09-02,1,11R,1,3,半周ラップ,まわり足,直線,後藤 盛也,18.62,4.61,7.82,石田 政吾,18.73,4.54,7.86,山本 修一,18.67,4.78,7.99,吉田 慎二郎,18.76,4.8,7.87,和田 拓也,18.83,4.87,7.89,富澤 祐作,19.18,4.89,7.84
202409020112,2024-09-02,1,12R,1,3,半周ラップ,まわり足,直線,西田 靖,18.7,5.23,7.79,天野 友和,18.78,4.84,7.96,前田 健太郎,19.67,4.97,8.05,新出 浩司,19.04,4.93,7.84,川添 英正,19.11,4.74,7.97,籾山 佳岳,19.25,6.03,7.96
202409020512,2024-09-02,5,12R,1,3,一周,まわり足,直線,北川 潤二,37.94,5.83,7.21,大澤 大夢,37.57,6.05,7.14,若林 将,38.28,6.15,7.14,平瀬 城啓,38.36,6.25,7.09,鶴本 崇文,38.7,6.58,7.01,西村 拓也,37.62,6.47,7.16
202409020601,2024-09-02,6,01R,1,3,一周,まわり足,直線,宇野 博之,37.83,5.69,7.73,山来 和人,37.97,5.65,7.74,新開 航,37.51,5.54,7.74,東口 晃,37.57,5.6,7.85,相馬 翔,38.37,5.84,7.67,伊藤 尚汰,38.24,5.85,7.67
