レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202601242401,1,2,3,1,4,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,,6.0,,4,×,0.06,0.1,-0.08,0.19,-0.02,0.18,-0.02,0.05,-0.01,,0.01,,0.14500000000000002
202601242402,1,2,6,1,2,3,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.18,0.25,0.04,0.27,0.04,0.25,0.01,0.35,0.04,0.3,0.02,0.25,0.2233333333333333
202601242403,3,2,1,1,2,3,×,○,×,×,差し,逃げ,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.0,0.13,-0.06,0.1,0.07,0.15,0.21,0.14,0.03,0.13,0.04,0.15,0.10833333333333332
202601242404,3,1,2,1,3,4,×,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.04,0.11,0.05,0.13,-0.04,0.15,0.04,0.16,-0.02,0.2,0.17,0.22,0.135
202601242405,1,2,4,5,4,3,×,×,×,×,逃げ,,-,1.0,,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,5,×,0.01,,0.09,0.08,0.21,0.05,0.14,0.15,0.05,0.04,0.14,0.16,0.041999999999999996
202601242406,1,4,3,1,5,4,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.12,0.1,0.06,0.19,0.0,0.16,0.08,0.19,0.22,0.15,0.1,0.14,0.08833333333333333
202601242407,1,4,3,1,3,6,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.01,0.24,-0.03,0.27,-0.07,0.22,0.04,0.21,0.03,0.21,-0.01,0.12,0.21666666666666665
202601242408,2,1,3,2,1,4,○,○,×,×,差し,差し,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.07,0.24,0.13,0.16,0.09,0.22,-0.01,0.18,0.1,0.17,-0.08,0.21,0.1466666666666667
202601242409,1,2,4,1,2,3,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.17,0.09,0.28,0.1,0.27,0.17,0.19,0.25,0.07,0.2,-0.09,0.26,0.15
202601242410,1,5,4,1,5,3,○,○,×,×,逃げ,逃げ,○,1.0,1.0,6.0,6.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6,○,0.23,0.28,0.17,0.25,0.19,0.31,0.24,0.39,0.15,0.32,0.05,0.23,0.125
