レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202601202401,1,2,3,1,3,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.11,0.18,0.39,0.2,0.45,0.27,0.09,0.24,0.08,0.34,0.03,0.34,0.19333333333333336
202601202402,1,2,3,1,3,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,6.0,5.0,5.0,6.0,4,×,-0.01,0.19,0.05,0.21,0.1,0.26,0.08,0.28,0.13,0.3,0.02,0.25,0.18666666666666665
202601202403,1,4,2,1,3,5,○,×,×,×,差し,逃げ,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.17,0.26,-0.02,0.31,0.22,0.27,-0.11,0.28,-0.13,0.3,0.04,0.32,0.26166666666666666
202601202404,1,3,2,1,2,6,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.02,0.14,0.14,0.22,0.01,0.23,-0.11,0.18,0.19,0.08,-0.17,0.07,0.17666666666666667
202601202405,1,2,5,1,2,5,○,○,○,○,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.01,0.04,0.13,0.05,-0.01,0.05,-0.06,0.04,-0.05,0.07,-0.07,0.09,0.09500000000000001
202601202406,1,3,4,1,4,3,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.01,0.46,0.06,0.33,0.14,0.28,0.37,0.26,0.13,0.41,0.08,0.31,0.24666666666666667
202601202407,1,4,2,1,4,2,○,○,○,○,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.26,0.16,0.05,0.13,0.13,0.14,0.17,0.11,0.29,0.25,0.33,0.33,0.04833333333333333
202601202408,1,3,2,1,6,4,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.13,0.12,0.17,0.23,-0.03,0.18,-0.01,0.1,0.04,0.2,0.08,0.28,0.125
202601202409,1,3,2,4,1,2,×,×,○,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.19,0.15,0.09,0.18,-0.01,0.11,-0.08,0.1,0.01,0.17,0.04,0.14,0.11499999999999999
202601202410,1,2,4,1,2,6,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.12,0.16,0.01,0.14,0.29,0.12,-0.01,0.11,0.02,0.04,0.03,0.06,0.085
202601202411,1,2,3,1,3,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.12,0.08,0.1,0.24,0.09,0.1,0.03,0.18,0.05,0.19,-0.02,0.16,0.10999999999999999
202601202412,1,2,4,1,2,3,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.07,0.1,0.15,0.12,0.01,0.12,0.18,0.16,0.01,0.15,0.02,0.2,0.085
202601202001,1,4,2,1,3,2,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.03,0.17,-0.23,0.2,-0.06,0.3,-0.15,0.22,-0.15,0.18,0.13,0.17,0.28833333333333333
202601202002,1,2,3,1,2,6,○,○,×,×,逃げ,,-,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.02,0.21,-0.18,0.24,-0.14,0.31,-0.07,0.21,-0.12,0.2,-0.06,0.26,0.33666666666666667
202601202003,1,2,4,2,1,5,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.03,0.13,0.01,0.12,0.15,0.12,0.03,0.09,0.05,0.13,0.08,0.15,0.085
202601202004,1,3,4,1,6,5,○,×,×,×,逃げ,,-,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,5.0,4,×,0.08,0.15,0.07,0.11,-0.06,0.07,0.21,0.18,0.27,0.15,0.03,0.12,0.08
202601202005,1,2,4,2,1,3,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.01,0.13,0.06,0.17,0.17,0.23,0.0,0.39,0.05,0.23,0.17,0.25,0.15999999999999998
202601202006,1,3,4,1,6,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.05,0.11,0.18,0.1,0.0,0.27,0.07,0.23,0.0,0.24,0.14,0.27,0.17333333333333334
202601202007,1,4,2,3,1,6,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,3.0,2,×,0.09,0.14,0.1,0.17,0.11,0.21,0.13,0.17,0.1,0.14,0.0,0.21,0.085
202601202008,1,2,3,1,4,3,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.01,0.18,0.19,0.19,-0.03,0.18,0.01,0.17,0.08,0.32,-0.09,0.24,0.18833333333333332
202601202009,1,3,2,1,6,3,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,6.0,6.0,3.0,3.0,6,○,-0.09,0.11,0.04,0.15,0.01,0.19,0.22,0.21,0.15,0.26,-0.03,0.19,0.13833333333333334
202601202010,1,2,3,1,2,5,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,5.0,6.0,6.0,5.0,2,×,0.09,0.12,0.09,0.13,0.16,0.15,0.12,0.09,0.06,0.08,0.43,0.08,0.08
202601202011,1,2,3,1,3,4,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.12,0.08,0.03,0.11,-0.02,0.11,0.07,0.11,0.04,0.12,0.17,0.12,0.07
202601202012,1,2,4,4,5,1,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.03,0.21,-0.1,0.17,-0.16,0.26,-0.03,0.17,0.06,0.25,0.12,0.24,0.24
202601201901,1,2,3,1,5,3,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.13,0.09,0.05,0.13,0.06,0.18,0.07,0.3,0.04,0.26,0.06,0.25,0.14666666666666664
202601201902,1,2,3,2,1,3,×,×,○,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,6.0,6.0,4,×,0.08,0.11,0.03,0.11,0.03,0.14,-0.05,0.13,-0.04,0.14,0.02,0.21,0.12833333333333333
202601201903,1,3,2,1,3,6,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.07,0.13,-0.06,0.17,-0.13,0.12,-0.06,0.17,-0.03,0.22,0.04,0.21,0.19833333333333333
202601201904,1,2,4,3,4,5,×,×,×,×,逃げ,,-,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.1,0.13,0.01,0.14,-0.01,0.09,-0.01,0.16,-0.05,0.19,0.05,0.21,0.13833333333333334
202601201905,1,2,3,2,3,6,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.07,0.2,0.14,0.13,0.22,0.18,-0.05,0.13,-0.01,0.12,0.12,0.15,0.08666666666666667
202601201906,1,2,3,1,3,6,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,6.0,4.0,4.0,5.0,5.0,6.0,3,×,0.2,0.19,-0.04,0.26,-0.03,0.22,0.21,0.19,0.01,0.21,-0.07,0.2,0.17500000000000002
202601201907,1,3,2,1,6,5,○,×,×,×,逃げ,逃げ,○,1.0,1.0,4.0,3.0,3.0,4.0,5.0,5.0,2.0,2.0,6.0,6.0,4,×,0.12,0.29,0.02,0.22,0.02,0.21,0.13,0.3,0.04,0.26,0.12,0.29,0.18666666666666665
202601201908,1,2,3,2,6,1,×,×,×,×,逃げ,,-,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.01,0.13,0.02,0.14,0.21,0.21,0.13,0.29,0.26,0.25,0.25,0.16,0.08333333333333333
202601201909,1,2,3,1,2,5,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.01,0.13,0.11,0.11,-0.08,0.08,0.08,0.04,0.06,0.05,0.13,0.07,0.065
202601201910,1,3,2,1,2,3,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.07,0.15,0.18,0.2,0.05,0.24,0.21,0.24,0.17,0.26,0.17,0.26,0.08333333333333333
202601201911,1,2,3,4,2,3,×,○,○,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.13,0.2,0.01,0.09,0.01,0.02,0.17,0.06,0.01,0.06,0.02,0.09,0.065
202601201912,1,2,3,3,1,2,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.15,0.36,0.05,0.23,0.05,0.23,0.21,0.21,0.15,0.21,0.07,0.19,0.12500000000000003
202601201801,1,2,3,1,3,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.01,0.18,-0.06,0.24,0.01,0.24,0.08,0.22,0.11,0.25,0.27,0.23,0.17333333333333334
202601201802,1,2,3,1,6,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,6.0,6.0,3.0,3.0,6,○,-0.01,0.14,-0.11,0.15,0.01,0.11,0.06,0.14,0.04,0.14,-0.04,0.12,0.1416666666666667
202601201803,1,2,3,1,2,5,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,,5.0,5.0,6.0,6.0,5,×,0.07,0.22,0.25,0.19,0.22,0.23,0.07,,0.09,0.23,0.12,0.21,0.09
202601201804,1,2,4,1,2,6,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.04,0.09,0.11,0.15,0.1,0.11,0.14,0.14,0.12,0.12,0.02,0.13,0.034999999999999996
202601201805,1,3,2,1,3,6,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.07,0.16,0.11,0.12,0.12,0.08,0.09,0.12,0.19,0.15,0.15,0.16,0.03666666666666667
