レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202601032401,1,2,3,1,3,5.0,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.03,0.26,0.05,0.35,0.08,0.29,0.2,0.41,0.17,0.32,0.04,0.22,0.2133333333333333
202601032402,1,3,2,1,3,2.0,○,○,○,○,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.27,0.16,0.34,0.32,0.17,0.27,0.09,0.26,0.2,0.21,0.35,0.26,0.08333333333333333
202601032403,1,2,3,1,3,4.0,○,×,×,×,逃げ,,-,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.23,0.04,-0.07,0.06,-0.11,0.01,0.22,0.05,0.17,0.1,0.13,0.16,0.11833333333333333
202601032404,1,3,4,1,2,3.0,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.09,0.18,-0.05,0.12,0.29,0.05,0.01,0.1,-0.06,0.18,-0.11,0.15,0.18166666666666664
202601032405,1,5,2,1,3,6.0,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.14,0.1,0.14,0.18,0.18,0.18,0.17,0.17,0.19,0.16,0.08,0.3,0.05499999999999999
202601032406,3,1,5,1,5,3.0,×,×,×,×,差し,逃げ,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.11,0.25,0.13,0.22,-0.06,0.25,0.03,0.2,-0.04,0.2,-0.01,0.22,0.23333333333333336
202601032407,1,3,2,1,3,4.0,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.02,0.13,0.16,0.11,0.11,0.13,0.05,0.13,-0.08,0.08,-0.01,0.21,0.10666666666666667
202601032408,1,3,2,1,3,5.0,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.01,0.05,0.14,0.07,0.31,0.01,0.13,0.01,0.11,0.01,0.07,0.1,0.11
202601032409,1,2,4,4,1,2.0,×,×,×,×,逃げ,,-,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.15,0.15,0.07,0.09,-0.06,0.09,0.22,0.14,0.09,0.14,0.04,0.16,0.06999999999999999
202601032410,1,2,3,1,2,6.0,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.09,0.16,0.05,0.17,0.13,0.18,-0.07,0.14,-0.16,0.29,0.08,0.19,0.16833333333333333
