レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202601072401,1,5,3,1,2,4,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,6.0,6.0,6,○,0.18,0.03,0.25,0.07,0.03,0.04,0.16,0.08,0.04,0.1,0.23,0.17,0.09000000000000001
202601072402,1,4,3,1,6,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.07,0.14,0.07,0.13,-0.13,0.13,-0.04,0.22,0.15,0.23,-0.12,0.14,0.165
202601072403,1,3,2,1,5,6,○,×,×,×,差し,逃げ,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.02,0.2,-0.08,0.22,0.12,0.24,0.1,0.24,0.03,0.17,0.03,0.17,0.17666666666666667
202601072404,1,4,5,4,5,1,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.03,0.34,0.01,0.38,-0.03,0.28,0.23,0.16,0.12,0.11,0.22,0.22,0.17833333333333334
202601072405,1,2,3,3,2,6,×,○,×,×,逃げ,,-,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.12,0.15,0.0,0.16,0.05,0.18,0.2,0.1,0.3,0.06,0.32,0.1,0.14666666666666667
202601072406,1,6,4,1,6,3,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.1,0.2,0.1,0.19,0.2,0.15,0.25,0.12,0.27,0.18,0.1,0.1,0.07666666666666667
202601072407,1,3,2,1,4,3,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.04,0.05,0.05,0.11,0.04,0.02,-0.06,0.09,-0.11,0.13,0.05,0.18,0.10166666666666667
202601072408,1,3,2,1,2,4,○,×,×,×,逃げ,逃げ,○,1.0,1.0,6.0,6.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6,○,0.03,0.14,0.08,0.18,0.01,0.16,-0.13,0.19,0.02,0.19,0.1,0.19,0.15666666666666665
202601072409,1,2,3,1,2,6,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.12,0.25,0.04,0.25,0.02,0.27,0.11,0.25,0.04,0.35,0.01,0.17,0.19999999999999998
202601072410,1,3,4,1,3,5,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,,5.0,5.0,6.0,,4,×,-0.07,0.11,0.1,0.13,0.11,0.04,0.17,,0.14,,0.03,,0.09333333333333334
202601072411,1,3,2,1,2,3,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.06,0.07,0.11,0.06,0.15,0.09,0.13,0.13,0.18,0.12,0.01,0.15,0.05333333333333332
202601072412,1,2,4,4,6,1,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.14,0.13,0.12,0.17,0.04,0.14,0.07,0.08,0.28,0.1,-0.11,0.16,0.10333333333333335
202601072301,1,2,3,1,3,6,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.14,0.06,0.1,0.05,0.08,0.07,0.18,0.17,0.35,0.25,0.15,0.21,0.05166666666666666
202601072302,1,2,3,1,3,5,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.15,0.15,0.23,0.14,0.12,0.11,0.13,0.16,0.18,0.23,0.16,0.24,0.043333333333333335
202601072304,4,2,3,1,4,6,×,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.06,0.1,0.19,0.15,0.21,0.15,0.18,0.27,0.13,0.26,0.29,0.26,0.065
202601072305,4,1,3,2,3,4,×,×,×,×,差し,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.17,0.25,0.16,0.05,0.15,0.07,0.07,0.14,-0.02,0.14,0.02,0.12,0.09999999999999999
202601072306,1,4,5,1,3,5,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.03,0.27,-0.03,0.21,0.02,0.25,0.04,0.23,0.09,0.28,0.12,0.15,0.19666666666666666
202601072307,4,2,3,4,2,3,○,○,○,○,差し,差し,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.09,0.17,-0.02,0.13,-0.09,0.15,-0.03,0.12,-0.01,0.14,0.11,0.09,0.13166666666666668
202601072308,2,1,3,2,3,1,○,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.08,0.06,-0.01,0.07,-0.02,0.09,0.22,0.11,0.12,0.18,0.35,0.16,0.11499999999999999
202601072309,1,4,3,1,3,4,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.17,0.16,0.24,0.22,0.24,0.24,0.17,0.23,0.13,0.28,0.13,0.19,0.05000000000000001
202601072310,1,2,3,3,1,2,×,×,×,×,逃げ,,-,1.0,1.0,2.0,2.0,5.0,5.0,3.0,3.0,6.0,6.0,4.0,4.0,6,○,0.19,0.14,0.03,0.16,0.17,0.14,0.13,0.17,0.17,0.15,0.01,0.18,0.07333333333333333
202601072311,1,2,3,1,3,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.08,0.11,0.16,0.12,0.23,0.11,0.08,0.14,-0.02,0.07,-0.15,0.06,0.09166666666666667
202601072312,1,2,4,1,2,4,○,○,○,○,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.01,0.08,-0.04,0.07,-0.02,0.08,-0.02,0.21,0.01,0.21,0.15,0.29,0.14166666666666666
202601070101,1,1,2,1,4,5,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.19,0.14,0.19,0.43,0.19,0.4,0.11,0.18,0.21,0.22,0.09,0.35,0.13999999999999999
202601070102,1,1,4,1,6,3,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.07,0.2,-0.01,0.27,-0.06,0.18,-0.03,0.24,-0.06,0.31,-0.03,0.26,0.26333333333333336
202601070103,1,1,4,6,4,1,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,5.0,4,×,0.23,0.25,0.14,0.24,-0.02,0.18,0.25,0.09,0.12,0.18,0.19,0.11,0.10333333333333333
202601070104,1,1,2,1,2,6,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.15,0.16,0.13,0.15,0.22,0.17,0.15,0.22,0.09,0.2,0.14,0.15,0.045000000000000005
202601070106,1,1,4,1,3,4,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.08,0.12,0.0,0.12,-0.02,0.07,0.04,0.08,0.02,0.07,0.01,0.06,0.09166666666666667
202601070107,1,1,3,1,3,6,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.17,0.16,0.02,0.15,-0.04,0.14,-0.01,0.15,0.05,0.16,0.12,0.08,0.10500000000000002
202601070108,1,1,3,1,2,3,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,6.0,5.0,5.0,6.0,4,×,0.02,0.2,0.09,0.22,0.03,0.16,-0.01,0.18,0.03,0.19,0.04,0.23,0.16333333333333336
202601070110,1,1,2,2,1,3,×,○,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.09,0.14,0.07,0.12,0.11,0.13,0.14,0.1,0.03,0.07,0.1,0.13,0.03833333333333334
202601070111,1,1,2,1,2,6,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.09,0.21,0.14,0.19,0.05,0.12,0.09,0.23,0.09,0.27,-0.05,0.19,0.13333333333333333
202601070112,1,1,3,1,5,3,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.02,0.1,0.12,0.13,0.01,0.12,0.03,0.08,-0.09,0.07,-0.09,0.09,0.09833333333333334
202601071901,1,2,3,3,1,2,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.08,0.11,-0.02,0.14,0.04,0.09,0.12,0.17,0.13,0.19,0.25,0.27,0.061666666666666675
202601071902,1,2,3,1,2,4,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.17,0.17,0.14,0.15,-0.02,0.13,0.21,0.11,0.14,0.15,0.14,0.29,0.06999999999999998
202601071903,1,2,3,1,3,5,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.08,0.22,-0.12,0.3,-0.02,0.19,0.06,0.14,0.02,0.25,-0.09,0.27,0.24
