レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202601290101,1,3,4,5,6,1,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,6.0,3.0,2.0,4.0,3.0,5.0,4.0,6.0,5.0,1,×,0.04,0.19,0.07,0.35,-0.01,0.14,0.18,0.07,0.09,0.12,0.0,0.17,0.14833333333333334
202601290102,1,4,2,4,1,6,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.05,0.08,-0.05,0.12,0.02,0.14,0.03,0.12,-0.15,0.16,-0.08,0.2,0.16666666666666666
202601290103,1,2,3,3,4,1,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.04,0.26,-0.04,0.39,-0.05,0.28,-0.1,0.26,-0.08,0.31,0.14,0.31,0.33
202601290104,1,3,2,6,1,3,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.19,0.13,0.11,0.15,0.17,0.23,0.01,0.12,-0.04,0.14,-0.06,0.07,0.09666666666666666
202601290105,1,2,3,4,3,1,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.16,0.28,0.2,0.31,0.21,0.19,0.13,0.21,0.14,0.22,0.11,0.22,0.08666666666666666
202601290106,1,2,3,2,1,3,×,×,○,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.07,0.15,0.18,0.19,0.18,0.21,0.33,0.2,0.17,0.17,0.47,0.25,0.07833333333333332
202601290107,1,2,4,1,2,6,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.19,0.19,0.08,0.2,0.08,0.16,0.14,0.15,0.23,0.17,0.02,0.1,0.05833333333333334
202601290108,1,5,2,1,4,2,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.06,0.26,0.16,0.3,0.12,0.29,0.12,0.31,0.15,0.22,0.16,0.37,0.16333333333333333
202601290109,1,3,5,3,1,2,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.03,0.16,0.01,0.19,0.09,0.2,0.08,0.15,0.12,0.21,0.06,0.41,0.155
202601290110,1,2,3,3,5,1,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.09,0.29,0.22,0.28,0.21,0.17,0.12,0.16,0.15,0.19,0.15,0.27,0.08333333333333333
202601290111,1,2,3,1,6,3,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.09,0.22,0.01,0.3,0.07,0.25,0.15,0.17,0.04,0.17,0.06,0.16,0.14166666666666666
202601290112,1,2,4,1,3,4,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.08,0.07,-0.05,0.09,-0.08,0.06,0.02,0.15,0.13,0.16,0.01,0.19,0.10500000000000002
202601292201,1,2,3,1,4,3,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.01,0.26,0.11,0.33,0.12,0.3,0.02,0.29,0.04,0.32,-0.03,0.31,0.25666666666666665
202601292202,1,2,3,2,3,1,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,,6.0,6.0,5,×,0.23,0.16,0.15,0.18,0.09,0.16,0.27,0.16,0.3,,0.2,0.15,0.06600000000000002
202601292203,1,3,4,3,5,1,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,,5.0,5.0,6.0,6.0,5,×,0.06,0.07,0.08,0.07,-0.06,0.08,-0.1,,-0.02,0.07,0.08,0.17,0.06800000000000002
202601292204,1,2,3,1,5,3,○,×,○,×,逃げ,逃げ,○,1.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,2.0,2.0,6.0,6.0,6,○,-0.08,0.21,-0.04,0.5,0.01,0.31,-0.14,0.29,-0.07,0.25,-0.13,0.26,0.37833333333333335
202601292205,1,2,3,4,5,2,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.05,0.28,-0.02,0.24,-0.01,0.26,0.04,0.13,0.01,0.11,0.0,0.11,0.19333333333333336
202601292206,1,2,3,1,6,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,4.0,5.0,5.0,6.0,6.0,4.0,3.0,4,×,0.09,0.01,0.26,0.03,0.11,0.07,0.09,0.06,0.12,0.08,-0.02,0.09,0.08833333333333333
202601292207,1,4,3,1,5,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.05,0.14,0.08,0.18,0.32,0.26,0.02,0.21,0.06,0.13,-0.01,0.14,0.11
202601292208,1,3,2,1,3,6,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.28,0.03,0.14,0.15,0.11,0.17,0.14,0.14,-0.03,0.2,-0.06,0.15,0.12666666666666668
202601292209,1,3,2,2,3,4,×,○,×,×,逃げ,まくり,×,1.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.12,0.13,0.01,0.14,0.07,0.16,0.05,0.11,-0.01,0.08,-0.03,0.04,0.075
202601292210,1,2,3,1,3,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.02,0.04,0.07,0.09,0.26,0.07,0.13,0.08,-0.05,0.11,-0.16,0.13,0.12166666666666666
202601292211,1,2,3,1,2,3,○,○,○,○,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,6.0,6.0,4,×,0.1,0.12,0.04,0.09,-0.01,0.07,0.01,0.08,-0.02,0.07,-0.13,0.08,0.08666666666666667
202601292212,1,2,3,3,2,4,×,○,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,6.0,6.0,4,×,-0.05,0.19,-0.02,0.17,0.0,0.13,0.02,0.09,-0.03,0.1,-0.04,0.12,0.15333333333333335
202601292101,3,1,2,1,4,5,×,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.05,0.08,0.09,0.09,0.02,0.05,0.0,0.06,0.02,0.08,0.04,0.11,0.041666666666666664
202601292102,1,4,3,1,3,4,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,5.0,5.0,6.0,6.0,4,×,-0.03,0.15,0.02,0.22,0.09,0.24,-0.03,0.27,0.09,0.13,-0.05,0.1,0.17
202601292103,1,3,2,1,3,2,○,○,○,○,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.16,0.08,0.11,0.06,0.01,0.03,0.05,0.07,0.06,0.12,0.02,0.09,0.049999999999999996
202601292104,1,2,3,1,4,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.07,0.04,0.11,0.09,0.14,0.08,0.09,0.12,0.13,0.13,0.29,0.17,0.043333333333333335
202601292105,1,6,3,4,2,6,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,6.0,4.0,5.0,6.0,3,×,0.14,0.19,0.13,0.17,0.04,0.17,0.04,0.07,0.12,0.22,0.07,0.11,0.06499999999999999
202601292106,1,3,2,3,2,6,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.11,0.26,0.11,0.09,-0.07,0.08,0.05,0.04,0.01,0.03,-0.05,0.04,0.07333333333333335
202601292107,1,4,2,4,2,5,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.07,0.17,-0.05,0.15,0.01,0.18,-0.04,0.01,-0.01,0.07,-0.01,0.08,0.13833333333333334
202601292108,1,4,3,1,3,2,○,×,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.01,0.21,-0.08,0.24,-0.03,0.21,0.03,0.19,-0.02,0.18,-0.11,0.33,0.26
202601292109,1,2,5,2,1,6,×,×,×,×,逃げ,差し,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.17,0.1,0.14,0.11,0.22,0.08,0.12,0.11,0.13,0.14,0.37,0.17,0.07666666666666667
202601292110,1,3,2,1,3,6,○,○,×,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.07,0.21,0.08,0.23,0.08,0.21,-0.13,0.22,-0.06,0.17,-0.05,0.21,0.21
202601292111,1,3,2,1,5,2,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.11,0.14,0.02,0.19,-0.09,0.17,0.04,0.15,0.03,0.07,-0.06,0.08,0.16166666666666668
202601292112,1,2,3,5,1,4,×,×,×,×,逃げ,まくり,×,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.02,0.1,0.05,0.16,-0.05,0.14,-0.13,0.17,-0.07,0.06,-0.01,0.17,0.165
202601291901,1,3,2,1,6,2,○,×,○,×,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,0.19,0.17,0.21,0.14,0.36,0.14,0.08,0.08,0.25,0.07,0.23,0.06,0.10999999999999999
202601291902,1,2,3,1,2,3,○,○,○,○,逃げ,逃げ,○,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6,○,-0.01,0.18,-0.03,0.18,0.01,0.21,0.01,0.26,0.12,0.24,0.15,0.33,0.19166666666666665
