レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
201706040201,第１２回日刊ゲンダイ杯,2017-06-04,2,01R,4.0,,2.0,1,23.0,25.0,1,1,51.0,0.0,6.71,-0.5,-0.06,2,2,53.3,0.0,6.76,-0.5,-0.07,3,3,50.5,0.5,6.79,-0.5,-0.13,4,4,51.5,0.0,6.77,-0.5,0.29,5,5,51.0,0.0,6.75,-0.5,0.04,6,6,51.0,0.0,6.93,-0.5,0.07
201706040202,第１２回日刊ゲンダイ杯,2017-06-04,2,02R,4.0,,2.0,1,22.0,24.0,1,1,51.0,0.0,6.75,-0.5,-0.04,2,2,52.4,0.0,6.72,-0.5,0.05,3,3,53.2,0.0,6.78,-0.5,-0.1,4,4,53.0,0.0,6.72,-0.5,0.09,5,5,54.9,0.0,6.73,-0.5,-0.14,6,6,51.0,0.0,6.73,-0.5,0.01
201706040203,第１２回日刊ゲンダイ杯,2017-06-04,2,03R,3.0,,1.0,1,22.0,24.0,1,1,51.1,0.0,6.65,-0.5,0.11,2,2,51.8,0.0,6.66,-0.5,-0.03,3,3,52.6,0.0,6.77,-0.5,0.09,4,4,51.6,0.0,6.71,-0.5,0.02,5,5,51.6,0.0,6.8,-0.5,-0.08,6,6,53.3,0.0,6.76,-0.5,0.14
201706040204,第１２回日刊ゲンダイ杯,2017-06-04,2,04R,0.0,1,0.0,1,23.0,24.0,1,1,52.6,0.0,6.69,-0.5,0.19,2,2,51.0,0.0,6.7,-0.5,-0.1,3,3,51.0,0.0,6.63,-0.5,0.02,4,6,51.0,0.0,6.88,-0.5,0.02,5,4,51.2,0.0,6.84,-0.5,0.04,6,5,55.8,0.0,6.77,-0.5,-0.02
201706040205,第１２回日刊ゲンダイ杯,2017-06-04,2,05R,4.0,,2.0,1,23.0,24.0,1,1,52.0,0.0,6.69,-0.5,0.2,2,2,51.0,0.0,6.8,-0.5,0.13,3,3,52.1,0.0,6.7,-0.5,0.19,4,4,50.5,0.5,6.77,-0.5,0.16,5,5,53.2,0.0,6.73,-0.5,0.21,6,6,51.5,0.0,6.76,-0.5,0.03
201706040206,第１２回日刊ゲンダイ杯,2017-06-04,2,06R,4.0,,2.0,1,24.0,24.0,1,1,51.0,0.0,6.68,-0.5,0.13,2,2,53.4,0.0,6.71,-0.5,0.02,3,3,53.7,0.0,6.83,-0.5,0.11,4,4,51.1,0.0,6.87,-0.5,0.03,5,5,51.0,0.0,6.78,-0.5,-0.14,6,6,51.0,0.0,6.91,-0.5,-0.12
201706040207,第１２回日刊ゲンダイ杯,2017-06-04,2,07R,2.0,,1.0,1,24.0,24.0,1,1,51.6,0.0,6.65,-0.5,0.13,2,2,51.0,0.0,6.75,-0.5,0.09,3,,51.0,0.0,,,,4,3,52.6,0.0,6.76,-0.5,0.01,5,4,53.3,0.0,6.78,-0.5,0.04,6,5,52.4,0.0,6.79,-0.5,0.01
201706040208,第１２回日刊ゲンダイ杯,2017-06-04,2,08R,3.0,,1.0,1,24.0,25.0,1,1,52.0,0.0,6.78,-0.5,-0.07,2,2,53.2,0.0,6.82,-0.5,-0.04,3,3,52.3,0.0,6.79,-0.5,-0.12,4,4,55.8,0.0,6.73,-0.5,-0.09,5,5,51.1,0.0,6.79,-0.5,-0.12,6,6,51.0,0.0,6.87,-0.5,-0.03
201706040209,第１２回日刊ゲンダイ杯,2017-06-04,2,09R,3.0,,1.0,1,24.0,25.0,1,1,52.6,0.0,6.83,-0.5,0.04,2,2,51.6,0.0,6.74,-0.5,0.23,3,3,54.9,0.0,6.76,-0.5,0.06,4,4,53.2,0.0,6.87,-0.5,-0.04,5,5,51.0,0.0,6.74,-0.5,-0.04,6,6,51.2,0.0,6.92,-0.5,0.21
201706040210,第１２回日刊ゲンダイ杯,2017-06-04,2,10R,3.0,,1.0,1,24.0,25.0,1,1,53.0,0.0,6.76,-0.5,0.07,2,2,51.0,0.0,6.67,-0.5,0.06,3,3,51.1,0.0,6.86,-0.5,0.25,4,4,51.8,0.0,6.8,-0.5,-0.04,5,5,51.0,0.0,6.76,-0.5,-0.03,6,6,51.0,0.0,6.73,-0.5,-0.03
201706040211,第１２回日刊ゲンダイ杯,2017-06-04,2,11R,3.0,,1.0,1,24.0,25.0,1,1,52.3,0.0,6.73,-0.5,0.03,2,2,52.0,0.0,6.74,-0.5,-0.03,3,3,51.6,0.0,6.71,-0.5,-0.03,4,4,52.1,0.0,6.79,-0.5,0.08,5,5,53.4,0.0,6.84,-0.5,-0.07,6,6,52.0,0.0,6.83,-0.5,0.01
201706040212,第１２回日刊ゲンダイ杯,2017-06-04,2,12R,4.0,,2.0,1,24.0,25.0,1,1,51.2,0.0,6.76,-0.5,0.03,2,2,51.2,0.0,6.72,-0.5,-0.09,3,3,51.0,0.0,6.74,-0.5,-0.09,4,4,52.1,0.0,6.76,0.0,-0.06,5,5,54.7,0.0,6.76,-0.5,-0.15,6,6,52.2,0.0,6.75,-0.5,-0.17
201706040301,Ｇ１江戸川大賞開設６２周年記念,2017-06-04,3,01R,5.0,,15.0,2,24.0,24.0,1,1,51.0,0.0,6.88,0.0,-0.01,2,2,51.0,0.0,6.9,0.0,-0.02,3,3,52.0,0.0,6.92,0.0,-0.14,4,4,51.3,0.0,6.88,0.0,-0.06,5,5,50.5,0.5,6.86,0.0,-0.12,6,6,51.0,0.0,6.73,0.5,-0.03
201706040302,Ｇ１江戸川大賞開設６２周年記念,2017-06-04,3,02R,5.0,1,10.0,1,23.0,23.0,1,1,51.5,0.0,6.91,0.5,0.15,2,2,53.3,0.0,6.9,0.0,0.19,3,3,51.3,0.0,6.75,0.5,0.2,4,4,52.0,0.0,7.12,0.0,0.08,5,5,52.1,0.0,6.79,0.0,0.04,6,6,51.0,0.0,6.82,0.0,0.14
201706040303,Ｇ１江戸川大賞開設６２周年記念,2017-06-04,3,03R,4.0,1,10.0,1,23.0,23.0,1,1,50.5,0.5,6.74,0.0,-0.01,2,2,51.0,0.0,6.82,-0.5,-0.06,3,3,51.8,0.0,6.77,0.0,-0.04,4,4,51.1,0.0,6.76,0.0,0.19,5,5,53.4,0.0,6.82,0.0,-0.03,6,6,50.5,0.5,6.85,0.0,-0.07
201706040304,Ｇ１江戸川大賞開設６２周年記念,2017-06-04,3,04R,2.0,1,5.0,1,23.0,23.0,1,1,52.5,0.0,6.84,0.5,0.18,2,2,49.5,1.5,6.85,0.0,0.04,3,3,51.0,0.0,6.85,0.0,0.03,4,4,52.5,0.0,6.87,0.5,0.02,5,5,51.2,0.0,6.89,0.5,0.17,6,6,51.3,0.0,6.82,0.0,0.15
