レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202606032101,2026-06-03,21,01R,08:32,2026-06-03T08:48:42.075368+09:00,0835,逃　げ,1,出畑　　孝典,"1'48""4",2,松本　　　怜,"1'50""7",5,多羅尾　達之,"1'53""0",4,菅沼　　佳昭,"1'54""5",3,中野　　和裕,,6,知念　　伶奈,,1,0.09,,2,0.08,,3,0.1,,4,0.12,,5,0.18,,6,0.32,,2,7,2.0,2.0,22.6,24.0
202606032102,2026-06-03,21,02R,08:58,2026-06-03T09:12:05.465932+09:00,0901,まくり,2,荒井　　輝年,"1'47""1",4,田中　　和也,"1'50""5",6,久永　　祥平,"1'51""4",3,川崎　　智稔,"1'52""1",1,森野　　正弘,,5,久保田　凪紗,,1,0.1,,2,0.04,,3,0.1,,4,0.08,,5,0.17,,6,0.21,,2,7,2.0,2.0,23.2,24.1
202606032103,2026-06-03,21,03R,09:24,2026-06-03T09:40:31.281916+09:00,0927,逃　げ,1,松井　　友汰,"1'48""0",3,中村　　泰平,"1'51""5",4,松田　　竜馬,"1'53""8",5,倉田　　茂将,"1'55""3",2,池田　　紫乃,,6,長嶺　真李愛,,1,0.17,,2,0.2,,3,0.17,,4,0.26,,5,0.27,,6,0.47,,2,8,2.0,2.0,22.9,24.2
202606032104,2026-06-03,21,04R,09:50,2026-06-03T10:06:32.077676+09:00,0953,逃　げ,1,安河内　　健,"1'49""5",6,森永　　　隆,"1'51""0",2,齊藤　　　優,"1'52""6",4,羽野　　　諒,"1'52""8",3,中村　　辰也,,5,佐藤　　世那,,1,0.14,,2,0.17,,3,0.19,,4,0.05,,5,0.15,,6,0.2,,2,8,3.0,3.0,22.9,24.3
202606032105,2026-06-03,21,05R,10:18,2026-06-03T10:34:17.241590+09:00,1021,まくり,4,渡邉　　英児,"1'49""5",1,葛原　　大陽,"1'50""3",6,馬場　　　剛,"1'52""4",2,栗山　　繁洋,"1'53""9",3,浦田　　晃嗣,,5,横川　　聖志,,1,0.11,,2,0.17,,3,0.14,,4,0.07,,5,0.03,,6,0.03,,2,8,2.0,2.0,23.0,24.4
202606031301,2026-06-03,13,01R,10:45,2026-06-03T11:01:12.209311+09:00,1048,まくり差し,3,古結　　　宏,"1'51""2",2,三浦　　裕貴,"1'52""5",6,三村　　岳人,"1'54""3",4,間野　　兼礼,"1'55""0",1,岩井　　　繁,"1'55""4",5,飯田　　庄吾,"1'56""5",1,0.41,,2,0.26,,3,0.25,,4,0.15,,5,0.23,,6,0.15,,1,8,6.0,4.0,26.2,22.2
202606031101,2026-06-03,11,01R,10:39,2026-06-03T11:04:19.913285+09:00,1042,差　し,2,近藤　雄一郎,"1'53""0",1,宮嵜　隆太郎,"1'55""6",5,河野　　主樹,"1'56""3",4,金子　　和之,"1'56""4",3,竹田　　広樹,,6,高橋　　嗣穏,,1,0.25,,2,0.22,,3,0.26,,4,0.24,,5,0.38,,6,0.3,,1,1,6.0,6.0,23.0,23.0
202606032106,2026-06-03,21,06R,10:47,2026-06-03T11:06:21.844792+09:00,1050,まくり差し,5,天野　　晶夫,"1'48""6",3,大瀧　明日香,"1'50""0",4,松尾　　昂明,"1'51""7",6,谷津　　幸宏,"1'53""5",1,滝沢　　芳行,,2,嘉手苅　徹哉,,1,0.28,,2,0.23,,3,0.19,,4,0.13,,5,0.15,,6,0.15,,3,8,3.0,3.0,22.2,24.4
202606031302,2026-06-03,13,02R,11:08,2026-06-03T11:24:17.730614+09:00,1111,逃　げ,1,西丸　　敦基,"1'49""9",4,川野　　芽唯,"1'51""8",5,古賀　　智之,"1'53""5",2,清水　　敦揮,"1'54""3",6,日笠　　勝弘,"1'55""5",3,泉　　　具巳,"1'57""5",1,0.06,,2,0.08,,3,0.08,,4,0.16,,5,0.17,,6,0.16,,2,8,4.0,0.0,25.9,22.3
202606031102,2026-06-03,11,02R,11:10,2026-06-03T11:32:21.003551+09:00,1118,逃　げ,1,栗原　　直也,"1'54""0",4,渡部　　　悟,"1'55""9",2,中島　　昂章,"1'57""2",3,加藤　　　翔,"1'59""5",6,渡邊　　雄斗,,5,原田　　朱理,,1,0.34,,2,0.34,,3,0.33,,4,0.32,,5,0.37,,6,0.54,,1,4,6.0,6.0,24.0,23.0
202606032107,2026-06-03,21,07R,11:17,2026-06-03T11:34:20.576096+09:00,1120,逃　げ,1,松田　　竜馬,"1'50""1",3,森林　　　太,"1'51""0",2,梅原　　祥平,"1'52""5",5,常盤　　海心,"1'53""1",4,松本　　　怜,,6,久保田　凪紗,,1,0.04,,2,0.1,,3,0.14,,4,0.17,,5,0.16,,6,0.22,,3,7,3.0,3.0,22.3,24.4
202606031303,2026-06-03,13,03R,11:39,2026-06-03T11:54:23.410345+09:00,1142,差　し,4,中村　　魁生,"1'50""0",2,篠田　　優也,"1'51""8",1,杉江　　浩明,"1'53""2",5,三角　　哲男,"1'54""2",6,古賀　　千晶,"1'55""0",3,丹下　　　将,"1'55""8",1,0.25,,2,0.2,,3,0.16,,4,0.15,,5,0.15,,6,0.16,,1,8,1.0,0.0,26.7,22.4
