レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202606092301,2026-06-09,23,01R,08:32,2026-06-09T08:48:21.857221+09:00,0836,逃　げ,1,平田　健之佑,"1'50""2",2,久富　　政弘,"1'51""0",3,浜崎　　準也,"1'52""3",5,山下　　心一,"1'53""0",4,松下　　哲也,"1'54""9",6,吉原　　快誓,"1'56""7",1,0.14,,2,0.18,,3,0.18,,4,0.17,,5,0.15,,6,0.21,,2,1,1.0,1.0,19.0,24.0
202606091801,2026-06-09,18,01R,08:44,2026-06-09T09:10:22.333344+09:00,0847,逃　げ,1,秋山　　広一,"1'49""7",4,岡谷　　健吾,"1'52""7",3,清水　　紀克,"1'53""8",2,土屋　　　南,"1'54""9",6,小林　　京平,,5,岡本　　亜子,,1,0.18,,3,0.17,,2,0.21,,4,0.22,,6,0.26,,5,0.22,,2,2,1.0,1.0,18.0,21.0
202606092302,2026-06-09,23,02R,08:58,2026-06-09T09:14:25.067938+09:00,0902,まくり差し,5,新井　　英孝,"1'49""4",2,高野　　哲史,"1'49""4",1,室田　　泰史,"1'52""0",6,小川　　晃司,"1'53""3",3,佐々木　英樹,"1'54""2",4,本岡　　勝利,"1'54""5",1,0.11,,2,0.17,,3,0.13,,4,0.23,,5,0.14,,6,0.23,,2,1,1.0,1.0,20.0,24.0
202606091802,2026-06-09,18,02R,09:10,2026-06-09T09:30:27.719825+09:00,0913,逃　げ,1,石川　　真二,"1'51""1",5,前沢　　丈史,"1'53""0",3,大西　　隆洋,"1'53""8",2,今泉　　　徹,"1'54""7",6,田中　　　結,,4,岸本　　雄貴,,1,0.09,,2,0.11,,3,0.11,,4,0.14,,5,0.12,,6,0.1,,2,7,1.0,1.0,18.0,21.0
202606092303,2026-06-09,23,03R,09:24,2026-06-09T09:40:25.688427+09:00,0928,逃　げ,1,妹尾　　忠幸,"1'50""1",5,篠崎　　元志,"1'51""5",3,木場　　悠介,"1'53""0",4,大森　　　翼,"1'54""6",2,信濃　　由行,"1'55""9",6,西村　　仁吾,"1'57""3",1,0.21,,2,0.22,,3,0.18,,4,0.22,,5,0.18,,6,0.32,,2,2,1.0,1.0,20.0,24.0
202606091803,2026-06-09,18,03R,09:36,2026-06-09T10:04:20.986918+09:00,0939,差　し,3,福田　　翔吾,"1'57""6",5,竹田　　辰也,"2'00""9",2,渡邉　真奈美,"2'01""8",1,谷村　　一哉,"2'05""1",4,堤　　　啓輔,,,,,1,0.14,,2,0.09,,3,0.06,,4,0.05,,5,0.11,,6,0.14,,2,5,2.0,2.0,19.0,21.0
202606092304,2026-06-09,23,04R,09:50,2026-06-09T10:06:18.870963+09:00,0954,抜　き,1,山口　　晃朋,"1'49""0",2,西川　新太郎,"1'50""4",3,松下　　一也,"1'52""5",4,高田　　　明,"1'52""8",5,中村　　　尊,"1'54""9",6,山田　　陽翔,"1'56""9",1,0.07,,2,0.05,,3,0.01,,4,0.03,,5,0.08,,6,0.14,,2,1,2.0,2.0,20.0,24.0
202606091804,2026-06-09,18,04R,10:02,2026-06-09T10:28:24.721739+09:00,1006,逃　げ,1,馬野　　　耀,"1'51""0",2,松村　　　敏,"1'52""5",3,福嶋　　智之,"1'53""3",6,河野　　主樹,"1'54""9",4,岡部　　　哲,,,,,1,0.06,,2,0.07,,3,0.07,,4,0.09,,5,0.08,,6,0.07,,2,5,2.0,2.0,19.0,21.0
202606092305,2026-06-09,23,05R,10:18,2026-06-09T10:32:27.326428+09:00,1022,逃　げ,1,岡村　　　仁,"1'49""6",3,野口　　勝弘,"1'51""2",2,吉村　　　誠,"1'52""7",4,上之　　晃弘,"1'53""6",5,久富　　政弘,"1'53""9",6,山口　　隼人,"1'58""1",1,0.24,,2,0.2,,3,0.21,,4,0.17,,5,0.3,,6,0.34,,2,1,3.0,3.0,21.0,24.0
202606091101,2026-06-09,11,01R,10:31,2026-06-09T10:48:24.751134+09:00,1034,逃　げ,1,門間　　雄大,"1'52""5",3,籾山　　佳岳,"1'53""1",5,田中　　辰彦,"1'54""3",2,廣瀬　　篤哉,"1'55""3",6,眞田　　英二,,4,赤松　　咲香,,1,0.07,,2,0.08,,3,0.12,,4,0.15,,5,0.17,,6,0.2,,2,5,4.0,4.0,18.0,21.0
