レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202606221001,2026-06-22,10,01R,08:32,2026-06-22T08:48:24.896332+09:00,0835,差　し,2,中村　　栄治,"1'50""5",1,堀本　　和也,"1'51""6",4,南野　　利騰,"1'53""4",3,今泉　　　徹,"1'54""5",5,安部　　慎一,,6,井澤　　聖奈,,1,0.17,,2,0.23,,3,0.18,,4,0.18,,5,0.15,,6,0.18,,2,7,1.0,1.0,20.0,23.0
202606222301,2026-06-22,23,01R,08:44,2026-06-22T09:00:49.632473+09:00,0848,逃　げ,1,北川　　潤二,"1'50""7",3,松井　　貫太,"1'51""9",6,林　　　恵祐,"1'54""0",2,関　　　裕也,"1'54""7",4,松下　　知幸,"1'54""9",5,早川　　尚人,"1'55""4",1,0.05,,2,0.12,,3,0.17,,4,0.26,,5,0.3,,6,0.18,,2,1,3.0,3.0,22.0,25.0
202606221002,2026-06-22,10,02R,08:58,2026-06-22T09:14:25.428489+09:00,0901,逃　げ,1,長嶋　　万記,"1'49""0",2,南　　　佑典,"1'51""9",6,長谷川　　暖,"1'52""9",3,藤井　　　徹,"1'54""5",4,中村　　駿平,,5,宇恵　　有香,,1,0.15,,2,0.19,,3,0.22,,4,0.16,,5,0.13,,6,0.21,,3,8,2.0,2.0,20.0,23.0
202606222302,2026-06-22,23,02R,09:10,2026-06-22T09:26:21.606374+09:00,0914,差　し,2,服部　　　剛,"1'49""2",1,藤森　　陸斗,"1'50""8",3,島川　　光男,"1'52""8",5,新田　　智彰,"1'55""3",4,八戸　　琉楓,"1'57""3",6,田中　　大輝,"1'57""4",1,0.17,,2,0.2,,3,0.22,,5,0.16,,4,0.16,,6,0.04,,2,1,3.0,3.0,22.0,25.0
202606221003,2026-06-22,10,03R,09:24,2026-06-22T09:40:24.613314+09:00,0927,まくり,3,塩崎　　桐加,"1'51""6",4,中野　　孝二,"1'52""7",6,飯島　　　誠,"1'53""6",1,入海　　　馨,"1'54""0",2,松下　　誉士,,5,伊達　　正利,,1,0.16,,2,0.27,,3,0.16,,4,0.15,,5,0.19,,6,0.18,,3,7,4.0,4.0,20.0,23.0
202606222303,2026-06-22,23,03R,09:36,2026-06-22T10:04:24.423908+09:00,0940,差　し,4,嶋田　　貴支,"1'50""5",1,岡村　　将也,"1'51""6",2,池上　　隆行,"1'53""3",6,有山　　　望,"1'53""7",3,中村　　魁生,"1'54""3",5,久保　　翔耶,"1'57""7",1,0.26,,2,0.22,,3,0.19,,4,0.17,,6,0.17,,5,0.29,,2,1,4.0,4.0,23.0,25.0
202606221004,2026-06-22,10,04R,09:50,2026-06-22T10:06:24.921747+09:00,0953,まくり,4,金子　　　萌,"1'49""7",5,守屋　　美穂,"1'51""3",2,福田　　翔吾,"1'53""6",6,酒井　　陽祐,"1'55""1",1,三浦　洋次朗,,3,梅木　　敬太,,1,0.13,,2,0.1,,3,0.17,,4,0.09,,5,0.09,,6,0.13,,2,8,4.0,4.0,20.0,23.0
202606221005,2026-06-22,10,05R,10:18,2026-06-22T10:36:25.913373+09:00,1021,まくり差し,3,西野　　雄貴,"1'49""2",1,金子　　和之,"1'51""5",5,一色　　颯輝,"1'52""9",6,佐々木　和伸,"1'54""0",4,安部　　慎一,,2,森作　　広大,,1,0.13,,2,0.17,,3,0.15,,4,0.16,,5,0.19,,6,0.22,,2,8,5.0,5.0,20.0,23.0
202606221101,2026-06-22,11,01R,10:35,2026-06-22T10:52:22.372136+09:00,1038,逃　げ,1,香川　　陽太,"1'50""8",3,宮本　　夏樹,"1'52""1",2,大西　　隆洋,"1'53""7",4,丹下　　　健,"1'54""9",5,谷口　　健一,,6,深尾　　巴恵,,1,0.07,,2,0.12,,3,0.14,,4,0.24,,5,0.18,,6,0.22,,2,6,1.0,1.0,22.0,24.0
202606220801,2026-06-22,08,01R,10:38,2026-06-22T10:54:21.361471+09:00,1042,まくり,2,石川　　　諒,"1'15""1",4,岡谷　　健吾,"1'16""5",3,山崎　　善庸,"1'17""7",6,藤丸　　光一,"1'18""0",1,山下　　昂大,,5,大谷　　健太,,1,0.25,,6,0.23,,2,0.14,,3,0.14,,4,0.09,,5,0.1,,1,8,7.0,4.0,24.0,26.0
