レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202603060101,2026-03-06,01,01R,,backfill-from-bc-oriten,3,半周ラップ,まわり足,直線,伊藤 雄二,18.72,4.38,7.46,井芹 大志,18.03,4.17,7.47,長谷川 晴哉,18.14,4.22,7.39,川上 聡介,18.5,4.32,7.56,岩井 繁,18.42,4.29,7.61,鈴木 柊介,18.53,4.46,7.49
202603060102,2026-03-06,01,02R,,backfill-from-bc-oriten,3,半周ラップ,まわり足,直線,久保原 秀人,18.11,4.14,7.41,黒田 誠司,18.48,4.58,7.51,岡本 慎治,18.23,4.44,7.58,坂元 浩仁,18.24,4.26,7.46,和合 俊介,18.21,4.45,7.5,田中 豪,18.61,4.38,7.39
202603060103,2026-03-06,01,03R,,backfill-from-bc-oriten,3,半周ラップ,まわり足,直線,太田 潮,18.42,4.38,7.35,三浦 敬太,18.26,4.44,7.46,市川 美宏,18.55,4.28,7.41,花本 夏樹,18.99,4.57,7.64,井上 恵一,18.47,4.39,7.47,小林 基樹,18.67,4.85,7.43
202603060104,2026-03-06,01,04R,,backfill-from-bc-oriten,3,半周ラップ,まわり足,直線,三品 隆浩,18.35,4.39,7.45,表 憲一,18.5,4.3,7.51,山崎 裕司,18.77,4.63,7.53,柳橋 宏紀,18.62,4.38,7.48,表 健太,18.86,4.42,7.57,金子 賢志,18.48,4.35,7.47
202603060105,2026-03-06,01,05R,,backfill-from-bc-oriten,3,半周ラップ,まわり足,直線,八木 治樹,18.31,4.49,7.36,浅見 昌克,,,,岡部 大輝,18.35,4.21,7.6,島村 隆幸,18.22,4.26,7.5,西野 翔太,18.76,4.39,7.63,柳瀬 幹太,18.78,4.31,7.6
202603060106,2026-03-06,01,06R,,backfill-from-bc-oriten,3,半周ラップ,まわり足,直線,武田 光史,18.5,4.17,7.54,岩井 繁,18.62,4.48,7.64,和合 俊介,18.37,4.41,7.59,品川 賢次,18.55,4.56,7.57,水原 慎,18.73,4.55,7.56,内山 峻輔,18.86,4.66,7.5
202603060107,2026-03-06,01,07R,,backfill-from-bc-oriten,3,半周ラップ,まわり足,直線,中村 有裕,18.98,4.64,7.7,野見山 拓己,18.94,4.48,7.54,濱崎 直矢,18.36,4.34,7.52,久保原 秀人,18.5,4.5,7.49,伯母 芳恒,18.99,4.54,7.48,市川 美宏,18.82,4.62,7.43
202603060108,2026-03-06,01,08R,,backfill-from-bc-oriten,3,半周ラップ,まわり足,直線,杉山 貴博,18.65,4.31,7.52,藤生 雄人,18.79,4.51,7.51,伊藤 雄二,19.02,4.54,7.68,小林 基樹,19.06,4.88,7.63,笠原 亮,19.02,5.04,7.46,表 憲一,18.82,4.84,7.51
202603060109,2026-03-06,01,09R,,backfill-from-bc-oriten,3,半周ラップ,まわり足,直線,柳橋 宏紀,18.81,4.54,7.54,田中 豪,18.9,4.49,7.55,松本 博昭,19.04,4.57,7.59,柳瀬 幹太,18.8,4.59,7.42,川上 聡介,18.71,4.52,7.41,永嶋 裕一,19.09,4.34,7.58
202603060110,2026-03-06,01,10R,,backfill-from-bc-oriten,3,半周ラップ,まわり足,直線,井上 恵一,18.87,4.66,7.54,岡本 慎治,18.52,4.68,7.51,宮下 元胤,18.9,4.69,7.63,長谷川 晴哉,18.68,4.6,7.52,岡部 大輝,18.57,4.31,7.54,山崎 裕司,18.73,4.77,7.37
