レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202603310201,2026-03-31,02,01R,,backfill-from-bc-oriten,3,一周,まわり足,直線,西川 新太郎,37.72,5.27,7.23,寺島 吉彦,37.89,5.3,7.2,飯島 誠,37.9,5.49,7.1,角浜 修,37.83,5.43,7.15,寺田 夢生,37.8,5.42,7.07,松下 哲也,38.12,5.72,7.21
202603310202,2026-03-31,02,02R,,backfill-from-bc-oriten,3,一周,まわり足,直線,松尾 基成,37.57,5.7,7.08,古賀 智之,37.3,5.3,7.13,石原 凪紗,38.22,5.29,6.95,前田 紗希,37.85,5.63,7.1,原 豊土,37.92,5.73,7.03,長谷川 充,37.77,5.77,7.13
202603310203,2026-03-31,02,03R,,backfill-from-bc-oriten,3,一周,まわり足,直線,小倉 康典,38.0,5.6,7.1,川島 拓郎,37.8,5.37,7.21,吉田 慎二郎,37.3,5.1,7.23,島川 海輝,38.27,5.25,7.27,一色 凌雅,37.17,5.77,7.1,市川 瑚幸,37.9,6.1,6.92
202603310204,2026-03-31,02,04R,,backfill-from-bc-oriten,3,一周,まわり足,直線,深山 祐二,37.8,5.27,7.13,浦野 海,37.07,5.0,7.07,佐藤 隆太郎,37.07,5.33,7.05,久保田 凪紗,39.32,5.87,6.97,小川 時光,39.03,5.63,7.22,後藤 美翼,38.0,5.5,7.03
202603310205,2026-03-31,02,05R,,backfill-from-bc-oriten,3,一周,まわり足,直線,小芦 るり華,37.01,5.18,7.03,石原 光,37.9,5.27,7.03,宮地 秀祈,38.28,5.37,7.18,青木 蓮,37.94,5.28,7.03,木場 雄二郎,38.41,5.5,7.2,角浜 修,38.19,5.43,7.2
202603310206,2026-03-31,02,06R,,backfill-from-bc-oriten,3,一周,まわり足,直線,下河 雅史,37.26,5.47,7.13,三浦 洋次朗,38.86,5.4,7.23,古賀 繁輝,38.03,5.43,7.17,戸田 海咲音,38.37,5.67,7.2,飯島 誠,38.27,5.67,7.14,石原 凪紗,37.25,5.2,7.07
202603310207,2026-03-31,02,07R,,backfill-from-bc-oriten,3,一周,まわり足,直線,前田 紗希,37.36,5.55,7.03,西川 新太郎,37.86,5.3,7.23,堤 啓輔,37.62,5.57,7.1,渡辺 崇,37.47,5.7,7.13,市川 瑚幸,38.23,5.47,7.13,上田 洋平,38.17,5.3,7.17
202603310208,2026-03-31,02,08R,,backfill-from-bc-oriten,3,一周,まわり足,直線,川島 拓郎,37.9,5.6,7.14,松尾 基成,38.18,5.65,7.08,中澤 和志,37.97,5.67,7.1,三角 哲男,37.54,5.29,7.27,深山 祐二,38.95,5.45,7.07,寺田 夢生,39.95,5.65,7.07
202603310209,2026-03-31,02,09R,,backfill-from-bc-oriten,3,一周,まわり足,直線,佐藤 隆太郎,36.93,5.5,7.04,島川 海輝,37.6,5.77,7.13,古賀 智之,38.06,5.6,7.17,井手 良太,37.5,5.41,7.23,鈴木 勝博,37.67,5.83,7.1,内山 文典,37.0,5.73,6.97
202603310210,2026-03-31,02,10R,,backfill-from-bc-oriten,3,一周,まわり足,直線,古賀 繁輝,37.42,5.35,7.06,吉田 慎二郎,37.4,5.14,7.17,小川 時光,38.13,5.63,7.22,村松 修二,38.33,5.41,7.2,森作 雄大,38.25,5.4,7.13,宮地 秀祈,38.34,5.57,7.14
