レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202603010601,2026-03-01,06,01R,,backfill-from-bc-oriten,3,一周,まわり足,直線,渡邉 英児,37.19,5.42,8.05,加木 郁,37.54,5.36,7.93,杉江 浩明,37.26,5.3,8.09,崎 利仁,38.02,5.51,8.05,香月 大介,38.13,5.4,8.0,泉 啓文,37.42,5.48,7.97
202603010602,2026-03-01,06,02R,,backfill-from-bc-oriten,3,一周,まわり足,直線,中村 裕将,37.04,5.23,8.04,胡本 悟志,37.75,5.53,8.02,宮迫 暢彦,37.36,5.3,8.01,都築 正治,37.7,5.42,7.9,大塚 浩二,37.7,5.18,7.96,三角 哲男,37.51,5.38,7.79
202603010603,2026-03-01,06,03R,,backfill-from-bc-oriten,3,一周,まわり足,直線,鋤柄 貴俊,36.93,5.28,7.96,佐竹 恒彦,38.53,5.34,7.92,杉田 篤光,37.56,5.36,7.89,細川 明人,37.89,5.33,8.0,藤井 徹,38.09,5.64,7.92,白水 勝也,37.23,5.34,7.93
202603010604,2026-03-01,06,04R,,backfill-from-bc-oriten,3,一周,まわり足,直線,池田 雷太,37.06,5.42,8.15,大平 誉史明,38.02,5.54,8.06,伊藤 将吉,38.41,5.49,8.1,寳田 亮治,37.79,5.48,8.07,東 健介,37.12,5.52,8.03,高橋 真吾,38.12,5.72,8.1
202603010605,2026-03-01,06,05R,,backfill-from-bc-oriten,3,一周,まわり足,直線,中島 友和,37.52,5.31,7.99,飯山 泰,37.22,5.27,7.94,荒井 輝年,37.21,5.34,8.03,豊田 訓靖,37.93,5.53,7.96,大谷 直弘,37.51,5.33,7.89,平石 和男,37.25,5.28,8.02
202603010606,2026-03-01,06,06R,,backfill-from-bc-oriten,3,一周,まわり足,直線,松尾 宣邦,37.79,5.3,8.02,大澤 普司,37.47,5.18,7.91,中村 裕将,37.6,5.34,7.94,高橋 勲,38.45,5.35,7.96,渡邉 英児,37.6,5.53,7.85,深山 祐二,37.96,5.32,7.94
202603010607,2026-03-01,06,07R,,backfill-from-bc-oriten,3,一周,まわり足,直線,崎 利仁,37.73,5.41,8.06,藤井 徹,37.82,5.32,7.93,徳増 秀樹,37.61,5.27,7.83,柏野 幸二,37.59,5.34,7.83,森田 昭彦,37.92,5.48,7.94,川北 浩貴,37.85,5.51,7.81
202603010608,2026-03-01,06,08R,,backfill-from-bc-oriten,3,一周,まわり足,直線,佐々木 康幸,37.17,5.3,7.98,乙津 康志,38.08,5.51,7.85,前田 光昭,38.4,5.56,8.09,佐竹 恒彦,38.6,5.55,7.88,大平 誉史明,37.81,5.47,7.85,加木 郁,37.81,5.62,8.02
202603010609,2026-03-01,06,09R,,backfill-from-bc-oriten,3,一周,まわり足,直線,都築 正治,37.03,5.35,7.8,泉 啓文,37.58,5.27,7.88,森 貴洋,37.36,5.42,7.97,後藤 正宗,37.56,5.44,7.93,飯山 泰,37.22,5.2,7.87,寳田 亮治,37.56,5.46,7.89
202603010610,2026-03-01,06,10R,,backfill-from-bc-oriten,3,一周,まわり足,直線,深井 利寿,36.86,5.13,7.99,大塚 浩二,37.71,5.31,7.93,白水 勝也,37.32,5.15,7.93,高橋 真吾,38.07,5.45,8.0,杉江 浩明,37.83,5.18,7.99,荒井 輝年,37.33,5.37,7.99
