レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202605011802,6,5,4,6,1,2,○,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,5.0,5,6.0,6,4.0,3,×,-0.012,0.23,0.013,0.3,0.041,0.28,-0.002,0.27,0.026,0.34,0.008,0.19,0.256
202605011803,6,4,5,1,6,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.044,0.11,0.045,0.21,-0.017,0.13,0.003,0.14,0.052,0.12,0.017,0.09,0.10933333333333332
202605011804,6,5,3,1,3,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.004,0.08,0.028,0.07,-0.008,0.03,0.01,0.13,0.046,0.12,0.088,0.28,0.09033333333333333
202605011805,6,5,4,1,3,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.082,0.27,0.022,0.3,0.002,0.36,-0.01,0.33,-0.023,0.32,-0.043,0.34,0.315
202605011806,6,5,4,2,5,4,×,○,○,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.005,0.15,-0.025,0.15,0.043,0.14,0.002,0.17,0.068,0.18,0.04,0.21,0.1445
202605011807,6,5,4,1,3,4,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.006,0.06,0.046,0.09,0.019,0.12,0.116,0.09,0.014,0.11,-0.007,0.12,0.07466666666666667
202605011808,6,5,4,6,1,3,○,×,×,×,,差し,-,1,1.0,2,3.0,3,4.0,4,5.0,5,6.0,6,2.0,1,×,0.007,0.17,0.031,0.11,0.052,0.14,-0.003,0.16,0.038,0.13,0.026,0.15,0.11816666666666666
202605011809,6,5,2,1,6,2,×,×,○,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,-0.015,0.19,0.01,0.19,0.045,0.21,0.026,0.16,0.023,0.22,0.013,0.18,0.17466666666666666
202605011810,6,5,4,1,2,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.02,0.08,-0.006,0.09,0.026,0.17,0.098,0.19,0.04,0.13,-0.018,0.16,0.11666666666666665
202605011811,6,5,3,1,5,4,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.049,0.09,0.004,0.12,-0.055,0.04,0.037,0.06,0.107,0.05,0.029,0.08,0.06383333333333334
202605011812,6,5,2,1,2,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.024,0.03,0.001,0.05,0.005,0.07,0.066,0.15,0.001,0.13,0.002,0.05,0.0715
202605011701,6,5,4,3,2,5,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.019,0.34,-0.011,0.23,-0.034,0.2,-0.004,0.16,-0.01,0.19,0.045,0.18,0.2221666666666667
202605011702,6,5,3,1,4,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.033,0.1,-0.001,0.16,-0.065,0.16,-0.023,0.14,0.07,0.17,-0.003,0.13,0.1415
202605011703,6,5,4,2,3,1,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.013,0.16,-0.006,0.17,-0.022,0.14,-0.021,0.19,0.017,0.24,0.014,0.28,0.1975
202605011704,6,5,4,3,2,4,×,×,○,×,,まくり,-,1,1.0,2,3.0,3,5.0,4,4.0,5,2.0,6,6.0,3,×,0.035,0.3,0.01,0.28,-0.002,0.1,0.063,0.25,0.001,0.24,0.032,0.91,0.32350000000000007
202605011705,6,5,4,1,2,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.043,0.15,-0.004,0.22,0.012,0.2,-0.007,0.17,-0.016,0.18,0.021,0.22,0.19616666666666668
202605011706,6,5,3,3,2,1,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.009,0.06,-0.038,0.09,-0.003,0.08,-0.017,0.23,-0.001,0.27,-0.032,0.27,0.18033333333333335
202605011707,6,5,4,1,2,4,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,,5,×,0.01,0.03,-0.017,0.01,0.008,,-0.002,0.06,-0.014,0.04,0.103,,0.04075
202605011708,6,5,3,1,4,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,-0.056,0.09,0.004,0.12,-0.0,0.11,-0.024,0.1,-0.001,0.15,0.057,0.12,0.11833333333333333
202605011709,6,5,4,2,5,1,×,○,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.018,0.21,0.026,0.25,-0.017,0.2,-0.022,0.21,0.024,0.19,-0.0,0.23,0.21016666666666664
202605011710,6,5,4,5,6,3,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.008,0.32,-0.025,0.41,-0.027,0.24,0.045,0.27,0.003,0.17,0.069,0.18,0.25283333333333335
202605011711,6,5,4,1,2,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.013,0.1,0.024,0.11,-0.014,0.12,-0.002,0.14,-0.002,0.19,-0.005,0.23,0.146
202605011712,6,5,4,1,5,4,×,○,○,×,,逃げ,-,1,1.0,2,,3,2.0,4,3.0,5,4.0,6,5.0,1,×,0.008,0.15,-0.016,,-0.035,0.19,0.005,0.14,-0.045,0.18,0.009,0.19,0.18159999999999998
202605011401,6,5,2,1,2,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.155,0.05,0.182,0.08,0.18,0.07,0.146,0.08,0.223,0.14,0.207,0.13,0.09049999999999998
202605011402,6,5,2,5,1,2,×,×,○,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.163,0.19,0.231,0.24,0.243,0.25,0.166,0.34,0.227,0.21,0.241,0.27,0.043833333333333335
202605011403,6,4,5,1,3,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.175,0.22,0.157,0.31,0.215,0.25,0.195,0.24,0.14,0.25,0.227,0.32,0.08016666666666666
202605011404,6,5,2,1,2,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.194,0.12,0.189,0.14,0.187,0.21,0.269,0.26,0.231,0.23,0.161,0.28,0.04583333333333334
202605011405,6,5,3,1,2,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.15,0.17,0.209,0.17,0.193,0.16,0.162,0.17,0.151,0.31,0.269,0.19,0.05633333333333334
202605011406,6,5,4,3,5,2,×,○,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.153,0.17,0.257,0.25,0.16,0.15,0.163,0.16,0.245,0.13,0.294,0.34,0.03300000000000001
202605011407,6,3,4,2,3,1,×,○,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.143,0.19,0.163,0.21,0.202,0.26,0.234,0.23,0.157,0.39,0.156,0.33,0.09383333333333334
202605011408,6,5,3,3,2,5,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.168,0.23,0.179,0.19,0.189,0.17,0.207,0.28,0.193,0.25,0.189,0.31,0.05716666666666667
202605011409,5,6,3,2,5,1,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.24,0.22,0.293,0.18,0.233,0.21,0.213,0.32,0.26,0.21,0.232,0.36,0.07350000000000001
202605011410,6,5,4,3,6,4,×,×,○,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.165,0.28,0.156,0.31,0.178,0.21,0.253,0.21,0.182,0.34,0.269,0.3,0.08883333333333336
202605011411,6,5,4,4,1,5,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.167,0.23,0.227,0.29,0.224,0.24,0.165,0.24,0.226,0.19,0.174,0.26,0.056499999999999995
202605011412,6,5,2,4,3,5,×,×,×,×,,,-,1,,2,,3,3.0,4,4.0,5,5.0,6,6.0,4,×,0.181,,0.169,,0.192,0.1,0.169,0.22,0.198,0.26,0.195,0.23,0.06
202605011101,6,5,4,5,3,4,×,×,○,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.013,0.25,0.06,0.32,0.057,0.21,0.041,0.27,0.145,0.37,0.06,0.35,0.23233333333333336
202605011102,6,5,2,4,3,6,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.03,0.17,0.011,0.23,0.008,0.13,-0.004,0.13,0.043,0.25,0.102,0.17,0.14833333333333334
202605011103,6,3,5,2,6,1,×,×,×,×,,差し,-,1,1.0,2,3.0,3,4.0,4,5.0,5,2.0,6,6.0,2,×,0.06,0.08,0.039,0.18,0.016,0.29,-0.021,0.24,0.07,0.15,0.044,0.27,0.167
202605011104,6,2,4,1,5,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.037,0.13,0.06,0.14,0.065,0.09,-0.007,0.1,0.05,0.09,0.009,0.13,0.07766666666666668
202605011105,6,2,4,1,5,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.032,0.25,0.059,0.26,0.041,0.23,-0.028,0.22,0.026,0.2,0.011,0.29,0.21816666666666665
202605011106,6,4,3,4,5,6,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.037,0.21,0.082,0.23,0.04,0.21,0.147,0.15,0.039,0.19,-0.016,0.18,0.1525
202605011107,6,5,2,3,2,4,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.012,0.17,0.052,0.14,0.016,0.16,0.042,0.13,0.018,0.08,0.053,0.09,0.09616666666666668
202605011108,1,5,4,1,2,3,○,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.165,0.11,0.103,0.12,0.051,0.19,0.062,0.22,0.018,0.29,-0.005,0.31,0.15933333333333333
202605011109,6,2,5,1,5,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.019,0.23,-0.0,0.26,0.044,0.75,0.072,0.39,0.021,0.41,0.058,0.37,0.37233333333333335
202605010901,6,5,3,2,1,6,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.002,0.15,-0.003,0.21,0.013,0.28,-0.022,0.14,-0.021,0.14,-0.002,0.14,0.18283333333333332
202605010902,4,5,3,5,4,2,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.051,0.32,0.027,0.28,0.013,0.28,0.09,0.19,0.1,0.29,-0.046,0.41,0.2728333333333333
202605010903,5,6,4,1,3,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.031,0.29,-0.015,0.35,-0.007,0.4,0.029,0.49,0.095,0.43,-0.051,0.47,0.4016666666666666
202605010904,5,4,6,1,3,2,×,×,×,×,,逃げ,-,1,1.0,2,3.0,3,4.0,4,5.0,5,6.0,6,2.0,1,×,-0.017,0.16,0.009,0.08,0.025,0.04,-0.028,0.12,0.01,0.14,-0.029,0.14,0.11833333333333335
202605010906,6,5,4,3,4,1,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.04,0.28,-0.026,0.23,-0.06,0.18,0.004,0.09,0.023,0.1,0.029,0.11,0.17666666666666667
202605010907,6,4,5,4,2,5,×,×,○,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.01,0.31,-0.008,0.28,-0.032,0.31,-0.047,0.24,-0.041,0.24,0.111,0.36,0.2945
202605010501,5,6,4,3,2,6,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.054,0.23,0.047,0.21,0.008,0.19,-0.019,0.24,0.06,0.19,0.072,0.18,0.18766666666666668
202605010502,6,5,3,4,2,5,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.1,0.25,-0.012,0.18,0.047,0.19,-0.022,0.17,0.011,0.22,0.298,0.31,0.14966666666666667
202605010503,6,4,5,5,3,1,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,5.0,5,4.0,6,6.0,4,×,0.05,0.19,0.033,0.37,-0.009,0.39,0.011,0.11,0.055,0.11,0.098,0.14,0.17866666666666667
202605010504,6,2,4,3,1,5,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.131,0.14,0.075,0.31,-0.004,0.11,-0.001,0.11,-0.014,0.09,0.199,0.25,0.10399999999999998
202605010505,3,5,6,2,3,4,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,5.0,5,4.0,6,6.0,4,×,-0.014,0.21,-0.029,0.13,0.071,0.11,0.01,0.23,0.031,0.19,-0.006,0.17,0.16283333333333336
202605010506,6,2,5,5,1,6,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.004,0.07,0.078,0.12,0.042,0.39,-0.0,0.09,-0.045,0.04,0.103,0.01,0.122
202605010507,6,4,5,4,5,1,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.013,0.19,0.038,0.19,0.122,0.16,0.115,0.12,-0.043,0.14,0.309,0.42,0.11533333333333333
202605010508,6,4,5,1,5,4,×,×,×,×,,逃げ,-,1,1.0,2,3.0,3,2.0,4,4.0,5,5.0,6,6.0,4,×,0.041,0.16,-0.019,0.36,0.013,0.16,0.037,0.25,0.035,0.23,0.194,0.29,0.1915
202605010509,3,6,4,1,3,4,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.01,0.15,-0.012,0.16,-0.034,0.21,0.073,0.18,0.052,0.31,0.067,0.25,0.18733333333333335
202605010510,6,5,4,1,2,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.011,0.12,-0.008,0.12,0.007,0.13,-0.002,0.22,0.072,0.22,0.05,0.19,0.145
202605010511,6,5,2,1,2,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.101,0.12,-0.01,0.06,0.062,0.23,-0.007,0.13,0.046,0.19,-0.005,0.26,0.13383333333333333
202605010512,6,2,5,3,2,1,×,○,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.001,0.08,0.091,0.09,0.026,0.12,0.024,0.14,0.102,0.19,0.017,0.26,0.1035
202605010301,6,4,5,1,4,2,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.019,0.05,0.002,,0.051,0.01,0.071,0.19,0.076,0.23,0.132,0.29,0.1006
202605010302,2,5,4,3,1,4,×,×,○,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.066,0.26,0.116,0.26,0.031,0.22,0.097,0.19,0.138,0.22,0.056,0.33,0.16266666666666665
202605010303,6,4,5,1,3,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.004,0.08,0.046,0.01,-0.001,0.07,0.059,0.16,0.049,0.13,0.052,0.16,0.07883333333333335
202605010304,6,3,4,3,5,2,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.046,0.22,0.088,0.17,0.111,0.24,0.136,0.15,0.031,0.17,0.104,0.24,0.11233333333333334
202605010305,5,3,4,1,3,5,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.051,0.16,0.056,0.21,0.089,0.15,0.002,0.19,0.113,0.11,0.002,0.2,0.11883333333333335
202605010306,4,5,6,6,2,3,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.109,0.27,0.061,0.23,0.019,0.18,0.114,0.31,0.072,0.12,0.015,0.09,0.135
202605010307,6,5,4,1,2,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.017,0.2,0.056,0.21,0.049,0.18,0.046,0.23,0.123,0.24,0.156,0.26,0.1455
202605010308,6,3,4,1,2,4,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.029,0.09,0.059,0.14,0.031,0.12,0.066,0.15,0.031,0.26,0.076,0.25,0.11966666666666666
