レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202605032301,6,4,5,1,5,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,,4,4.0,5,5.0,6,6.0,5,×,0.071,0.04,0.055,0.13,0.062,,0.069,0.25,0.026,0.21,0.053,0.3,0.1436
202605032302,6,4,5,2,1,5,×,×,○,×,,逃げ,-,1,2.0,2,1.0,3,3.0,4,4.0,5,5.0,6,6.0,4,×,0.15,0.17,0.014,0.09,0.082,0.35,-0.026,0.28,0.039,0.25,0.031,0.62,0.245
202605032304,6,5,3,2,1,4,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.034,0.09,0.085,0.14,0.036,0.18,0.019,0.19,0.005,0.19,0.026,0.11,0.11583333333333333
202605032305,6,3,2,5,6,1,×,×,×,×,,逃げ,-,1,2.0,2,3.0,3,4.0,4,5.0,5,1.0,6,6.0,1,×,0.03,0.32,0.066,0.28,0.042,0.48,0.138,0.33,0.036,0.12,0.07,0.21,0.2263333333333333
202605032306,6,4,5,4,2,1,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.099,0.12,0.054,0.19,0.12,0.18,0.004,0.08,0.086,0.12,0.018,0.11,0.06983333333333332
202605032307,5,6,2,4,1,6,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.056,0.23,-0.018,0.15,0.022,0.18,0.011,0.18,-0.019,0.29,0.084,0.21,0.18400000000000002
202605032308,6,5,3,1,2,3,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.005,0.21,0.073,0.19,0.016,0.28,0.084,0.72,0.078,0.45,0.023,0.47,0.3401666666666667
202605032309,6,4,2,2,3,4,×,×,×,×,,まくり,-,1,3.0,2,4.0,3,2.0,4,5.0,5,6.0,6,1.0,0,×,-0.003,0.18,0.047,0.19,0.034,0.25,0.118,0.18,0.102,0.12,0.075,0.14,0.11450000000000003
202605032310,3,6,4,3,4,6,○,×,×,×,,差し,-,1,1.0,2,2.0,3,4.0,4,5.0,5,6.0,6,3.0,2,×,0.032,0.14,0.071,0.06,0.029,0.09,0.007,0.04,0.129,0.05,0.032,0.07,0.05499999999999999
202605032311,6,5,3,2,3,5,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.103,0.1,0.022,0.11,0.021,0.09,0.073,0.13,0.052,0.28,0.049,0.25,0.10766666666666667
202605032312,2,5,3,1,2,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,6.0,5,4.0,6,5.0,3,×,0.115,0.21,0.019,0.26,0.005,0.24,0.142,0.25,0.033,0.26,0.063,0.18,0.17049999999999998
202605032205,6,4,5,4,5,6,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.165,0.2,0.144,0.23,0.186,0.27,0.089,0.13,0.194,0.2,0.067,0.22,0.0675
202605032206,6,3,5,6,4,2,○,×,×,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.1,0.21,0.114,0.21,0.164,0.24,0.116,0.29,0.103,0.23,0.19,0.13,0.10716666666666667
202605032207,6,3,4,1,5,4,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.098,0.17,0.079,0.19,0.233,0.12,0.068,0.08,0.062,0.06,0.075,0.09,0.054166666666666675
202605032210,6,5,2,1,3,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.111,0.06,0.133,0.11,0.131,0.08,0.133,0.07,0.119,0.05,0.174,0.09,0.056833333333333326
202605032211,6,4,5,1,2,3,×,×,×,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.171,0.14,0.045,0.12,0.164,0.09,0.196,0.08,0.171,0.16,0.088,0.13,0.058166666666666665
202605032212,6,3,5,1,3,2,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.125,0.1,0.107,0.15,0.101,0.06,0.117,0.15,0.061,0.12,0.141,0.12,0.037
202605032001,6,4,5,1,3,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.076,0.17,0.057,0.21,0.086,0.14,0.062,0.21,0.135,0.19,0.046,0.35,0.13466666666666668
202605032002,6,5,4,1,6,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.084,0.09,0.1,0.12,0.067,0.09,0.068,0.09,0.072,0.06,0.048,0.11,0.02416666666666666
202605032003,6,5,2,1,6,2,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.05,0.13,0.056,0.18,0.053,0.19,0.114,0.17,0.041,0.13,0.093,0.21,0.10049999999999999
202605032004,6,2,4,1,2,3,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.073,0.11,0.089,0.07,0.109,0.09,0.08,0.1,0.102,0.14,0.11,0.21,0.03883333333333333
202605032005,5,6,3,1,6,4,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.109,0.19,0.031,0.24,0.068,0.19,0.072,0.21,0.061,0.26,0.088,0.15,0.13516666666666668
202605032006,6,5,4,1,2,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,5.0,5,6.0,6,4.0,3,×,0.053,0.16,0.063,0.18,0.056,0.2,0.057,0.22,0.105,0.16,0.084,0.39,0.1486666666666667
202605032007,6,5,2,1,6,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.077,0.14,0.031,0.16,0.087,0.15,0.097,0.14,0.05,0.13,0.127,0.11,0.06583333333333334
202605032008,6,5,2,3,1,4,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.074,0.29,0.082,0.28,0.076,0.26,0.081,0.3,0.077,0.32,0.094,0.51,0.246
202605031901,6,5,4,1,3,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,5.0,5,4.0,6,6.0,4,×,-0.005,0.14,0.037,0.18,0.056,0.18,-0.063,0.19,-0.004,0.21,0.01,0.12,0.16483333333333333
202605031902,6,5,4,2,3,5,×,×,×,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.032,0.12,0.07,0.12,0.025,0.16,-0.018,0.14,0.002,0.2,0.006,0.08,0.11716666666666666
202605031903,6,5,4,1,2,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.039,0.15,0.024,0.11,0.045,0.12,-0.015,0.19,0.035,0.21,-0.015,0.19,0.14283333333333334
202605031904,6,5,4,4,1,6,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.052,0.09,0.017,0.15,0.022,0.17,-0.004,0.07,-0.044,0.07,0.061,0.06,0.08466666666666668
202605031905,6,5,4,1,6,3,×,×,×,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.115,0.15,0.019,0.14,0.124,0.19,-0.006,0.11,0.042,0.11,0.028,0.11,0.08133333333333334
202605031906,6,5,3,1,2,6,×,×,×,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.03,0.17,0.027,0.21,0.084,0.32,0.062,0.32,0.019,0.26,0.063,0.3,0.21583333333333332
202605031907,6,5,4,1,6,4,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,5.0,5,6.0,6,4.0,3,×,-0.003,0.12,0.012,0.13,0.035,0.12,-0.004,0.16,0.026,0.21,0.01,0.19,0.1423333333333333
202605031908,5,6,2,5,1,4,○,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.023,0.23,0.026,0.24,0.017,0.22,-0.016,0.11,-0.006,0.13,-0.028,0.14,0.17566666666666667
