レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202605022301,5,4,6,1,5,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,,5,×,0.145,0.16,0.048,0.12,0.059,0.09,0.075,0.15,0.06,0.03,0.054,,0.0446
202605022302,6,5,4,1,3,2,×,×,×,×,,逃げ,-,1,1.0,2,3.0,3,2.0,4,6.0,5,4.0,6,5.0,1,×,0.071,0.07,0.098,0.12,0.086,0.06,0.055,0.01,0.051,0.19,0.001,0.22,0.07533333333333332
202605022304,6,4,3,1,2,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.053,0.19,0.047,0.22,0.01,0.27,0.051,0.22,0.089,0.23,0.028,0.26,0.18533333333333335
202605022305,5,6,4,1,4,3,×,×,×,×,,,-,1,1.0,2,3.0,3,4.0,4,2.0,5,5.0,6,6.0,3,×,0.024,0.16,0.032,0.21,0.154,0.16,0.071,0.33,0.141,0.14,0.06,0.1,0.10333333333333333
202605022306,6,5,2,1,3,2,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.03,0.23,0.052,0.23,0.022,0.22,0.138,0.36,0.083,0.57,0.08,0.37,0.2625
202605022307,6,2,3,1,3,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.065,0.11,0.043,0.1,0.046,0.05,0.071,0.11,0.022,0.08,0.083,0.11,0.03833333333333334
202605022308,6,2,5,4,2,3,×,○,×,×,,差し,-,1,1.0,2,3.0,3,5.0,4,4.0,5,2.0,6,6.0,3,×,-0.003,0.2,0.078,0.08,0.055,0.15,0.102,0.13,0.057,0.1,0.096,0.15,0.07083333333333335
202605022309,6,5,4,1,5,3,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,5.0,5,4.0,6,6.0,4,×,0.053,0.14,0.051,0.15,0.149,0.12,0.043,0.39,0.082,0.14,0.062,0.26,0.13633333333333333
202605022310,2,6,3,1,2,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.04,0.14,0.06,0.11,0.066,0.16,0.156,0.16,0.023,0.17,0.048,0.21,0.09283333333333332
202605022311,6,3,4,1,4,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.058,0.07,0.021,0.09,0.03,0.05,0.063,0.1,0.145,0.09,0.031,0.11,0.04533333333333334
202605022312,6,5,3,2,1,3,×,×,○,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.117,0.13,0.094,0.08,0.084,0.07,0.085,0.06,0.104,0.15,0.157,0.11,0.0265
202605022203,6,3,5,3,5,1,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,,5,5.0,6,6.0,5,×,0.091,0.15,0.153,0.19,0.112,0.22,0.099,,0.129,0.17,0.136,0.47,0.11579999999999999
202605022204,6,5,4,3,2,5,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.207,0.21,0.067,0.12,0.11,0.16,0.137,0.16,0.18,0.16,0.151,0.15,0.024999999999999998
202605022206,6,2,5,2,1,5,×,×,○,×,,逃げ,-,1,2.0,2,1.0,3,3.0,4,4.0,5,5.0,6,6.0,4,×,0.2,0.11,0.161,0.12,0.122,0.47,0.102,0.26,0.11,0.18,0.103,0.23,0.13899999999999998
202605022208,6,4,5,1,2,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.165,0.04,0.143,0.07,0.098,,0.161,0.07,0.07,0.15,0.19,0.14,0.0838
202605022209,6,5,4,5,1,2,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.134,0.23,0.114,0.19,0.065,0.16,0.155,0.27,0.131,0.26,0.205,0.24,0.09100000000000001
202605022210,6,4,5,3,5,6,×,×,×,×,,,-,1,,2,,3,3.0,4,,5,5.0,6,6.0,3,×,0.198,,0.083,,0.113,0.18,0.111,,0.123,0.15,0.105,0.19,0.059666666666666666
202605022211,6,5,3,1,3,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.066,0.11,0.153,0.12,0.106,0.13,0.115,0.15,0.151,0.21,0.12,0.35,0.07083333333333333
202605022212,6,5,3,2,1,4,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.107,0.19,0.126,0.19,0.126,0.18,0.074,0.14,0.107,0.15,0.158,0.17,0.05366666666666667
202605022001,6,5,2,3,1,4,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,5.0,5,6.0,6,4.0,3,×,0.101,0.22,0.11,0.21,0.071,0.23,0.087,0.27,0.073,0.28,0.061,0.28,0.1645
202605022002,6,5,4,1,4,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.084,0.22,0.086,0.17,0.055,0.17,0.073,0.14,0.067,0.12,0.101,0.21,0.09400000000000001
202605022003,6,5,4,2,6,1,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.077,0.19,0.094,0.18,0.084,0.17,0.094,0.18,0.111,0.12,0.1,0.08,0.06666666666666667
202605022004,6,4,5,1,3,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.053,0.18,0.109,0.25,0.117,0.19,0.022,0.21,0.11,0.35,0.104,0.17,0.1391666666666667
202605022005,6,5,4,1,3,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.124,0.12,0.068,0.21,0.074,0.24,0.082,0.21,0.086,0.19,0.146,0.19,0.09799999999999999
