レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202603240501,男女Ｗ優勝戦第２回ファイティングボートガイド杯,2026-03-24,5,01R,3.0,,2.0,1,14.0,15.0,1,1,51.1,0.0,6.84,-0.5,0.06,2,2,49.6,0.0,6.84,-0.5,-0.16,3,3,44.0,3.0,6.8,-0.5,-0.09,4,4,44.5,2.5,6.76,-0.5,0.06,5,5,47.0,0.0,6.71,-0.5,-0.05,6,6,45.0,2.0,6.73,-0.5,0.09
202603240502,男女Ｗ優勝戦第２回ファイティングボートガイド杯,2026-03-24,5,02R,2.0,1,2.0,1,14.0,15.0,1,1,52.0,0.0,6.74,-0.5,0.03,2,2,52.6,0.0,6.72,-0.5,0.08,3,3,53.6,0.0,6.75,-0.5,0.04,4,4,51.5,0.0,6.73,-0.5,0.04,5,5,52.0,0.0,6.65,-0.5,-0.03,6,6,52.0,0.0,6.75,-0.5,0.02
202603240503,男女Ｗ優勝戦第２回ファイティングボートガイド杯,2026-03-24,5,03R,3.0,3,2.0,1,14.0,15.0,1,1,52.4,0.0,6.65,0.0,0.02,2,2,52.0,0.0,6.66,0.0,0.07,3,3,52.1,0.0,6.61,-0.5,0.19,4,4,55.6,0.0,6.69,-0.5,0.12,5,5,52.1,0.0,6.71,-0.5,0.06,6,6,55.0,0.0,6.61,0.0,0.02
202603240504,男女Ｗ優勝戦第２回ファイティングボートガイド杯,2026-03-24,5,04R,2.0,3,2.0,1,15.0,15.0,1,1,56.9,0.0,6.64,-0.5,0.0,2,2,52.0,0.0,6.67,-0.5,-0.03,3,3,52.0,0.0,6.72,0.0,-0.03,4,4,53.6,0.0,6.68,0.0,0.02,5,5,52.0,0.0,6.76,-0.5,0.06,6,6,52.0,0.0,6.66,-0.5,0.11
202603240505,男女Ｗ優勝戦第２回ファイティングボートガイド杯,2026-03-24,5,05R,2.0,3,2.0,1,15.0,15.0,1,1,47.0,0.0,6.73,-0.5,0.02,2,2,47.0,0.0,6.69,-0.5,-0.06,3,3,45.5,1.5,6.72,-0.5,-0.06,4,4,45.0,2.0,6.75,-0.5,-0.01,5,5,48.0,0.0,6.76,-0.5,0.28,6,6,47.4,0.0,6.74,-0.5,0.03
202603240506,男女Ｗ優勝戦第２回ファイティングボートガイド杯,2026-03-24,5,06R,2.0,3,2.0,1,16.0,15.0,1,1,46.5,0.5,6.69,-0.5,0.22,2,2,44.5,2.5,6.67,-0.5,0.26,3,3,48.0,0.0,6.73,-0.5,0.17,4,4,47.0,0.0,6.78,0.0,0.28,5,5,47.8,0.0,6.7,-0.5,0.09,6,6,47.0,0.0,6.74,0.0,0.11
202603240507,男女Ｗ優勝戦第２回ファイティングボートガイド杯,2026-03-24,5,07R,0.0,1,1.0,1,16.0,15.0,1,1,52.0,0.0,6.66,-0.5,0.22,2,5,52.3,0.0,6.48,3.0,-0.01,3,2,52.4,0.0,6.73,-0.5,0.06,4,4,47.0,0.0,6.64,-0.5,0.12,5,3,55.7,0.0,6.74,-0.5,-0.09,6,6,54.1,0.0,6.72,0.0,0.08
202603240508,男女Ｗ優勝戦第２回ファイティングボートガイド杯,2026-03-24,5,08R,2.0,7,2.0,1,16.0,15.0,1,1,47.0,0.0,6.7,-0.5,0.05,2,2,46.5,0.5,6.7,-0.5,0.09,3,3,51.5,0.0,6.74,-0.5,0.12,4,4,48.1,0.0,6.74,-0.5,0.18,5,5,47.6,0.0,6.7,-0.5,0.23,6,6,47.2,0.0,6.74,-0.5,0.21
202603240509,男女Ｗ優勝戦第２回ファイティングボートガイド杯,2026-03-24,5,09R,4.0,3,3.0,1,16.0,15.0,1,1,52.0,0.0,6.6,0.0,0.03,2,2,56.9,0.0,6.66,-0.5,0.07,3,3,53.6,0.0,6.74,0.0,0.02,4,4,52.1,0.0,6.64,-0.5,0.14,5,5,55.0,0.0,6.63,0.0,0.05,6,6,52.0,0.0,6.68,-0.5,-0.02
202603240510,男女Ｗ優勝戦第２回ファイティングボートガイド杯,2026-03-24,5,10R,2.0,,2.0,1,16.0,15.0,1,1,52.0,0.0,6.66,-0.5,-0.06,2,2,52.4,0.0,6.68,0.0,-0.05,3,4,55.6,0.0,6.67,-0.5,0.01,4,3,52.0,0.0,6.77,-0.5,-0.09,5,5,52.0,0.0,6.72,-0.5,0.06,6,6,52.1,0.0,6.69,-0.5,0.13
202603240511,男女Ｗ優勝戦第２回ファイティングボートガイド杯,2026-03-24,5,11R,2.0,7,2.0,1,16.0,15.0,1,1,47.0,0.0,6.64,-0.5,0.09,2,2,46.5,0.5,6.74,-0.5,0.17,3,3,47.0,0.0,6.75,0.0,0.06,4,4,45.5,1.5,6.69,-0.5,0.15,5,5,47.4,0.0,6.68,-0.5,0.09,6,6,47.8,0.0,6.69,-0.5,0.06
202603240512,男女Ｗ優勝戦第２回ファイティングボートガイド杯,2026-03-24,5,12R,2.0,,2.0,1,15.0,15.0,1,1,44.5,2.5,6.62,-0.5,0.14,2,2,47.0,0.0,6.67,-0.5,0.14,3,3,45.0,2.0,6.68,-0.5,0.0,4,4,48.0,0.0,6.67,-0.5,0.01,5,5,47.0,0.0,6.69,0.0,0.06,6,6,48.0,0.0,6.7,-0.5,0.08
202603240601,第３９回　中日カップ,2026-03-24,6,01R,3.0,1,1.0,1,14.0,14.0,1,1,53.1,0.0,6.63,-0.5,0.15,2,2,52.4,0.0,6.66,0.0,0.03,3,4,58.4,0.0,6.69,-0.5,0.0,4,5,55.0,0.0,6.65,-0.5,0.11,5,3,52.0,0.0,6.65,-0.5,0.0,6,6,53.6,0.0,6.65,3.0,0.13
