レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202603040401,第２４回府中市長杯,2026-03-04,4,01R,,,,1,,,1,1,48.2,0.0,6.77,-0.5,0.05,2,2,53.0,0.0,6.83,0.0,-0.01,3,3,53.2,0.0,6.84,0.0,0.02,4,4,48.0,0.0,6.81,0.0,0.01,5,5,53.6,0.0,6.89,0.0,0.22,6,6,52.8,0.0,6.84,0.0,0.05
202603040402,第２４回府中市長杯,2026-03-04,4,02R,6.0,1,5.0,1,11.0,13.0,1,1,57.1,0.0,6.8,0.0,0.1,2,2,59.3,0.0,6.89,0.0,0.03,3,3,45.5,1.5,6.78,-0.5,0.02,4,4,52.1,0.0,6.77,0.5,0.07,5,5,55.4,0.0,6.79,0.0,0.24,6,6,52.0,0.0,6.75,0.0,0.21
202603040403,第２４回府中市長杯,2026-03-04,4,03R,6.0,1,5.0,1,11.0,13.0,1,1,51.5,0.5,6.82,-0.5,-0.04,2,2,52.0,0.0,6.84,0.0,-0.03,3,3,46.5,0.5,6.8,0.0,0.07,4,4,55.8,0.0,6.83,0.0,0.13,5,5,53.6,0.0,6.78,0.0,0.11,6,6,52.6,0.0,6.74,0.0,0.09
202603040404,第２４回府中市長杯,2026-03-04,4,04R,6.0,1,4.0,1,12.0,13.0,1,1,52.1,0.0,6.73,0.0,0.26,2,2,52.3,0.0,6.82,0.5,0.18,3,3,51.5,0.5,6.81,-0.5,0.38,4,4,46.5,0.5,6.75,0.0,0.33,5,5,52.0,0.0,6.72,0.0,0.31,6,6,51.9,0.0,6.76,0.0,0.29
202603040405,第２４回府中市長杯,2026-03-04,4,05R,8.0,1,5.0,1,13.0,13.0,1,1,54.7,0.0,6.69,-0.5,0.19,2,2,47.0,0.0,6.77,0.0,0.17,3,3,55.3,0.0,6.79,0.0,0.26,4,4,54.6,0.0,6.85,0.0,0.25,5,5,53.9,0.0,6.8,0.0,0.32,6,6,55.3,0.0,6.83,-0.5,0.3
202603040406,第２４回府中市長杯,2026-03-04,4,06R,6.0,1,5.0,1,13.0,13.0,1,1,54.5,0.0,6.76,0.0,0.29,2,2,52.2,0.0,6.77,0.0,0.3,3,3,52.0,0.0,6.64,0.5,0.29,4,4,48.2,0.0,6.71,0.0,0.41,5,5,54.5,0.0,6.8,0.0,0.37,6,6,52.4,0.0,6.72,0.0,0.41
202603040407,第２４回府中市長杯,2026-03-04,4,07R,7.0,1,5.0,1,15.0,13.0,1,1,55.4,0.0,6.83,0.0,0.06,2,2,52.0,0.0,6.79,0.0,-0.01,3,3,56.8,0.0,6.79,0.0,0.17,4,4,56.6,0.0,6.92,0.0,0.17,5,6,52.6,0.0,6.94,0.0,0.24,6,5,52.1,0.0,6.73,0.5,0.33
202603040408,第２４回府中市長杯,2026-03-04,4,08R,8.0,1,6.0,1,15.0,13.0,1,,53.6,0.0,,0.0,,2,,47.9,0.0,,0.0,,3,,52.8,0.0,,0.0,,4,,52.0,0.0,,0.0,,5,,51.9,0.0,,0.0,,6,,55.4,0.0,,0.0,
202603040409,第２４回府中市長杯,2026-03-04,4,09R,,,,1,,,1,,53.6,0.0,,,,2,,52.0,0.0,,,,3,,52.0,0.0,,,,4,,45.5,1.5,,,,5,,54.6,0.0,,,,6,,53.4,0.0,,,
202603040410,第２４回府中市長杯,2026-03-04,4,10R,,,,1,,,1,,52.1,0.0,,,,2,,46.5,0.5,,,,3,,53.0,0.0,,,,4,,54.7,0.0,,,,5,,58.7,0.0,,,,6,,59.3,0.0,,,
202603040411,第２４回府中市長杯,2026-03-04,4,11R,,,,1,,,1,,54.5,0.0,,,,2,,52.0,0.0,,,,3,,51.5,0.5,,,,4,,55.3,0.0,,,,5,,56.6,0.0,,,,6,,52.3,0.0,,,
202603040412,第２４回府中市長杯,2026-03-04,4,12R,,,,1,,,1,,52.0,0.0,,,,2,,52.4,0.0,,,,3,,53.3,0.0,,,,4,,51.5,0.5,,,,5,,55.8,0.0,,,,6,,53.9,0.0,,,
202603040601,高塚清一記念　第８回　名人集合　マクール杯,2026-03-04,6,01R,4.0,3,2.0,1,11.0,14.0,1,1,52.7,0.0,6.97,0.0,0.12,2,2,52.4,0.0,6.91,0.0,0.18,3,3,53.3,0.0,6.98,0.0,0.15,4,4,58.9,0.0,7.02,0.0,0.15,5,5,52.0,0.0,6.91,0.0,0.1,6,6,52.6,0.0,6.86,0.0,0.12
202603040602,高塚清一記念　第８回　名人集合　マクール杯,2026-03-04,6,02R,6.0,3,3.0,1,13.0,14.0,1,1,52.0,0.0,6.89,0.0,0.08,2,2,53.0,0.0,6.89,0.0,0.18,3,3,52.3,0.0,6.88,0.0,0.17,4,4,52.0,0.0,6.92,0.0,0.02,5,5,54.3,0.0,6.96,0.0,0.05,6,6,52.0,0.0,7.06,0.0,0.06
202603040603,高塚清一記念　第８回　名人集合　マクール杯,2026-03-04,6,03R,5.0,3,3.0,1,13.0,14.0,1,1,58.5,0.0,6.91,0.0,0.09,2,2,53.2,0.0,6.99,0.0,0.07,3,3,56.3,0.0,6.98,0.0,-0.11,4,4,52.5,0.0,6.89,0.0,0.05,5,5,54.1,0.0,6.89,0.0,-0.05,6,6,52.0,0.0,6.96,0.0,-0.1
202603040604,高塚清一記念　第８回　名人集合　マクール杯,2026-03-04,6,04R,5.0,3,3.0,1,13.0,14.0,1,1,52.0,0.0,7.0,0.0,-0.23,2,2,54.4,0.0,7.01,0.0,-0.14,3,3,52.0,0.0,6.93,0.0,-0.15,4,4,53.1,0.0,6.94,0.0,0.08,5,5,55.0,0.0,6.99,0.0,-0.02,6,6,54.6,0.0,7.01,0.0,0.11
202603040605,高塚清一記念　第８回　名人集合　マクール杯,2026-03-04,6,05R,5.0,3,3.0,1,13.0,14.0,1,1,52.1,0.0,6.93,-0.5,0.13,2,2,51.0,1.0,6.94,0.0,0.01,3,4,52.0,0.0,6.94,0.0,0.11,4,5,52.4,0.0,6.99,0.0,0.11,5,3,52.8,0.0,6.87,0.0,0.0,6,6,52.0,0.0,6.94,0.0,0.11
202603040606,高塚清一記念　第８回　名人集合　マクール杯,2026-03-04,6,06R,5.0,3,3.0,1,13.0,14.0,1,1,53.0,0.0,6.88,0.0,0.02,2,2,52.0,0.0,6.84,-0.5,0.01,3,3,53.5,0.0,6.95,0.0,0.12,4,4,52.4,0.0,6.94,0.0,0.08,5,5,52.3,0.0,6.95,0.0,0.12,6,6,56.4,0.0,6.99,0.0,0.19
202603040607,高塚清一記念　第８回　名人集合　マクール杯,2026-03-04,6,07R,5.0,3,3.0,1,14.0,14.0,1,1,58.9,0.0,6.95,0.0,-0.04,2,2,53.0,0.0,6.85,0.0,0.03,3,3,52.0,0.0,6.86,0.0,-0.08,4,4,51.0,1.0,6.87,0.0,-0.05,5,5,52.2,0.0,6.88,0.0,0.01,6,6,54.2,0.0,6.84,0.0,0.03
202603040608,高塚清一記念　第８回　名人集合　マクール杯,2026-03-04,6,08R,4.0,3,2.0,1,13.0,14.0,1,1,54.1,0.0,6.84,0.0,-0.01,2,2,53.1,0.0,6.86,0.0,0.08,3,3,52.0,0.0,6.8,0.0,0.07,4,4,51.0,1.0,6.84,0.5,-0.01,5,5,53.3,0.0,6.86,0.0,0.01,6,6,55.6,0.0,6.95,0.0,0.11
202603040609,高塚清一記念　第８回　名人集合　マクール杯,2026-03-04,6,09R,3.0,3,2.0,1,13.0,14.0,1,1,50.5,1.5,6.94,0.0,0.06,2,2,52.6,0.0,6.91,0.0,0.08,3,3,54.3,0.0,6.84,0.0,0.02,4,4,56.3,0.0,6.98,-0.5,0.19,5,5,52.1,0.0,6.92,-0.5,0.12,6,6,54.4,0.0,6.9,0.5,0.07
202603040610,高塚清一記念　第８回　名人集合　マクール杯,2026-03-04,6,10R,4.0,3,2.0,1,13.0,14.0,1,1,52.0,0.0,6.85,-0.5,0.14,2,2,55.1,0.0,6.82,0.0,0.12,3,3,52.0,0.0,6.77,0.0,-0.01,4,4,53.4,0.0,6.96,0.0,-0.03,5,5,51.5,0.5,6.85,0.0,-0.03,6,6,53.2,0.0,6.87,0.0,-0.05
202603040611,高塚清一記念　第８回　名人集合　マクール杯,2026-03-04,6,11R,4.0,3,2.0,1,12.0,14.0,1,1,52.0,0.0,6.82,0.0,0.06,2,2,52.4,0.0,6.91,0.0,0.07,3,3,52.0,0.0,6.92,0.0,-0.01,4,4,52.2,0.0,6.91,0.0,0.08,5,5,52.0,0.0,6.81,-0.5,0.17,6,6,52.5,0.0,6.84,0.0,0.27
