レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202511010101,2025-11-01,01,01R,,backfill-from-daily,1,0.02,2,0.04,3,0.02,4,0.12,5,-0.05,6,-0.19
202511010103,2025-11-01,01,03R,,backfill-from-daily,1,-0.06,2,0.07,3,-0.03,4,-0.07,5,-0.05,6,-0.05
202511010104,2025-11-01,01,04R,,backfill-from-daily,2,0.07,3,0.02,4,-0.02,5,-0.02,6,0.04,1,0.02
202511010105,2025-11-01,01,05R,,backfill-from-daily,1,0.11,2,0.11,3,0.17,4,0.09,6,0.15,5,0.13
202511010106,2025-11-01,01,06R,,backfill-from-daily,1,0.19,2,0.11,3,0.14,4,0.08,5,0.08,6,0.19
202511010109,2025-11-01,01,09R,,backfill-from-daily,1,0.09,2,0.09,3,0.23,4,0.19,5,0.14,6,0.16
202511010110,2025-11-01,01,10R,,backfill-from-daily,1,0.03,2,0.08,3,0.09,4,0.18,5,0.05,6,0.04
202511010111,2025-11-01,01,11R,,backfill-from-daily,1,0.07,2,0.18,3,0.09,4,0.13,5,0.11,6,0.09
202511010112,2025-11-01,01,12R,,backfill-from-daily,1,-0.05,2,-0.09,3,-0.03,4,-0.01,5,-0.06,6,-0.04
202511010501,2025-11-01,05,01R,,backfill-from-daily,1,-0.08,2,0.09,3,0.06,4,-0.03,5,0.02,6,-0.09
202511010502,2025-11-01,05,02R,,backfill-from-daily,1,0.19,2,0.12,3,0.13,4,0.01,5,0.06,6,0.09
202511010503,2025-11-01,05,03R,,backfill-from-daily,1,0.04,2,0.14,3,0.08,4,0.09,5,0.16,6,0.15
202511010504,2025-11-01,05,04R,,backfill-from-daily,1,0.04,2,0.04,3,0.14,4,0.22,5,0.4,6,0.18
202511010505,2025-11-01,05,05R,,backfill-from-daily,1,0.13,2,0.17,3,0.18,4,0.12,5,0.13,6,0.29
202511010506,2025-11-01,05,06R,,backfill-from-daily,1,0.11,2,0.07,3,-0.09,4,0.17,5,-0.08,6,0.15
202511010507,2025-11-01,05,07R,,backfill-from-daily,1,0.29,2,0.31,3,0.18,4,0.09,5,0.14,6,0.35
