レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202511050201,2025-11-05,02,01R,,backfill-from-daily,1,0.14,2,0.14,3,0.01,4,0.08,5,0.12,6,0.19
202511050202,2025-11-05,02,02R,,backfill-from-daily,1,-0.11,2,0.09,3,-0.03,4,0.03,5,0.08,6,0.12
202511050203,2025-11-05,02,03R,,backfill-from-daily,1,-0.03,2,0.03,3,0.06,4,0.19,5,0.11,6,0.07
202511050204,2025-11-05,02,04R,,backfill-from-daily,1,0.07,2,0.14,3,0.02,4,0.12,6,0.12,5,0.11
202511050205,2025-11-05,02,05R,,backfill-from-daily,1,0.12,2,0.11,3,0.06,4,0.02,5,0.04,6,0.04
202511050206,2025-11-05,02,06R,,backfill-from-daily,1,-0.09,2,-0.18,3,-0.13,4,-0.01,5,-0.01,6,-0.04
202511050207,2025-11-05,02,07R,,backfill-from-daily,1,0.11,3,0.19,4,0.05,5,0.18,6,0.06,2,0.08
202511050208,2025-11-05,02,08R,,backfill-from-daily,1,-0.06,5,-0.06,4,-0.05,6,0.19,3,0.27,2,-0.05
202511050209,2025-11-05,02,09R,,backfill-from-daily,1,0.11,2,0.01,3,-0.06,4,-0.08,5,-0.05,6,0.31
202511050210,2025-11-05,02,10R,,backfill-from-daily,1,0.11,2,0.12,3,0.21,4,0.03,,,5,0.01
202511050211,2025-11-05,02,11R,,backfill-from-daily,1,0.07,2,0.04,3,-0.01,4,0.19,5,0.23,6,0.13
202511050212,2025-11-05,02,12R,,backfill-from-daily,1,-0.04,,,2,-0.06,3,0.06,4,0.09,5,-0.03
202511050601,2025-11-05,06,01R,,backfill-from-daily,1,-0.02,2,0.08,3,0.03,4,0.05,5,0.08,6,0.07
202511050602,2025-11-05,06,02R,,backfill-from-daily,1,-0.02,2,-0.09,3,0.13,4,-0.02,5,-0.06,6,-0.03
202511050603,2025-11-05,06,03R,,backfill-from-daily,1,-0.01,3,0.01,4,0.12,5,0.07,2,0.11,6,0.08
202511050604,2025-11-05,06,04R,,backfill-from-daily,1,0.03,2,0.05,3,0.04,6,-0.01,4,0.08,5,0.02
202511050605,2025-11-05,06,05R,,backfill-from-daily,1,0.03,2,-0.06,3,0.01,4,0.21,5,0.41,6,0.17
202511050606,2025-11-05,06,06R,,backfill-from-daily,1,0.04,2,-0.04,3,0.03,4,-0.06,5,-0.02,6,-0.03
202511050607,2025-11-05,06,07R,,backfill-from-daily,1,-0.02,2,-0.02,3,0.07,4,-0.04,5,-0.04,6,-0.16
202511050608,2025-11-05,06,08R,,backfill-from-daily,1,0.05,2,0.01,3,0.06,4,-0.01,5,-0.09,6,-0.08
202511050609,2025-11-05,06,09R,,backfill-from-daily,1,-0.05,2,-0.1,3,0.07,4,0.05,5,-0.03,,
202511050610,2025-11-05,06,10R,,backfill-from-daily,1,0.05,2,0.09,3,0.01,4,0.21,5,0.13,6,0.15
