レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202511160101,2025-11-16,01,01R,,backfill-from-daily,1,-0.05,2,-0.09,3,-0.07,4,0.12,5,0.01,6,0.03
202511160102,2025-11-16,01,02R,,backfill-from-daily,1,0.22,2,0.03,3,-0.01,4,-0.01,5,0.2,6,0.14
202511160103,2025-11-16,01,03R,,backfill-from-daily,1,0.02,2,0.13,3,0.11,4,-0.04,5,0.02,6,0.02
202511160104,2025-11-16,01,04R,,backfill-from-daily,1,0.19,2,0.13,3,0.03,4,-0.01,6,-0.01,5,-0.07
202511160105,2025-11-16,01,05R,,backfill-from-daily,1,0.03,2,0.01,3,0.11,4,0.15,5,0.08,6,0.04
202511160106,2025-11-16,01,06R,,backfill-from-daily,1,-0.01,,,2,0.02,3,-0.11,4,0.14,5,0.16
202511160107,2025-11-16,01,07R,,backfill-from-daily,1,-0.01,2,-0.05,3,-0.05,4,0.01,5,-0.04,6,-0.03
202511160108,2025-11-16,01,08R,,backfill-from-daily,1,0.17,2,0.08,3,0.04,4,0.06,5,0.06,6,0.19
202511160109,2025-11-16,01,09R,,backfill-from-daily,1,0.01,2,0.32,3,0.09,4,0.02,5,0.0,6,0.05
202511160110,2025-11-16,01,10R,,backfill-from-daily,1,-0.03,2,-0.09,3,0.04,4,0.01,5,-0.05,6,0.01
202511160111,2025-11-16,01,11R,,backfill-from-daily,1,0.19,2,0.23,3,0.12,4,0.15,5,0.12,6,0.14
202511160112,2025-11-16,01,12R,,backfill-from-daily,1,0.12,2,0.01,3,-0.02,4,0.02,5,0.11,6,-0.07
202511160201,2025-11-16,02,01R,,backfill-from-daily,1,-0.01,2,0.13,3,0.07,4,-0.01,5,0.14,6,0.12
202511160202,2025-11-16,02,02R,,backfill-from-daily,1,-0.05,2,0.03,3,-0.04,4,0.05,5,0.02,6,0.05
202511160203,2025-11-16,02,03R,,backfill-from-daily,1,0.09,2,-0.02,3,-0.11,4,-0.03,5,-0.04,6,0.19
202511160204,2025-11-16,02,04R,,backfill-from-daily,1,0.02,2,0.01,3,0.04,4,0.05,5,0.11,6,0.13
202511160205,2025-11-16,02,05R,,backfill-from-daily,1,0.01,2,-0.02,3,0.02,4,0.11,5,0.12,6,0.21
202511160206,2025-11-16,02,06R,,backfill-from-daily,1,0.11,2,0.02,3,0.09,4,0.22,5,0.06,6,0.18
202511160207,2025-11-16,02,07R,,backfill-from-daily,1,-0.03,2,0.09,3,0.01,4,0.12,5,0.11,6,0.18
202511160208,2025-11-16,02,08R,,backfill-from-daily,1,-0.17,2,-0.1,3,-0.09,4,-0.04,5,-0.01,6,-0.01
202511160209,2025-11-16,02,09R,,backfill-from-daily,1,-0.04,2,-0.07,3,-0.11,4,-0.03,5,-0.12,6,0.05
202511160210,2025-11-16,02,10R,,backfill-from-daily,1,0.06,2,0.05,3,0.02,4,-0.06,5,0.02,6,0.09
202511160211,2025-11-16,02,11R,,backfill-from-daily,1,-0.05,2,0.12,3,-0.02,4,-0.04,5,0.03,6,-0.03
202511160212,2025-11-16,02,12R,,backfill-from-daily,1,-0.07,2,-0.06,3,-0.06,4,-0.01,5,0.03,6,0.15
202511160301,2025-11-16,03,01R,,backfill-from-daily,1,0.01,2,-0.04,3,-0.03,4,0.01,5,0.02,6,0.03
202511160302,2025-11-16,03,02R,,backfill-from-daily,1,-0.03,2,0.11,3,0.19,4,0.19,5,0.21,6,0.66
202511160303,2025-11-16,03,03R,,backfill-from-daily,1,0.31,2,0.03,3,0.13,4,-0.09,5,0.05,6,0.05
202511160304,2025-11-16,03,04R,,backfill-from-daily,1,0.15,2,0.06,3,0.02,4,0.12,5,0.04,6,0.07
202511160305,2025-11-16,03,05R,,backfill-from-daily,1,0.07,2,0.11,3,0.04,4,0.31,5,0.15,6,0.18
202511160306,2025-11-16,03,06R,,backfill-from-daily,1,0.16,2,0.02,3,0.09,4,-0.07,5,0.17,6,0.28
202511160307,2025-11-16,03,07R,,backfill-from-daily,1,0.23,2,-0.05,3,-0.17,4,-0.04,5,0.11,6,0.12
202511160308,2025-11-16,03,08R,,backfill-from-daily,1,0.15,2,0.04,3,0.05,4,0.04,5,0.25,6,0.19
202511160309,2025-11-16,03,09R,,backfill-from-daily,1,0.09,2,0.18,3,0.06,4,0.08,5,0.14,6,0.19
202511160310,2025-11-16,03,10R,,backfill-from-daily,1,0.12,2,0.17,3,0.18,4,0.13,5,0.11,6,0.43
202511160311,2025-11-16,03,11R,,backfill-from-daily,1,0.01,2,0.02,3,0.01,4,0.14,5,0.07,6,0.13
202511160312,2025-11-16,03,12R,,backfill-from-daily,1,0.12,2,0.04,3,0.08,4,0.01,5,-0.06,6,-0.16
202511160701,2025-11-16,07,01R,,backfill-from-daily,1,-0.01,2,0.02,3,-0.16,4,-0.18,5,-0.09,6,-0.11
202511160702,2025-11-16,07,02R,,backfill-from-daily,1,-0.01,2,0.06,3,0.07,4,0.1,5,-0.15,6,-0.08
202511160703,2025-11-16,07,03R,,backfill-from-daily,1,0.02,2,0.14,3,0.0,4,-0.04,5,0.02,6,0.07
202511160704,2025-11-16,07,04R,,backfill-from-daily,1,0.07,2,0.12,3,0.17,4,0.25,5,0.12,6,0.18
202511160705,2025-11-16,07,05R,,backfill-from-daily,1,0.15,2,0.07,3,-0.07,4,0.08,6,0.01,5,0.19
202511160706,2025-11-16,07,06R,,backfill-from-daily,1,-0.09,2,-0.01,3,-0.01,4,0.02,5,-0.04,6,-0.09
202511160707,2025-11-16,07,07R,,backfill-from-daily,1,0.19,2,0.19,3,-0.02,4,-0.03,5,-0.03,6,-0.13
202511160708,2025-11-16,07,08R,,backfill-from-daily,2,0.18,3,0.11,1,-0.12,4,0.11,5,0.3,6,0.14
202511160709,2025-11-16,07,09R,,backfill-from-daily,1,-0.06,2,0.12,3,-0.01,4,0.03,6,0.22,5,0.25
202511160710,2025-11-16,07,10R,,backfill-from-daily,1,0.21,2,0.09,3,0.01,4,0.02,5,0.08,6,-0.03
202511160711,2025-11-16,07,11R,,backfill-from-daily,1,0.0,2,0.14,3,0.14,4,0.05,5,0.0,6,-0.07
202511160712,2025-11-16,07,12R,,backfill-from-daily,1,-0.06,2,0.07,3,0.25,4,0.07,5,0.02,6,0.06
202511160801,2025-11-16,08,01R,,backfill-from-daily,1,0.0,2,0.08,3,0.13,6,0.0,4,0.03,5,-0.08
202511160802,2025-11-16,08,02R,,backfill-from-daily,1,-0.02,2,0.02,3,0.1,4,0.11,6,-0.1,5,-0.03
202511160803,2025-11-16,08,03R,,backfill-from-daily,1,0.28,2,0.14,3,-0.01,4,0.06,5,0.0,6,-0.03
202511160804,2025-11-16,08,04R,,backfill-from-daily,1,0.05,2,0.08,3,0.07,4,-0.03,5,-0.01,6,0.07
