レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202511260301,2025-11-26,03,01R,,backfill-from-daily,1,0.08,2,-0.02,3,0.11,4,0.11,5,0.13,6,0.04
202511260302,2025-11-26,03,02R,,backfill-from-daily,1,0.06,2,0.18,3,0.02,4,0.02,5,0.05,6,0.09
202511260303,2025-11-26,03,03R,,backfill-from-daily,1,-0.05,2,-0.06,3,0.02,4,0.25,5,0.15,6,0.0
202511260304,2025-11-26,03,04R,,backfill-from-daily,1,0.39,2,0.33,3,0.33,4,0.27,5,0.29,6,0.29
202511260305,2025-11-26,03,05R,,backfill-from-daily,1,0.19,2,0.24,3,0.21,4,0.17,5,0.19,6,0.26
202511260306,2025-11-26,03,06R,,backfill-from-daily,1,0.19,2,0.13,3,0.23,4,0.11,5,0.15,6,0.29
202511260307,2025-11-26,03,07R,,backfill-from-daily,1,0.3,2,0.11,3,0.16,4,0.16,5,0.22,6,0.23
202511260308,2025-11-26,03,08R,,backfill-from-daily,1,0.2,2,0.36,3,0.14,4,0.06,5,0.19,6,0.25
202511260309,2025-11-26,03,09R,,backfill-from-daily,1,0.1,2,-0.02,3,-0.14,4,0.06,5,0.19,6,0.09
202511260310,2025-11-26,03,10R,,backfill-from-daily,1,0.08,2,0.26,3,0.11,4,0.18,5,0.23,6,0.08
202511260311,2025-11-26,03,11R,,backfill-from-daily,1,0.31,2,-0.03,3,0.04,4,0.09,5,0.28,6,0.18
202511260312,2025-11-26,03,12R,,backfill-from-daily,1,0.14,2,0.19,3,0.18,4,0.23,5,0.25,6,0.26
202511260601,2025-11-26,06,01R,,backfill-from-daily,1,0.04,2,0.05,3,-0.06,4,0.12,5,0.19,6,0.25
202511260602,2025-11-26,06,02R,,backfill-from-daily,1,0.11,3,-0.07,4,0.26,5,0.03,6,-0.07,2,0.01
202511260603,2025-11-26,06,03R,,backfill-from-daily,1,0.03,2,0.16,3,0.17,4,0.16,5,0.19,6,0.25
202511260604,2025-11-26,06,04R,,backfill-from-daily,1,0.15,2,-0.02,3,0.09,4,0.08,5,-0.06,6,-0.06
202511260605,2025-11-26,06,05R,,backfill-from-daily,1,0.18,2,0.14,3,0.09,4,-0.02,5,-0.11,6,-0.13
202511260606,2025-11-26,06,06R,,backfill-from-daily,1,0.01,2,0.04,3,-0.04,4,0.09,5,0.03,6,0.05
202511260607,2025-11-26,06,07R,,backfill-from-daily,1,-0.18,6,-0.05,2,-0.13,3,-0.14,4,-0.02,5,-0.03
202511260608,2025-11-26,06,08R,,backfill-from-daily,1,0.08,2,0.2,3,0.1,4,0.21,5,0.21,6,0.18
202511260609,2025-11-26,06,09R,,backfill-from-daily,1,-0.04,2,0.26,3,-0.07,4,-0.08,5,-0.08,6,0.08
202511260610,2025-11-26,06,10R,,backfill-from-daily,1,-0.01,2,-0.06,6,-0.01,3,-0.03,4,0.02,5,0.01
202511260611,2025-11-26,06,11R,,backfill-from-daily,1,0.08,2,0.14,3,0.08,4,0.15,5,0.06,6,0.02
202511260612,2025-11-26,06,12R,,backfill-from-daily,1,0.03,2,0.09,3,0.04,4,0.11,5,0.18,6,0.14
