レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202511020101,2025-11-02,01,01R,,backfill-from-daily,1,0.13,2,0.01,3,-0.01,4,0.04,5,0.04,6,0.03
202511020103,2025-11-02,01,03R,,backfill-from-daily,1,0.07,2,-0.04,3,-0.04,4,0.09,5,0.05,6,0.07
202511020104,2025-11-02,01,04R,,backfill-from-daily,1,0.17,2,-0.02,3,0.02,4,-0.01,5,0.01,6,-0.07
202511020105,2025-11-02,01,05R,,backfill-from-daily,1,-0.05,2,-0.04,3,0.01,4,-0.02,5,0.28,6,0.03
202511020106,2025-11-02,01,06R,,backfill-from-daily,1,0.17,2,0.11,4,0.06,5,0.16,6,0.18,3,0.14
202511020107,2025-11-02,01,07R,,backfill-from-daily,1,0.01,2,-0.06,3,-0.01,6,-0.06,4,-0.14,5,-0.11
202511020109,2025-11-02,01,09R,,backfill-from-daily,1,0.18,2,0.11,3,0.12,4,0.19,5,0.19,6,0.29
202511020110,2025-11-02,01,10R,,backfill-from-daily,1,0.04,2,0.08,3,0.01,4,0.07,5,0.13,6,0.12
202511020111,2025-11-02,01,11R,,backfill-from-daily,1,0.01,2,0.04,3,0.13,4,0.04,5,0.17,6,0.15
202511020112,2025-11-02,01,12R,,backfill-from-daily,1,0.06,2,0.15,3,0.03,6,0.23,4,-0.02,5,-0.01
202511020501,2025-11-02,05,01R,,backfill-from-daily,1,0.06,2,0.06,3,0.14,4,-0.01,5,0.01,6,0.05
202511020502,2025-11-02,05,02R,,backfill-from-daily,1,0.25,2,0.05,3,0.02,4,0.01,5,0.08,6,-0.04
202511020503,2025-11-02,05,03R,,backfill-from-daily,1,0.24,2,0.22,3,0.15,4,0.18,5,0.25,6,0.04
202511020504,2025-11-02,05,04R,,backfill-from-daily,1,0.11,2,0.22,3,0.15,4,-0.09,5,0.01,6,0.13
202511020505,2025-11-02,05,05R,,backfill-from-daily,1,0.11,2,0.46,3,0.19,4,0.29,5,0.26,6,0.04
202511020506,2025-11-02,05,06R,,backfill-from-daily,1,0.03,2,0.17,3,0.22,4,0.04,5,0.05,6,0.21
202511020507,2025-11-02,05,07R,,backfill-from-daily,1,0.14,2,0.11,3,0.12,4,0.06,5,0.16,6,0.09
202511020508,2025-11-02,05,08R,,backfill-from-daily,1,0.15,2,0.05,3,0.07,4,0.16,5,0.22,6,0.26
202511020509,2025-11-02,05,09R,,backfill-from-daily,1,0.03,2,0.15,3,0.15,4,-0.01,5,-0.07,6,0.01
202511020510,2025-11-02,05,10R,,backfill-from-daily,1,0.02,2,0.23,3,0.2,4,0.06,5,0.19,6,0.09
202511020511,2025-11-02,05,11R,,backfill-from-daily,1,0.08,2,0.08,3,0.07,4,-0.02,5,0.09,6,0.05
202511020512,2025-11-02,05,12R,,backfill-from-daily,1,0.16,2,0.2,3,0.07,4,0.05,5,-0.02,6,0.06
202511020801,2025-11-02,08,01R,,backfill-from-daily,1,0.02,2,0.12,3,0.3,4,0.19,6,0.09,5,0.15
202511020802,2025-11-02,08,02R,,backfill-from-daily,1,-0.02,4,-0.01,5,0.05,6,-0.04,2,0.06,3,0.0
202511020803,2025-11-02,08,03R,,backfill-from-daily,1,-0.02,2,-0.01,3,0.07,4,0.26,5,0.22,6,-0.04
202511020804,2025-11-02,08,04R,,backfill-from-daily,1,-0.03,2,0.03,3,0.13,4,-0.05,5,0.02,6,-0.11
202511020805,2025-11-02,08,05R,,backfill-from-daily,1,-0.01,2,0.02,3,0.14,4,-0.03,5,-0.02,6,-0.12
202511020806,2025-11-02,08,06R,,backfill-from-daily,1,0.1,2,0.09,3,0.27,4,0.05,5,0.08,6,0.04
202511020807,2025-11-02,08,07R,,backfill-from-daily,1,0.11,2,0.18,3,0.18,4,0.02,5,-0.04,6,0.01
202511020808,2025-11-02,08,08R,,backfill-from-daily,2,0.05,3,0.01,1,-0.01,4,-0.05,5,-0.16,6,-0.13
202511020809,2025-11-02,08,09R,,backfill-from-daily,1,0.1,2,0.1,3,0.08,4,0.27,5,0.1,6,0.02
202511020810,2025-11-02,08,10R,,backfill-from-daily,1,0.08,2,0.14,3,0.24,4,0.04,5,0.12,6,-0.04
202511020811,2025-11-02,08,11R,,backfill-from-daily,1,0.19,2,0.06,3,0.13,4,0.12,5,0.14,6,0.44
202511020812,2025-11-02,08,12R,,backfill-from-daily,1,-0.04,3,0.08,4,0.1,2,0.03,5,0.0,6,0.12
202511020901,2025-11-02,09,01R,,backfill-from-daily,1,0.16,2,0.17,3,0.07,4,0.26,6,0.15,5,0.03
202511020902,2025-11-02,09,02R,,backfill-from-daily,1,0.01,2,-0.03,3,0.14,4,0.03,5,0.02,6,-0.12
202511020903,2025-11-02,09,03R,,backfill-from-daily,1,0.27,2,0.18,3,0.01,4,-0.11,5,0.02,6,-0.09
202511020904,2025-11-02,09,04R,,backfill-from-daily,1,0.14,2,0.14,3,0.16,4,0.16,5,0.37,6,0.08
202511020905,2025-11-02,09,05R,,backfill-from-daily,1,0.06,2,0.14,3,-0.04,4,0.31,5,0.5,6,0.16
202511020906,2025-11-02,09,06R,,backfill-from-daily,1,0.31,2,0.18,3,0.11,4,0.24,5,0.19,6,0.29
202511020907,2025-11-02,09,07R,,backfill-from-daily,1,0.04,2,0.08,3,0.14,4,0.12,5,0.08,6,0.24
202511020908,2025-11-02,09,08R,,backfill-from-daily,1,0.02,2,0.16,4,0.0,5,-0.1,6,-0.16,3,0.12
202511020909,2025-11-02,09,09R,,backfill-from-daily,1,0.0,2,0.1,3,0.18,4,0.08,5,-0.01,6,0.09
202511020910,2025-11-02,09,10R,,backfill-from-daily,1,0.11,2,0.08,3,0.01,4,0.09,5,0.13,6,0.08
202511020911,2025-11-02,09,11R,,backfill-from-daily,1,0.06,2,0.11,3,-0.02,4,0.13,6,-0.03,5,0.1
202511020912,2025-11-02,09,12R,,backfill-from-daily,1,0.05,2,0.0,3,0.09,4,0.02,5,0.06,6,0.04
202511021001,2025-11-02,10,01R,,backfill-from-daily,1,0.16,2,0.13,3,0.16,4,0.04,5,0.1,6,0.02
202511021002,2025-11-02,10,02R,,backfill-from-daily,1,0.19,2,0.21,3,0.14,4,0.16,5,0.15,6,0.1
202511021003,2025-11-02,10,03R,,backfill-from-daily,1,0.19,2,0.16,3,0.16,4,0.11,5,0.33,6,0.13
202511021004,2025-11-02,10,04R,,backfill-from-daily,1,-0.01,2,-0.03,3,0.13,4,-0.01,5,0.07,6,0.03
202511021005,2025-11-02,10,05R,,backfill-from-daily,1,0.02,2,-0.01,3,0.16,6,0.05,4,0.08,5,0.05
202511021006,2025-11-02,10,06R,,backfill-from-daily,1,0.01,2,-0.01,3,0.09,4,-0.03,5,-0.06,6,-0.01
202511021007,2025-11-02,10,07R,,backfill-from-daily,1,0.12,2,0.11,3,-0.04,4,-0.01,5,0.26,6,0.12
202511021008,2025-11-02,10,08R,,backfill-from-daily,1,0.07,2,0.07,3,0.05,4,0.05,5,0.16,6,0.09
202511021009,2025-11-02,10,09R,,backfill-from-daily,1,0.25,2,0.03,3,0.01,4,-0.02,5,-0.12,6,-0.03
202511021010,2025-11-02,10,10R,,backfill-from-daily,1,0.01,2,0.06,3,-0.06,4,0.09,6,-0.02,5,0.16
202511021011,2025-11-02,10,11R,,backfill-from-daily,1,0.19,2,0.14,3,0.08,4,0.05,5,0.04,6,-0.01
202511021012,2025-11-02,10,12R,,backfill-from-daily,1,0.01,2,0.01,3,0.12,6,0.13,4,0.27,5,0.07
202511021101,2025-11-02,11,01R,,backfill-from-daily,1,0.08,2,0.01,3,0.03,4,0.07,5,0.04,6,-0.03
202511021102,2025-11-02,11,02R,,backfill-from-daily,1,0.1,2,0.03,3,0.13,4,0.02,5,0.07,6,0.19
202511021103,2025-11-02,11,03R,,backfill-from-daily,1,0.06,2,0.16,3,0.12,4,-0.04,5,-0.03,6,0.06
202511021104,2025-11-02,11,04R,,backfill-from-daily,1,0.06,2,0.06,3,0.12,4,0.42,5,-0.02,6,0.06
