レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202006220201,第４回週刊大衆杯,2020-06-22,2,01R,4.0,,2.0,3,18.0,22.0,1,1,55.6,0.0,6.84,-0.5,0.08,2,2,55.2,0.0,6.83,-0.5,0.09,3,3,51.0,0.0,6.83,-0.5,0.08,4,4,52.4,0.0,6.89,-0.5,0.11,5,6,51.0,0.0,6.84,-0.5,0.24,6,5,54.9,0.0,6.8,-0.5,0.04
202006220202,第４回週刊大衆杯,2020-06-22,2,02R,2.0,,1.0,3,20.0,24.0,1,1,57.4,0.0,6.88,-0.5,0.14,2,2,51.0,0.0,6.83,-0.5,0.06,3,3,52.7,0.0,6.84,-0.5,0.01,4,4,51.0,0.0,6.91,-0.5,-0.09,5,5,52.5,0.0,6.83,-0.5,-0.07,6,6,53.4,0.0,6.86,-0.5,0.0
202006220203,第４回週刊大衆杯,2020-06-22,2,03R,1.0,,1.0,3,20.0,24.0,1,1,54.7,0.0,6.74,-0.5,0.16,2,2,51.0,0.0,6.73,-0.5,0.08,3,3,51.0,0.0,6.85,-0.5,0.14,4,4,55.1,0.0,6.67,-0.5,-0.1,5,5,51.1,0.0,6.75,-0.5,-0.06,6,6,53.0,0.0,6.8,0.0,0.08
202006220205,第４回週刊大衆杯,2020-06-22,2,05R,1.0,,1.0,3,20.0,24.0,1,1,51.3,0.0,6.77,-0.5,0.08,2,2,50.0,1.0,6.79,-0.5,0.09,3,3,51.4,0.0,6.74,-0.5,0.06,4,4,51.0,0.0,6.8,-0.5,0.02,5,5,51.9,0.0,6.83,-0.5,0.01,6,6,52.0,0.0,6.79,0.0,0.08
202006220206,第４回週刊大衆杯,2020-06-22,2,06R,2.0,,1.0,3,20.0,24.0,1,1,54.3,0.0,6.95,-0.5,0.05,2,2,52.8,0.0,6.91,-0.5,0.01,3,3,51.5,0.0,6.88,-0.5,0.08,4,4,51.0,0.0,6.82,-0.5,-0.14,5,5,51.6,0.0,6.93,-0.5,-0.05,6,6,52.4,0.0,6.83,-0.5,0.04
202006220207,第４回週刊大衆杯,2020-06-22,2,07R,4.0,,2.0,3,20.0,24.0,1,1,51.1,0.0,6.77,-0.5,0.11,2,2,57.4,0.0,6.9,-0.5,0.08,3,3,53.4,0.0,6.88,-0.5,0.23,4,4,54.9,0.0,6.87,-0.5,-0.04,5,5,52.4,0.0,6.88,-0.5,0.11,6,6,52.2,0.0,6.84,-0.5,-0.02
202006220208,第４回週刊大衆杯,2020-06-22,2,08R,3.0,,2.0,3,19.0,22.0,1,1,51.0,0.0,6.89,-0.5,0.18,2,2,55.6,0.0,6.93,-0.5,0.07,3,3,55.1,0.0,6.87,-0.5,0.02,4,4,52.8,0.0,6.88,-0.5,-0.03,5,5,51.0,0.0,6.93,-0.5,0.03,6,6,51.0,0.0,6.81,-0.5,-0.01
202006220209,第４回週刊大衆杯,2020-06-22,2,09R,3.0,,2.0,3,19.0,22.0,1,1,51.0,0.0,6.88,0.0,0.08,2,2,51.9,0.0,6.79,-0.5,0.05,3,3,51.0,0.0,6.91,-0.5,-0.09,4,4,51.3,0.0,6.91,-0.5,-0.12,5,5,49.5,1.5,6.79,-0.5,-0.16,6,6,52.7,0.0,6.86,-0.5,-0.05
202006220211,第４回週刊大衆杯,2020-06-22,2,11R,3.0,,2.0,3,19.0,22.0,1,1,51.8,0.0,6.91,-0.5,0.07,2,2,51.6,0.0,6.82,-0.5,0.12,3,3,52.0,0.0,6.84,-0.5,0.01,4,4,51.4,0.0,6.87,-0.5,0.08,5,5,50.0,1.0,6.94,-0.5,-0.08,6,6,54.3,0.0,6.89,-0.5,0.04
202006220212,第４回週刊大衆杯,2020-06-22,2,12R,3.0,,2.0,3,18.0,22.0,1,1,51.0,0.0,6.7,-0.5,-0.02,2,2,50.0,1.0,6.91,-0.5,-0.01,3,3,53.7,0.0,6.83,-0.5,0.06,4,4,50.5,0.5,6.8,-0.5,0.05,5,5,52.0,0.0,6.96,-0.5,0.07,6,6,51.6,0.0,6.86,-0.5,0.03
