レースコード,レース日,レース場コード,レース回,艇1_登録番号,艇1_選手名,艇1_期別,艇1_支部,艇1_出身地,艇1_年齢,艇1_級別,艇1_賞除,艇1_F本数,艇1_L本数,艇1_全国平均ST,艇1_全国勝率,艇1_全国2連対率,艇1_全国3連対率,艇1_当地勝率,艇1_当地2連対率,艇1_当地3連対率,艇1_モーターフラグ,艇1_モーター番号,艇1_モーター2連対率,艇1_モーター3連対率,艇1_ボートフラグ,艇1_ボート番号,艇1_ボート2連対率,艇1_ボート3連対率,艇1_早見,艇1_節D1走1_R番号,艇1_節D1走1_進入,艇1_節D1走1_枠,艇1_節D1走1_ST,艇1_節D1走1_着順,艇1_節D1走2_R番号,艇1_節D1走2_進入,艇1_節D1走2_枠,艇1_節D1走2_ST,艇1_節D1走2_着順,艇1_節D2走1_R番号,艇1_節D2走1_進入,艇1_節D2走1_枠,艇1_節D2走1_ST,艇1_節D2走1_着順,艇1_節D2走2_R番号,艇1_節D2走2_進入,艇1_節D2走2_枠,艇1_節D2走2_ST,艇1_節D2走2_着順,艇1_節D3走1_R番号,艇1_節D3走1_進入,艇1_節D3走1_枠,艇1_節D3走1_ST,艇1_節D3走1_着順,艇1_節D3走2_R番号,艇1_節D3走2_進入,艇1_節D3走2_枠,艇1_節D3走2_ST,艇1_節D3走2_着順,艇1_節D4走1_R番号,艇1_節D4走1_進入,艇1_節D4走1_枠,艇1_節D4走1_ST,艇1_節D4走1_着順,艇1_節D4走2_R番号,艇1_節D4走2_進入,艇1_節D4走2_枠,艇1_節D4走2_ST,艇1_節D4走2_着順,艇1_節D5走1_R番号,艇1_節D5走1_進入,艇1_節D5走1_枠,艇1_節D5走1_ST,艇1_節D5走1_着順,艇1_節D5走2_R番号,艇1_節D5走2_進入,艇1_節D5走2_枠,艇1_節D5走2_ST,艇1_節D5走2_着順,艇1_節D6走1_R番号,艇1_節D6走1_進入,艇1_節D6走1_枠,艇1_節D6走1_ST,艇1_節D6走1_着順,艇1_節D6走2_R番号,艇1_節D6走2_進入,艇1_節D6走2_枠,艇1_節D6走2_ST,艇1_節D6走2_着順,艇1_節D7走1_R番号,艇1_節D7走1_進入,艇1_節D7走1_枠,艇1_節D7走1_ST,艇1_節D7走1_着順,艇1_節D7走2_R番号,艇1_節D7走2_進入,艇1_節D7走2_枠,艇1_節D7走2_ST,艇1_節D7走2_着順,艇2_登録番号,艇2_選手名,艇2_期別,艇2_支部,艇2_出身地,艇2_年齢,艇2_級別,艇2_賞除,艇2_F本数,艇2_L本数,艇2_全国平均ST,艇2_全国勝率,艇2_全国2連対率,艇2_全国3連対率,艇2_当地勝率,艇2_当地2連対率,艇2_当地3連対率,艇2_モーターフラグ,艇2_モーター番号,艇2_モーター2連対率,艇2_モーター3連対率,艇2_ボートフラグ,艇2_ボート番号,艇2_ボート2連対率,艇2_ボート3連対率,艇2_早見,艇2_節D1走1_R番号,艇2_節D1走1_進入,艇2_節D1走1_枠,艇2_節D1走1_ST,艇2_節D1走1_着順,艇2_節D1走2_R番号,艇2_節D1走2_進入,艇2_節D1走2_枠,艇2_節D1走2_ST,艇2_節D1走2_着順,艇2_節D2走1_R番号,艇2_節D2走1_進入,艇2_節D2走1_枠,艇2_節D2走1_ST,艇2_節D2走1_着順,艇2_節D2走2_R番号,艇2_節D2走2_進入,艇2_節D2走2_枠,艇2_節D2走2_ST,艇2_節D2走2_着順,艇2_節D3走1_R番号,艇2_節D3走1_進入,艇2_節D3走1_枠,艇2_節D3走1_ST,艇2_節D3走1_着順,艇2_節D3走2_R番号,艇2_節D3走2_進入,艇2_節D3走2_枠,艇2_節D3走2_ST,艇2_節D3走2_着順,艇2_節D4走1_R番号,艇2_節D4走1_進入,艇2_節D4走1_枠,艇2_節D4走1_ST,艇2_節D4走1_着順,艇2_節D4走2_R番号,艇2_節D4走2_進入,艇2_節D4走2_枠,艇2_節D4走2_ST,艇2_節D4走2_着順,艇2_節D5走1_R番号,艇2_節D5走1_進入,艇2_節D5走1_枠,艇2_節D5走1_ST,艇2_節D5走1_着順,艇2_節D5走2_R番号,艇2_節D5走2_進入,艇2_節D5走2_枠,艇2_節D5走2_ST,艇2_節D5走2_着順,艇2_節D6走1_R番号,艇2_節D6走1_進入,艇2_節D6走1_枠,艇2_節D6走1_ST,艇2_節D6走1_着順,艇2_節D6走2_R番号,艇2_節D6走2_進入,艇2_節D6走2_枠,艇2_節D6走2_ST,艇2_節D6走2_着順,艇2_節D7走1_R番号,艇2_節D7走1_進入,艇2_節D7走1_枠,艇2_節D7走1_ST,艇2_節D7走1_着順,艇2_節D7走2_R番号,艇2_節D7走2_進入,艇2_節D7走2_枠,艇2_節D7走2_ST,艇2_節D7走2_着順,艇3_登録番号,艇3_選手名,艇3_期別,艇3_支部,艇3_出身地,艇3_年齢,艇3_級別,艇3_賞除,艇3_F本数,艇3_L本数,艇3_全国平均ST,艇3_全国勝率,艇3_全国2連対率,艇3_全国3連対率,艇3_当地勝率,艇3_当地2連対率,艇3_当地3連対率,艇3_モーターフラグ,艇3_モーター番号,艇3_モーター2連対率,艇3_モーター3連対率,艇3_ボートフラグ,艇3_ボート番号,艇3_ボート2連対率,艇3_ボート3連対率,艇3_早見,艇3_節D1走1_R番号,艇3_節D1走1_進入,艇3_節D1走1_枠,艇3_節D1走1_ST,艇3_節D1走1_着順,艇3_節D1走2_R番号,艇3_節D1走2_進入,艇3_節D1走2_枠,艇3_節D1走2_ST,艇3_節D1走2_着順,艇3_節D2走1_R番号,艇3_節D2走1_進入,艇3_節D2走1_枠,艇3_節D2走1_ST,艇3_節D2走1_着順,艇3_節D2走2_R番号,艇3_節D2走2_進入,艇3_節D2走2_枠,艇3_節D2走2_ST,艇3_節D2走2_着順,艇3_節D3走1_R番号,艇3_節D3走1_進入,艇3_節D3走1_枠,艇3_節D3走1_ST,艇3_節D3走1_着順,艇3_節D3走2_R番号,艇3_節D3走2_進入,艇3_節D3走2_枠,艇3_節D3走2_ST,艇3_節D3走2_着順,艇3_節D4走1_R番号,艇3_節D4走1_進入,艇3_節D4走1_枠,艇3_節D4走1_ST,艇3_節D4走1_着順,艇3_節D4走2_R番号,艇3_節D4走2_進入,艇3_節D4走2_枠,艇3_節D4走2_ST,艇3_節D4走2_着順,艇3_節D5走1_R番号,艇3_節D5走1_進入,艇3_節D5走1_枠,艇3_節D5走1_ST,艇3_節D5走1_着順,艇3_節D5走2_R番号,艇3_節D5走2_進入,艇3_節D5走2_枠,艇3_節D5走2_ST,艇3_節D5走2_着順,艇3_節D6走1_R番号,艇3_節D6走1_進入,艇3_節D6走1_枠,艇3_節D6走1_ST,艇3_節D6走1_着順,艇3_節D6走2_R番号,艇3_節D6走2_進入,艇3_節D6走2_枠,艇3_節D6走2_ST,艇3_節D6走2_着順,艇3_節D7走1_R番号,艇3_節D7走1_進入,艇3_節D7走1_枠,艇3_節D7走1_ST,艇3_節D7走1_着順,艇3_節D7走2_R番号,艇3_節D7走2_進入,艇3_節D7走2_枠,艇3_節D7走2_ST,艇3_節D7走2_着順,艇4_登録番号,艇4_選手名,艇4_期別,艇4_支部,艇4_出身地,艇4_年齢,艇4_級別,艇4_賞除,艇4_F本数,艇4_L本数,艇4_全国平均ST,艇4_全国勝率,艇4_全国2連対率,艇4_全国3連対率,艇4_当地勝率,艇4_当地2連対率,艇4_当地3連対率,艇4_モーターフラグ,艇4_モーター番号,艇4_モーター2連対率,艇4_モーター3連対率,艇4_ボートフラグ,艇4_ボート番号,艇4_ボート2連対率,艇4_ボート3連対率,艇4_早見,艇4_節D1走1_R番号,艇4_節D1走1_進入,艇4_節D1走1_枠,艇4_節D1走1_ST,艇4_節D1走1_着順,艇4_節D1走2_R番号,艇4_節D1走2_進入,艇4_節D1走2_枠,艇4_節D1走2_ST,艇4_節D1走2_着順,艇4_節D2走1_R番号,艇4_節D2走1_進入,艇4_節D2走1_枠,艇4_節D2走1_ST,艇4_節D2走1_着順,艇4_節D2走2_R番号,艇4_節D2走2_進入,艇4_節D2走2_枠,艇4_節D2走2_ST,艇4_節D2走2_着順,艇4_節D3走1_R番号,艇4_節D3走1_進入,艇4_節D3走1_枠,艇4_節D3走1_ST,艇4_節D3走1_着順,艇4_節D3走2_R番号,艇4_節D3走2_進入,艇4_節D3走2_枠,艇4_節D3走2_ST,艇4_節D3走2_着順,艇4_節D4走1_R番号,艇4_節D4走1_進入,艇4_節D4走1_枠,艇4_節D4走1_ST,艇4_節D4走1_着順,艇4_節D4走2_R番号,艇4_節D4走2_進入,艇4_節D4走2_枠,艇4_節D4走2_ST,艇4_節D4走2_着順,艇4_節D5走1_R番号,艇4_節D5走1_進入,艇4_節D5走1_枠,艇4_節D5走1_ST,艇4_節D5走1_着順,艇4_節D5走2_R番号,艇4_節D5走2_進入,艇4_節D5走2_枠,艇4_節D5走2_ST,艇4_節D5走2_着順,艇4_節D6走1_R番号,艇4_節D6走1_進入,艇4_節D6走1_枠,艇4_節D6走1_ST,艇4_節D6走1_着順,艇4_節D6走2_R番号,艇4_節D6走2_進入,艇4_節D6走2_枠,艇4_節D6走2_ST,艇4_節D6走2_着順,艇4_節D7走1_R番号,艇4_節D7走1_進入,艇4_節D7走1_枠,艇4_節D7走1_ST,艇4_節D7走1_着順,艇4_節D7走2_R番号,艇4_節D7走2_進入,艇4_節D7走2_枠,艇4_節D7走2_ST,艇4_節D7走2_着順,艇5_登録番号,艇5_選手名,艇5_期別,艇5_支部,艇5_出身地,艇5_年齢,艇5_級別,艇5_賞除,艇5_F本数,艇5_L本数,艇5_全国平均ST,艇5_全国勝率,艇5_全国2連対率,艇5_全国3連対率,艇5_当地勝率,艇5_当地2連対率,艇5_当地3連対率,艇5_モーターフラグ,艇5_モーター番号,艇5_モーター2連対率,艇5_モーター3連対率,艇5_ボートフラグ,艇5_ボート番号,艇5_ボート2連対率,艇5_ボート3連対率,艇5_早見,艇5_節D1走1_R番号,艇5_節D1走1_進入,艇5_節D1走1_枠,艇5_節D1走1_ST,艇5_節D1走1_着順,艇5_節D1走2_R番号,艇5_節D1走2_進入,艇5_節D1走2_枠,艇5_節D1走2_ST,艇5_節D1走2_着順,艇5_節D2走1_R番号,艇5_節D2走1_進入,艇5_節D2走1_枠,艇5_節D2走1_ST,艇5_節D2走1_着順,艇5_節D2走2_R番号,艇5_節D2走2_進入,艇5_節D2走2_枠,艇5_節D2走2_ST,艇5_節D2走2_着順,艇5_節D3走1_R番号,艇5_節D3走1_進入,艇5_節D3走1_枠,艇5_節D3走1_ST,艇5_節D3走1_着順,艇5_節D3走2_R番号,艇5_節D3走2_進入,艇5_節D3走2_枠,艇5_節D3走2_ST,艇5_節D3走2_着順,艇5_節D4走1_R番号,艇5_節D4走1_進入,艇5_節D4走1_枠,艇5_節D4走1_ST,艇5_節D4走1_着順,艇5_節D4走2_R番号,艇5_節D4走2_進入,艇5_節D4走2_枠,艇5_節D4走2_ST,艇5_節D4走2_着順,艇5_節D5走1_R番号,艇5_節D5走1_進入,艇5_節D5走1_枠,艇5_節D5走1_ST,艇5_節D5走1_着順,艇5_節D5走2_R番号,艇5_節D5走2_進入,艇5_節D5走2_枠,艇5_節D5走2_ST,艇5_節D5走2_着順,艇5_節D6走1_R番号,艇5_節D6走1_進入,艇5_節D6走1_枠,艇5_節D6走1_ST,艇5_節D6走1_着順,艇5_節D6走2_R番号,艇5_節D6走2_進入,艇5_節D6走2_枠,艇5_節D6走2_ST,艇5_節D6走2_着順,艇5_節D7走1_R番号,艇5_節D7走1_進入,艇5_節D7走1_枠,艇5_節D7走1_ST,艇5_節D7走1_着順,艇5_節D7走2_R番号,艇5_節D7走2_進入,艇5_節D7走2_枠,艇5_節D7走2_ST,艇5_節D7走2_着順,艇6_登録番号,艇6_選手名,艇6_期別,艇6_支部,艇6_出身地,艇6_年齢,艇6_級別,艇6_賞除,艇6_F本数,艇6_L本数,艇6_全国平均ST,艇6_全国勝率,艇6_全国2連対率,艇6_全国3連対率,艇6_当地勝率,艇6_当地2連対率,艇6_当地3連対率,艇6_モーターフラグ,艇6_モーター番号,艇6_モーター2連対率,艇6_モーター3連対率,艇6_ボートフラグ,艇6_ボート番号,艇6_ボート2連対率,艇6_ボート3連対率,艇6_早見,艇6_節D1走1_R番号,艇6_節D1走1_進入,艇6_節D1走1_枠,艇6_節D1走1_ST,艇6_節D1走1_着順,艇6_節D1走2_R番号,艇6_節D1走2_進入,艇6_節D1走2_枠,艇6_節D1走2_ST,艇6_節D1走2_着順,艇6_節D2走1_R番号,艇6_節D2走1_進入,艇6_節D2走1_枠,艇6_節D2走1_ST,艇6_節D2走1_着順,艇6_節D2走2_R番号,艇6_節D2走2_進入,艇6_節D2走2_枠,艇6_節D2走2_ST,艇6_節D2走2_着順,艇6_節D3走1_R番号,艇6_節D3走1_進入,艇6_節D3走1_枠,艇6_節D3走1_ST,艇6_節D3走1_着順,艇6_節D3走2_R番号,艇6_節D3走2_進入,艇6_節D3走2_枠,艇6_節D3走2_ST,艇6_節D3走2_着順,艇6_節D4走1_R番号,艇6_節D4走1_進入,艇6_節D4走1_枠,艇6_節D4走1_ST,艇6_節D4走1_着順,艇6_節D4走2_R番号,艇6_節D4走2_進入,艇6_節D4走2_枠,艇6_節D4走2_ST,艇6_節D4走2_着順,艇6_節D5走1_R番号,艇6_節D5走1_進入,艇6_節D5走1_枠,艇6_節D5走1_ST,艇6_節D5走1_着順,艇6_節D5走2_R番号,艇6_節D5走2_進入,艇6_節D5走2_枠,艇6_節D5走2_ST,艇6_節D5走2_着順,艇6_節D6走1_R番号,艇6_節D6走1_進入,艇6_節D6走1_枠,艇6_節D6走1_ST,艇6_節D6走1_着順,艇6_節D6走2_R番号,艇6_節D6走2_進入,艇6_節D6走2_枠,艇6_節D6走2_ST,艇6_節D6走2_着順,艇6_節D7走1_R番号,艇6_節D7走1_進入,艇6_節D7走1_枠,艇6_節D7走1_ST,艇6_節D7走1_着順,艇6_節D7走2_R番号,艇6_節D7走2_進入,艇6_節D7走2_枠,艇6_節D7走2_ST,艇6_節D7走2_着順
202511270301,2025-11-27,03,01R,5065,伊久間 陽優,123期,群馬,群馬,27,B1,,0,0,0.16,4.77,33.3,45.6,5.0,35.9,46.1,0,20,29.6,51.6,0,23,46.7,63.1,10,5,1,1,0.06,1,9,4,4,0.19,1,,,,,,10,2,2,0.12,2,2,6,6,0.15,4,10,5,5,0.07,5,4,3,3,0.17,6,,,,,,1,1,1,0.14,1,10,4,4,0.04,2,,,,,,,,,,,,,,,,,,,,,4129,宇野 博之,89期,愛知,愛知,45,B1,,0,0,0.16,3.92,16.6,35.0,4.06,22.9,33.3,0,27,35.2,47.9,0,65,27.0,50.0,,1,2,2,0.24,4,9,3,3,0.33,4,2,4,4,0.16,2,,,,,,2,5,5,0.27,5,6,1,1,0.17,2,4,6,6,0.19,4,8,3,3,0.26,4,1,2,2,0.27,4,,,,,,,,,,,,,,,,,,,,,,,,,,5036,福田 翔吾,122期,大阪,大阪,27,B1,,0,0,0.16,4.21,26.6,34.4,5.03,29.4,50.0,0,14,25.4,40.6,0,36,38.2,54.9,6,1,4,4,0.17,1,10,2,2,0.26,4,,,,,,12,5,5,0.14,4,7,3,3,0.26,3,11,6,6,0.29,5,6,1,1,0.17,1,,,,,,1,3,3,0.26,2,6,1,1,0.13,1,,,,,,,,,,,,,,,,,,,,,4891,寺島 美里,117期,東京,福島,36,B1,,0,0,0.16,4.59,24.4,41.8,7.04,60.0,76.0,0,67,32.7,52.4,0,59,41.7,56.5,9,6,1,1,0.15,1,,,,,,3,6,6,0.25,3,11,3,3,0.2,6,8,2,2,0.13,5,12,5,5,0.15,6,,,,,,7,4,4,0.26,5,1,4,4,0.27,3,9,6,6,0.15,5,,,,,,,,,,,,,,,,,,,,,4169,多田 有佑,90期,東京,山形,43,B1,,0,0,0.2,3.91,15.0,26.2,4.49,25.0,41.6,0,68,25.2,37.3,0,10,23.8,44.9,5,4,3,3,0.38,4,,,,,,1,1,1,0.33,3,5,2,2,0.13,6,1,4,4,0.28,3,7,6,6,0.45,5,1,1,1,0.21,1,,,,,,1,5,5,0.36,5,5,3,3,0.12,5,,,,,,,,,,,,,,,,,,,,,4327,加藤 翔,96期,静岡,静岡,42,B1,,0,0,0.2,4.24,20.7,34.2,4.24,16.6,35.7,0,16,33.9,50.8,0,57,31.0,47.0,7,3,1,1,0.05,3,7,3,3,0.16,2,1,2,2,0.29,2,,,,,,3,6,6,0.11,6,7,4,4,0.27,6,6,5,5,0.22,5,,,,,,1,6,6,0.33,6,7,4,4,0.14,5,,,,,,,,,,,,,,,,,,,,
202511270302,2025-11-27,03,02R,4311,岡村 仁,95期,大阪,大阪,41,A1,,0,0,0.17,6.67,48.2,72.3,6.72,50.0,67.3,0,46,28.8,44.0,0,71,33.6,51.2,12,,,,,,12,4,4,0.29,3,4,2,2,0.11,1,12,1,1,0.09,3,,,,,,9,5,5,0.21,4,3,3,3,0.35,5,8,2,2,0.23,2,2,1,1,0.09,1,12,6,6,0.22,6,,,,,,,,,,,,,,,,,,,,,4298,宮下 元胤,95期,愛知,愛知,43,A2,,0,0,0.18,6.33,40.1,69.6,0.0,0.0,0.0,0,13,31.3,44.9,0,22,28.4,40.3,8,3,6,6,0.17,4,10,5,5,0.18,3,2,2,2,0.15,3,,,,,,5,3,3,0.14,3,9,1,1,0.23,2,,,,,,9,4,4,0.11,4,2,2,2,0.08,2,8,1,1,0.09,1,,,,,,,,,,,,,,,,,,,,,4513,河野 真也,102期,福岡,宮崎,36,A2,,0,0,0.17,5.86,40.4,58.5,5.19,29.7,51.3,0,57,38.8,61.9,0,11,29.7,43.8,7,,,,,,8,1,1,0.18,2,6,4,4,0.25,3,11,2,2,0.26,5,,,,,,11,5,5,0.26,4,7,6,6,0.35,4,12,3,3,0.06,1,2,3,3,0.13,3,7,2,2,0.09,1,,,,,,,,,,,,,,,,,,,,,3850,小川 知行,79期,群馬,群馬,53,B1,,0,0,0.15,4.74,22.0,47.7,4.9,27.5,46.2,0,55,38.4,59.2,0,40,18.7,32.2,11,,,,,,8,3,3,0.12,1,2,1,1,0.13,1,9,4,4,0.15,3,6,6,6,0.23,5,,,,,,5,2,2,0.11,1,12,5,5,0.06,2,2,4,4,0.09,5,11,3,3,0.09,3,,,,,,,,,,,,,,,,,,,,,5389,恵良 琴美,135期,福岡,福岡,18,B2,,0,0,0.19,1.44,2.2,2.2,0.0,0.0,0.0,0,15,34.1,52.9,0,38,31.0,47.7,9,1,5,5,0.24,6,7,6,6,0.24,6,6,6,6,0.19,5,,,,,,2,4,4,0.18,6,7,5,5,0.32,4,,,,,,8,6,6,0.26,6,2,5,5,0.09,6,9,4,4,0.13,6,,,,,,,,,,,,,,,,,,,,,4973,栗原 直也,120期,埼玉,埼玉,33,B1,,0,0,0.19,5.55,33.6,57.9,4.94,33.8,43.5,0,45,25.4,38.9,0,29,42.2,61.2,6,,,,,,9,2,2,0.34,5,1,3,3,0.26,1,7,6,6,0.27,6,4,1,1,0.19,落,,,,,,5,5,5,0.17,6,11,4,4,0.29,4,2,6,6,0.07,4,6,3,3,0.21,3,,,,,,,,,,,,,,,,,,,,
202511270303,2025-11-27,03,03R,4567,上村 慎太郎,105期,山口,山口,37,B1,,0,0,0.23,3.8,14.7,27.8,3.75,25.0,25.0,0,40,45.3,59.3,0,12,34.4,46.2,,4,5,5,0.33,5,,,,,,6,1,1,0.22,1,12,4,4,0.17,2,4,6,6,0.25,2,,,,,,2,3,3,0.25,3,10,2,2,0.19,5,3,1,1,0.17,2,,,,,,,,,,,,,,,,,,,,,,,,,,4704,河野 大,110期,徳島,徳島,37,A1,,0,0,0.16,6.12,41.0,57.3,6.0,43.5,58.9,0,31,46.5,70.5,0,52,30.4,39.1,11,5,5,5,0.11,4,10,1,1,0.17,1,5,3,3,0.04,2,,,,,,5,2,2,0.15,4,11,4,4,0.24,1,3,2,2,0.25,1,12,6,6,0.13,4,3,2,2,0.2,5,11,5,5,0.11,転,,,,,,,,,,,,,,,,,,,,,5145,島川 海輝,126期,山口,山口,22,A2,,0,0,0.15,5.88,42.5,58.3,0.0,0.0,0.0,0,47,32.2,51.6,0,62,36.5,53.9,10,,,,,,10,6,6,0.22,6,4,4,4,0.14,3,9,5,5,0.11,6,,,,,,11,2,2,0.22,3,4,1,1,0.19,3,9,3,3,0.12,2,3,3,3,0.19,1,10,2,2,0.12,4,,,,,,,,,,,,,,,,,,,,,4402,乙藤 智史,99期,福岡,福岡,40,A2,,0,0,0.18,5.47,43.0,54.8,0.0,0.0,0.0,0,62,40.1,54.9,0,60,32.2,46.6,7,3,3,3,0.09,5,,,,,,7,5,5,0.21,5,11,6,6,0.22,2,2,1,1,0.05,1,12,2,2,0.15,4,,,,,,10,4,4,0.16,3,3,4,4,0.17,3,7,1,1,0.06,2,,,,,,,,,,,,,,,,,,,,,4615,板倉 敦史,107期,東京,千葉,45,B1,,0,0,0.21,4.53,18.1,43.1,4.8,27.6,44.6,0,29,25.8,41.3,0,14,29.8,54.3,,1,1,1,0.31,5,11,4,4,0.13,6,3,3,3,0.15,5,,,,,,2,2,2,0.09,3,9,6,6,0.27,6,1,5,5,0.28,4,6,2,2,0.18,6,3,5,5,0.18,6,,,,,,,,,,,,,,,,,,,,,,,,,,4366,前沢 丈史,97期,東京,茨城,40,A1,,0,0,0.15,6.16,44.1,62.5,6.27,44.1,68.8,0,52,29.9,47.0,0,39,36.2,50.0,12,,,,,,12,6,6,0.23,2,5,5,5,0.01,3,10,1,1,0.12,1,,,,,,7,2,2,0.22,2,7,3,3,0.19,2,11,1,1,0.26,1,3,6,6,0.21,4,12,1,1,0.1,1,,,,,,,,,,,,,,,,,,,,
202511270304,2025-11-27,03,04R,4215,吉島 祥之,91期,愛知,愛知,41,A2,,0,0,0.15,5.61,36.6,54.9,6.6,40.0,80.0,0,58,34.4,47.5,0,66,25.2,48.7,11,,,,,,7,1,1,0.19,1,8,3,3,0.2,3,12,2,2,0.16,5,,,,,,12,4,4,0.12,2,2,5,5,0.28,2,11,6,6,0.22,3,4,1,1,0.14,6,11,6,6,0.2,4,,,,,,,,,,,,,,,,,,,,,3652,森下 勇,72期,群馬,群馬,52,B1,,0,0,0.21,3.12,12.2,19.5,4.33,22.2,33.3,0,35,26.2,50.0,0,69,38.6,53.2,,1,6,6,0.22,2,,,,,,4,5,5,0.23,4,8,2,2,0.18,4,3,3,3,0.11,5,,,,,,2,4,4,0.23,5,8,1,1,0.25,1,4,2,2,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,4960,黒野 元基,119期,愛知,愛知,29,A2,,0,0,0.16,6.61,49.6,70.0,0.0,0.0,0.0,0,59,40.1,53.8,0,48,37.4,47.9,12,,,,,,8,4,4,0.11,4,3,5,5,0.18,2,8,1,1,0.11,1,2,3,3,0.09,2,8,6,6,0.13,2,,,,,,11,2,2,0.28,2,4,3,3,0.02,1,12,4,4,0.13,2,,,,,,,,,,,,,,,,,,,,,3306,武田 正紀,60期,埼玉,東京,57,B1,,0,0,0.18,4.07,15.6,31.3,4.52,18.7,39.5,0,56,50.0,65.2,0,33,36.8,49.1,8,1,3,3,0.31,3,,,,,,5,1,1,0.02,1,11,5,5,0.21,4,5,6,6,0.14,5,,,,,,4,4,4,0.13,1,12,2,2,0.06,5,4,4,4,0.05,5,8,2,2,0.08,5,,,,,,,,,,,,,,,,,,,,,4694,高田 綾,110期,福岡,福岡,40,B1,,0,0,0.18,4.77,27.7,44.4,5.21,33.3,58.3,0,54,27.8,45.0,0,55,34.2,51.3,10,6,3,3,0.13,2,,,,,,4,1,1,0.13,2,10,4,4,0.08,3,,,,,,10,2,2,0.22,6,6,6,6,0.25,4,11,5,5,0.21,5,4,5,5,0.07,4,10,3,3,0.14,6,,,,,,,,,,,,,,,,,,,,,3740,大澤 普司,75期,群馬,群馬,51,A1,,0,0,0.17,6.59,52.0,68.7,6.89,48.9,68.0,0,71,36.4,47.4,0,70,35.2,57.9,9,4,2,2,0.27,1,12,5,5,0.33,6,,,,,,7,3,3,0.16,4,6,4,4,0.16,1,11,1,1,0.21,2,4,2,2,0.18,2,,,,,,4,6,6,0.1,2,9,1,1,0.12,1,,,,,,,,,,,,,,,,,,,,
202511270305,2025-11-27,03,05R,5111,三村 岳人,125期,岡山,岡山,26,A2,,0,0,0.16,3.52,21.6,33.3,4.67,11.1,44.4,0,37,37.2,60.1,0,13,32.4,48.7,,,,,,,10,4,4,0.2,2,6,5,5,0.27,4,10,6,6,0.11,4,,,,,,8,1,1,0.15,1,2,2,2,0.29,4,6,3,3,0.2,3,5,1,1,0.11,2,,,,,,,,,,,,,,,,,,,,,,,,,,4122,安東 幸治,88期,福岡,福岡,44,A2,,0,0,0.18,5.96,42.0,57.9,6.67,55.1,73.4,0,12,31.0,53.4,0,32,32.2,42.5,9,5,4,4,0.15,6,11,2,2,0.13,2,,,,,,9,1,1,0.19,4,3,5,5,0.24,3,9,3,3,0.3,5,5,6,6,0.21,3,,,,,,5,2,2,0.12,1,9,3,3,0.17,4,,,,,,,,,,,,,,,,,,,,,4169,多田 有佑,90期,東京,山形,43,B1,,0,0,0.2,3.91,15.0,26.2,4.49,25.0,41.6,0,68,25.2,37.3,0,10,23.8,44.9,1,4,3,3,0.38,4,,,,,,1,1,1,0.33,3,5,2,2,0.13,6,1,4,4,0.28,3,7,6,6,0.45,5,1,1,1,0.21,1,,,,,,1,5,5,0.36,5,5,3,3,0.12,5,,,,,,,,,,,,,,,,,,,,,5360,高木 茉白,134期,欠場,,,B2,,0,0,,,,,,,,,,,,,,,,,3,5,5,0.15,6,8,6,6,0.23,5,5,4,4,0.06,4,,,,,,1,3,3,0.23,2,6,5,5,0.25,6,3,4,4,0.26,6,9,6,6,0.07,6,5,,4,,欠,,,,,,,,,,,,,,,,,,,,,,,,,,4397,西村 拓也,98期,大阪,大阪,38,A1,,0,0,0.13,6.41,43.8,60.5,6.8,50.0,71.7,0,24,21.2,36.2,0,53,32.2,48.7,11,5,3,3,0.08,2,12,2,2,0.19,4,,,,,,8,6,6,0.21,2,5,5,5,0.14,1,12,1,1,0.09,1,5,4,4,0.09,5,10,1,1,0.13,1,5,4,5,0.15,4,11,2,2,0.08,5,,,,,,,,,,,,,,,,,,,,,4936,戸敷 晃美,118期,福岡,宮崎,29,A2,,0,0,0.16,5.62,38.6,54.4,3.64,27.2,27.2,0,51,38.9,55.0,0,24,33.6,55.4,10,6,5,5,0.19,3,,,,,,7,1,1,0.06,1,12,3,3,0.16,1,,,,,,9,2,2,0.19,3,8,5,5,0.32,5,12,4,4,0.04,6,5,5,6,0.17,3,10,1,1,0.01,1,,,,,,,,,,,,,,,,,,,,
