レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608060201,2026-08-06,02,1R,daily,67.93,19.03,46.78,12.41,35.27,4.66,50.0,11.42,50.0,4.7,52.22,53.36,14.95,48.76,12.94,39.5,5.22,50.0,11.42,50.0,4.7,49.23,50.3,14.09,40.82,10.83,31.4,4.15,50.0,11.42,50.0,4.7,45.19,49.65,13.91,42.8,11.36,79.59,10.51,50.0,11.42,50.0,4.7,51.9,44.78,12.55,44.79,11.88,42.54,5.62,50.0,11.42,50.0,4.7,46.17,33.35,9.34,48.76,12.94,36.89,4.87,50.0,11.42,50.0,4.7,43.27
202608060201,2026-08-06,02,1R,realtime,67.93,19.03,46.78,12.41,50.0,6.6,75.85,17.32,48.74,4.59,59.95,53.36,14.95,48.76,12.94,50.0,6.6,54.68,12.49,50.91,4.79,51.77,50.3,14.09,40.82,10.83,50.0,6.6,45.96,10.49,47.98,4.51,46.53,49.65,13.91,42.8,11.36,50.0,6.6,42.56,9.72,48.99,4.61,46.2,44.78,12.55,44.79,11.88,50.0,6.6,48.44,11.06,52.68,4.96,47.05,33.35,9.34,48.76,12.94,50.0,6.6,32.49,7.42,50.57,4.76,41.06
202608060202,2026-08-06,02,2R,daily,67.93,19.03,42.8,11.36,61.66,8.14,50.0,11.42,50.0,4.7,54.65,53.36,14.95,56.71,15.04,34.55,4.56,50.0,11.42,50.0,4.7,50.68,50.3,14.09,48.76,12.94,50.0,6.6,50.0,11.42,50.0,4.7,49.76,49.65,13.91,46.78,12.41,39.48,5.21,50.0,11.42,50.0,4.7,47.66,44.78,12.55,46.78,12.41,50.42,6.66,50.0,11.42,50.0,4.7,47.74,33.35,9.34,48.76,12.94,45.28,5.98,50.0,11.42,50.0,4.7,44.38
202608060202,2026-08-06,02,2R,realtime,67.93,19.03,42.8,11.36,50.0,6.6,55.85,12.75,49.62,4.67,54.41,53.36,14.95,56.71,15.04,50.0,6.6,59.4,13.57,50.38,4.74,54.9,50.3,14.09,48.76,12.94,50.0,6.6,47.46,10.84,49.75,4.68,49.15,49.65,13.91,46.78,12.41,50.0,6.6,60.79,13.88,49.88,4.69,51.5,44.78,12.55,46.78,12.41,50.0,6.6,41.71,9.52,49.15,4.62,45.71,33.35,9.34,48.76,12.94,50.0,6.6,34.77,7.94,51.08,4.81,41.63
202608060203,2026-08-06,02,3R,daily,67.93,19.03,46.78,12.41,32.5,4.29,50.0,11.42,50.0,4.7,51.86,53.36,14.95,40.82,10.83,47.45,6.27,50.0,11.42,50.0,4.7,48.17,50.3,14.09,52.73,13.99,50.0,6.6,50.0,11.42,50.0,4.7,50.81,49.65,13.91,50.75,13.46,24.54,3.24,50.0,11.42,50.0,4.7,46.74,44.78,12.55,44.79,11.88,30.07,3.97,50.0,11.42,50.0,4.7,44.52,33.35,9.34,76.56,20.31,48.62,6.42,50.0,11.42,50.0,4.7,52.2
202608060203,2026-08-06,02,3R,realtime,67.93,19.03,46.78,12.41,50.0,6.6,60.58,13.83,49.62,4.67,56.55,50.3,14.09,40.82,10.83,50.0,6.6,36.73,8.39,49.75,4.68,44.59,53.36,14.95,52.73,13.99,50.0,6.6,66.25,15.13,50.38,4.74,55.41,49.65,13.91,50.75,13.46,50.0,6.6,42.14,9.62,49.88,4.69,48.29,44.78,12.55,44.79,11.88,50.0,6.6,46.23,10.56,49.15,4.62,46.21,33.35,9.34,76.56,20.31,50.0,6.6,48.06,10.97,51.08,4.81,52.04
202608060204,2026-08-06,02,4R,daily,67.93,19.03,48.76,12.94,46.15,6.1,50.0,11.42,50.0,4.7,54.18,53.36,14.95,66.63,17.68,46.16,6.1,50.0,11.42,50.0,4.7,54.85,50.3,14.09,44.79,11.88,28.2,3.72,50.0,11.42,50.0,4.7,45.82,49.65,13.91,42.8,11.36,39.22,5.18,50.0,11.42,50.0,4.7,46.57,44.78,12.55,42.8,11.36,24.49,3.24,50.0,11.42,50.0,4.7,43.26,33.35,9.34,52.73,13.99,30.97,4.09,50.0,11.42,50.0,4.7,43.55
202608060204,2026-08-06,02,4R,realtime,67.93,19.03,48.76,12.94,50.0,6.6,49.46,11.3,50.56,4.76,54.62,53.36,14.95,66.63,17.68,50.0,6.6,61.78,14.11,49.84,4.69,58.03,50.3,14.09,44.79,11.88,50.0,6.6,40.4,9.23,50.09,4.71,46.52,49.65,13.91,42.8,11.36,50.0,6.6,59.56,13.6,49.62,4.67,50.14,44.78,12.55,42.8,11.36,50.0,6.6,38.96,8.9,49.87,4.69,44.09,33.35,9.34,52.73,13.99,50.0,6.6,49.82,11.38,49.88,4.69,46.01
202608060205,2026-08-06,02,5R,daily,67.93,19.03,46.78,12.41,59.1,7.81,50.0,11.42,50.0,4.7,55.37,53.36,14.95,48.76,12.94,58.06,7.67,50.0,11.42,50.0,4.7,51.68,50.3,14.09,42.8,11.36,38.34,5.06,50.0,11.42,50.0,4.7,46.64,49.65,13.91,80.54,21.37,31.5,4.16,50.0,11.42,50.0,4.7,55.56,44.78,12.55,44.79,11.88,55.23,7.3,50.0,11.42,50.0,4.7,47.85,33.35,9.34,46.78,12.41,49.32,6.51,50.0,11.42,50.0,4.7,44.39
202608060205,2026-08-06,02,5R,realtime,67.93,19.03,46.78,12.41,50.0,6.6,65.04,14.85,51.57,4.85,57.75,53.36,14.95,48.76,12.94,50.0,6.6,40.91,9.34,34.89,3.28,47.11,50.3,14.09,42.8,11.36,50.0,6.6,41.72,9.53,46.18,4.35,45.93,49.65,13.91,80.54,21.37,50.0,6.6,48.96,11.18,62.57,5.89,58.95,44.78,12.55,44.79,11.88,50.0,6.6,53.08,12.12,52.32,4.92,48.08,33.35,9.34,46.78,12.41,50.0,6.6,50.27,11.48,52.33,4.92,44.76
