レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608030101,2026-08-03,01,1R,daily,67.48,24.39,38.32,8.57,38.63,4.65,50.0,10.57,50.0,4.16,52.34,48.7,17.6,42.36,9.48,48.86,5.88,50.0,10.57,50.0,4.16,47.68,50.93,18.4,40.34,9.03,38.04,4.58,50.0,10.57,50.0,4.16,46.74,50.24,18.15,36.31,8.12,44.88,5.4,50.0,10.57,50.0,4.16,46.41,46.87,16.94,52.44,11.73,37.19,4.47,50.0,10.57,50.0,4.16,47.87,35.31,12.76,40.34,9.03,40.01,4.81,50.0,10.57,50.0,4.16,41.33
202608030102,2026-08-03,01,2R,daily,67.48,24.39,40.34,9.03,43.38,5.22,50.0,10.57,50.0,4.16,53.36,48.7,17.6,44.38,9.93,63.64,7.66,50.0,10.57,50.0,4.16,49.91,50.93,18.4,50.43,11.28,47.79,5.75,50.0,10.57,50.0,4.16,50.16,50.24,18.15,38.32,8.57,69.83,8.4,50.0,10.57,50.0,4.16,49.86,46.87,16.94,44.38,9.93,53.23,6.4,50.0,10.57,50.0,4.16,48.0,35.31,12.76,46.39,10.38,46.71,5.62,50.0,10.57,50.0,4.16,43.49
202608030103,2026-08-03,01,3R,daily,67.48,24.39,44.38,9.93,46.26,5.57,50.0,10.57,50.0,4.16,54.61,48.7,17.6,48.41,10.83,37.73,4.54,50.0,10.57,50.0,4.16,47.7,50.93,18.4,46.39,10.38,65.87,7.92,50.0,10.57,50.0,4.16,51.44,50.24,18.15,36.31,8.12,49.86,6.0,50.0,10.57,50.0,4.16,47.01,46.87,16.94,48.41,10.83,56.14,6.75,50.0,10.57,50.0,4.16,49.25,35.31,12.76,46.39,10.38,57.16,6.88,50.0,10.57,50.0,4.16,44.75
202608030104,2026-08-03,01,4R,daily,67.48,24.39,40.34,9.03,44.99,5.41,50.0,10.57,50.0,4.16,53.55,48.7,17.6,38.32,8.57,41.01,4.93,50.0,10.57,50.0,4.16,45.84,50.93,18.4,42.36,9.48,55.09,6.63,50.0,10.57,50.0,4.16,49.24,50.24,18.15,46.39,10.38,59.2,7.12,50.0,10.57,50.0,4.16,50.39,46.87,16.94,48.41,10.83,52.98,6.37,50.0,10.57,50.0,4.16,48.87,35.31,12.76,48.41,10.83,51.28,6.17,50.0,10.57,50.0,4.16,44.49
202608030105,2026-08-03,01,5R,daily,67.48,24.39,42.36,9.48,50.31,6.05,50.0,10.57,50.0,4.16,54.65,48.7,17.6,40.34,9.03,50.76,6.11,50.0,10.57,50.0,4.16,47.46,50.93,18.4,52.44,11.73,53.52,6.44,50.0,10.57,50.0,4.16,51.31,50.24,18.15,48.41,10.83,45.62,5.49,50.0,10.57,50.0,4.16,49.2,46.87,16.94,36.31,8.12,44.88,5.4,50.0,10.57,50.0,4.16,45.19,35.31,12.76,44.38,9.93,65.79,7.92,50.0,10.57,50.0,4.16,45.33
202608030106,2026-08-03,01,6R,daily,67.48,24.39,42.36,9.48,48.86,5.88,50.0,10.57,50.0,4.16,54.47,48.7,17.6,42.36,9.48,55.13,6.63,50.0,10.57,50.0,4.16,48.44,50.93,18.4,46.39,10.38,38.71,4.66,50.0,10.57,50.0,4.16,48.17,50.24,18.15,42.36,9.48,62.52,7.52,50.0,10.57,50.0,4.16,49.88,46.87,16.94,48.41,10.83,46.21,5.56,50.0,10.57,50.0,4.16,48.06,35.31,12.76,44.38,9.93,59.31,7.14,50.0,10.57,50.0,4.16,44.55
202608030107,2026-08-03,01,7R,daily,67.48,24.39,38.32,8.57,47.75,5.75,50.0,10.57,50.0,4.16,53.43,48.7,17.6,40.34,9.03,40.01,4.81,50.0,10.57,50.0,4.16,46.17,50.93,18.4,52.44,11.73,61.75,7.43,50.0,10.57,50.0,4.16,52.3,50.24,18.15,44.38,9.93,53.23,6.4,50.0,10.57,50.0,4.16,49.22,46.87,16.94,56.48,12.64,46.82,5.63,50.0,10.57,50.0,4.16,49.94,35.31,12.76,50.43,11.28,45.31,5.45,50.0,10.57,50.0,4.16,44.22
202608030108,2026-08-03,01,8R,daily,67.48,24.39,42.36,9.48,55.5,6.68,50.0,10.57,50.0,4.16,55.27,48.7,17.6,54.46,12.18,43.79,5.27,50.0,10.57,50.0,4.16,49.78,50.93,18.4,44.38,9.93,48.97,5.89,50.0,10.57,50.0,4.16,48.95,50.24,18.15,40.34,9.03,43.38,5.22,50.0,10.57,50.0,4.16,47.13,46.87,16.94,40.34,9.03,44.99,5.41,50.0,10.57,50.0,4.16,46.11,35.31,12.76,42.36,9.48,42.9,5.16,50.0,10.57,50.0,4.16,42.13
202608030109,2026-08-03,01,9R,daily,67.48,24.39,38.32,8.57,69.83,8.4,50.0,10.57,50.0,4.16,56.09,48.7,17.6,46.39,10.38,49.73,5.98,50.0,10.57,50.0,4.16,48.69,50.93,18.4,44.38,9.93,65.79,7.92,50.0,10.57,50.0,4.16,50.98,50.24,18.15,48.41,10.83,37.73,4.54,50.0,10.57,50.0,4.16,48.25,46.87,16.94,40.34,9.03,38.04,4.58,50.0,10.57,50.0,4.16,45.27,35.31,12.76,38.32,8.57,41.01,4.93,50.0,10.57,50.0,4.16,41.0
202608030110,2026-08-03,01,10R,daily,67.48,24.39,42.36,9.48,62.52,7.52,50.0,10.57,50.0,4.16,56.11,48.7,17.6,48.41,10.83,52.98,6.37,50.0,10.57,50.0,4.16,49.53,50.93,18.4,48.41,10.83,45.62,5.49,50.0,10.57,50.0,4.16,49.45,50.24,18.15,44.38,9.93,52.12,6.27,50.0,10.57,50.0,4.16,49.08,46.87,16.94,36.31,8.12,49.86,6.0,50.0,10.57,50.0,4.16,45.79,35.31,12.76,46.39,10.38,50.6,6.09,50.0,10.57,50.0,4.16,43.96
202608030111,2026-08-03,01,11R,daily,67.48,24.39,48.41,10.83,56.14,6.75,50.0,10.57,50.0,4.16,56.7,48.7,17.6,56.48,12.64,46.82,5.63,50.0,10.57,50.0,4.16,50.6,50.93,18.4,48.41,10.83,51.28,6.17,50.0,10.57,50.0,4.16,50.13,50.24,18.15,46.39,10.38,46.71,5.62,50.0,10.57,50.0,4.16,48.88,46.87,16.94,40.34,9.03,50.76,6.11,50.0,10.57,50.0,4.16,46.8,35.31,12.76,46.39,10.38,38.71,4.66,50.0,10.57,50.0,4.16,42.53
202608030112,2026-08-03,01,12R,daily,67.48,24.39,54.46,12.18,43.79,5.27,50.0,10.57,50.0,4.16,56.57,48.7,17.6,50.43,11.28,45.31,5.45,50.0,10.57,50.0,4.16,49.06,50.93,18.4,46.39,10.38,59.2,7.12,50.0,10.57,50.0,4.16,50.63,50.24,18.15,48.41,10.83,46.21,5.56,50.0,10.57,50.0,4.16,49.28,46.87,16.94,52.44,11.73,53.52,6.44,50.0,10.57,50.0,4.16,49.84,35.31,12.76,44.38,9.93,63.64,7.66,50.0,10.57,50.0,4.16,45.07
202608030401,2026-08-03,04,1R,daily,67.39,21.58,47.53,14.38,50.35,6.21,50.0,10.68,50.0,2.01,54.87,53.72,17.2,49.93,15.11,48.92,6.03,50.0,10.68,50.0,2.01,51.04,51.49,16.49,47.53,14.38,52.61,6.49,50.0,10.68,50.0,2.01,50.05,50.39,16.13,52.33,15.84,56.92,7.02,50.0,10.68,50.0,2.01,51.68,42.19,13.51,42.74,12.93,34.24,4.22,50.0,10.68,50.0,2.01,43.36,34.47,11.04,59.53,18.01,61.4,7.57,50.0,10.68,50.0,2.01,49.32
202608030401,2026-08-03,04,1R,realtime,67.39,21.58,47.53,14.38,50.0,6.17,64.94,13.87,48.19,1.94,57.94,53.72,17.2,49.93,15.11,50.0,6.17,52.84,11.29,45.95,1.85,51.62,51.49,16.49,47.53,14.38,50.0,6.17,50.66,10.82,59.21,2.39,50.24,50.39,16.13,52.33,15.84,50.0,6.17,42.72,9.12,53.38,2.15,49.41,42.19,13.51,42.74,12.93,50.0,6.17,36.79,7.86,74.83,3.02,43.48,34.47,11.04,59.53,18.01,50.0,6.17,52.13,11.13,18.18,0.73,47.08
202608030402,2026-08-03,04,2R,daily,67.39,21.58,64.33,19.47,51.94,6.41,50.0,10.68,50.0,2.01,60.14,53.72,17.2,45.13,13.66,34.38,4.24,50.0,10.68,50.0,2.01,47.79,51.49,16.49,52.33,15.84,53.13,6.55,50.0,10.68,50.0,2.01,51.57,50.39,16.13,45.13,13.66,43.5,5.36,50.0,10.68,50.0,2.01,47.85,42.19,13.51,42.74,12.93,58.63,7.23,50.0,10.68,50.0,2.01,46.37,34.47,11.04,47.53,14.38,36.83,4.54,50.0,10.68,50.0,2.01,42.66
202608030402,2026-08-03,04,2R,realtime,67.39,21.58,64.33,19.47,50.0,6.17,72.17,15.41,50.69,2.04,64.67,53.72,17.2,45.13,13.66,50.0,6.17,43.94,9.38,41.62,1.68,48.09,51.49,16.49,52.33,15.84,50.0,6.17,62.29,13.3,52.43,2.11,53.91,50.39,16.13,45.13,13.66,50.0,6.17,45.39,9.69,51.46,2.07,47.73,42.19,13.51,42.74,12.93,50.0,6.17,40.48,8.65,69.42,2.8,44.05,34.47,11.04,47.53,14.38,50.0,6.17,35.81,7.65,34.11,1.37,40.61
202608030403,2026-08-03,04,3R,daily,67.39,21.58,47.53,14.38,55.95,6.9,50.0,10.68,50.0,2.01,55.56,53.72,17.2,47.53,14.38,54.74,6.75,50.0,10.68,50.0,2.01,51.03,51.49,16.49,57.13,17.29,41.17,5.08,50.0,10.68,50.0,2.01,51.55,50.39,16.13,69.12,20.92,47.99,5.92,50.0,10.68,50.0,2.01,55.66,42.19,13.51,59.53,18.01,55.03,6.79,50.0,10.68,50.0,2.01,51.0,34.47,11.04,49.93,15.11,68.64,8.46,50.0,10.68,50.0,2.01,47.31
202608030403,2026-08-03,04,3R,realtime,67.39,21.58,47.53,14.38,50.0,6.17,51.76,11.06,48.81,1.97,55.15,53.72,17.2,47.53,14.38,50.0,6.17,56.39,12.04,44.87,1.81,51.6,51.49,16.49,57.13,17.29,50.0,6.17,63.82,13.63,57.51,2.32,55.89,50.39,16.13,69.12,20.92,50.0,6.17,32.2,6.88,52.9,2.13,52.22,42.19,13.51,59.53,18.01,50.0,6.17,50.69,10.83,73.48,2.96,51.48,34.47,11.04,49.93,15.11,50.0,6.17,45.23,9.66,22.16,0.89,42.87
202608030404,2026-08-03,04,4R,daily,67.39,21.58,47.53,14.38,52.67,6.49,50.0,10.68,50.0,2.01,55.15,53.72,17.2,49.93,15.11,37.28,4.6,50.0,10.68,50.0,2.01,49.6,51.49,16.49,47.53,14.38,61.43,7.57,50.0,10.68,50.0,2.01,51.14,50.39,16.13,47.53,14.38,41.53,5.12,50.0,10.68,50.0,2.01,48.33,42.19,13.51,54.73,16.56,53.62,6.61,50.0,10.68,50.0,2.01,49.38,34.47,11.04,73.92,22.37,61.16,7.54,50.0,10.68,50.0,2.01,53.64
202608030404,2026-08-03,04,4R,realtime,67.39,21.58,47.53,14.38,50.0,6.17,45.12,9.64,51.66,2.08,53.85,53.72,17.2,49.93,15.11,50.0,6.17,62.37,13.32,41.55,1.67,53.47,51.49,16.49,47.53,14.38,50.0,6.17,32.07,6.85,52.66,2.12,46.01,50.39,16.13,47.53,14.38,50.0,6.17,42.74,9.13,51.6,2.08,47.89,42.19,13.51,54.73,16.56,50.0,6.17,54.15,11.57,68.42,2.76,50.56,34.47,11.04,73.92,22.37,50.0,6.17,63.62,13.59,33.84,1.36,54.52
202608030405,2026-08-03,04,5R,daily,67.39,21.58,47.53,14.38,37.13,4.58,50.0,10.68,50.0,2.01,53.24,53.72,17.2,54.73,16.56,46.47,5.73,50.0,10.68,50.0,2.01,52.19,51.49,16.49,49.93,15.11,48.92,6.03,50.0,10.68,50.0,2.01,50.32,50.39,16.13,45.13,13.66,55.0,6.78,50.0,10.68,50.0,2.01,49.27,42.19,13.51,71.52,21.64,37.9,4.67,50.0,10.68,50.0,2.01,52.52,34.47,11.04,66.72,20.19,66.31,8.18,50.0,10.68,50.0,2.01,52.1
202608030405,2026-08-03,04,5R,realtime,67.39,21.58,47.53,14.38,50.0,6.17,55.03,11.75,50.41,2.03,55.91,53.72,17.2,54.73,16.56,50.0,6.17,61.64,13.17,43.72,1.76,54.86,51.49,16.49,49.93,15.11,50.0,6.17,51.97,11.1,56.05,2.26,51.12,50.39,16.13,45.13,13.66,50.0,6.17,42.66,9.11,52.56,2.12,47.19,42.19,13.51,71.52,21.64,50.0,6.17,48.94,10.45,71.13,2.87,54.64,34.47,11.04,66.72,20.19,50.0,6.17,39.83,8.51,25.87,1.04,46.94
