レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202106170201,第８回イースタンヤング,2021-06-17,2,01R,5.0,1,3.0,1,23.0,25.0,1,1,52.0,0.0,6.76,-0.5,-0.05,2,2,52.0,0.0,6.84,-0.5,0.08,3,3,50.0,2.0,6.74,0.0,0.12,4,4,54.7,0.0,6.71,-0.5,-0.05,5,5,50.5,1.5,6.85,-0.5,0.01,6,6,51.5,0.5,6.76,-0.5,-0.04
202106170202,第８回イースタンヤング,2021-06-17,2,02R,2.0,,1.0,2,23.0,25.0,1,1,51.5,0.5,6.75,-0.5,0.19,2,2,53.0,0.0,6.75,0.0,0.22,3,3,52.0,0.0,6.81,-0.5,0.19,4,4,52.7,0.0,6.79,0.0,0.21,5,5,52.2,0.0,6.8,-0.5,0.23,6,6,51.0,1.0,6.77,-0.5,0.09
202106170203,第８回イースタンヤング,2021-06-17,2,03R,1.0,,0.0,2,20.0,25.0,1,1,44.5,2.5,6.8,-0.5,0.04,2,2,52.0,0.0,6.69,-0.5,-0.05,3,3,55.1,0.0,6.84,-0.5,-0.08,4,4,51.0,1.0,6.76,0.0,-0.03,5,5,52.5,0.0,6.77,-0.5,0.04,6,6,52.0,0.0,6.79,-0.5,0.06
202106170204,第８回イースタンヤング,2021-06-17,2,04R,3.0,,1.0,1,22.0,25.0,1,1,52.0,0.0,6.69,-0.5,0.17,2,2,51.0,1.0,6.82,-0.5,0.15,3,3,52.0,0.0,6.7,-0.5,0.08,4,4,51.5,0.5,6.77,-0.5,0.12,5,5,52.3,0.0,6.76,-0.5,0.03,6,6,51.5,0.5,6.75,-0.5,-0.03
202106170205,第８回イースタンヤング,2021-06-17,2,05R,3.0,,1.0,2,23.0,25.0,1,1,47.0,0.0,6.74,-0.5,0.17,2,2,49.9,0.0,6.74,-0.5,0.32,3,3,47.0,0.0,6.72,-0.5,0.06,4,4,47.3,0.0,6.76,-0.5,0.06,5,5,47.4,0.0,6.8,-0.5,0.12,6,6,46.5,0.5,6.44,0.0,0.26
202106170206,第８回イースタンヤング,2021-06-17,2,06R,2.0,,1.0,1,23.0,25.0,1,1,54.7,0.0,6.81,-0.5,0.19,2,2,50.5,1.5,6.79,-0.5,0.16,3,3,52.0,0.0,6.69,-0.5,0.09,4,4,50.5,1.5,6.65,-0.5,0.18,5,5,52.2,0.0,6.77,-0.5,0.05,6,6,54.3,0.0,6.74,-0.5,0.11
202106170207,第８回イースタンヤング,2021-06-17,2,07R,3.0,,1.0,2,24.0,25.0,1,1,47.0,0.0,6.74,-0.5,0.05,2,2,55.1,0.0,6.76,-0.5,0.01,3,3,52.0,0.0,6.82,-0.5,0.03,4,4,50.5,1.5,6.78,-0.5,0.11,5,5,52.0,0.0,6.66,-0.5,-0.01,6,6,53.3,0.0,6.81,-0.5,0.21
202106170208,第８回イースタンヤング,2021-06-17,2,08R,4.0,1,2.0,1,24.0,25.0,1,1,52.3,0.0,6.71,0.0,0.13,2,2,52.5,0.0,6.7,-0.5,0.13,3,3,52.0,0.0,6.67,-0.5,0.11,4,4,52.3,0.0,6.76,-0.5,0.19,5,5,51.0,1.0,6.71,0.0,0.07,6,6,52.6,0.0,6.76,-0.5,0.19
202106170209,第８回イースタンヤング,2021-06-17,2,09R,5.0,1,4.0,1,24.0,25.0,1,1,52.0,0.0,6.67,0.0,0.01,2,2,50.0,2.0,6.71,-0.5,0.09,3,3,51.5,0.5,6.67,-0.5,0.02,4,4,52.0,0.0,6.6,-0.5,0.12,5,5,47.3,0.0,6.65,-0.5,0.14,6,6,47.0,0.0,6.71,-0.5,0.03
202106170210,第８回イースタンヤング,2021-06-17,2,10R,4.0,1,3.0,1,24.0,25.0,1,1,52.0,0.0,6.68,-0.5,0.01,2,2,52.2,0.0,6.81,-0.5,0.04,3,3,51.0,1.0,6.62,0.0,0.01,4,4,52.0,0.0,6.75,-0.5,0.07,5,5,49.9,0.0,6.74,-0.5,0.02,6,6,47.0,0.0,6.74,-0.5,0.02
