レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202605262301,2026-05-26,23,01R,08:32,2026-05-26T08:48:30.675675+09:00,0836,逃　げ,1,鳥飼　　　眞,"1'50""4",3,増田　　　進,"1'53""2",4,諏訪　　玲奈,"1'53""6",6,須藤　　隆雄,"1'55""0",5,山戸　　信二,"1'56""1",2,冨田　　秀幸,"1'58""7",1,0.13,,2,0.32,,3,0.21,,4,0.15,,5,0.11,,6,0.1,,1,2,1.0,1.0,24.0,24.0
202605261001,2026-05-26,10,01R,08:39,2026-05-26T08:54:46.495966+09:00,0842,逃　げ,1,中島　　秀治,"1'48""8",5,土井　　歩夢,"1'49""2",2,大場　　広孝,"1'51""1",4,大澤　　誠也,"1'52""9",3,小川　　知行,,6,高村　　　諒,,1,0.06,,2,0.09,,3,0.09,,4,0.17,,5,0.09,,6,0.17,,1,4,2.0,2.0,24.0,22.0
202605262101,2026-05-26,21,01R,08:46,2026-05-26T09:01:29.297461+09:00,0849,まくり差し,3,毒島　　　誠,"1'47""5",1,深川　麻奈美,"1'50""8",5,新井　　英孝,"1'51""8",2,中村　　裕将,"1'52""8",4,齊藤　　　廉,,6,山口　　隼人,,1,0.14,,2,0.21,,3,0.17,,5,0.15,,4,0.17,,6,0.32,,1,3,4.0,4.0,25.6,25.7
202605262302,2026-05-26,23,02R,08:58,2026-05-26T09:14:22.122017+09:00,0902,逃　げ,1,谷川　　祐一,"1'50""4",2,永田　　秀二,"1'51""2",4,庄司　　孝輔,"1'52""4",3,大西　　　賢,"1'53""2",5,小林　　孝弘,"1'54""1",6,立間　　充宏,"1'55""0",1,0.18,,2,0.19,,3,0.22,,4,0.17,,5,0.19,,6,0.22,,1,2,1.0,1.0,26.0,24.0
202605261002,2026-05-26,10,02R,09:05,2026-05-26T09:22:25.812774+09:00,0908,抜　き,2,出畑　　孝典,"1'48""6",1,原田　才一郎,"1'49""4",5,杢野　　誓良,"1'51""8",4,浜崎　　準也,"1'53""1",3,山崎　　義明,,6,下田　　哲也,,1,0.22,,2,0.23,,3,0.19,,4,0.22,,5,0.19,,6,0.26,,1,4,2.0,2.0,24.0,22.0
202605262102,2026-05-26,21,02R,09:12,2026-05-26T09:28:30.201796+09:00,0915,まくり,3,上野　　秀和,"1'48""5",4,河村　　　了,"1'50""7",6,浮田　　圭浩,"1'52""3",1,大神　　康司,"1'54""9",5,向井田　真紀,,2,小畑　　実成,,1,0.24,,2,0.21,,3,0.15,,4,0.19,,5,0.36,,6,0.2,,1,3,5.0,5.0,26.1,25.8
202605262303,2026-05-26,23,03R,09:24,2026-05-26T09:40:29.965303+09:00,0928,まくり差し,6,伊藤　　玲奈,"1'49""4",3,大石　　真央,"1'51""4",2,吉田　　祐貴,"1'52""3",1,森下　　愛梨,"1'53""5",4,富永　　大一,"1'55""0",5,廣瀬　　篤哉,"1'56""5",1,0.18,,2,0.21,,3,0.14,,4,0.26,,5,0.07,,6,0.09,,1,7,1.0,1.0,26.0,24.0
202605261003,2026-05-26,10,03R,09:31,2026-05-26T09:50:27.772097+09:00,0934,逃　げ,1,中村　　晃朋,"1'53""4",3,三川　　昂暁,"1'55""5",5,小林　　文彦,"1'58""5",6,明石　　正之,"2'01""6",4,河合　　三弘,,,,,1,0.19,,2,0.17,,3,0.17,,4,0.15,,5,0.15,,6,0.15,,1,4,2.0,2.0,25.0,22.0
202605262103,2026-05-26,21,03R,09:38,2026-05-26T09:53:31.052559+09:00,0941,逃　げ,1,山一　　鉄也,"1'49""0",3,深川　　真二,"1'50""2",4,赤井　　　睦,"1'52""0",5,三馬　　崇史,"1'53""6",6,雑賀　　勇貴,,2,西岡　　育未,,1,0.12,,2,0.13,,3,0.11,,4,0.24,,5,0.24,,6,0.27,,1,3,5.0,5.0,26.4,25.9
202605262304,2026-05-26,23,04R,09:50,2026-05-26T10:07:40.421880+09:00,0954,逃　げ,1,堤　　　啓輔,"1'50""2",5,小野　　京平,"1'51""7",2,山田　　亮太,"1'53""1",6,山口　　達也,"1'54""6",3,佐藤　　太亮,"1'55""6",4,向井　　美鈴,"1'57""5",1,0.18,,2,0.16,,3,0.16,,4,0.09,,6,0.02,,5,0.01,,2,8,1.0,1.0,27.0,24.0
202605261004,2026-05-26,10,04R,09:57,2026-05-26T10:11:48.094964+09:00,1000,逃　げ,1,杉田　　篤光,"1'51""1",4,深水　慎一郎,"1'52""1",6,菊池　　峰晴,"1'53""4",5,新田　　泰章,"1'53""8",3,柘植　　政浩,,2,宮崎　　奏磨,,1,0.08,,2,0.08,,3,0.07,,4,0.14,,5,0.19,,6,0.21,,1,8,1.0,1.0,24.0,22.0
