レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202605022301,2026-05-02,23,01R,,,,逃　げ,1,宮地　　元輝,"1'48""4",5,吉田　　　光,"1'50""3",2,松江　　秀徳,"1'52""4",3,池田　奈津美,"1'53""1",4,恵良　　琴美,"1'54""8",,,,1,0.16,,2,0.12,,3,0.09,,4,0.15,,5,0.03,,6,-0.07,F,1,5,3.0,3.0,18.0,18.0
202605022302,2026-05-02,23,02R,,,,逃　げ,1,上野　真之介,"1'47""8",3,定松　　勇樹,"1'50""2",2,中島　　友和,"1'51""7",5,間庭　　菜摘,"1'53""7",6,中野　　和裕,"1'53""7",4,古園井　綾南,"1'56""8",1,0.07,,3,0.06,,2,0.12,,5,0.19,,6,0.22,,4,0.01,,1,6,3.0,3.0,19.0,18.0
202605022303,2026-05-02,23,03R,,,,逃　げ,1,山田　　康二,"1'47""2",2,富永　夏哉人,"1'50""7",3,古賀　　繁輝,"1'52""2",5,高橋　　龍治,"1'53""7",4,飯田　　庄吾,"1'54""6",6,久保田　凪紗,"1'55""4",1,0.1,,2,0.13,,3,0.13,,4,0.25,,5,0.22,,6,0.17,,1,6,3.0,3.0,19.0,18.0
202605022304,2026-05-02,23,04R,,,,逃　げ,1,桑原　　　啓,"1'48""7",2,末永　　和也,"1'49""5",4,山本　　梨菜,"1'51""6",5,浦田　　晃嗣,"1'53""7",6,町田　　洸希,"1'54""7",3,津留　浩一郎,"1'56""9",1,0.19,,2,0.22,,3,0.27,,4,0.22,,5,0.23,,6,0.26,,1,5,3.0,3.0,19.0,18.0
202605022305,2026-05-02,23,05R,,,,抜　き,1,中島　　真二,"1'50""1",4,深川　　真二,"1'51""5",3,吉田　　　光,"1'52""2",6,小柳　　勝希,"1'53""2",2,宮地　　博士,"1'53""6",5,藤田　　浩人,"1'54""6",1,0.16,,4,0.33,,2,0.21,,3,0.16,,5,0.14,,6,0.1,,2,5,2.0,2.0,20.0,18.0
202605022306,2026-05-02,23,06R,,,,逃　げ,1,定松　　勇樹,"1'49""3",3,常住　　　蓮,"1'50""7",2,小野　　勇作,"1'52""3",4,竹田　　広樹,"1'53""3",6,酒見　　峻介,"1'53""3",5,知念　　伶奈,"1'56""4",1,0.23,,2,0.23,,3,0.22,,4,0.36,,6,0.37,,5,0.57,,2,5,3.0,3.0,21.0,18.0
202605022307,2026-05-02,23,07R,,,,逃　げ,1,下河　　雅史,"1'49""5",3,岩永　　節也,"1'50""9",4,古賀　　繁輝,"1'51""7",2,田中　太一郎,"1'53""6",6,恵良　　琴美,"1'54""4",5,古園井　綾南,"1'57""8",1,0.11,,2,0.1,,3,0.05,,4,0.11,,6,0.11,,5,0.08,,2,5,3.0,3.0,22.0,18.0
202605022308,2026-05-02,23,08R,,,,まくり差し,4,山田　　康二,"1'47""7",2,高田　　　明,"1'49""7",3,浦田　　晃嗣,"1'51""7",5,池田　奈津美,"1'53""2",6,中島　　友和,"1'54""5",1,小玉　　啓太,"1'56""4",1,0.2,,5,0.1,,2,0.08,,4,0.13,,3,0.15,,6,0.15,,1,5,3.0,3.0,22.0,18.0
202605022309,2026-05-02,23,09R,,,,逃　げ,1,田中　　宏典,"1'48""1",5,峰　　　竜太,"1'49""1",3,冨成　　謙児,"1'52""4",2,中野　　和裕,"1'54""4",6,山浦　　　槙,"1'55""2",4,久保田　凪紗,"1'56""2",1,0.14,,2,0.15,,3,0.12,,5,0.14,,4,0.39,,6,0.26,,2,6,3.0,3.0,23.0,18.0
202605022310,2026-05-02,23,10R,,,,逃　げ,1,間庭　　菜摘,"1'48""2",2,宮地　　元輝,"1'49""4",5,安河内　　将,"1'50""6",4,中島　　真二,"1'52""7",3,飯田　　庄吾,"1'54""9",6,小野　　勇作,"1'55""2",1,0.14,,2,0.11,,3,0.16,,4,0.16,,5,0.17,,6,0.21,,2,6,3.0,3.0,23.0,18.0
