レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202601020301,2026-01-02,03,01R,,backfill-from-daily,1,0.03,2,0.06,3,-0.02,4,0.01,5,-0.09,6,0.03
202601020302,2026-01-02,03,02R,,backfill-from-daily,1,0.14,2,0.0,3,0.06,4,0.11,5,0.05,6,0.55
202601020303,2026-01-02,03,03R,,backfill-from-daily,1,0.27,2,0.17,3,0.07,4,0.21,5,0.41,6,0.24
202601020304,2026-01-02,03,04R,,backfill-from-daily,1,0.11,2,0.01,3,0.03,4,0.3,5,0.29,6,0.21
202601020305,2026-01-02,03,05R,,backfill-from-daily,1,0.07,2,0.19,3,0.28,4,0.18,5,-0.02,6,0.13
202601020306,2026-01-02,03,06R,,backfill-from-daily,1,0.19,2,-0.01,3,0.01,4,0.08,5,0.03,6,0.31
202601020307,2026-01-02,03,07R,,backfill-from-daily,1,0.1,2,0.17,3,0.29,4,0.12,5,0.27,6,0.04
202601020308,2026-01-02,03,08R,,backfill-from-daily,1,0.12,2,0.19,3,0.31,4,0.03,5,0.34,6,0.14
202601020309,2026-01-02,03,09R,,backfill-from-daily,1,0.1,2,0.16,3,0.07,4,0.19,5,0.48,6,0.37
202601020310,2026-01-02,03,10R,,backfill-from-daily,1,0.11,2,0.06,3,0.04,4,0.1,5,0.17,6,0.33
202601020311,2026-01-02,03,11R,,backfill-from-daily,1,0.06,2,0.09,3,0.07,4,0.23,5,0.2,6,0.24
202601020312,2026-01-02,03,12R,,backfill-from-daily,1,0.11,2,0.12,3,0.04,4,0.05,5,0.14,6,0.13
202601020601,2026-01-02,06,01R,,backfill-from-daily,1,0.21,2,0.07,3,0.12,4,-0.02,5,-0.01,6,0.05
202601020602,2026-01-02,06,02R,,backfill-from-daily,1,0.01,2,0.09,3,0.08,4,0.13,5,0.05,6,-0.05
202601020603,2026-01-02,06,03R,,backfill-from-daily,1,0.01,2,0.16,3,-0.02,4,0.11,5,0.2,6,0.1
202601020604,2026-01-02,06,04R,,backfill-from-daily,1,-0.01,2,-0.02,3,0.09,4,-0.03,5,-0.06,6,0.18
202601020605,2026-01-02,06,05R,,backfill-from-daily,1,0.1,2,0.15,3,0.27,4,0.14,5,0.14,6,0.16
202601020606,2026-01-02,06,06R,,backfill-from-daily,1,0.04,2,0.12,3,0.08,4,0.04,5,0.06,6,-0.09
202601020607,2026-01-02,06,07R,,backfill-from-daily,1,-0.05,2,0.04,3,-0.01,4,0.01,6,0.07,5,-0.03
202601020608,2026-01-02,06,08R,,backfill-from-daily,1,0.08,2,0.03,3,0.01,4,0.05,5,0.11,6,0.04
202601020609,2026-01-02,06,09R,,backfill-from-daily,2,0.05,3,0.28,1,0.07,4,0.03,5,0.26,6,0.06
202601020610,2026-01-02,06,10R,,backfill-from-daily,1,0.13,2,0.04,3,0.1,4,0.16,5,0.15,6,0.15
202601020611,2026-01-02,06,11R,,backfill-from-daily,1,0.12,2,0.07,4,0.05,5,0.06,6,0.02,3,0.13
202601020612,2026-01-02,06,12R,,backfill-from-daily,1,0.08,2,0.06,3,0.14,4,0.16,5,0.08,6,0.09
202601020701,2026-01-02,07,01R,,backfill-from-daily,1,0.17,2,0.22,3,0.27,4,0.16,5,0.18,6,0.12
202601020702,2026-01-02,07,02R,,backfill-from-daily,1,-0.08,2,-0.01,3,0.08,4,0.21,5,0.01,6,-0.03
202601020703,2026-01-02,07,03R,,backfill-from-daily,1,-0.05,2,-0.09,3,-0.01,5,0.01,4,-0.01,6,0.04
202601020704,2026-01-02,07,04R,,backfill-from-daily,1,-0.08,2,0.02,3,0.01,4,0.01,5,-0.06,6,0.19
202601020705,2026-01-02,07,05R,,backfill-from-daily,1,-0.11,3,0.04,4,-0.01,5,-0.05,2,-0.06,6,0.05
202601020706,2026-01-02,07,06R,,backfill-from-daily,1,0.11,2,0.13,3,0.2,4,0.14,5,0.01,6,0.01
202601020707,2026-01-02,07,07R,,backfill-from-daily,1,-0.11,2,0.03,3,0.0,4,0.1,5,0.05,6,0.05
202601020708,2026-01-02,07,08R,,backfill-from-daily,1,0.03,5,-0.04,2,0.06,3,0.16,6,-0.08,4,0.11
202601020709,2026-01-02,07,09R,,backfill-from-daily,1,-0.01,2,-0.04,3,0.21,4,-0.01,5,-0.05,6,-0.01
202601020710,2026-01-02,07,10R,,backfill-from-daily,1,0.05,2,0.05,3,-0.04,4,0.01,5,-0.01,6,0.11
202601020711,2026-01-02,07,11R,,backfill-from-daily,1,0.03,2,-0.04,3,0.08,4,0.11,5,0.03,6,0.04
202601020712,2026-01-02,07,12R,,backfill-from-daily,1,-0.01,2,0.14,3,0.05,4,0.08,5,0.07,6,0.01
202601020801,2026-01-02,08,01R,,backfill-from-daily,1,0.08,2,0.21,3,0.01,4,-0.13,5,0.01,6,0.21
202601020802,2026-01-02,08,02R,,backfill-from-daily,1,0.06,2,0.06,3,0.04,4,0.02,5,-0.02,6,0.0
202601020803,2026-01-02,08,03R,,backfill-from-daily,1,0.2,2,0.13,3,0.09,4,0.17,5,0.13,6,0.26
202601020804,2026-01-02,08,04R,,backfill-from-daily,1,0.03,2,0.21,5,-0.05,4,-0.02,3,0.06,6,0.05
202601020805,2026-01-02,08,05R,,backfill-from-daily,1,0.07,2,0.09,3,0.14,4,0.16,5,0.11,6,0.07
202601020806,2026-01-02,08,06R,,backfill-from-daily,1,-0.06,2,0.04,3,0.06,4,-0.01,5,0.05,6,-0.01
202601020807,2026-01-02,08,07R,,backfill-from-daily,1,-0.01,2,0.13,3,0.2,6,0.23,4,0.12,5,0.07
202601020808,2026-01-02,08,08R,,backfill-from-daily,1,-0.03,2,-0.11,3,-0.01,4,0.07,5,0.07,6,0.09
202601020809,2026-01-02,08,09R,,backfill-from-daily,1,0.02,2,0.09,3,0.01,4,0.13,5,-0.08,6,0.09
202601020810,2026-01-02,08,10R,,backfill-from-daily,1,0.19,2,0.1,3,0.34,4,0.12,5,0.21,6,0.19
202601020811,2026-01-02,08,11R,,backfill-from-daily,1,0.08,2,0.08,3,0.05,4,0.0,5,0.07,6,-0.03
202601020812,2026-01-02,08,12R,,backfill-from-daily,1,0.2,2,0.03,3,0.06,4,-0.01,5,0.08,6,0.1
202601020901,2026-01-02,09,01R,,backfill-from-daily,1,0.23,2,0.19,3,0.22,4,0.27,6,0.45,5,0.19
202601020902,2026-01-02,09,02R,,backfill-from-daily,1,0.31,2,0.28,3,0.23,4,0.19,5,0.26,6,0.05
202601020903,2026-01-02,09,03R,,backfill-from-daily,1,0.22,2,0.0,3,0.15,4,-0.02,5,0.03,6,-0.02
202601020904,2026-01-02,09,04R,,backfill-from-daily,5,-0.09,1,-0.01,2,-0.01,6,-0.03,3,-0.11,4,-0.12
202601020905,2026-01-02,09,05R,,backfill-from-daily,1,0.13,2,0.12,3,0.23,4,0.08,5,0.1,6,0.01
202601020906,2026-01-02,09,06R,,backfill-from-daily,1,0.02,2,0.03,3,0.07,4,0.11,5,0.23,6,0.39
202601020907,2026-01-02,09,07R,,backfill-from-daily,1,0.06,2,0.06,3,0.01,4,0.07,6,0.22,5,0.04
202601020908,2026-01-02,09,08R,,backfill-from-daily,1,0.09,2,0.45,3,0.19,4,,5,0.04,6,0.13
202601020909,2026-01-02,09,09R,,backfill-from-daily,1,-0.02,3,0.04,4,0.23,5,0.25,2,0.08,6,0.18
202601020910,2026-01-02,09,10R,,backfill-from-daily,1,0.02,2,0.06,3,0.05,4,-0.09,5,0.06,6,0.08
202601020911,2026-01-02,09,11R,,backfill-from-daily,1,-0.11,2,-0.02,3,0.25,4,0.28,5,0.25,6,0.29
202601020912,2026-01-02,09,12R,,backfill-from-daily,1,0.1,2,0.24,3,0.14,4,0.12,5,0.05,6,0.01
202601021001,2026-01-02,10,01R,,backfill-from-daily,1,0.02,2,0.14,3,0.12,4,0.17,5,0.07,6,0.05
202601021002,2026-01-02,10,02R,,backfill-from-daily,1,0.12,2,0.11,3,0.09,4,0.09,5,0.06,6,0.11
202601021003,2026-01-02,10,03R,,backfill-from-daily,1,0.1,2,-0.01,3,-0.15,4,-0.03,5,0.01,6,0.02
202601021004,2026-01-02,10,04R,,backfill-from-daily,1,-0.08,2,-0.15,3,0.26,4,0.14,5,0.05,6,0.01
202601021005,2026-01-02,10,05R,,backfill-from-daily,1,-0.01,2,0.06,3,0.06,4,-0.01,5,0.01,6,0.09
202601021006,2026-01-02,10,06R,,backfill-from-daily,1,0.04,2,0.29,3,0.28,4,0.08,5,0.02,6,0.04
202601021007,2026-01-02,10,07R,,backfill-from-daily,1,0.02,2,0.14,3,0.29,4,0.06,5,0.04,6,0.02
202601021008,2026-01-02,10,08R,,backfill-from-daily,1,-0.07,2,0.04,3,0.1,4,0.16,5,0.14,6,0.06
202601021009,2026-01-02,10,09R,,backfill-from-daily,1,0.09,2,0.23,5,0.02,3,0.03,4,-0.05,6,0.05
202601021010,2026-01-02,10,10R,,backfill-from-daily,1,0.09,2,0.12,3,0.19,6,0.09,4,-0.18,5,-0.09
202601021011,2026-01-02,10,11R,,backfill-from-daily,1,0.05,2,-0.03,3,-0.13,4,0.08,5,0.03,6,-0.01
202601021012,2026-01-02,10,12R,,backfill-from-daily,1,0.06,2,0.08,3,0.22,4,0.09,5,0.25,6,0.23
